N	2gram	Tiupa_Hudo_2	Dialekti
237	эти два	1	2
238	для той	1	2
239	для того	4	2
240	вслед за	4	2
241	о своих	1	2
242	не зная	2	2
243	того что	1	2
244	ничего нового	1	2
245	зная что	2	2
246	с ними	3	2
247	и так	1	2
248	с одной	3	2
249	в качестве	4	2
250	же и	2	2
251	уже не	10	2
252	и у	2	2
253	и внутреннего	1	2
254	то и	4	2
255	только тогда	1	2
256	из них	2	2
257	для него	5	2
258	т п	2	2
259	почему это	1	2
260	ее на	2	2
261	были бы	1	2
262	со стороны	3	2
263	живой и	1	2
264	как у	2	2
265	что человек	1	2
266	именно в	2	2
267	а с	3	2
268	с ней	1	2
269	только как	1	2
270	о чем	8	2
271	он и	1	2
272	стороны в	1	2
273	в частности	7	2
274	как в	5	2
275	одной стороны	3	2
276	это за	1	2
277	еще не	3	2
278	как например	1	2
279	сих пор	2	2
280	об одном	1	2
281	и для	2	2
282	то не	1	2
283	и стало	1	2
284	я в	1	2
285	а о	2	2
286	о своем	4	2
287	не понимают	1	2
288	они были	2	2
289	что даже	2	2
290	себе но	2	2
291	точно так	1	2
292	к этому	1	2
293	которая не	1	2
294	я и	6	1
295	а между	4	1
296	внутреннего в	2	1
297	например в	1	1
298	не остается	1	1
299	самим по	1	1
300	и казалось	3	1
301	бы для	1	1
302	показать что	1	1
303	перед лицом	1	1
304	чего не	2	1
305	к другому	1	1
306	той же	2	1
307	и игра	1	1
308	а как	2	1
309	мы не	1	1
310	от любви	1	1
311	из этого	1	1
312	из жизни	1	1
313	на себя	3	1
314	так а	1	1
315	кто же	1	1
316	и реальным	1	1
317	в черном	2	1
318	не иметь	1	1
319	и самого	1	1
320	разумеется не	1	1
321	и этого	1	1
322	себя а	1	1
323	столь же	3	1
324	от себя	1	1
325	в различных	1	1
326	во всех	1	1
327	бы она	1	1
328	во внешнем	1	1
329	различия между	2	1
330	в ее	18	1
331	в сторону	1	1
332	эта особенность	1	1
333	свое существование	1	1
334	друг от	1	1
335	нет и	1	1
336	и чем	1	1
337	один и	1	1
338	чем же	1	1
339	в той	1	1
340	только об	1	1
341	собственного дома	1	1
342	мы имели	1	1
343	что нет	1	1
344	мысль о	2	1
345	когда он	1	1
346	сознания в	1	1
347	я должен	1	1
348	к идее	1	1
349	его к	1	1
350	и к	2	1
351	следующим образом	3	1
352	говорится в	2	1
353	и говорит	1	1
354	не более	2	1
355	с какой-то	1	1
356	ней и	1	1
357	в которой	1	1
358	так или	1	1
359	бы не	3	1
360	по преимуществу	3	1
361	не сводимой	2	1
362	в мышлении	1	1
363	или предмет	1	1
364	не могла	5	1
365	с чем	1	1
366	при этом	11	1
367	именно то	1	1
368	нее и	1	1
369	в силу	1	1
370	чувства в	2	1
371	постольку поскольку	1	1
372	людей и	1	1
373	него и	1	1
374	по его	3	1
375	здесь мы	1	1
376	не будет	2	1
377	что все	3	1
378	же не	2	1
379	в состоянии	3	1
380	он просто	1	1
381	тем в	1	1
382	то всякий	1	1
383	мы уже	3	1
384	а по	2	1
385	то есть	1	1
386	зрения на	2	1
387	его в	2	1
388	ли он	2	1
389	не умеет	1	1
390	дома и	1	1
391	внешнее что	1	1
392	такого построения	1	1
393	с неба	1	1
394	наконец для	1	1
395	то все	1	1
396	и тем	1	1
397	в жизни	8	1
398	она и	1	1
399	в этой	5	1
400	например к	1	1
401	пустоты в	2	1
402	этого не	1	1
403	всю жизнь	1	1
404	не всегда	1	1
405	на другое	1	1
406	в москве	1	1
407	жизни но	1	1
408	с такой	2	1
409	я беру	1	1
410	мы с	3	1
411	и становится	2	1
412	только тем	2	1
413	на душе	2	1
414	что между	1	1
415	себе с	1	1
416	взгляд на	1	1
417	место в	2	1
418	них нет	1	1
419	на свою	1	1
420	говорил о	1	1
421	знаем что	1	1
422	внешнего и	1	1
423	другом и	1	1
424	но он	1	1
425	том чтобы	1	1
426	над ними	1	1
427	тем не	4	1
428	еще раз	1	1
429	этих и	1	1
430	абсолютная истина	1	1
431	не могли	1	1
432	зрения и	1	1
433	же такое	1	1
434	начинает говорить	1	1
435	людьми в	1	1
436	тем самым	2	1
437	мы пока	1	1
438	виду что	1	1
439	и начинает	1	1
440	самого начала	1	1
441	то чего	1	1
442	дело в	1	1
443	того как	2	1
444	о них	3	1
445	можно судить	1	1
446	которых и	1	1
447	того чтобы	4	1
448	чем не	1	1
449	человека от	1	1
450	как два	1	1
451	на меня	1	1
452	на язык	1	1
453	таковой не	1	1
454	жизни не	2	1
455	имеем дело	1	1
456	этих двух	1	1
457	по своей	1	1
458	лишь с	1	1
459	меня и	1	1
460	и его	5	1
461	как будто	4	1
462	в будущем	1	1
463	однако это	1	1
464	может показаться	1	1
465	у меня	1	1
466	не бывает	1	1
467	места для	1	1
468	не та	1	1
469	это также	1	1
470	когда мы	1	1
471	сама жизнь	1	1
472	же самое	3	1
473	всего что	1	1
474	что последняя	1	1
475	образом а	1	1
476	долго не	1	1
477	оно не	2	1
478	на это	1	1
479	только одну	1	1
480	но сама	1	1
481	вот подлинная	1	1
482	но по	1	1
483	от друга	1	1
484	но при	3	1
485	здесь не	2	1
486	на другой	2	1
487	лица не	1	1
488	с каким	1	1
489	в голову	2	1
490	быть вполне	1	1
491	характер и	2	1
492	нет никакой	1	1
493	с самого	1	1
494	то время	1	1
495	на том	1	1
496	и когда	1	1
497	и сам	5	1
498	что у	3	1
499	на нее	1	1
500	в бесконечность	1	1
501	всегда говорит	1	1
502	времени и	1	1
503	жизнь а	1	1
504	глубоко и	1	1
505	еще в	1	1
506	и весьма	1	1
507	она тоже	1	1
508	самоопределения к	1	1
509	трактуется как	1	1
510	и смерть	1	1
511	каждого отдельного	1	1
512	и смыслов	1	1
513	которым она	1	1
514	но мы	1	1
515	и просто	2	1
516	все его	3	1
517	любви к	2	1
518	должно было	1	1
519	того или	2	1
520	заключается в	1	1
521	все в	1	1
522	этого бытия	1	1
523	например между	1	1
524	между тем	8	1
525	нечто иное	1	1
526	и всякая	1	1
527	тогда она	1	1
528	природы и	1	1
529	и только	2	1
530	тотчас же	1	1
531	нельзя сказать	1	1
532	все время	3	1
533	и заключается	1	1
534	не знаю	1	1
535	у которого	2	1
536	а именно	1	1
537	не можешь	1	1
538	его собственная	1	1
539	сразу же	1	1
540	в новой	1	1
541	и дело	1	1
542	только сам	1	1
543	всю ее	1	1
544	но ни	1	1
545	здесь ни	1	1
546	деле не	3	1
547	имеет своим	1	1
548	но ее	1	1
549	за ней	1	1
550	все они	3	1
551	она лишь	2	1
552	со всеми	1	1
553	слова без	1	1
554	отказать в	1	1
555	себя в	8	1
556	было так	2	1
557	бы у	1	1
558	уже в	1	1
559	преимуществу к	1	1
560	в душе	8	1
561	и других	1	1
562	сущность и	1	1
563	который как	1	1
564	себе в	2	1
565	не для	1	1
566	на поверхности	1	1
567	вполне соответствует	1	1
568	у него	5	1
569	от того	1	1
570	бы это	1	1
571	имели бы	1	1
572	и неизвестно	1	1
573	никогда и	1	1
574	на примере	1	1
575	в соответствующих	2	1
576	или иначе	1	1
577	такое же	1	1
578	превращается в	4	1
579	уже ничего	1	1
580	а на	1	1
581	а за	2	1
582	именно так	2	1
583	в ничто	1	1
584	выражением его	1	1
585	там где	1	1
586	и уже	4	1
587	жизнь в	2	1
588	и ему	3	1
589	которого она	1	1
590	уже давно	1	1
591	его высшей	1	1
592	что внутреннее	1	1
593	для ее	1	1
594	люди и	1	1
595	вместе с	2	1
596	как одно	1	1
597	представить себе	1	1
598	же с	1	1
599	в духе	2	1
600	она на	1	1
601	встречается в	1	1
602	а если	1	1
603	наряду с	5	1
604	перед нами	11	1
605	и жизнью	1	1
606	его жизни	5	1
607	его собственные	1	1
608	это его	1	1
609	быть только	1	1
610	из этой	1	1
611	с которым	1	1
612	по существу	1	1
613	я с	2	1
614	на свете	1	1
615	xix в	1	1
616	и смерти	1	1
617	во всю	1	1
618	нее самой	1	1
619	было ни	1	1
620	думает о	1	1
621	казалось что	7	1
622	видно что	1	1
623	этом и	3	1
624	у вас	4	1
625	от нас	1	1
626	но для	1	1
627	видят в	1	1
628	всего в	1	1
629	это уже	2	1
630	в полном	1	1
631	он видел	1	1
632	ли в	3	1
633	для автора	1	1
634	она может	2	1
635	в пределе	1	1
636	заслонять от	1	1
637	мира и	1	1
638	человек и	1	1
639	каждый год	1	1
640	поэтому она	2	1
641	бы даже	1	1
642	она уже	1	1
643	для нас	3	1
644	видится в	1	1
645	было на	2	1
646	но именно	2	1
647	к этой	1	1
648	за него	2	1
649	в ресторане	2	1
650	а также	2	1
651	снимает с	1	1
652	по самой	1	1
653	сообщением о	1	1
654	она его	1	1
655	жизни в	7	1
656	лишь по	1	1
657	между ними	2	1
658	от своего	2	1
659	что угодно	1	1
660	все к	1	1
661	жизни а	1	1
662	и жизнь	1	1
663	только о	1	1
664	суть именно	1	1
665	а я	1	1
666	о себе	3	1
667	в искусстве	1	1
668	и другие	5	1
669	который не	1	1
670	в таком	1	1
671	все что	3	1
