N	2gram	Bakhtin_sl_1	Psycholo
403	а затем	1	1
404	есть все	1	1
405	значение в	1	1
406	которыми он	1	1
407	только не	1	1
408	и с	4	1
409	поэтический язык	2	1
410	того или	2	1
411	с другими	5	1
412	есть не	1	1
413	в переживаниях	1	1
414	это не	6	1
415	и оценка	1	1
416	в жизни	1	1
417	для них	2	1
418	вводит в	1	1
419	но уже	1	1
420	чаще всего	1	1
421	но вся	1	1
422	в слове	7	1
423	он и	1	1
424	о чем	1	1
425	и было	1	1
426	должно быть	2	1
427	и становится	1	1
428	или менее	3	1
429	из общего	1	1
430	таким же	1	1
431	привлекать внимание	1	1
432	деле эта	1	1
433	стихов в	1	1
434	в их	4	1
435	и языка	1	1
436	не от	1	1
437	бы мы	1	1
438	он весь	2	1
439	которой они	1	1
440	был не	1	1
441	у тургенева	7	1
442	есть еще	1	1
443	однако в	1	1
444	с такими	1	1
445	и почти	3	1
446	бы быть	1	1
447	и вообще	2	1
448	даже в	2	1
449	и вся	1	1
450	то с	1	1
451	поэтического произведения	1	1
452	а иногда	3	1
453	ничего нового	2	1
454	дело в	1	1
455	как язык	1	1
456	и вместо	1	1
457	здесь на	1	1
458	ее с	1	1
459	и форм	2	1
460	героев и	1	1
461	в самых	2	1
462	не могло	3	1
463	в построении	2	1
464	того и	1	1
465	этими словами	1	1
466	возможно и	1	1
467	поэтическое произведение	1	1
468	в другую	1	1
469	вот что	1	1
470	имеет два	1	1
471	с таким	1	1
472	этом отношении	1	1
473	отношение автора	1	1
474	которому мы	1	1
475	точном смысле	1	1
476	за ними	1	1
477	одним из	4	1
478	в стиле	1	1
479	которого он	1	1
480	ни о	2	1
481	весь в	1	1
482	целого в	1	1
483	здесь оно	2	1
484	поэтический стиль	1	1
485	евгении онегине	2	1
486	всего в	1	1
487	пользуется и	1	1
488	того о	1	1
489	не есть	2	1
490	все слова	3	1
491	всегда в	2	1
492	россию и	1	1
493	но по	2	1
494	с каким	1	1
495	характер и	1	1
496	который может	1	1
497	смерти в	1	1
498	роль в	2	1
499	на свой	1	1
500	можно было	2	1
501	так и	11	1
502	те же	2	1
503	не с	2	1
504	в споре	1	1
505	как поэтическое	1	1
506	и глубины	1	1
507	во все	1	1
508	в результате	3	1
509	не исчерпывается	2	1
510	даны в	1	1
511	он к	1	1
512	спор и	1	1
513	все дело	1	1
514	у нее	1	1
515	может не	8	1
516	и делается	1	1
517	язык и	10	1
518	заложены в	1	1
519	к действительности	1	1
520	еще дальше	1	1
521	можно сказать	2	1
522	таков именно	1	1
523	по их	1	1
524	нас в	2	1
525	в евгении	2	1
526	это было	1	1
527	не определяют	1	1
528	этот элемент	2	1
529	этих слов	1	1
530	или иначе	1	1
531	и грубо	1	1
532	направлений в	1	1
533	в форме	1	1
534	именно такое	1	1
535	в другой	2	1
536	еще более	5	1
537	и всякое	2	1
538	и она	1	1
539	характера но	1	1
540	за этой	1	1
541	их основе	2	1
542	быть и	4	1
543	но с	1	1
544	моменты в	1	1
545	своего смысла	1	1
546	воспроизводит то	1	1
547	дело с	1	1
548	в поэтическом	7	1
549	вступить в	1	1
550	в литературу	1	1
551	или же	1	1
552	с которыми	2	1
553	какой степени	1	1
554	до наших	1	1
555	из которого	1	1
556	и у	2	1
557	только на	2	1
558	в действительном	1	1
559	понимать и	1	1
560	себя и	1	1
561	в поэзии	3	1
562	в начале	1	1
563	от других	2	1
564	не из	2	1
565	и других	3	1
566	только одно	1	1
567	вводится в	2	1
568	и их	1	1
569	в прозе	1	1
570	поэтому все	1	1
571	с этими	2	1
572	друг друга	3	1
573	из одной	1	1
574	дело и	1	1
575	каждый из	1	1
576	к той	1	1
577	в других	3	1
578	не было	3	1
579	момент в	1	1
580	почти с	1	1
581	именно как	2	1
582	со всем	1	1
583	а на	2	1
584	как у	1	1
585	и вступает	1	1
586	именно в	3	1
587	по своим	6	1
588	и самая	2	1
589	и прежде	1	1
590	чем он	2	1
591	свои особые	1	1
592	в отличие	1	1
593	что для	1	1
594	от этого	2	1
595	преимуществу в	1	1
596	он только	1	1
597	был в	1	1
598	ничем не	1	1
599	и самый	1	1
600	жизнь в	2	1
601	на эту	1	1
602	которые как	1	1
603	ближе к	1	1
604	смысле на	2	1
605	бы оно	1	1
606	равно как	1	1
607	вступает в	1	1
608	в частности	2	1
609	о себе	1	1
610	и глубоко	1	1
611	не понимать	1	1
612	быть только	2	1
613	для понимания	2	1
614	по выбору	1	1
615	форма и	1	1
616	и там	3	1
617	поэзия в	1	1
618	отличается от	1	1
619	между прочим	1	1
620	нисколько не	2	1
621	не является	2	1
622	которых он	1	1
623	этого рода	1	1
624	дело далеко	1	1
625	тем и	2	1
626	в точном	1	1
627	поэт должен	1	1
628	имеет дело	2	1
629	остается никаких	1	1
630	в отдельных	1	1
631	от него	1	1
632	от всех	1	1
633	поэтическая и	1	1
634	дана в	1	1
635	поэт в	1	1
636	поэзии но	1	1
637	отношении к	6	1
638	выбор слов	1	1
639	вносят в	2	1
640	в романе	21	1
641	между ними	2	1
642	с ней	2	1
643	и эта	2	1
644	только как	1	1
645	они как	2	1
646	своего предмета	5	1
647	больших и	1	1
648	и так	1	1
649	развитие и	1	1
650	других случаях	2	1
651	от поэзии	1	1
652	автора в	2	1
653	в последнем	1	1
654	или иного	2	1
655	есть и	1	1
656	стиля и	7	1
657	жизни и	1	1
658	по причине	1	1
659	каждое слово	4	1
660	все что	1	1
661	этой точки	1	1
