N	2gram	Vinokur_St_1	FransuaR
262	слова в	1	2
263	в форме	1	2
264	даже и	2	2
265	не были	1	2
266	или иной	1	2
267	именно в	6	2
268	чем он	1	2
269	еще и	2	2
270	была и	1	2
271	что для	3	2
272	о чем	1	2
273	очень часто	3	2
274	находим и	2	2
275	с этим	3	2
276	конечно эти	1	2
277	этого слова	2	2
278	какой бы	1	2
279	встречаем в	1	2
280	и перед	2	2
281	потому что	6	2
282	хотя в	2	2
283	гораздо больше	2	2
284	одной из	1	2
285	то понимание	1	2
286	в последнем	1	2
287	отношению к	3	2
288	из этого	1	2
289	и другие	1	2
290	это в	4	2
291	отношения к	2	1
292	и т	30	1
293	художественного произведения	1	1
294	это делает	1	1
295	вряд ли	5	1
296	не хочет	2	1
297	из его	1	1
298	исходит из	1	1
299	это издание	1	1
300	объясняется и	1	1
301	поэзии так	1	1
302	одним и	2	1
303	важно для	1	1
304	г в	5	1
305	очень широко	1	1
306	им самим	1	1
307	мы имеем	2	1
308	он заявляет	1	1
309	конечно все	1	1
310	на такие	1	1
311	нельзя при	1	1
312	на эти	7	1
313	каждый отдельный	1	1
314	не была	2	1
315	который был	1	1
316	и такой	1	1
317	этого прежде	1	1
318	с но	1	1
319	но даже	1	1
320	конечно и	3	1
321	широкого и	1	1
322	в числе	2	1
323	подчеркнуть что	2	1
324	черты его	1	1
325	следовательно в	1	1
326	во мне	1	1
327	из второй	1	1
328	литературы и	2	1
329	ведь то	1	1
330	всегда можно	1	1
331	между собой	1	1
332	бы еще	1	1
333	это действительно	1	1
334	на громадное	1	1
335	бы то	1	1
336	за свое	1	1
337	не исчерпываются	1	1
338	при жизни	1	1
339	являются чем-то	1	1
340	и нуждается	1	1
341	нет и	1	1
342	что они	7	1
343	во что	1	1
344	надо ли	1	1
345	мы снова	1	1
346	и я	3	1
347	что во	2	1
348	в одной	1	1
349	под его	1	1
350	бы склонен	1	1
351	такова же	1	1
352	перед нами	1	1
353	смысле этого	2	1
354	следующие слова	2	1
355	говорит что	3	1
356	не являются	3	1
357	отнесены к	1	1
358	от этого	2	1
359	бы и	4	1
360	что это	4	1
361	за это	1	1
362	или во	1	1
363	в тех	3	1
364	многое в	1	1
365	право на	1	1
366	в известном	1	1
367	это тот	1	1
368	им в	1	1
369	он делает	1	1
370	во многих	3	1
371	если он	1	1
372	но на	2	1
373	в наших	2	1
374	не могла	2	1
375	своей эпохи	1	1
376	по словам	4	1
377	он должен	2	1
378	не как	1	1
379	речи в	1	1
380	том чтобы	1	1
381	в первом	2	1
382	так часто	1	1
383	свое время	2	1
384	что ни	2	1
385	и по	5	1
386	так например	7	1
387	без исключения	1	1
388	в основу	4	1
389	такого же	1	1
390	я бы	2	1
391	больше всего	1	1
392	то ни	1	1
393	могла бы	1	1
394	эпохи не	3	1
395	см у	1	1
396	на все	1	1
397	которое с	1	1
398	а как	2	1
399	его в	2	1
400	это было	1	1
401	заключается в	4	1
402	xvii в	1	1
403	более широком	1	1
404	и тем	3	1
405	даже по	1	1
406	по всему	1	1
407	сто лет	3	1
408	для них	1	1
409	под ред	1	1
410	это положение	1	1
411	верхом и	1	1
412	с тем	1	1
413	эту тему	4	1
414	и уже	2	1
415	понимает в	1	1
416	несмотря на	2	1
417	бы сказал	1	1
418	чем в	3	1
419	писать на	1	1
420	в развитии	1	1
421	очень важный	1	1
422	такой же	5	1
423	со всей	1	1
424	этого издания	8	1
425	оно свидетельствует	1	1
426	этом случае	2	1
427	и при	1	1
428	и их	2	1
429	которые специально	1	1
430	интерес и	1	1
431	нас не	1	1
432	можно найти	2	1
433	своем роде	1	1
434	в отношении	9	1
435	ли можно	1	1
436	во времена	4	1
437	с точки	8	1
438	рядом других	1	1
439	этой книге	1	1
440	о языке	1	1
441	всякий раз	2	1
442	две стороны	1	1
443	несомненно что	1	1
444	но эта	1	1
445	втором случае	2	1
446	которые в	2	1
447	не в	12	1
448	его создания	1	1
449	и эти	1	1
450	и более	2	1
451	в прошлом	1	1
452	что этот	2	1
453	слов о	1	1
454	по себе	1	1
455	этой работы	2	1
456	тому что	3	1
457	таких случаях	1	1
458	но они	1	1
459	тем самым	2	1
460	о значении	3	1
461	мы пока	1	1
462	правда в	1	1
463	ничего не	2	1
464	и старая	1	1
465	и притом	1	1
466	книг но	1	1
467	было не	2	1
468	о них	2	1
469	но только	1	1
470	и исключительно	1	1
471	никогда не	5	1
472	судя по	2	1
473	на язык	1	1
474	китайской стеной	1	1
475	что их	1	1
476	с одним	1	1
477	очень мало	3	1
478	совершенно неправильно	1	1
479	к концу	2	1
480	по своей	2	1
481	ему и	1	1
482	своей статье	4	1
483	уже и	1	1
484	как будто	4	1
485	что на	2	1
486	характерен для	1	1
487	притом в	1	1
488	здесь совершенно	3	1
489	отличается от	1	1
490	с полной	1	1
491	что оно	3	1
492	за что	4	1
493	области изучения	2	1
494	отказаться от	1	1
495	в применении	3	1
496	самой земле	1	1
497	вещей в	1	1
498	встречаем и	1	1
499	научной работы	4	1
500	с каким	1	1
501	языка и	4	1
502	как по	1	1
503	они ни	1	1
504	изучения и	1	1
505	только то	1	1
506	только более	1	1
507	с самого	1	1
508	и самого	1	1
509	на том	1	1
510	он так	1	1
511	является чрезвычайно	1	1
512	за то	3	1
513	было в	1	1
514	эта книга	2	1
515	каждого из	2	1
516	прошлом но	1	1
517	отсюда и	1	1
518	во многом	1	1
519	она была	1	1
520	том как	4	1
521	мы в	1	1
522	и вообще	3	1
523	всей эпохи	1	1
524	лишь то	1	1
525	другом месте	2	1
526	внимание на	3	1
527	настоящее время	1	1
528	и что	4	1
529	там же	1	1
530	все его	1	1
531	второй половины	1	1
532	нет это	2	1
533	что эта	2	1
534	к истине	1	1
535	для изучения	4	1
536	которых в	3	1
537	работа по	1	1
538	во втором	4	1
539	отметить что	2	1
540	и только	3	1
541	в другой	1	1
542	не надо	2	1
543	что бы	1	1
544	полезно но	1	1
545	и об	7	1
546	которой в	1	1
547	при котором	1	1
548	вообще в	1	1
549	судить по	1	1
550	говорит в	2	1
551	того что	9	1
552	в современной	1	1
553	еще несколько	1	1
554	что здесь	2	1
555	быть и	2	1
556	этого материала	1	1
557	что только	1	1
558	на каждое	1	1
559	дело с	2	1
560	в узком	1	1
561	в пире	1	1
562	не имеет	4	1
563	в вопросе	1	1
564	те которые	1	1
565	это очень	3	1
566	эти утверждения	1	1
567	с одной	3	1
568	в качестве	4	1
569	так что	6	1
570	литературы в	1	1
571	чтобы он	1	1
572	в виде	3	1
573	слова не	1	1
574	и обратно	1	1
575	языка но	1	1
576	ни с	3	1
577	о шекспире	1	1
578	дает чрезвычайно	1	1
579	всяком случае	6	1
580	ведь это	1	1
581	бы совершенно	1	1
582	это место	2	1
583	не для	2	1
584	с этими	1	1
585	но что	1	1
586	упоминать о	1	1
587	каждый из	1	1
588	бы все	3	1
589	были бы	1	1
590	без всякой	3	1
591	точек зрения	1	1
592	дают в	1	1
593	не отделены	1	1
594	и из	1	1
595	с другим	1	1
596	для правильного	1	1
597	значение которое	1	1
598	об изучении	1	1
599	а именно	3	1
600	что тот	1	1
601	с той	1	1
602	на чем	1	1
603	такое же	1	1
604	показывает что	1	1
605	что не	3	1
606	изучения источников	1	1
607	говорит о	3	1
608	связано с	1	1
609	притом не	1	1
610	превращается в	2	1
611	них и	1	1
612	его смерти	1	1
613	здесь дело	2	1
614	более того	1	1
615	не на	1	1
616	однако и	2	1
617	подобного рода	1	1
618	вопросе о	1	1
619	писатель в	1	1
620	его эпохи	6	1
621	не всегда	2	1
622	время оно	1	1
623	так же	5	1
624	как это	4	1
625	некоторые из	1	1
626	из которых	1	1
627	к своему	1	1
628	не могут	1	1
629	не дают	1	1
630	к самой	1	1
631	применении к	3	1
632	месте своей	1	1
633	которые по	1	1
634	за рамки	1	1
635	это его	1	1
636	да и	3	1
637	проявить свою	2	1
638	согласно которому	1	1
639	текстов но	1	1
640	с рядом	1	1
641	в это	1	1
642	материал для	3	1
643	в свое	2	1
644	несколько слов	1	1
645	это выражение	1	1
646	ведь и	3	1
647	мира это	1	1
648	но для	2	1
649	нисколько не	2	1
650	же значение	1	1
651	не станет	1	1
652	пор еще	1	1
653	потому не	1	1
654	или в	1	1
655	узком смысле	1	1
656	в результате	3	1
657	о котором	2	1
658	в настоящее	1	1
659	работы над	1	1
660	но также	9	1
661	история этих	1	1
662	у некоторых	1	1
663	это может	1	1
664	в литературной	1	1
665	текстологическая работа	2	1
666	пришлось бы	1	1
667	будто бы	3	1
668	на на	1	1
669	поэтому так	1	1
670	места в	2	1
671	г и	2	1
672	в целях	1	1
673	пор не	1	1
674	лишь те	1	1
675	не знает	2	1
676	другой стороны	7	1
677	их с	1	1
678	культуры в	3	1
679	который не	2	1
680	занимает в	2	1
681	время не	1	1
682	это была	1	1
683	эпохи как	3	1
684	в голову	1	1
685	извлеченными из	1	1
686	как на	1	1
687	в таком	3	1
688	во всяком	6	1
689	гораздо более	4	1
