N	2gram	Vygotskiy__3	Literetu
427	человека а	1	1
428	к которому	3	1
429	в психологии	1	1
430	а с	3	1
431	они оба	1	1
432	и прямо	1	1
433	говорит о	1	1
434	и последующим	1	1
435	только по	1	1
436	требуют их	1	1
437	все время	2	1
438	подобного рода	1	1
439	он становится	1	1
440	здесь этот	1	1
441	в ряду	1	1
442	что мы	7	1
443	которой он	1	1
444	не об	1	1
445	все более	2	1
446	развитии и	1	1
447	него в	1	1
448	с первого	1	1
449	так же	17	1
450	и потому	2	1
451	расчленения и	1	1
452	со словом	1	1
453	на рубеже	1	1
454	наряду с	3	1
455	одновременно с	1	1
456	что же	1	1
457	в тот	1	1
458	в развитии	24	1
459	и менее	1	1
460	в своем	4	1
461	в это	1	1
462	его в	3	1
463	и от	2	1
464	в основном	6	1
465	возникает в	1	1
466	силу и	1	1
467	в смысле	4	1
468	не мог	4	1
469	задолго до	2	1
470	процесса в	6	1
471	этом же	1	1
472	и другим	1	1
473	от него	1	1
474	и все	4	1
475	той или	2	1
476	повествование о	1	1
477	ключом к	1	1
478	отношению ко	1	1
479	в ходе	1	1
480	не предполагает	1	1
481	к ее	1	1
482	только и	1	1
483	от всех	2	1
484	в свою	3	1
485	и живет	1	1
486	полным основанием	1	1
487	сказали бы	1	1
488	не играет	1	1
489	переход от	3	1
490	в последнем	1	1
491	именно к	1	1
492	близким к	1	1
493	есть и	2	1
494	который в	3	1
495	мышления не	2	1
496	также не	1	1
497	него как	1	1
498	и эта	2	1
499	снова и	1	1
500	каждое слово	1	1
501	который не	1	1
502	к этому	3	1
