N	2gram	Losev_Prob_1	FransuaR
149	за пределы	6	2
150	что они	3	2
151	и вовсе	4	2
152	чем мы	1	2
153	дает нам	1	2
154	к числу	1	2
155	только то	4	2
156	таковы например	2	2
157	учение о	3	2
158	думать что	1	2
159	на то	8	2
160	мы наблюдаем	2	2
161	на его	2	2
162	широкое и	1	2
163	и еще	3	2
164	содержит в	7	2
165	чем она	1	2
166	подобно тому	2	2
167	так например	1	2
168	связанные с	1	2
169	на этой	2	2
170	в художественном	1	2
171	смысл и	3	2
172	по поводу	4	2
173	в отношении	3	2
174	наших дней	1	2
175	и без	1	2
176	в их	4	2
177	в условиях	1	2
178	мы должны	5	2
179	что в	12	2
180	образ не	2	2
181	вплоть до	1	2
182	того как	3	2
183	того чтобы	9	2
184	ничего не	10	2
185	в самой	3	2
186	к ней	1	2
187	связи с	5	2
188	своей статье	1	2
189	этих образов	1	2
190	вот в	2	2
191	могут быть	2	2
192	в одну	1	2
193	здесь не	7	2
194	без всякого	2	2
195	в пределах	1	2
196	в дальнейшем	4	2
197	притом в	1	2
198	особенно в	2	2
199	в другом	1	2
200	одного из	1	2
201	можно сказать	5	2
202	они являются	1	2
203	уже во	1	2
204	в ту	1	2
205	и следовательно	3	2
206	очень много	3	2
207	всяком случае	3	2
208	именно на	3	2
209	со всеми	2	2
210	в качестве	2	2
211	есть в	5	2
212	события и	1	2
213	в конце	6	2
214	мы можем	4	2
215	в первую	1	2
216	даже и	8	2
217	до наших	1	2
218	и даже	11	2
219	как именно	2	2
220	литературу и	1	2
221	нельзя сказать	2	2
222	мы еще	1	2
223	человек в	1	2
224	под влиянием	1	2
225	в связи	4	2
226	для них	2	2
227	вместе с	2	2
228	так же	9	2
229	в него	2	2
230	этого момента	1	2
231	xix века	1	2
232	такого рода	7	2
233	тому как	2	2
234	вокруг себя	1	2
235	по существу	2	2
236	для понимания	1	2
237	мы сказали	1	2
238	эти два	1	2
239	здравого смысла	1	2
240	но это	8	2
241	природу и	1	2
242	в смысле	1	2
243	и становится	1	2
244	сознания и	2	2
245	хотя и	6	2
246	в целях	2	2
247	природой и	1	2
248	совершенно не	6	2
249	ко всему	1	2
250	ее в	2	2
251	и эта	1	2
252	это в	1	2
253	в противоположность	1	2
254	во всяком	7	2
255	этого романа	2	1
256	говорили о	1	1
257	то на	2	1
258	здесь еще	1	1
259	например в	2	1
260	художественном произведении	1	1
261	образов которые	1	1
262	и то	6	1
263	самом деле	6	1
264	он может	1	1
265	только потому	3	1
266	тем же	1	1
267	здесь и	1	1
268	основанная на	1	1
269	в котором	5	1
270	это высшее	1	1
271	проникает в	1	1
272	он всегда	3	1
273	что эти	1	1
274	должна быть	1	1
275	и этот	1	1
276	входящих в	1	1
277	и литературы	1	1
278	той же	1	1
279	из всех	1	1
280	г в	1	1
281	есть не	6	1
282	литературы но	1	1
283	менее если	1	1
284	еще на	1	1
285	для своего	2	1
286	мы имеем	2	1
287	это совершенно	4	1
288	которую мы	1	1
289	бы что	1	1
290	науки и	2	1
291	еще до	1	1
292	который был	1	1
293	но она	3	1
294	мы и	4	1
295	конечно и	1	1
296	того же	3	1
297	и самого	1	1
298	может дать	1	1
299	всю их	1	1
300	для выражения	1	1
301	знаем что	2	1
302	это действительно	1	1
303	которых нет	1	1
304	в чем	3	1
305	за свое	1	1
306	есть такие	1	1
307	ли его	2	1
308	видели что	1	1
309	мы будем	2	1
310	с самой	1	1
311	только тогда	1	1
312	в общем	1	1
313	впервые и	1	1
314	свое существование	1	1
315	так что	6	1
316	чем же	2	1
317	в одной	1	1
318	как в	4	1
319	он часто	2	1
320	однако не	3	1
321	перед нами	5	1
322	не будем	2	1
323	что по	1	1
324	всего как	1	1
325	конечно не	1	1
326	от этого	1	1
327	именно эта	1	1
328	есть его	2	1
329	в которой	2	1
330	это есть	9	1
331	сливается с	1	1
332	он в	2	1
333	жизни так	1	1
334	бы не	1	1
335	что к	2	1
336	нами в	1	1
337	моменты его	1	1
338	и те	1	1
339	оно было	1	1
340	он не	3	1
341	которая является	2	1
342	действительности и	5	1
343	в силу	1	1
344	том чтобы	1	1
345	новое и	1	1
346	i в	1	1
347	из него	1	1
348	его от	3	1
349	на этом	1	1
350	его можно	1	1
351	будем говорить	1	1
352	в нее	1	1
353	говоря в	1	1
354	этом последнем	1	1
355	всю дорогу	1	1
356	которые уже	1	1
357	что все	3	1
358	в совершенно	1	1
359	об этом	10	1
360	его в	6	1
361	входит в	4	1
362	первую очередь	1	1
363	дать ей	1	1
364	это не	6	1
365	он есть	4	1
366	и низких	1	1
367	выходить за	2	1
368	не простое	1	1
369	эти моменты	1	1
370	однако здесь	3	1
371	кажется что	1	1
372	о которых	3	1
373	нашего исследования	2	1
374	с этой	1	1
375	их на	1	1
376	но если	2	1
377	еще недостаточно	1	1
378	именно и	1	1
379	в такой	1	1
380	вообще нельзя	1	1
381	мы говорили	4	1
382	представление о	1	1
383	оказывается что	2	1
384	как символ	6	1
385	свой смысл	1	1
386	далеки от	1	1
387	рождение и	1	1
388	природы но	1	1
389	не менее	19	1
390	и той	1	1
391	силу и	1	1
392	образом и	2	1
393	не в	4	1
394	самое время	4	1
395	есть именно	5	1
396	уже сказали	1	1
397	том же	1	1
398	что этот	2	1
399	и почти	1	1
400	необходимо чтобы	3	1
401	что эта	1	1
402	же мы	2	1
403	можем сказать	1	1
404	и вся	1	1
405	и есть	6	1
406	она не	2	1
407	из которых	1	1
408	он пытается	1	1
409	до известной	1	1
410	иной раз	1	1
411	можно понимать	1	1
412	как о	1	1
413	тогда когда	1	1
414	дело в	3	1
415	форме мы	1	1
416	было не	1	1
417	чтобы стать	1	1
418	и смерть	1	1
419	для всего	2	1
420	только не	3	1
421	на язык	1	1
422	больше чем	2	1
423	текста и	5	1
424	именно с	1	1
425	или как	3	1
426	явление в	1	1
427	я не	1	1
428	нам важно	1	1
429	потому что	16	1
430	же он	1	1
431	с тем	5	1
432	однако это	3	1
433	материальный субстрат	1	1
434	одного автора	1	1
435	не могут	2	1
436	есть только	8	1
437	просто на	1	1
438	и сам	1	1
439	и другим	2	1
440	к тому	3	1
441	понять что	1	1
442	указывает на	14	1
443	не есть	29	1
444	бы это	1	1
445	для того	8	1
446	есть то	1	1
447	отношении он	1	1
448	оно не	3	1
449	существует только	1	1
450	на какую-нибудь	1	1
451	должен быть	1	1
452	правда не	1	1
453	они стали	1	1
454	изолированно от	1	1
455	в буквальном	3	1
456	нами выше	1	1
457	в теоретических	1	1
458	говорили что	2	1
459	например о	2	1
460	что может	2	1
461	на путь	1	1
462	и которые	5	1
463	не место	1	1
464	именно этот	1	1
465	слово и	1	1
466	отрицательной стороне	1	1
467	поэтому в	1	1
468	если бы	4	1
469	правда в	1	1
470	для этого	3	1
471	по мере	1	1
472	и внешней	1	1
473	образом в	1	1
474	о нем	3	1
475	за этот	1	1
476	и здесь	6	1
477	имеется много	1	1
478	на их	1	1
479	и та	1	1
480	настоящее время	3	1
481	то уже	3	1
482	как ее	1	1
483	или на	3	1
484	на что	2	1
485	и который	2	1
486	того или	2	1
487	мы вовсе	2	1
488	во всей	3	1
489	этот последний	2	1
490	можно проследить	1	1
491	них в	1	1
492	чтобы его	2	1
493	в художественной	1	1
494	представления о	1	1
495	в свете	1	1
496	конце концов	4	1
497	и всего	1	1
498	того что	7	1
499	ровно ничего	4	1
500	года в	1	1
501	что здесь	3	1
502	романа о	1	1
503	хотя бы	3	1
504	он стал	1	1
505	мы видим	2	1
506	говорили выше	2	1
507	для себя	3	1
508	ясно что	3	1
509	всем известно	1	1
510	он совершенно	1	1
511	еще и	5	1
512	в разные	1	1
513	несколько подробнее	1	1
514	поэтому и	2	1
515	никак нельзя	3	1
516	и ее	8	1
517	литературе и	4	1
518	все они	1	1
519	что из	1	1
520	история и	1	1
521	от одной	1	1
522	есть чисто	1	1
523	акт и	1	1
524	единое и	2	1
525	этом что	1	1
526	всем его	1	1
527	ни одного	1	1
528	вернуться к	1	1
529	в виде	15	1
530	является не	2	1
531	но самое	1	1
532	а это	2	1
533	функций в	1	1
534	в данной	1	1
535	за ним	1	1
536	перевести на	1	1
537	мы знаем	1	1
538	что будет	2	1
539	одно из	2	1
540	и их	1	1
541	в прошлом	1	1
542	не о	2	1
543	известно что	1	1
544	и максимально	1	1
545	как раз	13	1
546	время уже	1	1
547	чтобы оно	2	1
548	авторы и	1	1
549	только на	4	1
550	же деле	1	1
551	более общее	1	1
552	со всем	2	1
553	выходит за	1	1
554	имеет и	1	1
555	что человек	1	1
556	несколько примеров	1	1
557	как же	3	1
558	что не	3	1
559	его из	1	1
560	говорит о	3	1
561	и несущественного	1	1
562	это повторяем	2	1
563	притом не	1	1
564	на этот	3	1
565	в картине	1	1
566	не на	3	1
567	а не	15	1
568	да не	1	1
569	понимать как	2	1
570	только как	1	1
571	а по	1	1
572	он становится	1	1
573	мы остановимся	1	1
574	только от	1	1
575	существу и	1	1
576	превращает их	1	1
577	ближе к	1	1
578	не существует	6	1
579	он и	8	1
580	если не	4	1
581	и глубоко	1	1
582	вступает в	1	1
583	ни на	4	1
584	это те	1	1
585	особенно упорно	1	1
586	к своему	1	1
587	не знал	5	1
588	по своему	9	1
589	слишком много	1	1
590	что за	1	1
591	необходимо однако	1	1
592	на тот	2	1
593	ни его	5	1
594	одновременно и	1	1
595	есть как	2	1
596	это значит	1	1
597	в широких	1	1
598	и менее	3	1
599	еще к	1	1
600	самом же	1	1
601	этом случае	2	1
602	для изображения	1	1
603	о его	2	1
604	видно что	1	1
605	соединение этих	1	1
606	с этими	2	1
607	самое существенное	1	1
608	тому или	1	1
609	сторона этого	1	1
610	не является	5	1
611	известной степени	2	1
612	и для	4	1
613	и часто	2	1
614	и от	1	1
615	а все	1	1
616	которая в	1	1
617	в настоящее	3	1
618	для нас	5	1
619	есть система	1	1
620	и разные	1	1
621	не более	1	1
622	и ни	4	1
623	и как	6	1
624	нам дать	1	1
625	от всего	3	1
626	будто бы	1	1
627	именно он	1	1
628	еще очень	2	1
629	утверждал что	1	1
630	но вот	1	1
631	всегда есть	6	1
632	например на	2	1
633	но оно	1	1
634	к самому	1	1
635	еще ничего	1	1
636	гораздо больше	2	1
637	на смену	1	1
638	а ведь	1	1
639	стороне и	1	1
640	имеет место	1	1
641	или иного	2	1
642	есть и	3	1
643	понятен и	1	1
644	художественной литературе	1	1
645	к этому	1	1
