N	2gram	Bakhtin_sl_1	Myshleni
376	бы то	1	1
377	во всех	17	1
378	а следовательно	1	1
379	не требует	3	1
380	данного элемента	1	1
381	слово не	2	1
382	тех же	1	1
383	менее всего	1	1
384	слова на	1	1
385	отношение к	7	1
386	слову в	2	1
387	не просто	1	1
388	между словом	2	1
389	конечно совершенно	1	1
390	ответ и	1	1
391	по которому	1	1
392	который состоит	1	1
393	задачами которые	1	1
394	кроме того	4	1
395	в очень	1	1
396	целый ряд	1	1
397	может послужить	1	1
398	всего как	1	1
399	слова еще	1	1
400	более или	3	1
401	в действительности	1	1
402	к конкретным	1	1
403	в этот	1	1
404	них как	2	1
405	фактором который	1	1
406	только один	1	1
407	сливается с	2	1
408	еще на	1	1
409	та же	1	1
410	в которой	4	1
411	бы и	3	1
412	случае этот	2	1
413	он в	5	1
414	без учета	1	1
415	бы не	1	1
416	выражение в	3	1
417	иным путем	1	1
418	формами мышления	1	1
419	вследствие этого	1	1
420	жизнью и	1	1
421	вообще не	3	1
422	границ между	1	1
423	с чем	1	1
424	на различных	1	1
425	как потому	1	1
426	от его	3	1
427	отказа от	1	1
428	данного слова	1	1
429	чем у	1	1
430	понимания и	1	1
431	не абстрактная	1	1
432	по существу	3	1
433	свои собственные	2	1
434	до конца	12	1
435	ни были	3	1
436	одному и	2	1
437	внутреннюю речь	1	1
438	значительной степени	1	1
439	смысле в	3	1
440	то ни	1	1
441	могла бы	1	1
442	а затем	1	1
443	что все	2	1
444	в состоянии	1	1
445	следовательно также	1	1
446	и с	4	1
447	является конечно	1	1
448	них не	1	1
449	вводятся в	1	1
450	в единую	1	1
451	очень глубокие	1	1
452	и тем	2	1
453	которым он	1	1
454	только одно	1	1
455	для них	2	1
456	о которых	1	1
457	исходили из	1	1
458	в слове	7	1
459	всегда и	1	1
460	несмотря на	1	1
461	чем в	1	1
462	и прямо	3	1
463	первый тип	1	1
464	нисколько не	2	1
465	и становится	1	1
466	между различными	1	1
467	из общего	1	1
468	могут не	2	1
469	что всякий	1	1
470	внутренней в	1	1
471	степени не	1	1
472	бы мы	1	1
473	до последнего	2	1
474	сих пор	2	1
475	правда эта	1	1
476	для данного	1	1
477	поэтому мы	1	1
478	эти в	1	1
479	но было	1	1
480	и более	1	1
481	знак равенства	1	1
482	том же	4	1
483	ним в	1	1
484	и почти	3	1
485	обнаруживает с	1	1
486	и вообще	2	1
487	даже в	2	1
488	содержание и	1	1
489	на один	2	1
490	с точки	8	1
491	в атмосфере	2	1
492	от чисто	2	1
493	случае в	1	1
494	мы исходили	1	1
495	дело не	2	1
496	и способы	1	1
497	в сущности	13	1
498	к действительному	1	1
499	которого он	1	1
500	в самых	2	1
501	не могло	3	1
502	хотя все	1	1
503	чем он	2	1
504	только и	1	1
505	и речевой	1	1
506	явление в	2	1
507	признакам в	1	1
508	которого еще	1	1
509	а лишь	1	1
510	придаточным предложением	1	1
511	вот что	1	1
512	так называемый	1	1
513	входят в	1	1
514	этот общий	1	1
515	слова оно	1	1
516	котором в	1	1
517	непосредственное отношение	1	1
518	ему не	2	1
519	от общего	1	1
520	у нас	2	1
521	виду не	1	1
522	тем это	1	1
523	с полной	1	1
524	и другим	2	1
525	другое слово	1	1
526	не встречается	1	1
527	для его	1	1
528	социальные и	1	1
529	и свое	1	1
530	значение данного	1	1
531	но сама	1	1
532	самостоятельно и	1	1
533	всегда в	2	1
534	на предмет	4	1
535	совпадая с	1	1
536	употребление его	1	1
537	в виду	1	1
538	различного характера	1	1
539	в ней	4	1
540	без всякого	1	1
541	же не	1	1
542	в ее	2	1
543	данном случае	3	1
544	язык и	10	1
545	характер и	1	1
546	только не	1	1
547	степени и	1	1
548	в пределах	14	1
549	инстанции в	1	1
550	роль в	2	1
551	пределами своего	1	1
552	в основных	1	1
553	речи то	1	1
554	различие между	1	1
555	смысле но	1	1
556	и совершенно	1	1
557	в другом	2	1
558	понимание и	1	1
559	по аналогии	1	1
560	переход к	1	1
561	здесь как	1	1
562	особенно в	1	1
563	до сих	2	1
564	чужой речи	7	1
565	даны в	1	1
566	и формами	1	1
567	в последнем	1	1
568	связанная с	1	1
569	сводится к	1	1
570	о нем	4	1
571	этого основного	1	1
572	за пределами	2	1
573	слова как	6	1
574	или на	1	1
575	к действительности	1	1
576	и содержание	1	1
577	все его	4	1
578	может не	8	1
579	в значительной	1	1
580	не выходит	3	1
581	от него	1	1
582	на всех	1	1
583	различными конкретными	1	1
584	эту форму	1	1
585	возникает и	1	1
586	переходит в	3	1
587	на одном	1	1
588	существенную роль	1	1
589	в форме	1	1
590	в другой	2	1
591	понятий как	1	1
592	слова для	2	1
593	в это	1	1
594	ибо в	1	1
595	но этим	1	1
596	нуждается в	1	1
597	словом и	3	1
598	ними оно	1	1
599	они могут	7	1
600	дополнения к	1	1
601	никак нельзя	1	1
602	нем с	1	1
603	между этими	2	1
604	а только	1	1
605	языка у	3	1
606	всякого центра	1	1
607	взятая в	1	1
608	из которого	1	1
609	есть в	1	1
610	существенным и	1	1
611	а напротив	1	1
612	затем следует	1	1
613	образования в	1	1
614	отнести к	1	1
615	здесь у	1	1
616	или даже	2	1
617	был бы	2	1
618	в известной	2	1
619	вовсе не	7	1
620	слово как	5	1
621	с этими	2	1
622	и язык	1	1
623	многочисленны и	1	1
624	из одной	1	1
625	как его	5	1
626	но что	1	1
627	дело и	1	1
628	у него	3	1
629	вперед в	1	1
630	различные формы	2	1
631	случае не	1	1
632	другом в	1	1
633	с общим	1	1
634	и даже	6	1
635	выходит за	3	1
636	точек зрения	5	1
637	последнем счете	1	1
638	языка или	2	1
639	с известным	1	1
640	за пределы	4	1
641	перестают быть	1	1
642	здесь в	4	1
643	всякого предмета	1	1
644	в большинстве	10	1
645	которых оно	1	1
646	что не	1	1
647	что для	1	1
648	его социальная	2	1
649	только по	1	1
650	он только	1	1
651	а главное	1	1
652	ничем не	1	1
653	и самый	1	1
654	не на	5	1
655	самое слово	1	1
656	а не	15	1
657	и непосредственно	5	1
658	с которым	2	1
659	последнего времени	2	1
660	как ни	1	1
661	долгое время	1	1
662	на эту	1	1
663	и свободно	1	1
664	совершенно иное	1	1
665	мышлении и	1	1
666	бы оно	1	1
667	исходить из	1	1
668	на который	1	1
669	до этого	1	1
670	ко всем	1	1
671	наталкивается на	1	1
672	направления и	2	1
673	дана в	1	1
674	предмет для	1	1
675	может стать	1	1
676	именно для	1	1
677	в данном	3	1
678	этого типа	2	1
679	так или	1	1
680	в той	10	1
681	и там	3	1
682	со всею	2	1
683	уже дано	1	1
684	да и	1	1
685	быть не	1	1
686	мы сказали	4	1
687	и формы	4	1
688	этом случае	2	1
689	аналогии с	1	1
690	в условиях	2	1
691	предметы и	1	1
692	в одних	1	1
693	как раз	2	1
694	например у	1	1
695	на одной	1	1
696	известной степени	4	1
697	строится на	1	1
698	и часто	4	1
699	лицо и	1	1
700	средством сообщения	1	1
701	и слова	1	1
702	лишь как	3	1
703	наблюдения над	1	1
704	и индивидуальные	2	1
705	эти особенности	1	1
706	отношении не	1	1
707	хотя бы	3	1
708	развития этого	1	1
709	есть уже	1	1
710	не предполагает	2	1
711	всеми его	1	1
712	но если	1	1
713	развиваются в	1	1
714	связей и	1	1
715	его многообразных	1	1
716	развитие и	1	1
717	который определяет	1	1
718	предмете и	1	1
719	бы его	2	1
720	эти элементы	1	1
721	но в	8	1
722	каждое слово	4	1
723	который не	1	1
724	им и	1	1
725	речи эта	1	1
