N	2gram	Propp_Isto_7	Dialekti
164	выйти за	1	3
165	должно быть	1	3
166	как все	1	3
167	и без	1	3
168	имеется в	2	3
169	миф о	1	3
170	не в	9	3
171	есть еще	2	3
172	того кто	2	3
173	из которых	1	3
174	тем самым	1	3
175	она не	2	3
176	одна из	7	3
177	в основе	2	3
178	но она	1	3
179	на себя	2	3
180	во всем	2	3
181	должны быть	3	3
182	можно и	1	3
183	и о	2	3
184	и этим	3	3
185	из двух	1	3
186	к нему	7	3
187	и ее	2	3
188	вопрос об	1	3
189	с одной	5	3
190	утверждают что	1	3
191	то и	4	3
192	при помощи	3	3
193	из них	2	3
194	мы знаем	2	3
195	друг друга	2	3
196	не говорит	1	3
197	тем что	6	3
198	для того	1	3
199	эти две	1	3
200	его как	1	3
201	одной стороны	5	3
202	а если	2	3
203	он будет	1	3
204	как бы	4	3
205	если не	4	3
206	только одна	1	3
207	и от	2	3
208	мира и	1	3
209	не знает	1	3
210	только о	2	3
211	также не	1	3
212	все что	1	3
213	например в	3	2
214	же как	4	2
215	в частности	1	2
216	это значит?	1	2
217	только потому	1	2
218	в чисто	1	2
219	не имеют	2	2
220	этого он	1	2
221	в зависимости	1	2
222	его не	2	2
223	если я	1	2
224	что если	1	2
225	оно есть	1	2
226	и он	3	2
227	в ней	1	2
228	еще не	8	2
229	бы то	1	2
230	с его	3	2
231	но не	6	2
232	его на	2	2
233	но в	5	2
234	в условиях	1	2
235	ни один	1	2
236	из этих	3	2
237	на стадии	1	2
238	думать что	2	2
239	и они	1	2
240	или она	3	2
241	и если	3	2
242	вообще не	2	2
243	при этом	4	2
244	и вот	1	2
245	что у	4	2
246	и по	3	2
247	чаще всего	3	2
248	солнце и	1	2
249	она и	1	2
250	показывает что	8	2
251	на основании	1	2
252	этого не	2	2
253	и уже	1	2
254	мы как	1	2
255	от своего	1	2
256	в их	4	2
257	нет или	1	2
258	он дает	3	2
259	от его	1	2
260	на небо	1	2
261	что этот	2	2
262	же мы	1	2
263	но они	3	2
264	что их	1	2
265	говорите что	1	2
266	того и	1	2
267	о ней	1	2
268	очень мало	1	2
269	как не	1	2
270	же он	1	2
271	как я	1	2
272	что мифический	1	2
273	не вполне	3	2
274	мифа не	1	2
275	все еще	1	2
276	для себя	1	2
277	как мы	3	2
278	более не	1	2
279	раз мы	1	2
280	так в	4	2
281	ноги и	2	2
282	и когда	2	2
283	для этого	1	2
284	нас к	2	2
285	и здесь	12	2
286	этого мы	1	2
287	никак не	1	2
288	не содержит	2	2
289	она всегда	1	2
290	и во	1	2
291	ее от	1	2
292	в его	1	2
293	и она	3	2
294	же можно	1	2
295	тех пор	1	2
296	как например	1	2
297	отца и	2	2
298	только он	1	2
299	к отцу	2	2
300	их не	2	2
301	и тем	2	2
302	не можем	2	2
303	и у	2	2
304	же в	1	2
305	никто не	1	2
306	не о	1	2
307	у него	10	2
308	со стороны	2	2
309	есть момент	1	2
310	именно в	1	2
311	а именно	6	2
312	бытия в	1	2
313	исходит от	1	2
314	и потому	1	2
315	в данном	4	2
316	с тех	2	2
317	по которому	2	2
318	оказалось что	1	2
319	по существу	4	2
320	и формы	1	2
321	но для	2	2
322	тогда все	1	2
323	она должна	1	2
324	или в	8	2
325	для нас	6	2
326	превратился в	2	2
327	но вот	2	2
328	а в	10	2
329	от сына	1	2
330	требует чтобы	1	2
331	может и	1	2
332	другой стороны	8	2
333	обычно не	1	2
334	из этого	1	2
335	точно так	2	2
336	к этой	1	2
337	а я	1	2
338	ее в	3	2
339	они не	2	2
340	этой точки	3	2
341	от этой	1	1
342	ту же	1	1
343	кто бы	2	1
344	отношения к	1	1
345	начинается с	4	1
346	же еще	1	1
347	она на	1	1
348	случае есть	1	1
349	он может	4	1
350	кто хочет	1	1
351	но тем	2	1
352	и так	2	1
353	к другому	1	1
354	что эти	2	1
355	она требует	1	1
356	может идти	2	1
357	и которая	1	1
358	и за	1	1
359	по его	2	1
360	а как	1	1
361	из всего	2	1
362	для своего	1	1
363	или наоборот	1	1
364	превратилась в	3	1
365	что уже	1	1
366	ответить на	1	1
367	мир с	1	1
368	их логическая	1	1
369	а наш	1	1
370	же что	2	1
371	необходимо было	1	1
372	и этого	1	1
373	есть акт	1	1
374	только гипотеза	1	1
375	или все	1	1
376	во всех	7	1
377	увидели что	1	1
378	а только	1	1
379	друг на	1	1
380	тогда как	3	1
381	иногда и	1	1
382	себе и	3	1
383	тут же	1	1
384	в свои	1	1
385	отличаются от	1	1
386	независимо от	1	1
387	стороны и	2	1
388	этой стороны	3	1
389	просто как	1	1
390	и наконец	3	1
391	это тоже	1	1
392	духа и	1	1
393	более или	1	1
394	от этого	1	1
395	в этот	1	1
396	становится им	1	1
397	то ли	2	1
398	со своей	2	1
399	животных и	1	1
400	не приходится	1	1
401	та же	2	1
402	в которой	2	1
403	не видят	2	1
404	того ни	1	1
405	во многих	2	1
406	право на	5	1
407	что к	1	1
408	эпохи и	1	1
409	имеем в	5	1
410	если он	3	1
411	дальше и	1	1
412	то этим	2	1
413	что заставляет	2	1
414	после этого	3	1
415	мы можем	4	1
416	всех этих	6	1
417	иной мир	2	1
418	из него	1	1
419	его от	1	1
420	что ни	1	1
421	бы от	1	1
422	спрашивается что	1	1
423	то ни	1	1
424	из-за этого	1	1
425	и может	1	1
426	они должны	2	1
427	вывести из	1	1
428	в совершенно	1	1
429	мы увидели	1	1
430	видит что	1	1
431	на ту	2	1
432	его в	3	1
433	знает что	1	1
434	в него	1	1
435	известно что	2	1
436	в ином	12	1
437	очевидно это	1	1
438	не ясно	2	1
439	к сыну	3	1
440	выше гл	1	1
441	далеко не	1	1
442	мы имеем	12	1
443	на друга	1	1
444	не всегда	4	1
445	которой он	3	1
446	о чем	1	1
447	основывается на	1	1
448	в чистом	1	1
449	что такого	1	1
450	действительно не	1	1
451	такой же	1	1
452	речь может	2	1
453	и становится	3	1
454	и видит	1	1
455	или менее	1	1
456	или вообще	1	1
457	во время	6	1
458	будет в	1	1
459	нас не	2	1
460	я его	1	1
461	взгляд на	1	1
462	бесконечное количество	1	1
463	в котором	2	1
464	она в	3	1
465	представление о	3	1
466	оказывается что	2	1
467	не от	2	1
468	свое существование	1	1
469	основана на	1	1
470	и той	1	1
471	выше мы	3	1
472	но он	2	1
473	друг другу	1	1
474	не его	2	1
475	этом ничего	1	1
476	и более	1	1
477	особой организации	1	1
478	для нее	2	1
479	то с	1	1
480	я собираюсь	1	1
481	вплоть до	2	1
482	а иногда	1	1
483	что эта	1	1
484	впадает в	1	1
485	исторического бытия	1	1
486	еще до	1	1
487	это дает	1	1
488	дело не	5	1
489	того как	3	1
490	на него	2	1
491	внести в	1	1
492	мы все	1	1
493	на связь	1	1
494	этого явления	1	1
495	больше чем	1	1
496	в самой	1	1
497	имеем дело	1	1
498	по вопросу	1	1
499	в науке	1	1
500	они являются	1	1
501	и другого	1	1
502	правда это	1	1
503	представление об	5	1
504	связи с	3	1
505	и при	1	1
506	ли это	1	1
507	перед ним	1	1
508	чистом виде	1	1
509	можно формулировать	1	1
510	без внимания	1	1
511	но все	4	1
512	есть признак	1	1
513	имеет своего	2	1
514	это конечно	2	1
515	как только	2	1
516	в магии	4	1
517	же самое	1	1
518	всего в	1	1
519	что вы	2	1
520	смерти и	1	1
521	теми средствами	1	1
522	должен быть	1	1
523	и стали	1	1
524	это такое	1	1
525	отца он	1	1
526	подобных случаях	1	1
527	не могу	1	1
528	без всякого	2	1
529	в ее	2	1
530	данном случае	3	1
531	совершенно ясно	4	1
532	только если	2	1
533	он с	1	1
534	и говорит	4	1
535	может выйти	1	1
536	и религиозное	1	1
537	и сам	1	1
538	достаточно чтобы	1	1
539	не с	1	1
540	и которые	1	1
541	мог бы	1	1
542	во многом	1	1
543	на которую	1	1
544	ничего особенного	1	1
545	таких примеров	1	1
546	с этого	1	1
547	должны признать	1	1
548	с ним	5	1
549	мы всегда	1	1
550	о смерти	1	1
551	себя не	1	1
552	на вопрос	4	1
553	и поэтому	1	1
554	и та	1	1
555	это история	1	1
556	мифе о	1	1
557	ясным что	1	1
558	то не	4	1
559	с целью	2	1
560	можно сказать	1	1
561	мы понимаем	1	1
562	мне о	1	1
563	все в	2	1
564	все на	1	1
565	и требует	1	1
566	в другой	3	1
567	об исторических	1	1
568	он был	1	1
569	представления о	4	1
570	у всех	1	1
571	свои личные	2	1
572	знания и	1	1
573	если это	2	1
574	к ней	2	1
575	пока только	1	1
576	или может	1	1
577	в лице	1	1
578	но тут	1	1
579	или ничем	1	1
580	происходит в	3	1
581	но так	1	1
582	сюда же	2	1
583	но с	1	1
584	всякого рода	1	1
585	здесь не	2	1
586	тот же	2	1
587	одной из	4	1
588	этот вопрос	2	1
589	воздержания в	1	1
590	очень много	2	1
591	то он	1	1
592	был ли	2	1
593	в качестве	3	1
594	вот что	1	1
595	на свое	2	1
596	а то	1	1
597	не так	2	1
598	тогда он	1	1
599	и также	1	1
600	представлений о	1	1
601	у нее	2	1
602	к ним	2	1
603	не обязательна	1	1
604	и делает	1	1
605	образом что	1	1
606	в других	4	1
607	другое что	1	1
608	целом итак	1	1
609	пришли к	3	1
610	до сих	2	1
611	и имеют	1	1
612	в каких	2	1
613	близок к	2	1
614	такое же	2	1
615	мы еще	1	1
616	на ней	3	1
617	тут-то и	1	1
618	в некоторых	1	1
619	стать на	1	1
620	вдруг появляется	1	1
621	выше и	2	1
622	три слоя	1	1
623	а так	1	1
624	когда она	2	1
625	одна и	1	1
626	силы или	1	1
627	в связи	2	1
628	ни за	2	1
629	но оно	2	1
630	связь с	2	1
631	вместе с	7	1
632	что момент	1	1
633	из форм	1	1
634	или по	1	1
635	не отца	1	1
636	влияния на	1	1
637	по своему	1	1
638	не дают	1	1
639	соединим наши	2	1
640	совершенно достаточно	1	1
641	религии и	1	1
642	и всей	1	1
643	него есть	2	1
644	для понимания	1	1
645	и смерти	1	1
646	что из	2	1
647	сих пор	3	1
648	видно что	5	1
649	силу и	1	1
650	вы говорите	1	1
651	о мире	1	1
652	и собственно	1	1
653	сознании и	1	1
654	не мог	1	1
655	дает возможность	1	1
656	здесь в	1	1
657	и часто	1	1
658	отречения от	2	1
659	на небе	2	1
660	последние две	1	1
661	его с	1	1
662	за что	1	1
663	на небесах	2	1
664	в силах	1	1
665	человек и	1	1
666	тот кто	5	1
667	от него	3	1
668	в этих	13	1
669	не хотят	1	1
670	они имеют	1	1
671	но зато	1	1
672	или он	3	1
673	ни было	1	1
674	нам не	1	1
675	бесконечности и	1	1
676	что под	1	1
677	сила и	1	1
678	не говорится	3	1
679	всем этом	1	1
680	вопрос что	1	1
681	об этих	1	1
682	уже есть	1	1
683	и эта	2	1
684	те которые	1	1
