N	2gram	Bakhtin_Pr_4	Marksizm
143	большинстве случаев	8	3
144	не было	2	3
145	на границе	4	3
146	в большинстве	9	3
147	в какой	1	3
148	сознания и	2	3
149	в своей	3	3
150	не дает	2	3
151	от одного	2	3
152	его в	1	3
153	но все	2	3
154	по законам	1	3
155	один и	1	3
156	здесь в	2	3
157	совершенно не	4	3
158	и формы	1	3
159	в корне	2	3
160	на самом	1	3
161	между тем	2	3
162	высшей степени	1	3
163	этом случае	1	3
164	по отношению	5	3
165	они еще	1	3
166	и к	9	3
167	между двумя	3	3
168	а как	2	3
169	он может	1	3
170	действительности но	1	3
171	и при	3	3
172	переходим к	2	3
173	системы языка	1	3
174	он является	1	3
175	в то	5	3
176	в сущности	7	3
177	он не	4	3
178	в нашу	1	3
179	в первом	1	3
180	т.п в	1	3
181	речи и	5	3
182	в котором	5	3
183	к другому	5	3
184	языковых явлений	1	3
185	слова и	7	3
186	не могут	3	3
187	более того	3	3
188	в высшей	1	3
189	нет ничего	1	3
190	и как	2	3
191	быть и	1	3
192	мы говорили	1	3
193	на этот	2	3
194	нашей работы	1	3
195	все это	6	3
196	и ту	1	3
197	в области	1	3
198	целый ряд	2	3
199	и есть	1	3
200	вне этого	1	3
201	эта последняя	1	3
202	и это	3	3
203	языка а	1	3
204	или иной	2	3
205	слово в	6	3
206	но именно	3	3
207	и следовательно	2	3
208	является в	1	3
209	не есть	1	3
210	том что	4	3
211	то мы	1	2
212	одним из	3	2
213	поэтому-то и	1	2
214	или иначе	1	2
215	в себе	7	2
216	не знает	4	2
217	и с	7	2
218	первым и	1	2
219	бы в	3	2
220	самом же	1	2
221	в частности	1	2
222	в другом	2	2
223	из этих	3	2
224	числе и	3	2
225	с установкой	1	2
226	или в	8	2
227	в литературе	1	2
228	жизни и	5	2
229	в двух	1	2
230	исторического времени	1	2
231	от этого	2	2
232	является одним	1	2
233	именно на	1	2
234	и стать	1	2
235	мы замечаем	1	2
236	себя от	1	2
237	самое это	1	2
238	по мере	4	2
239	говорящего коллектива	1	2
240	отношению к	5	2
241	и является	2	2
242	но при	3	2
243	этими двумя	1	2
244	и их	3	2
245	разобранные нами	3	2
246	в эти	1	2
247	есть лишь	1	2
248	в сознании	1	2
249	как раз	7	2
250	и во	3	2
251	и вообще	1	2
252	во внутренний	1	2
253	там где	2	2
254	от него	1	2
255	первой части	1	2
256	ними как	1	2
257	одному знаменателю	3	2
258	точке зрения	1	2
259	же они	1	2
260	речи как	2	2
261	менее всего	1	2
262	его к	2	2
263	там и	2	2
264	и только	3	2
265	между собой	1	2
266	этом смысле	2	2
267	и сама	1	2
268	норм и	1	2
269	на этой	1	2
270	в каком-нибудь	1	2
271	мира и	1	2
272	в таком	1	2
273	следовательно и	2	2
274	установкой на	1	2
275	слово может	4	2
276	в узком	2	2
277	но если	3	2
278	его значение	1	2
279	к своему	3	2
280	никогда не	6	2
281	как необходимый	1	2
282	и даже	3	2
283	в единстве	3	2
284	и других	4	2
285	для решения	1	2
286	конечно совершенно	1	2
287	точкой зрения	1	2
288	они и	1	2
289	с ее	3	2
290	ведь в	1	2
291	у нас	2	2
292	зрения и	2	2
293	что не	1	2
294	к тому	2	2
295	что такое	2	2
296	как если	2	2
297	именно эти	1	2
298	как он	3	2
299	к этой	1	2
300	в романе	6	2
301	словом и	3	2
302	в одной	2	2
303	свое выражение	1	2
304	ни в	6	2
305	за пределами	1	2
306	должно быть	4	2
307	же и	4	2
308	всяком случае	1	2
309	тем что	3	2
310	они все	1	2
311	благодаря которой	1	2
312	той же	3	2
313	для историка	1	2
314	не могло	2	2
315	или к	2	2
316	делают его	1	2
317	что все	1	2
318	ту же	2	2
319	и т.д	3	2
320	узком смысле	2	2
321	и др	1	2
322	одна из	2	2
323	мы уже	3	2
324	этого слова	2	2
325	точку зрения	1	2
326	бы и	2	2
327	же как	2	2
328	могут быть	2	2
329	речь и	2	2
330	тому что	1	2
331	мысли в	1	2
332	свои мысли	1	2
333	совпадает с	1	2
334	и он	6	2
335	которой она	1	2
336	мы можем	4	2
337	она не	3	2
338	однако не	1	2
339	переживания и	1	2
340	как к	1	2
341	и всякое	2	2
342	что и	3	2
343	особенности слова	1	2
344	же деле	1	2
345	все в	2	2
346	не как	3	2
347	сама по	2	2
348	в своих	1	2
349	границу между	1	2
350	к характеристике	1	2
351	том числе	4	2
352	в нашем	1	2
353	увидим в	1	2
354	лишь тогда	1	2
355	и иных	1	2
356	о том	5	2
357	между этими	3	2
358	слова но	4	2
359	в какой-то	1	2
360	одним словом	1	2
361	другом и	1	2
362	от нее	1	2
363	друга в	1	2
364	что он	6	2
365	образом между	1	2
366	ни одной	1	2
367	и речи	1	2
368	важна не	1	2
369	благодаря этому	1	2
370	в конкретном	2	2
371	здесь происходит	1	2
372	должна быть	2	2
373	себе и	3	2
374	в виду	4	2
375	так как	5	2
376	можно было	2	2
377	человека в	1	2
378	если бы	3	2
379	но для	3	2
380	пределах одного	6	2
381	все остальные	1	2
382	в первой	2	2
383	с первым	1	2
384	жизни но	1	2
385	в своем	3	2
386	в свою	1	2
387	и сознание	1	2
388	во втором	1	2
389	данного высказывания	1	1
390	можно только	1	1
391	произведения не	1	1
392	материале например	1	1
393	ней в	1	1
394	и единство	1	1
395	и социальных	1	1
396	слово на	1	1
397	и там	1	1
398	главы мы	1	1
399	каждом из	1	1
400	и совершенно	2	1
401	почти не	2	1
402	особенности и	1	1
403	зрения этого	1	1
404	лишь то	1	1
405	оно должно	2	1
406	которую она	1	1
407	каждое слово	1	1
408	в любой	1	1
409	образом и	3	1
410	некоторых сторон	1	1
411	не входит	2	1
412	приводит к	4	1
413	в голове	1	1
414	в значительной	1	1
415	материал и	2	1
416	будем останавливаться	1	1
417	в форме	1	1
418	могло в	1	1
419	он очень	1	1
420	и вот	1	1
421	их к	1	1
422	и наконец	4	1
423	тон и	3	1
424	и порядок	1	1
425	смысловая граница	1	1
426	в обеих	1	1
427	мы сказали	3	1
428	на которое	1	1
429	к речи	1	1
430	но дело	2	1
431	оно непосредственно	1	1
432	быть раскрыты	1	1
433	бы на	1	1
434	в устах	1	1
435	смысле и	1	1
436	является предметом	2	1
437	всем этим	1	1
438	стилизация пародия	2	1
439	и самый	1	1
440	мы наблюдаем	1	1
441	наше понимание	1	1
442	в плане	1	1
443	ибо все	1	1
444	языка например	1	1
445	и рождение	1	1
446	отличается от	3	1
447	ибо и	1	1
448	достаточно назвать	1	1
449	в один	1	1
450	в более	1	1
451	противоположных направлениях	1	1
452	обращено к	1	1
453	мышления и	1	1
454	эти два	1	1
455	может служить	1	1
456	что вся	1	1
457	здесь и	3	1
458	какие существуют	1	1
459	и лишь	1	1
460	еще и	4	1
461	здесь не	4	1
462	этого он	1	1
463	лишь как	2	1
464	тон в	1	1
465	первого лица	1	1
466	и другой	1	1
467	и важно	2	1
468	высказывания в	1	1
469	особенно в	5	1
470	в каких	1	1
471	за ней	1	1
472	выходит за	1	1
473	диалогической речи	2	1
474	может до	1	1
475	большей или	2	1
476	и глубоким	1	1
477	и вся	1	1
478	и неподвижная	1	1
479	это вовсе	2	1
480	и чрезвычайно	1	1
481	друг другу	1	1
482	перейти в	1	1
483	и социальной	1	1
484	так чтобы	3	1
485	нет адекватной	1	1
486	с человеком	1	1
487	он находится	1	1
488	большое значение	1	1
489	ни одному	2	1
490	позволит нам	1	1
491	сдвигов в	1	1
492	с ней	1	1
493	здесь ничего	1	1
494	образом как	1	1
495	глубины и	1	1
496	или поздно	1	1
497	стиль и	1	1
498	к нему	5	1
499	мировоззрения и	1	1
500	она становится	1	1
501	из двух	1	1
502	что это	1	1
503	и они	2	1
504	вовсе нет	1	1
505	здесь можно	1	1
506	конкретном случае	1	1
507	этого реального	1	1
508	и так	2	1
509	и углубленной	1	1
510	бы ни	2	1
511	социальному миру	1	1
512	же эти	1	1
513	у пушкина	2	1
514	обстоит дело	1	1
515	язык с	1	1
516	то перед	4	1
517	не укладывается	1	1
518	словом как	2	1
519	определяется в	1	1
520	которая как	1	1
521	чтобы стать	1	1
522	и другие	3	1
523	и роль	1	1
524	может их	2	1
525	друг от	1	1
526	между элементами	2	1
527	и типов	1	1
528	так что	2	1
529	в эпохи	1	1
530	как это	1	1
531	и без	1	1
532	его жизни	1	1
533	эта внутренняя	1	1
534	об этой	1	1
535	нее нет	1	1
536	в системе	2	1
537	та же	1	1
538	что я	6	1
539	друг с	5	1
540	ничего что	1	1
541	данной эпохи	1	1
542	а только	1	1
543	случае оно	1	1
544	например в	4	1
545	только они	1	1
546	от друга	1	1
547	и единого	1	1
548	важно было	1	1
549	как чисто	1	1
550	в одном	11	1
551	творчества для	1	1
552	не о	1	1
553	чужой речи	3	1
554	к самому	2	1
555	со всеми	1	1
556	слово и	7	1
557	того как	2	1
558	жизни языка	1	1
559	сознании и	2	1
560	вместо того	1	1
561	его функции	1	1
562	где нет	1	1
563	оно и	2	1
564	стороны и	2	1
565	на которую	1	1
566	деле в	1	1
567	явление в	2	1
568	существенных различий	1	1
569	принадлежит к	1	1
570	по своей	3	1
571	типа в	1	1
572	первая часть	1	1
573	другая в	2	1
574	но не	4	1
575	же не	1	1
576	оговорками и	1	1
577	его как	2	1
578	реагирования на	1	1
579	и слова	2	1
580	может принадлежать	1	1
581	выходят за	2	1
582	все его	1	1
583	людей в	2	1
584	не хочет	2	1
585	то этот	1	1
586	тем самым	1	1
587	же может	1	1
588	поэтому и	2	1
589	ее при	1	1
590	к жизни	2	1
591	превращается в	4	1
592	всего как	1	1
593	целое в	1	1
594	той или	2	1
595	отношение к	3	1
596	в пределы	1	1
597	отражает в	1	1
598	с другом	5	1
599	при всякой	1	1
600	потому что	4	1
601	мысль в	1	1
602	хотя они	1	1
603	несколько подробнее	1	1
604	быть продуктом	1	1
605	к полному	1	1
606	в широком	1	1
607	между языковыми	1	1
608	они становятся	1	1
609	здесь нет	3	1
610	дело и	1	1
611	одна в	1	1
612	сами по	2	1
613	увидим дальше	1	1
614	для понимания	2	1
615	и очень	1	1
616	с теми	1	1
617	становится объектом	1	1
618	рано или	1	1
619	человек в	1	1
620	что было	1	1
621	точном смысле	1	1
622	в той	3	1
623	но как	1	1
624	ведь слово	1	1
625	это не	5	1
626	к ней	2	1
627	он их	1	1
628	и имеет	1	1
629	это значение	1	1
630	иначе и	1	1
631	за свои	1	1
632	если же	5	1
633	хотя и	6	1
634	времени и	2	1
635	что для	1	1
636	значение все	1	1
637	изменения в	1	1
638	сознанию является	1	1
639	в особом	2	1
640	как выражение	2	1
641	между репликами	1	1
642	границы между	1	1
643	на все	2	1
644	себе самому	4	1
645	различия между	1	1
646	на слово	1	1
647	на него	3	1
648	каковы бы	1	1
649	принадлежащих к	2	1
650	чужого высказывания	1	1
651	которые в	2	1
652	и всегда	1	1
653	мы остановимся	1	1
654	все явления	1	1
655	мы совершенно	1	1
656	данную эпоху	1	1
657	виду что	1	1
658	всегда и	1	1
659	высказывания и	2	1
660	конечно далеко	1	1
661	в других	2	1
662	пор не	2	1
663	то такой	2	1
664	но этот	3	1
665	нисколько не	1	1
666	то с	1	1
667	в художественной	1	1
668	также приводит	1	1
669	в целом	1	1
670	тогда когда	1	1
671	не соответствует	1	1
672	и художественного	1	1
673	эта форма	1	1
674	работает с	2	1
675	подхода к	1	1
676	процессе его	1	1
677	т.п все	1	1
678	репликами диалога	1	1
679	подходе к	1	1
680	только с	1	1
681	речь героя	2	1
682	а вне	1	1
683	можно назвать	1	1
684	лишь одно	1	1
685	эти проблемы	2	1
686	во многих	1	1
687	уже давно	1	1
688	высказывании как	1	1
689	двух разных	2	1
690	есть прежде	1	1
691	притом так	1	1
692	тончайшие и	1	1
693	а между	2	1
694	не должна	1	1
695	мы увидим	6	1
696	поэтому-то он	1	1
697	форме в	1	1
698	или меньшей	2	1
699	при анализе	1	1
700	явления так	1	1
701	своего предела	1	1
702	сказать в	1	1
703	говорящих индивидов	1	1
704	и изучает	1	1
705	нам его	1	1
706	интересуют не	1	1
707	является как	1	1
708	значительной степени	1	1
709	со своей	1	1
710	характер и	1	1
711	словом это	1	1
712	под его	1	1
713	еще в	1	1
714	но ведь	2	1
715	в осуществлении	1	1
716	лишь на	1	1
717	уже не	4	1
718	к определенному	2	1
719	или менее	3	1
720	прямой речи	1	1
721	лежит в	1	1
722	во время	1	1
723	первый момент	1	1
724	мы дадим	1	1
725	причем эта	1	1
726	более или	3	1
727	даже из	1	1
728	становящегося бытия	1	1
729	широком смысле	2	1
730	между собою	1	1
731	не должен	1	1
732	специфические языковые	1	1
733	одной стороны	1	1
734	для этого	2	1
735	и тем	2	1
736	возможны и	3	1
737	здесь на	1	1
738	слова в	13	1
739	художественного образа	1	1
740	вещь а	1	1
741	одним и	1	1
742	необходимы и	1	1
743	продуктом коллективного	1	1
744	в этой	3	1
745	как ни	1	1
746	дано на	1	1
747	не делает	1	1
748	оно было	1	1
749	в каждую	1	1
750	речь не	1	1
751	взаимоотношения и	1	1
752	на предмет	6	1
753	менее чем	1	1
754	в мир	1	1
755	значение в	2	1
756	во всякой	1	1
757	как то	1	1
758	с одной	1	1
759	для выражения	1	1
760	слова мы	2	1
761	с определенной	1	1
762	который как	1	1
763	остается в	2	1
764	а по	1	1
765	знает и	1	1
766	становится ареною	1	1
767	ни были	1	1
768	но конечно	2	1
769	мы видим	1	1
770	для всякого	1	1
771	лингвистика должна	1	1
772	тоже не	1	1
773	возможно только	1	1
774	высказываний и	1	1
775	в последующем	1	1
776	пределах замкнутого	1	1
777	и если	1	1
778	является для	1	1
779	она и	1	1
780	иного рода	1	1
781	и что	3	1
782	если есть	1	1
783	нас интересуют	1	1
784	о них	1	1
785	также и	3	1
786	и само	2	1
787	него как	2	1
788	выражения своих	1	1
789	индивидуальной и	1	1
790	слово слово	3	1
791	в точном	1	1
792	сознания с	1	1
793	из всех	1	1
794	слово ему	1	1
795	самый факт	1	1
796	всей нашей	1	1
797	их в	3	1
798	человек с	2	1
799	освободиться от	1	1
800	в различных	3	1
801	самой этой	2	1
802	себя и	3	1
803	с его	5	1
804	направлено на	3	1
805	ведь и	5	1
806	мы как	1	1
807	от своей	1	1
808	от них	2	1
809	этих двух	4	1
810	в общем	2	1
811	отметить что	1	1
812	форме и	1	1
813	или точнее	1	1
814	мы переходим	1	1
815	известной степени	1	1
816	века и	1	1
817	в простую	1	1
818	или наоборот	1	1
819	есть и	2	1
820	в чужих	1	1
821	оказываются в	1	1
822	понять его	1	1
823	если оно	2	1
824	предмета но	1	1
825	снова и	1	1
826	в духе	2	1
827	все равно	2	1
828	по существу	3	1
829	делает его	1	1
830	отчетливую границу	1	1
831	была бы	1	1
832	одну и	1	1
833	всего в	1	1
834	первостепенное значение	3	1
835	и до	3	1
836	а следовательно	2	1
837	в каждой	1	1
838	сам и	1	1
839	ее понимает	1	1
840	быть объектом	1	1
841	отвлекается от	1	1
842	в большей	2	1
843	все более	1	1
844	провести отчетливую	1	1
845	прямой и	2	1
846	тем же	3	1
847	него не	1	1
848	той форме	1	1
849	и то	1	1
850	не поняв	1	1
851	в последнем	1	1
852	для наших	3	1
853	ли они	1	1
854	так или	1	1
855	с их	1	1
856	и особенно	1	1
857	нами в	1	1
858	языка если	1	1
859	в самой	5	1
860	определяя его	1	1
861	логические и	1	1
862	будем говорить	1	1
863	по всем	1	1
864	может войти	1	1
865	к каждому	1	1
866	уже в	4	1
867	с двух	1	1
868	со стороны	1	1
869	просто как	1	1
870	на нее	1	1
871	он сам	2	1
872	не совпадает	1	1
873	степени не	1	1
874	получает в	1	1
875	к другим	2	1
876	о нем	6	1
877	всякая мысль	1	1
878	за другом	1	1
879	эти вопросы	1	1
880	друг за	1	1
881	характерно что	1	1
882	что мы	2	1
883	совершенно иной	1	1
884	так называемой	1	1
885	в которые	2	1
886	могли бы	1	1
887	же языком	1	1
888	с собою	2	1
889	и по	2	1
890	и принцип	1	1
891	даже прямо	1	1
892	здесь они	1	1
893	весь роман	1	1
894	и снова	1	1
895	и самая	1	1
896	в роли	1	1
