N	2gram	Bakhtin_Pr_1	UchenyiS
222	оно перестает	1	1
223	строго говоря	1	1
224	все в	6	1
225	является только	1	1
226	в той	6	1
227	своей работе	1	1
228	он может	3	1
229	в данном	2	1
230	что же	1	1
231	не то	1	1
232	бы в	3	1
233	не входит	1	1
234	того что	2	1
235	для второго	1	1
236	друг другу	2	1
237	в которых	2	1
238	какие мы	2	1
239	поскольку он	1	1
240	их в	2	1
241	произведения в	1	1
242	друг с	3	1
243	на его	2	1
244	говорит он	8	1
245	нет и	1	1
246	за пределы	6	1
247	него не	2	1
248	действительно слишком	1	1
249	его как	5	1
250	она не	5	1
251	которые могли	1	1
252	выражением духа	1	1
253	толстого и	2	1
254	органического единства	1	1
255	первый взгляд	1	1
256	нас самих	1	1
257	концов не	1	1
258	его на	2	1
259	в своем	8	1
260	как нам	2	1
261	выводам и	1	1
262	но для	2	1
263	себе еще	2	1
264	и все	3	1
265	основного принципа	1	1
266	вне его	2	1
267	художественного восприятия	1	1
268	тот же	2	1
269	на своем	1	1
270	как таковое	1	1
271	подходят к	1	1
272	так всегда	1	1
273	и действительно	1	1
274	не существует	1	1
275	возникает проблема	1	1
276	в которой	4	1
277	не было	3	1
278	он в	2	1
279	художественном отношении	1	1
280	тогда когда	1	1
281	в качестве	1	1
282	но именно	4	1
283	тем более	1	1
284	автора уже	1	1
285	в известном	1	1
286	начала и	1	1
287	главное же	1	1
288	бы только	1	1
289	литературы в	1	1
290	уже не	8	1
291	далеко не	1	1
292	ее как	2	1
293	то и	2	1
294	же в	2	1
295	в процессе	4	1
296	быть по	1	1
297	не столь	1	1
298	тезис о	1	1
299	что было	3	1
300	в нем	20	1
301	или даже	2	1
302	психики и	1	1
303	с другом	3	1
304	он не	4	1
305	а для	1	1
306	сказать что	5	1
307	только как	1	1
308	только материал	1	1
309	впервые в	1	1
310	основного художественного	1	1
311	одно из	1	1
312	не значит	2	1
313	равно как	1	1
314	случайно и	1	1
315	он и	5	1
316	этот процесс	1	1
317	его форма	1	1
318	думает о	1	1
319	и материал	1	1
320	не для	1	1
321	у толстого	2	1
322	время не	2	1
323	может служить	1	1
324	но он	2	1
325	не принцип	1	1
326	содержание в	1	1
327	у него	6	1
328	является одним	1	1
329	само по	2	1
330	всего что	1	1
331	так то	1	1
332	ее в	1	1
333	находит себе	1	1
334	него уже	1	1
335	и делает	1	1
336	принципа в	1	1
337	и свое	2	1
338	это в	2	1
339	мировоззрением и	1	1
340	к этому	2	1
341	что в	8	1
342	все что	3	1
343	бы это	1	1
