N	2gram	Bakhtin_sl_2	Psycholo
175	но это	3	3
176	все это	16	3
177	указать на	1	3
178	она может	2	3
179	такой степени	1	3
180	одновременно и	3	3
181	что под	1	3
182	к этому	1	3
183	в таком	4	3
184	от этой	1	2
185	отношения к	4	2
186	например в	5	2
187	себя как	1	2
188	он может	1	2
189	по преимуществу	1	2
190	все те	1	2
191	той же	3	2
192	нам в	1	2
193	здесь с	1	2
194	между собой	1	2
195	всего этого	1	2
196	что его	1	2
197	бы она	1	2
198	одним словом	2	2
199	видели что	1	2
200	но как	2	2
201	не просто	1	2
202	отнюдь не	1	2
203	в истории	11	2
204	материалом для	1	2
205	в одной	1	2
206	как к	3	2
207	очень трудно	1	2
208	более и	1	2
209	целый ряд	1	2
210	и наконец	5	2
211	он в	1	2
212	лучшем случае	1	2
213	что так	1	2
214	нами в	1	2
215	человеке и	3	2
216	своим собственным	1	2
217	а вовсе	2	2
218	по самому	1	2
219	всех этих	4	2
220	и по	1	2
221	в нее	2	2
222	мы слышим	1	2
223	и может	1	2
224	и дальше	3	2
225	и уже	1	2
226	такой же	1	2
227	автора и	2	2
228	в эту	1	2
229	и ее	1	2
230	должны были	1	2
231	но он	2	2
232	есть именно	1	2
233	и более	2	2
234	в этих	7	2
235	можем сказать	1	2
236	все более	1	2
237	этими двумя	1	2
238	дело не	1	2
239	ничего не	1	2
240	к ней	2	2
241	на те	1	2
242	не могут	5	2
243	что оно	4	2
244	утверждать что	1	2
245	с ее	2	2
246	свою очередь	2	2
247	для этого	4	2
248	с ним	7	2
249	но мы	2	2
250	слов и	3	2
251	и следовательно	1	2
252	и часто	3	2
253	и действительно	1	2
254	должен был	1	2
255	все они	2	2
256	со всеми	2	2
257	в качестве	1	2
258	для всех	4	2
259	уже не	5	2
260	самый этот	2	2
261	в виде	2	2
262	одно из	1	2
263	для него	7	2
264	всяком случае	2	2
265	в конце	1	2
266	к самому	1	2
267	к совершенно	1	2
268	здесь в	3	2
269	и затем	2	2
270	говорит о	1	2
271	до конца	17	2
272	однако и	1	2
273	эти слова	2	2
274	к его	2	2
275	к себе	1	2
276	хотя бы	3	2
277	к своему	9	2
278	в данном	2	2
279	этого слова	1	2
280	заставляет нас	1	2
281	в наше	1	2
282	не знаем	2	2
283	и другими	1	2
284	развития и	1	2
285	же в	1	2
286	лежит в	1	2
287	в лучшем	1	2
288	какой мере	1	2
289	и другие	2	2
290	они не	2	2
291	во всяком	3	2
292	как известно	1	1
293	в движение	1	1
294	и грубой	2	1
295	и потому	7	1
296	силы и	1	1
297	это и	2	1
298	и есть	1	1
299	и до	1	1
300	и самое	1	1
301	от которых	1	1
302	в зависимости	4	1
303	к художественному	1	1
304	что уже	1	1
305	дан в	1	1
306	стиля в	1	1
307	он как	1	1
308	и стиль	1	1
309	не столько	3	1
310	и такой	1	1
311	между этими	1	1
312	планах в	1	1
313	не остается	1	1
314	еще не	7	1
315	здесь нет	1	1
316	рассуждения и	1	1
317	оно стоит	1	1
318	это возможно	2	1
319	в чем	3	1
320	с его	7	1
321	то мы	1	1
322	но конечно	1	1
323	и главное	1	1
324	чем это	1	1
325	но не	6	1
326	от характера	2	1
327	именно на	2	1
328	в сторону	1	1
329	которую она	1	1
330	не все	2	1
331	отношение к	4	1
332	отличие от	13	1
333	при их	1	1
334	из важнейших	2	1
335	необходимый для	1	1
336	этот прием	1	1
337	зрения а	1	1
338	дело идет	2	1
339	независимо от	2	1
340	является основным	1	1
341	романа или	1	1
342	нас другие	1	1
343	сильным и	1	1
344	романе в	3	1
345	к новому	3	1
346	все остальные	1	1
347	кроме того	2	1
348	они дают	1	1
349	и слова	5	1
350	хотя и	2	1
351	сказал бы	1	1
352	между двумя	1	1
353	более или	2	1
354	лежащую в	1	1
355	для ее	1	1
356	есть на	2	1
357	для которого	1	1
358	в себя	2	1
359	момент его	1	1
360	от действительности	2	1
361	рассказ о	1	1
362	зависимости от	4	1
363	и те	1	1
364	ее как	1	1
365	дальше и	1	1
366	на его	2	1
367	и еще	1	1
368	хотя он	1	1
369	в корне	1	1
370	и важность	1	1
371	своего времени	1	1
372	но все	5	1
373	русском языке	1	1
374	других видов	1	1
375	как они	1	1
376	факт что	2	1
377	значение в	2	1
378	только не	1	1
379	и с	9	1
380	глубокий и	1	1
381	на этой	1	1
382	для своей	1	1
383	сказать в	1	1
384	того или	1	1
385	с другими	4	1
386	есть не	1	1
387	как особый	2	1
388	для нее	1	1
389	это не	5	1
390	и оценка	1	1
391	здесь это	2	1
392	но уже	1	1
393	чаще всего	1	1
394	все равно	1	1
395	на основании	1	1
396	в слове	6	1
397	этим и	1	1
398	рода и	1	1
399	же два	1	1
400	должно быть	1	1
401	еще раз	3	1
402	и становится	1	1
403	или менее	2	1
404	его нельзя	1	1
405	и при	2	1
406	мы опять	1	1
407	сказать так	1	1
408	мысль и	1	1
409	что такое	1	1
410	представить себе	1	1
411	стихов в	1	1
412	в их	2	1
413	и языка	4	1
414	на каждом	2	1
415	мысли и	1	1
416	но эта	2	1
417	своими словами	4	1
418	борьбу с	2	1
419	тем именно	1	1
420	однако в	2	1
421	бы быть	1	1
422	даже в	2	1
423	при этой	1	1
424	и вся	1	1
425	как будет	1	1
426	человек и	14	1
427	в таких	1	1
428	с которой	1	1
429	как о	2	1
430	действие его	2	1
431	дело в	2	1
432	и притом	1	1
433	ее с	1	1
434	на него	2	1
435	и форм	2	1
436	и два	1	1
437	героев и	1	1
438	и имеет	1	1
439	подходят к	1	1
440	смысл его	2	1
441	заключены в	1	1
442	возможно и	2	1
443	это то	1	1
444	или как	4	1
445	в русском	1	1
446	степени что	1	1
447	это слово	1	1
448	имеет два	1	1
449	с таким	2	1
450	этом отношении	3	1
451	и вызывать	1	1
452	точном смысле	2	1
453	одним из	2	1
454	которого он	2	1
455	и оно	2	1
456	здесь оно	1	1
457	из самого	1	1
458	и всех	1	1
459	евгении онегине	1	1
460	чем перейти	1	1
461	формы к	1	1
462	что при	1	1
463	конца не	1	1
464	всегда в	1	1
465	в применении	1	1
466	говорят на	1	1
467	то она	1	1
468	в некоторых	3	1
469	как один	1	1
470	с каким	1	1
471	в собственном	3	1
472	характер и	1	1
473	и говорит	1	1
474	роль в	2	1
475	слова а	1	1
476	так и	15	1
477	те же	2	1
478	не с	3	1
479	мог бы	1	1
480	и глубины	1	1
481	во все	1	1
482	как таковую	1	1
483	и всюду	1	1
484	в результате	2	1
485	мировой литературе	2	1
486	не исчерпывается	1	1
487	этого мало	1	1
488	даны в	1	1
489	нас и	1	1
490	никогда и	1	1
491	что часто	1	1
492	его при	1	1
493	может не	2	1
494	язык и	7	1
495	определенным образом	1	1
496	можно сказать	1	1
497	нас в	1	1
498	в евгении	1	1
499	знает что	1	1
500	это было	1	1
501	авторов в	1	1
502	мы понимаем	1	1
503	которой мы	1	1
504	резче и	1	1
505	или иначе	1	1
506	применяется к	1	1
507	ним и	2	1
508	в форме	2	1
509	именно такое	1	1
510	еще более	2	1
511	и она	1	1
512	людей с	2	1
513	и героями	1	1
514	быть и	3	1
515	моменты в	1	1
516	всякого рода	1	1
517	дело с	4	1
518	в поэтическом	1	1
519	пор не	2	1
520	особенно легко	1	1
521	каждом шагу	2	1
522	то все	1	1
523	она ни	1	1
524	из которого	1	1
525	характер ее	1	1
526	ряде случаев	1	1
527	только на	1	1
528	понимать и	1	1
529	себя и	4	1
530	почти до	2	1
531	в поэзии	2	1
532	и добродетели	1	1
533	не исчерпывает	3	1
534	за счет	1	1
535	он стремится	2	1
536	и других	4	1
537	за ним	1	1
538	и их	5	1
539	эти три	1	1
540	с этими	1	1
541	не о	1	1
542	друг друга	1	1
543	дело и	1	1
544	нашего восприятия	1	1
545	которым они	1	1
546	в других	1	1
547	конца в	1	1
548	перейти к	1	1
549	одном слове	1	1
550	не было	2	1
551	момент в	1	1
552	именно как	2	1
553	на мировую	1	1
554	и параллельно	1	1
555	а на	1	1
556	как у	1	1
557	именно в	2	1
558	а именно	2	1
559	вся ситуация	1	1
560	и самая	1	1
561	письма и	1	1
562	характерно для	1	1
563	в отличие	12	1
564	души и	1	1
565	героев как	1	1
566	превращается в	1	1
567	п то	1	1
568	с большей	1	1
569	и самый	1	1
570	зависит от	1	1
571	одно а	1	1
572	могут служить	1	1
573	которые как	1	1
574	ближе к	1	1
575	для этой	1	1
576	вступает в	1	1
577	в частности	1	1
578	о себе	1	1
579	как положительно	1	1
580	и особенно	2	1
581	мы говорим	1	1
582	тот факт	2	1
583	не одно	1	1
584	целом ряде	1	1
585	лежащий в	1	1
586	этого утверждения	1	1
587	применении к	1	1
588	быть только	1	1
589	для понимания	1	1
590	своему герою	1	1
591	и там	3	1
592	смысл в	1	1
593	этого факта	1	1
594	отличается от	2	1
595	на высоту	1	1
596	нисколько не	1	1
597	не является	1	1
598	в мировой	2	1
599	для выражения	1	1
600	тем и	1	1
601	в точном	2	1
602	имеет дело	2	1
603	человека это	1	1
604	как не	1	1
605	от него	5	1
606	или нет	1	1
607	и ни	2	1
608	и смысл	1	1
609	поэзии но	1	1
610	этим он	1	1
611	отношении к	4	1
612	в романе	46	1
613	которые здесь	1	1
614	только как	1	1
615	что проблема	1	1
616	всех других	1	1
617	в последнем	1	1
618	или иного	1	1
619	ко всему	1	1
620	в отдельности	1	1
621	что действие	1	1
622	значение не	1	1
623	просто не	2	1
624	жизни и	6	1
625	каждое слово	1	1
626	все что	2	1
627	гораздо более	1	1
628	слова это	1	1
