N	2gram	Vygotskiy__1	Literetu
264	гораздо раньше	1	1
265	в самом	7	1
266	себе как	1	1
267	что это	3	1
268	все эти	4	1
269	у каждого	1	1
270	не оставляет	1	1
271	в известном	2	1
272	и те	2	1
273	на то	5	1
274	с чем	1	1
275	а скорее	2	1
276	потребности в	1	1
277	таково что	1	1
278	конце концов	1	1
279	всех этих	2	1
280	этой книге	1	1
281	слова которое	1	1
282	оно должно	1	1
283	и вот	2	1
284	никак не	1	1
285	а эти	2	1
286	таким образом	26	1
287	нам остается	1	1
288	со всеми	2	1
289	только не	1	1
290	его не	3	1
291	в ход	1	1
292	при соответствующих	1	1
293	по выражению	1	1
294	на протяжении	1	1
295	с другими	2	1
296	это не	1	1
297	в психологическую	1	1
298	мышления о	2	1
299	должен был	1	1
300	не служит	1	1
301	даже по	1	1
302	поведения и	1	1
303	который по	2	1
304	реальности и	1	1
305	понятий в	1	1
306	в слове	2	1
307	мы видели	2	1
308	ведет к	1	1
309	иначе говоря	2	1
310	со всей	4	1
311	которую он	1	1
312	в этих	2	1
313	которая так	1	1
314	в своей	4	1
315	он должен	2	1
316	и общения	1	1
317	собой все	3	1
318	что до	1	1
319	в отличие	1	1
320	от его	1	1
321	с предшествующим	1	1
322	но эта	1	1
323	глава в	1	1
324	слова к	1	1
325	их в	4	1
326	что этот	2	1
327	того кто	2	1
328	и вся	1	1
329	тому что	5	1
330	в отношении	10	1
331	шла о	1	1
332	быть с	2	1
333	сущности говоря	2	1
334	не имеет	2	1
335	того как	2	1
336	и вместо	1	1
337	к новым	1	1
338	есть путь	1	1
339	не могло	3	1
340	не испытывает	1	1
341	и всегда	1	1
342	этих двух	3	1
343	пути и	1	1
344	с этих	1	1
345	по своей	5	1
346	во всем	3	1
347	есть не	2	1
348	со своим	1	1
349	связи с	3	1
350	в сознании	1	1
351	у школьника	3	1
352	мы и	3	1
353	однако это	1	1
354	сделать в	1	1
355	как отмечает	1	1
356	все то	1	1
357	сравнительно с	1	1
358	в других	1	1
359	же самое	3	1
360	числе и	1	1
361	к тому	4	1
362	в наши	2	1
363	говоря словами	3	1
364	о судьбе	2	1
365	приходит к	3	1
366	того чтобы	17	1
367	свою очередь	3	1
368	и мысль	1	1
369	на основе	1	1
370	в собственном	5	1
371	что делает	1	1
372	и говорит	1	1
373	только то	1	1
374	во главе	1	1
375	приводит к	4	1
376	пока мы	1	1
377	что может	5	1
378	можно было	3	1
379	на нее	2	1
380	в общее	2	1
381	каждого из	2	1
382	как таковую	1	1
383	во второй	1	1
384	же мере	3	1
385	поэтому в	2	1
386	в словах	2	1
387	в таком	1	1
388	находится в	1	1
389	с полным	1	1
390	приближается к	1	1
391	вот почему	2	1
392	положение относительно	2	1
393	направленной на	1	1
394	все прочие	2	1
395	но мы	1	1
396	одного из	3	1
397	я вместо	1	1
398	и просто	1	1
399	можно сказать	5	1
400	на еще	1	1
401	под именем	2	1
402	на отдельные	3	1
403	предшествующим и	1	1
404	речь шла	1	1
405	бы в	5	1
406	в ту	2	1
407	еще только	1	1
408	и мы	3	1
409	в жизнь	2	1
410	развивается в	1	1
411	что только	1	1
412	убежден что	1	1
413	которое мы	3	1
414	всей жизни	1	1
415	в обществе	1	1
416	потребности и	1	1
417	это монолог	1	1
418	нуждающихся в	1	1
419	за ней	1	1
420	в эти	1	1
421	человека с	2	1
422	путь которым	1	1
423	не можем	1	1
424	вопроса о	2	1
425	тем чтобы	1	1
426	еще одной	1	1
427	от других	1	1
428	слова не	1	1
429	а то	1	1
430	нам все	1	1
431	мышления и	40	1
432	интересующего нас	1	1
433	ответ на	3	1
434	с какой	1	1
435	мир в	1	1
436	себе в	1	1
437	слова в	1	1
438	мы находим	3	1
439	точно в	2	1
440	как при	1	1
441	да в	1	1
442	во всей	4	1
443	ее на	4	1
444	он один	1	1
445	или иной	1	1
446	это составляет	1	1
447	мы это	1	1
448	что человек	1	1
449	не просто	1	1
450	именно в	6	1
451	в психологии	10	1
452	мысль которая	1	1
453	а с	4	1
454	по всей	2	1
455	и последующим	1	1
456	к человеку	1	1
457	в соответствии	1	1
458	как явление	2	1
459	более того	1	1
460	что находится	1	1
461	однако и	1	1
462	направленную на	1	1
463	все время	6	1
464	в ряду	1	1
465	что мы	5	1
466	которой он	1	1
467	по нашему	1	1
468	все более	3	1
469	развитии и	1	1
470	с первого	1	1
471	так же	16	1
472	и потому	2	1
473	мы говорим	1	1
474	рода этот	1	1
475	наряду с	1	1
476	на которое	1	1
477	что же	1	1
478	и вплоть	1	1
479	в развитии	12	1
480	и менее	1	1
481	он мыслит	1	1
482	в своем	3	1
483	в это	1	1
484	ней с	1	1
485	в контексте	1	1
486	могло не	1	1
487	еще неизвестное	1	1
488	для тех	1	1
489	и от	3	1
490	в основном	1	1
491	автора и	1	1
492	время не	1	1
493	подводя итог	1	1
494	в смысле	2	1
495	для очень	1	1
496	не мог	1	1
497	слова так	2	1
498	всего в	2	1
499	живет и	1	1
500	и другим	2	1
501	войти в	1	1
502	на самом	1	1
503	он по	1	1
504	которая в	2	1
505	себя только	1	1
506	и все	5	1
507	той или	1	1
508	этого рода	2	1
509	не будучи	1	1
510	ни к	1	1
511	от всего	1	1
512	ключом к	2	1
513	вот этот	1	1
514	можно признать	1	1
515	в ходе	8	1
516	отношении к	1	1
517	к ее	1	1
518	от своего	1	1
519	отрывается от	2	1
520	только и	1	1
521	только как	1	1
522	от всех	3	1
523	впервые в	1	1
524	в свою	4	1
525	полным основанием	1	1
526	к его	2	1
527	переход от	1	1
528	именно к	1	1
529	из этого	5	1
530	есть и	1	1
531	который в	3	1
532	занимает в	2	1
533	мышления не	1	1
534	также не	2	1
535	ее в	2	1
536	каждое слово	1	1
537	который не	1	1
538	к этому	4	1
539	можно назвать	2	1
540	гораздо более	1	1
