N	2gram	Bakhtin_Fr_3	Problema
411	бы и	1	1
412	самым существенным	1	1
413	за это	1	1
414	выражение в	2	1
415	думать что	2	1
416	в известном	1	1
417	им в	1	1
418	но его	1	1
419	если он	1	1
420	но на	1	1
421	в наших	1	1
422	теории и	1	1
423	от греческого	1	1
424	связанные с	3	1
425	смысла чрезвычайно	1	1
426	художественном образе	1	1
427	этого он	2	1
428	не к	2	1
429	однако он	1	1
430	с представлением	1	1
431	на этом	2	1
432	одно и	1	1
433	ни для	4	1
434	связан с	3	1
435	и литературы	1	1
436	что почти	1	1
437	то ни	1	1
438	друг в	2	1
439	они должны	1	1
440	в совершенно	1	1
441	об этой	1	1
442	них не	1	1
443	лишь в	2	1
444	в художественном	1	1
445	заключается в	1	1
446	и других	6	1
447	на протяжении	3	1
448	при встрече	1	1
449	в уже	1	1
450	и отдельные	1	1
451	на почве	1	1
452	моменты в	1	1
453	указанием на	1	1
454	эти моменты	3	1
455	даже в	4	1
456	этом образе	2	1
457	действий и	1	1
458	бы совершенно	1	1
459	и вы	4	1
460	показывает что	1	1
461	как об	1	1
462	жизни то	1	1
463	тот самый	1	1
464	и вся	1	1
465	или наоборот	1	1
466	мы видели	3	1
467	есть он	1	1
468	и ко	1	1
469	не так	3	1
470	во время	8	1
471	что между	1	1
472	или точнее	1	1
473	именно и	1	1
474	наших дней	2	1
475	не поставленной	1	1
476	одним и	1	1
477	представление о	2	1
478	нему и	1	1
479	далеки от	2	1
480	знал и	1	1
481	и той	2	1
482	поэтому в	2	1
483	мир и	1	1
484	были свои	1	1
485	том чтобы	1	1
486	для правильного	1	1
487	что было	2	1
488	ни было	1	1
489	чтобы это	1	1
490	уже сказали	1	1
491	что сам	1	1
492	том же	2	1
493	для нее	1	1
494	что эта	1	1
495	случае мы	1	1
496	сам он	1	1
497	я вас	3	1
498	почти все	1	1
499	слова мы	1	1
500	вплоть до	3	1
501	не раз	2	1
502	его целом	1	1
503	он остается	1	1
504	о значении	1	1
505	как о	2	1
506	дело не	3	1
507	до поры	1	1
508	в основе	5	1
509	или лучше	1	1
510	о таких	2	1
511	образом в	2	1
512	о них	1	1
513	это с	1	1
514	слово и	1	1
515	правда в	1	1
516	на язык	1	1
517	одна из	3	1
518	он пытается	1	1
519	именно с	1	1
520	с одним	1	1
521	так например	1	1
522	хотя правда	1	1
523	своей статье	1	1
524	было не	1	1
525	этом отношении	2	1
526	что на	1	1
527	этих образов	1	1
528	ему не	2	1
529	нечто специфически	1	1
530	представляется нам	2	1
531	очень часто	2	1
532	начиная с	3	1
533	должны быть	2	1
534	специально о	1	1
535	бы он	1	1
536	как человек	1	1
537	все еще	1	1
538	и свое	1	1
539	поры до	1	1
540	отказаться от	1	1
541	время он	1	1
542	где он	1	1
543	существует только	1	1
544	здесь еще	1	1
545	правда не	3	1
546	элементы в	1	1
547	и образ	1	1
548	нами выше	1	1
549	только более	1	1
550	в пределах	1	1
551	образом то	1	1
552	и сам	2	1
553	в условиях	2	1
554	на нее	1	1
555	не с	1	1
556	здесь как	1	1
557	начала и	5	1
558	нам уже	1	1
559	именно этот	1	1
560	связанных с	1	1
561	имеется в	1	1
562	он был	3	1
563	них есть	1	1
564	изучения и	1	1
565	и смерть	1	1
566	все дело	1	1
567	каждый раз	1	1
568	в другом	3	1
569	того он	1	1
570	внимание на	1	1
571	притом в	1	1
572	одного из	2	1
573	основе своей	2	1
574	ее и	1	1
575	по адресу	2	1
576	является здесь	1	1
577	это в	2	1
578	функций в	1	1
579	во втором	1	1
580	в языке	2	1
581	можно проследить	1	1
582	что бы	1	1
583	нем и	1	1
584	в ту	7	1
585	и об	1	1
586	и борьбы	1	1
587	по содержанию	1	1
588	ни к	1	1
589	и всего	1	1
590	по своей	1	1
591	всякого рода	1	1
592	видели что	1	1
593	он стал	1	1
594	далек от	1	1
595	что даже	1	1
596	в стороне	1	1
597	который в	2	1
598	и оба	1	1
599	терминов и	1	1
600	именно его	1	1
601	до наших	2	1
602	для всех	1	1
603	чем даже	1	1
604	вот что	1	1
605	конечно не	2	1
606	раз в	2	1
607	вернуться к	1	1
608	чтобы он	1	1
609	в нашей	2	1
610	в начале	3	1
611	мы знаем	2	1
612	знал об	1	1
613	и их	1	1
614	нечто общее	1	1
615	в прошлом	1	1
616	ее не	2	1
617	много и	1	1
618	каждый из	1	1
619	всех тех	1	1
620	еще вполне	2	1
621	этой цели	1	1
622	встречаемся с	2	1
623	смерти и	1	1
624	в живописи	1	1
625	к самому	1	1
626	которые как	1	1
627	литературу и	1	1
628	чем он	2	1
629	которые ему	1	1
630	мы еще	6	1
631	этот у	1	1
632	его из	1	1
633	с очень	1	1
634	был именно	1	1
635	притом не	1	1
636	в стиле	1	1
637	ей не	1	1
638	из членов	1	1
639	и самый	1	1
640	и слово	1	1
641	под влиянием	1	1
642	мира в	1	1
643	характеризуется в	1	1
644	от этих	1	1
645	в одной	1	1
646	только его	1	1
647	речь не	1	1
648	и понимать	1	1
649	мало и	1	1
650	из которых	1	1
651	в любой	1	1
652	к своему	1	1
653	и к	3	1
654	xix века	4	1
655	и глубоко	1	1
656	он говорит	6	1
657	находит в	1	1
658	мы остановимся	2	1
659	развернутом виде	1	1
660	образ и	2	1
661	языке и	1	1
662	хотя он	3	1
663	для понимания	3	1
664	в человеческом	1	1
665	из отдельных	1	1
666	довольно много	1	1
667	с некоторым	1	1
668	это нечто	1	1
669	слова и	2	1
670	несколько слов	1	1
671	которые начиная	1	1
672	в основном	4	1
673	видно что	4	1
674	это выражение	1	1
675	в смысле	1	1
676	самое существенное	2	1
677	здесь прежде	1	1
678	остается в	1	1
679	для этой	3	1
680	и от	3	1
681	о котором	1	1
682	и самое	3	1
683	и существенно	1	1
684	поэтому все	1	1
685	будто бы	1	1
686	в свете	3	1
687	бы за	2	1
688	все они	1	1
689	и необходимо	2	1
690	в системе	2	1
691	но оно	1	1
692	в романе	15	1
693	а ведь	1	1
694	как люди	1	1
695	мы считаем	1	1
696	одновременно и	2	1
697	ко всему	2	1
698	эти элементы	2	1
699	из довольно	1	1
700	в трех	1	1
701	не выходит	1	1
702	огромное значение	1	1
703	элементами но	1	1
704	важно для	1	1
705	жизни и	4	1
706	к этой	3	1
707	к этому	6	1
708	как на	1	1
