1	и не	16	31
198	наконец в	1	2
199	однако в	5	2
200	и несет	1	2
201	на его	1	2
202	могли бы	1	2
203	они ни	1	2
204	не есть	1	2
205	всей его	1	2
206	является не	1	2
207	одно из	1	2
208	художественный мир	1	2
209	но он	4	2
210	в которой	2	2
211	к этим	1	2
212	так что	1	2
213	с героем	1	2
214	при этом	11	2
215	из которых	2	2
216	тем или	1	2
217	мире он	1	2
218	не возникает	1	2
219	в истории	1	2
220	и есть	1	2
221	европейского романа	1	2
222	никак не	1	2
223	вследствие этого	1	2
224	в художественной	2	2
225	с собою	1	2
226	один из	1	2
227	во всей	2	2
228	ту сторону	1	2
229	входят в	1	2
230	мы видим	1	2
231	он ни	1	2
232	из своего	1	2
233	друг другу	1	2
234	жизни и	1	2
235	замысла и	1	2
236	что может	2	2
237	что из	1	2
238	отношение к	4	2
239	или к	1	2
240	начала и	1	2
241	совпадает с	3	2
242	и души	1	2
243	или даже	1	2
244	вопрос о	1	2
245	и ее	4	2
246	себя и	2	2
247	для понимания	1	2
248	то ни	1	2
249	те же	1	2
250	по ту	1	2
251	и что	3	2
252	в структуре	2	2
253	зрения и	2	2
254	момент его	1	2
255	себе еще	1	2
256	к более	1	2
257	на себе	1	2
258	между ними	5	2
259	художественный образ	1	2
260	же в	1	2
261	ведь это	1	2
262	себя самого	1	2
263	бы то	1	2
264	для других	1	2
265	не позволяет	1	2
266	материал его	1	2
267	здесь мы	2	2
268	в котором	1	2
269	от ее	1	2
270	данном случае	5	2
271	напротив мы	1	2
272	к другому	1	2
273	в первой	6	2
274	и со	1	2
275	героя но	1	2
276	по преимуществу	4	2
277	тот же	1	2
278	в контексте	1	2
279	большинстве случаев	1	2
280	для автора	1	2
281	из его	1	2
282	можно было	1	2
283	в той	2	2
284	в данном	7	2
285	жизни не	1	2
286	имеет значение	1	2
287	связи с	1	2
288	в условиях	1	2
289	же и	1	2
290	на себя	2	2
291	и к	3	2
292	произведения в	1	2
293	в большинстве	2	2
294	и даже	2	2
295	не способна	1	2
296	ни было	1	2
297	чтобы в	1	2
298	героя как	1	2
299	нести в	1	2
300	самим собою	2	2
301	по своим	1	2
302	ивана ильича	1	2
303	с этой	1	2
304	переходит к	1	2
305	и сам	3	2
306	в отношении	3	2
307	человеческого духа	1	2
308	с которой	1	2
309	именно потому	1	2
310	и от	1	2
311	на вопрос	1	2
312	плоскости их	1	2
313	в противоположность	3	2
314	тоже не	1	2
315	или же	1	2
316	лишь один	1	2
317	ни был	1	2
318	ни были	1	2
319	и одна	1	1
320	к сверхличному	1	1
321	с формой	1	1
322	не следует	2	1
323	образа и	1	1
324	свою очередь	3	1
325	со своей	3	1
326	едва ли	1	1
327	героя к	1	1
328	его можно	1	1
329	с кругозором	1	1
330	все они	1	1
331	как художественной	1	1
332	перед нею	1	1
333	видения мира	2	1
334	в ее	5	1
335	е о	2	1
336	типа как	1	1
337	к своему	1	1
338	мира с	1	1
339	является в	1	1
340	в противном	2	1
341	основой художественного	1	1
342	комизм и	1	1
343	как у	1	1
344	того и	1	1
345	в статье	1	1
346	случае не	1	1
347	искусства не	1	1
348	а именно	2	1
349	хотя и	4	1
350	оценки и	1	1
351	героев или	1	1
352	и их	1	1
353	и приобретает	1	1
354	на их	1	1
355	к одному	2	1
356	здесь как	1	1
357	а с	3	1
358	быть настоящим	1	1
359	между несколькими	1	1
360	на две	3	1
361	но вы	1	1
362	к самому	1	1
363	а о	1	1
364	делает в	1	1
365	в свою	4	1
366	а только	3	1
367	части и	1	1
368	также может	1	1
369	образом и	2	1
370	и оценки	1	1
371	быть это	1	1
372	вошел в	1	1
373	с одним	1	1
374	не совпадает	1	1
375	что это	1	1
376	выбора в	1	1
377	того чтобы	1	1
378	жизни как	5	1
379	с нею	1	1
380	о чем-то	1	1
381	по крайней	1	1
382	свою речь	1	1
383	каждая из	1	1
384	кругозоров в	1	1
385	в частности	13	1
386	позиции и	1	1
387	и мира	2	1
388	зрения как	1	1
389	могут нести	1	1
390	их восприятия	1	1
391	с помощью	1	1
392	того что	3	1
393	по типу	1	1
394	известном смысле	1	1
395	не столько	4	1
396	здесь не	2	1
397	своей организации	1	1
398	повесть о	2	1
399	нет в	1	1
400	например не	1	1
401	ней о	1	1
402	вот он	1	1
403	не друг	1	1
404	что касается	1	1
405	с самим	1	1
406	то она	1	1
407	пушкиным в	1	1
408	художественном произведении	1	1
409	личности и	4	1
410	или иных	2	1
411	их взаимная	1	1
412	может и	1	1
413	мы имеем	5	1
414	оно и	1	1
415	но из	1	1
416	и многих	1	1
417	различных художественных	1	1
418	руках и	1	1
419	не появляется	1	1
420	и сама	1	1
421	и совершенно	1	1
422	мире герой	1	1
423	однако с	2	1
424	завершенность и	1	1
425	другом но	1	1
426	чего нет	1	1
427	этого слова	3	1
428	и по	3	1
429	у нас	1	1
430	могла бы	2	1
431	перед тем	1	1
432	место в	6	1
433	имеем в	1	1
434	такова что	1	1
435	к собственному	1	1
436	себя наше	1	1
437	чтобы быть	1	1
438	со всех	1	1
439	не средство	1	1
440	его личности	1	1
441	мира где	1	1
442	художественного произведения	3	1
443	что достоевский	1	1
444	в рамках	5	1
445	в настоящее	1	1
446	не имеет	1	1
447	художников слова	1	1
448	к тому	2	1
449	себе а	1	1
450	не путем	1	1
451	во мне	2	1
452	свобода и	1	1
453	к которому	3	1
454	на рынок	1	1
455	речь о	1	1
456	и становится	1	1
457	для этого	1	1
458	если не	1	1
459	сама по	2	1
460	и другие	1	1
461	в качестве	17	1
462	один голос	1	1
463	своей значимости	1	1
464	на ее	1	1
465	на первом	1	1
466	художественной формы	1	1
467	данного художественного	1	1
468	он должен	3	1
469	в точке	3	1
470	в случае	1	1
471	нас самих	2	1
472	противном случае	2	1
473	в первом	1	1
474	только к	1	1
475	не все	3	1
476	утрачивает свою	1	1
477	некоторого единого	1	1
478	его с	1	1
479	к автору	1	1
480	она и	1	1
481	художественного восприятия	4	1
482	весь целиком	1	1
483	ее в	1	1
484	же по	1	1
485	людей в	1	1
486	однако что	1	1
487	главного героя	1	1
488	как уже	1	1
489	только и	1	1
490	со стороны	2	1
491	совершенно не	1	1
492	в какой	1	1
493	во всех	2	1
494	иного рода	3	1
495	может служить	1	1
496	для такого	2	1
497	его сознание	1	1
498	сознание не	1	1
499	в таком	1	1
500	независимо от	1	1
501	о том	2	1
502	это было	2	1
503	как рассказчик	1	1
504	дело в	1	1
505	жизнь в	1	1
506	тогда как	16	1
507	и притом	2	1
508	известной степени	1	1
509	является таким	1	1
510	и создал	1	1
511	или напротив	1	1
512	личность как	1	1
513	новой художественной	1	1
514	литературное произведение	1	1
515	себя в	7	1
516	ее на	1	1
517	оказывается уже	1	1
518	к жизненному	1	1
519	можно лишь	1	1
520	что все	1	1
521	в области	2	1
522	на которой	1	1
523	от всех	1	1
524	при условии	2	1
525	но самое	1	1
526	тем же	1	1
527	завершающая его	1	1
528	или точнее	1	1
529	и больше	2	1
530	становится сама	1	1
531	литературных произведений	3	1
532	ведет к	1	1
533	между людьми	1	1
534	остается в	1	1
535	одной из	2	1
536	не будет	1	1
537	и принципиальной	1	1
538	является его	1	1
539	то во	1	1
540	быть назван	1	1
541	самому герою	1	1
542	первой части	1	1
543	если мы	1	1
544	ведется рассказчиком	1	1
545	другого и	1	1
546	авторской позиции	3	1
547	который в	1	1
548	в нашем	3	1
549	настоящее время	1	1
550	сознания в	1	1
551	исходит из	1	1
552	весь мир	1	1
553	но если	1	1
554	впервые в	1	1
555	или иного	5	1
556	из этих	1	1
557	в момент	1	1
558	авторский кругозор	1	1
559	лишает их	1	1
560	бы несколько	1	1
561	я в	16	1
562	об этом	2	1
563	введенное в	1	1
564	роль в	2	1
565	здесь остается	1	1
566	отношения между	1	1
567	не могло	2	1
568	тон в	1	1
569	может выступать	3	1
570	ориентировано на	1	1
571	тех или	2	1
572	случае если	1	1
573	бытия и	1	1
574	том и	1	1
575	свобода его	1	1
576	мира а	1	1
577	к ним	1	1
578	автора с	1	1
579	в виду	2	1
580	этой точки	1	1
581	должен быть	1	1
582	места в	1	1
583	роман и	1	1
584	не оставляющей	1	1
585	же как	1	1
586	с чужим	1	1
587	к его	2	1
588	как более	1	1
589	бывает в	1	1
590	за пределами	4	1
591	а и	4	1
592	собою в	2	1
593	а на	2	1
594	глубже чем	1	1
595	но чтобы	1	1
596	времени в	2	1
597	в русской	6	1
598	в каком	1	1
599	и вот	3	1
600	или иным	2	1
601	даже если	1	1
602	одно и	2	1
603	также что	1	1
604	его произведений	1	1
605	внутренней свободой	1	1
606	та или	1	1
607	быть или	1	1
608	это тоже	2	1
609	нами не	1	1
610	в чистом	1	1
611	воспринимать ее	1	1
612	к миру	1	1
613	художественных произведений	1	1
614	и должен	1	1
615	к области	2	1
616	совершенно иной	2	1
617	настоящего времени	1	1
618	более или	4	1
619	то время	1	1
620	приводящего к	1	1
621	время и	1	1
622	от своего	1	1
623	быть и	1	1
624	только при	1	1
625	или менее	4	1
626	во второй	7	1
627	ничто не	1	1
628	вступает в	1	1
629	искусства и	1	1
630	что даже	1	1
631	с собственной	1	1
632	в искусстве	5	1
633	такого рода	8	1
634	переход к	1	1
635	документ но	1	1
636	ему не	1	1
637	мире на	1	1
638	своего рода	8	1
639	которого он	1	1
640	к явлениям	1	1
641	не всегда	1	1
642	него но	1	1
643	в литературном	1	1
644	и внутреннюю	1	1
645	и автором	1	1
646	высказывания и	2	1
647	что каждый	2	1
648	что для	1	1
649	реальность и	1	1
650	внешней среды	1	1
651	с ней	1	1
652	условии что	1	1
653	из них	1	1
654	для того	1	1
655	для данного	1	1
656	в другом	3	1
657	в одно	1	1
658	лишь в	6	1
659	единство и	1	1
660	помимо его	1	1
661	только такие	1	1
662	на раскрытие	1	1
663	только не	2	1
664	в бытии	1	1
665	значение для	1	1
666	и внутренняя	1	1
667	идея или	1	1
668	становления и	1	1
669	крайней мере	1	1
670	и особенно	2	1
671	герой из	1	1
672	можно сказать	4	1
673	нему как	1	1
674	наташи ростовой	1	1
675	как художественное	2	1
676	одного и	2	1
677	а перед	1	1
678	то в	1	1
679	слова не	2	1
680	из условий	1	1
681	точно так	1	1
682	зависит от	1	1
683	опоры вне	1	1
684	целого и	1	1
685	времени и	1	1
686	первом случае	1	1
687	на свою	1	1
688	субъективного порядка	1	1
689	в аспекте	2	1
690	во внешних	1	1
691	он от	1	1
692	к предмету	1	1
693	авторская позиция	1	1
694	что они	2	1
695	во втором	2	1
696	даже самая	2	1
697	того или	5	1
698	этом случае	1	1
699	из участников	1	1
700	под определенным	1	1
701	но на	2	1
702	толстого в	1	1
703	и только	1	1
704	достигается не	1	1
705	в каждой	1	1
706	в известном	1	1
707	до известной	1	1
708	или иная	1	1
