N	2gram	Propp_Isto_6	Vvedenie
221	и до	2	2
222	из его	2	2
223	должна быть	3	2
224	что мы	2	2
225	мы уже	6	2
226	есть не	1	2
227	мы не	6	2
228	что если	1	2
229	имеет свою	1	2
230	а во-вторых	1	2
231	что можно	1	2
232	того же	2	2
233	природы и	1	2
234	тогда как	2	2
235	народа как	1	2
236	так называемая	1	2
237	письменности и	1	2
238	его к	1	2
239	в этот	1	2
240	меньшей мере	1	2
241	бы с	1	2
242	применительно к	1	2
243	памятник но	1	2
244	учение о	1	2
245	и те	2	2
246	задний план	1	2
247	народов но	1	2
248	в силу	1	2
249	д все	1	2
250	но вместе	1	2
251	подобно тому	1	2
252	но дело	1	2
253	и наоборот	1	2
254	в другом	1	2
255	и с	6	2
256	них не	1	2
257	уже знаем	2	2
258	из числа	1	2
259	но уже	1	2
260	о которых	1	2
261	соответствии с	1	2
262	несмотря на	1	2
263	после этого	4	2
264	об особом	1	2
265	и при	1	2
266	и сейчас	2	2
267	не столько	1	2
268	тому что	1	2
269	на котором	3	2
270	того как	3	2
271	одна из	2	2
272	это еще	3	2
273	никогда не	13	2
274	казалось бы	1	2
275	ничего не	2	2
276	эта традиция	1	2
277	от того	3	2
278	у нас	5	2
279	когда мы	2	2
280	есть только	1	2
281	как только	3	2
282	этой книги	1	2
283	языка так	1	2
284	и сам	2	2
285	так и	5	2
286	не с	1	2
287	отсюда и	1	2
288	для этого	1	2
289	и здесь	1	2
290	другом месте	1	2
291	с соответствующими	2	2
292	во всех	1	2
293	говорит он	2	2
294	в форме	2	2
295	тем более	1	2
296	все время	2	2
297	по содержанию	1	2
298	быть и	1	2
299	здесь не	2	2
300	по этому	1	2
301	именно на	2	2
302	народа или	1	2
303	чтобы он	1	2
304	если таким	1	2
305	мы можем	7	2
306	и др	2	2
307	те кто	2	2
308	не было	3	2
309	в связи	1	2
310	него в	2	2
311	д в	1	2
312	из которых	3	2
313	с этим	2	2
314	этих случаях	1	2
315	а если	1	2
316	этого слова	1	2
317	тому как	1	2
318	это есть	1	2
319	по существу	1	2
320	еще раз	1	2
321	но это	4	2
322	влечет за	2	2
323	этой стороны	1	2
324	которые были	1	2
325	в более	6	2
326	не существует	1	2
327	на задний	1	2
328	между ними	1	2
329	это может	1	2
330	у них	4	2
331	бы в	1	2
332	мы должны	2	2
333	но зато	1	2
334	будто бы	1	2
335	в нечто	1	2
336	не похожи	1	2
337	он и	2	2
338	время не	1	2
339	жизни и	2	2
340	точно так	2	2
341	и другие	3	2
342	это в	1	2
343	также что	1	1
344	например в	7	1
345	относится и	1	1
346	по адресу	1	1
347	но тогда	1	1
348	только потому	1	1
349	он почувствовал	1	1
350	например у	3	1
351	всем что	1	1
352	речь идет	1	1
353	что эти	2	1
354	др в	1	1
355	был и	1	1
356	в зависимости	1	1
357	отношения к	1	1
358	долгое время	1	1
359	что изучение	1	1
360	весь круг	1	1
361	та же	3	1
362	таком случае	1	1
363	и новые	1	1
364	нам в	1	1
365	к одной	1	1
366	приводят к	3	1
367	в полной	1	1
368	находится у	1	1
369	похожи на	1	1
370	большей частью	2	1
371	он был	2	1
372	на них	1	1
373	что его	1	1
374	только после	1	1
375	то мы	1	1
376	своей работе	1	1
377	и вопрос	1	1
378	но как	4	1
379	только тогда	1	1
380	как в	6	1
381	себе человека	1	1
382	а через	2	1
383	отличие от	1	1
384	и раскрытии	1	1
385	или иное	3	1
386	тесно связан	1	1
387	что они	2	1
388	трудно сказать	1	1
389	дает нам	2	1
390	народа в	1	1
391	необходимо несколько	1	1
392	помнить что	1	1
393	кроме того	3	1
394	ними и	1	1
395	д мы	1	1
396	с двумя	1	1
397	показывает что	3	1
398	для которой	1	1
399	более или	1	1
400	себе не	1	1
401	также как	2	1
402	духа в	1	1
403	письменный памятник	1	1
404	он в	1	1
405	каждого народа	1	1
406	раз в	1	1
407	и тот	1	1
408	античности в	1	1
409	имеем в	4	1
410	на то	2	1
411	если он	3	1
412	но на	1	1
413	на его	4	1
414	оно было	1	1
415	в какой-то	1	1
416	не значит	1	1
417	здесь говорится	1	1
418	чтобы в	1	1
419	из него	2	1
420	одно и	1	1
421	без применения	1	1
422	как они	1	1
423	а затем	1	1
424	что все	1	1
425	того или	1	1
426	этой стороне	1	1
427	которого не	1	1
428	но совершенно	1	1
429	отличается тем	1	1
430	в египте	16	1
431	он есть	1	1
432	известно что	2	1
433	нам по	1	1
434	чаще всего	5	1
435	выходя из	1	1
436	стоит на	2	1
437	его и	1	1
438	к образованию	1	1
439	его у	1	1
440	она и	1	1
441	ни одной	2	1
442	совершенно иного	1	1
443	из моих	1	1
444	тесно связано	1	1
445	означает совсем	1	1
446	не всегда	4	1
447	народов например	1	1
448	уже у	1	1
449	этим в	2	1
450	перед собой	1	1
451	и становится	1	1
452	или менее	1	1
453	в эту	2	1
454	что между	4	1
455	никак не	1	1
456	сторона его	1	1
457	эта черта	1	1
458	еще нет	4	1
459	из которой	1	1
460	прийти к	1	1
461	представление о	9	1
462	не от	1	1
463	от его	1	1
464	должны были	2	1
465	многих лет	1	1
466	но он	2	1
467	зависимости от	2	1
468	и эти	5	1
469	надо сказать	1	1
470	что этот	2	1
471	того кто	1	1
472	более древних	1	1
473	же мы	5	1
474	и очень	1	1
475	других народов	1	1
476	если и	1	1
477	уже выше	2	1
478	а от	1	1
479	одна сторона	2	1
480	в таких	1	1
481	в обоих	1	1
482	нас и	1	1
483	ее с	1	1
484	к этим	1	1
485	представлением о	2	1
486	на связь	1	1
487	случае не	1	1
488	из их	1	1
489	не могло	2	1
490	в достаточной	1	1
491	следовательно и	1	1
492	что ни	1	1
493	правда в	1	1
494	под этим	1	1
495	идут от	2	1
496	это то	2	1
497	и по-видимому	1	1
498	этих двух	1	1
499	к концу	3	1
500	связь и	1	1
501	за исключением	1	1
502	это сказывается	1	1
503	этого или	1	1
504	что на	1	1
505	ли это	1	1
506	не потому	3	1
507	превращается в	7	1
508	сравнении с	1	1
509	человека в	2	1
510	разницей что	1	1
511	отличается от	2	1
512	должны быть	2	1
513	и надо	1	1
514	жить в	1	1
515	оно не	1	1
516	что при	2	1
517	утверждать что	2	1
518	приходит к	3	1
519	и о	1	1
520	представляли себе	2	1
521	подобных случаях	1	1
522	меня в	3	1
523	как один	1	1
524	только при	1	1
525	совершенно ясно	4	1
526	то или	2	1
527	чтобы быть	1	1
528	и этим	5	1
529	только то	2	1
530	на той	2	1
531	говорится что	1	1
532	что именно	1	1
533	в многочисленных	1	1
534	что у	2	1
535	о связи	1	1
536	еще в	3	1
537	том как	3	1
538	по тому	1	1
539	дать ему	1	1
540	жизнь и	1	1
541	высокой ступени	1	1
542	в общих	1	1
543	образом в	1	1
544	но здесь	4	1
545	о ней	1	1
546	с полным	1	1
547	другими словами	3	1
548	и из	1	1
549	могут дать	1	1
550	одного из	1	1
551	говорилось о	1	1
552	после того	2	1
553	только за	1	1
554	теперь и	1	1
555	собой всю	1	1
556	образом мы	1	1
557	должно было	1	1
558	которая сама	1	1
559	общих чертах	1	1
560	полагали что	2	1
561	и можно	1	1
562	них в	1	1
563	наконец в	1	1
564	также в	1	1
565	в свете	1	1
566	имеет очень	1	1
567	значит что	2	1
568	что здесь	3	1
569	хорошо известно	1	1
570	на которой	1	1
571	в греческом	2	1
572	мы видим	5	1
573	через которую	1	1
574	могло быть	2	1
575	представления в	2	1
576	очень много	1	1
577	всех его	2	1
578	или же	2	1
579	с которыми	1	1
580	по другим	1	1
581	прямо не	1	1
582	есть в	1	1
583	народов не	2	1
584	своим собственным	1	1
585	положение что	1	1
586	а это	1	1
587	или даже	1	1
588	языка но	1	1
589	она действительно	1	1
590	в так	1	1
591	роль и	1	1
592	совсем другое	2	1
593	к мысли	1	1
594	для него	1	1
595	есть та	1	1
596	не означает	2	1
597	мы находим	2	1
598	можно с	1	1
599	ее не	3	1
600	к ним	1	1
601	при всей	1	1
602	и язык	1	1
603	у него	7	1
604	и никогда	1	1
605	могли не	1	1
606	чтобы лучше	1	1
607	указание на	1	1
608	были бы	1	1
609	объяснение в	1	1
610	однако что	1	1
611	вообще с	1	1
612	эта работа	1	1
613	после смерти	2	1
614	и социального	1	1
615	с той	1	1
616	древним но	1	1
617	а с	2	1
618	из таких	1	1
619	своего собственного	1	1
620	всего есть	1	1
621	но есть	3	1
622	иногда это	4	1
623	связано с	4	1
624	не создает	1	1
625	он только	1	1
626	которые не	1	1
627	потом в	1	1
628	в картине	1	1
629	однако и	1	1
630	одну из	4	1
631	чем на	1	1
632	на эту	1	1
633	человека или	1	1
634	на время	1	1
635	образом возникает	1	1
636	в подобных	1	1
637	в одно	2	1
638	мы знаем	2	1
639	для этой	1	1
640	имея в	1	1
641	в точности	1	1
642	к лицу	1	1
643	а есть	1	1
644	с идеями	1	1
645	эта связь	6	1
646	и соответствующими	2	1
647	здесь уже	2	1
648	к своему	3	1
649	но действительно	1	1
650	лицом к	1	1
651	наряду с	3	1
652	чем к	1	1
653	в тех	3	1
654	которой как	1	1
655	быть только	2	1
656	языке и	1	1
657	это значит	1	1
658	том смысле	1	1
659	похож на	1	1
660	точности соответствует	1	1
661	или с	1	1
662	что из	2	1
663	именно он	1	1
664	и была	1	1
665	по образцу	1	1
666	но для	2	1
667	но разумеется	1	1
668	с большой	1	1
669	на одной	1	1
670	которой у	1	1
671	и часто	1	1
672	и более	1	1
673	и от	3	1
674	что иной	1	1
675	что оно	4	1
676	бы ему	1	1
677	для нас	2	1
678	из себя	1	1
679	находит свое	1	1
680	чтобы его	1	1
681	не должен	1	1
682	на языке	1	1
683	свою предысторию	1	1
684	превратился в	3	1
685	же в	1	1
686	давно уже	1	1
687	подробное обсуждение	1	1
688	как вообще	1	1
689	может и	1	1
690	в свою	1	1
691	месте в	1	1
692	от своего	1	1
693	состоит из	1	1
694	он представляет	1	1
695	в сравнении	1	1
696	пока не	2	1
697	это очевидно	2	1
698	этим объясняется	3	1
699	частности в	1	1
700	но еще	1	1
701	только одна	3	1
702	также не	2	1
703	ее в	6	1
704	в своих	3	1
705	и эта	3	1
706	в таком	1	1
707	все что	4	1
708	этой точки	1	1
709	они не	3	1
