N	2gram	Potebnia_M_4	KulturaY
193	слов в	4	3
194	но для	1	3
195	зрения в	1	3
196	этом отношении	1	3
197	но это	3	3
198	не знает	1	3
199	это так	1	3
200	и это	2	3
201	точно так	2	3
202	также что	1	2
203	речь идет	1	2
204	и потому	10	2
205	на самом	3	2
206	и есть	3	2
207	тем же	1	2
208	можно говорить	1	2
209	и до	3	2
210	той же	3	2
211	что между	3	2
212	что если	6	2
213	но даже	2	2
214	о роли	1	2
215	есть вместе	2	2
216	так или	2	2
217	меньше чем	1	2
218	а следовательно	1	2
219	не то	5	2
220	к слову	3	2
221	очевидно что	7	2
222	отличие от	1	2
223	дает нам	1	2
224	в своем	8	2
225	могли бы	4	2
226	его к	2	2
227	и у	2	2
228	вообще а	1	2
229	быть только	1	2
230	и если	3	2
231	при этом	15	2
232	не как	2	2
233	свое время	1	2
234	состоит в	2	2
235	здесь мы	2	2
236	в другом	1	2
237	том случае	3	2
238	на все	1	2
239	заключается в	1	2
240	данном случае	2	2
241	только о	2	2
242	же образом	1	2
243	но уже	3	2
244	это положение	1	2
245	рядом с	1	2
246	все равно	3	2
247	с тем	7	2
248	как и	14	2
249	не всегда	3	2
250	мы видели	1	2
251	а если	2	2
252	п но	1	2
253	мы с	1	2
254	и еще	1	2
255	что значит	2	2
256	бы на	1	2
257	в своей	1	2
258	таким же	5	2
259	в их	1	2
260	в которых	3	2
261	и более	4	2
262	тем самым	4	2
263	только для	2	2
264	в отношении	1	2
265	стоит в	1	2
266	о значении	1	2
267	что эта	1	2
268	она не	2	2
269	дело не	2	2
270	того как	6	2
271	но что	2	2
272	например что	2	2
273	образом в	5	2
274	следовательно и	1	2
275	под этим	1	2
276	в самой	2	2
277	что наша	2	2
278	в наше	1	2
279	но слово	1	2
280	доказать что	1	2
281	этом роде	1	2
282	да рядом	1	2
283	он лишен	1	2
284	должны быть	3	2
285	понять что	1	2
286	оно не	2	2
287	утверждать что	1	2
288	иметь в	2	2
289	свою очередь	1	2
290	роль в	1	2
291	на том	2	2
292	привести в	1	2
293	что у	3	2
294	это только	1	2
295	мы в	3	2
296	и вообще	2	2
297	разговорной речи	1	2
298	мы могли	2	2
299	говорим о	1	2
300	после того	2	2
301	то тем	1	2
302	как у	1	2
303	к нему	5	2
304	в глазах	2	2
305	вообще и	3	2
306	а именно	4	2
307	для самого	2	2
308	где не	1	2
309	тех пор	6	2
310	с той	1	2
311	но так	2	2
312	большею частью	2	2
313	с ними	3	2
314	самым мы	1	2
315	или же	1	2
316	их не	1	2
317	с одной	1	2
318	конечно не	2	2
319	обстановки в	1	2
320	следовало бы	1	2
321	языка как	1	2
322	а это	1	2
323	большинстве случаев	2	2
324	не говорит	1	2
325	даже и	3	2
326	никогда не	3	2
327	и даже	2	2
328	но есть	4	2
329	обратить внимание	2	2
330	этом слове	4	2
331	превращается в	2	2
332	на этот	2	2
333	и следовательно	3	2
334	так называемых	3	2
335	в частности	1	2
336	на который	2	2
337	с первого	1	2
338	представить себе	2	2
339	мы говорим	7	2
340	п и	1	2
341	для обозначения	1	2
342	достаточно для	1	2
343	в той	4	2
344	смысле этого	1	2
345	бы язык	2	2
346	как будто	1	2
347	быть не	2	2
348	этом случае	5	2
349	сплошь да	1	2
350	между прочим	3	2
351	и для	2	2
352	сознания и	1	2
353	о котором	1	2
354	чтобы понять	2	2
355	то не	1	2
356	и все	4	2
357	не более	1	2
358	мы должны	2	2
359	язык не	5	2
360	в свою	2	2
361	только как	4	2
362	но можно	1	2
363	новые слова	1	2
364	в свое	1	2
365	случае если	1	2
366	в своих	2	2
367	по поводу	4	2
368	это в	1	2
369	мысль и	1	2
370	я сказал	1	1
371	всем и	1	1
372	замечаем что	1	1
373	нашего языка	3	1
374	языка с	3	1
375	практическое значение	1	1
376	предполагает что	1	1
377	в такой	1	1
378	сам по	4	1
379	и без	2	1
380	он может	1	1
381	в сочетание	1	1
382	на деле	2	1
383	показать что	1	1
384	связь эта	1	1
385	в котором	4	1
386	по которым	1	1
387	намеки на	1	1
388	каком отношении	1	1
389	языка которое	1	1
390	это объяснение	2	1
391	а как	2	1
392	есть не	4	1
393	говорим мы	1	1
394	бы уже	1	1
395	мы не	8	1
396	большую роль	1	1
397	том только	1	1
398	получают значение	1	1
399	есть нечто	5	1
400	что иное	2	1
401	как во	1	1
402	поэзии не	1	1
403	этим словом	3	1
404	мы и	2	1
405	основании что	1	1
406	с нашими	1	1
407	же что	2	1
408	причем значение	1	1
409	себе что	1	1
410	можно приискать	1	1
411	и говорить	2	1
412	в прямой	1	1
413	разумеется не	1	1
414	словом лишь	1	1
415	на них	1	1
416	иное как	2	1
417	столь же	2	1
418	одно важное	1	1
419	только после	1	1
420	широкую задачу	1	1
421	не без	1	1
422	то мы	3	1
423	но конечно	1	1
424	сказать и	1	1
425	словами как	1	1
426	предположить что	4	1
427	но как	1	1
428	самой природы	1	1
429	явлений и	1	1
430	только тогда	5	1
431	по отношению	10	1
432	более как	1	1
433	так говорят	1	1
434	усилий к	1	1
435	что так	2	1
436	нет и	1	1
437	относится к	1	1
438	так что	5	1
439	меньше всего	1	1
440	лицом к	1	1
441	новые отношения	1	1
442	идет о	1	1
443	несомненно что	1	1
444	независимо от	6	1
445	общего с	1	1
446	что действительно	1	1
447	значение его	1	1
448	что как	4	1
449	словом в	1	1
450	помнить что	1	1
451	кроме того	3	1
452	слова между	1	1
453	и как	2	1
454	что по	2	1
455	до тех	6	1
456	и к	6	1
457	ход мысли	1	1
458	языка так	1	1
459	то в	3	1
460	от чего	1	1
461	в себя	1	1
462	себе как	1	1
463	в которой	6	1
464	сказать о	1	1
465	не оставляет	1	1
466	из этих	2	1
467	во многих	2	1
468	еще один	1	1
469	в известном	1	1
470	и отношения	1	1
471	идут в	1	1
472	сюда относятся	1	1
473	образом при	1	1
474	бы только	2	1
475	в себе	14	1
476	но он	1	1
477	в лес	6	1
478	в ухе	1	1
479	в наших	2	1
480	этот процесс	1	1
481	поводу этого	1	1
482	дальше и	1	1
483	или быть	1	1
484	как оно	2	1
485	слово в	4	1
486	образом для	1	1
487	что же?	1	1
488	данного слова	2	1
489	мы можем	10	1
490	с естественным	1	1
491	речи речь	1	1
492	не значит	2	1
493	можем найти	1	1
494	к одному	3	1
495	он пользуется	1	1
496	это если	1	1
497	том чтобы	1	1
498	вообще не	1	1
499	оно могло	1	1
500	особенно ясно	1	1
501	на жизнь	1	1
502	какой бы	1	1
503	языком и	3	1
504	одной и	1	1
505	действительно так	1	1
506	это однако	1	1
507	тому чтобы	1	1
508	в каждом	3	1
509	не будет	3	1
510	несоответствие между	1	1
511	есть одна	2	1
512	к другу	1	1
513	а по	1	1
514	от степени	1	1
515	с течением	2	1
516	которого не	1	1
517	который и	1	1
518	вот например	1	1
519	известно что	6	1
520	он все	2	1
521	бы совершенно	1	1
522	роль что	1	1
523	языка для	1	1
524	нет в	1	1
525	далеко не	1	1
526	до сознания	1	1
527	а прежде	1	1
528	в слове	22	1
529	словами в	2	1
530	есть дело	1	1
531	перестает быть	1	1
532	здесь можно	1	1
533	значит не	1	1
534	можно считать	2	1
535	и было	1	1
536	этом в	2	1
537	же мысль	1	1
538	из языка	1	1
539	и при	2	1
540	в следующем	1	1
541	родного языка	1	1
542	же это	1	1
543	бы к	1	1
544	далее в	1	1
545	от себя	1	1
546	признать что	2	1
547	значение для	1	1
548	принимают в	1	1
549	и той	1	1
550	и новые	1	1
551	в одном	4	1
552	которые в	1	1
553	нам в	1	1
554	быть может	4	1
555	в прямом	1	1
556	есть именно	1	1
557	более сложные	1	1
558	их в	3	1
559	том и	2	1
560	том же	2	1
561	что этот	1	1
562	бы быть	1	1
563	для нее	1	1
564	развитие языка	1	1
565	даже в	2	1
566	случае мы	1	1
567	тому что	2	1
568	роль играют	1	1
569	что есть	3	1
570	вообще при	1	1
571	виду что	2	1
572	но еще	1	1
573	самого начала	2	1
574	на котором	4	1
575	тогда когда	8	1
576	дело в	1	1
577	только из	1	1
578	знать что	1	1
579	с и	2	1
580	и когда	2	1
581	до сих	4	1
582	слово по	1	1
583	значение этого	2	1
584	иное дело	1	1
585	же значение	1	1
586	которое является	1	1
587	приходим к	1	1
588	отнестись к	1	1
589	невозможно но	1	1
590	поэтическое произведение	1	1
591	оно есть	2	1
592	находит полное	1	1
593	при котором	1	1
594	между составными	1	1
595	во всем	1	1
596	пока это	1	1
597	же смысл	1	1
598	ее можно	1	1
599	только с	1	1
600	раз как	2	1
601	так то	3	1
602	течением времени	2	1
603	в действительности	3	1
604	такие же	5	1
605	элементарна и	1	1
606	что поэзия	3	1
607	когда мы	6	1
608	лежит в	1	1
609	слова но	1	1
610	в высокой	2	1
611	значительной степени	2	1
612	наоборот в	1	1
613	а что	2	1
614	по возможности	1	1
615	указывает на	2	1
616	мысли о	2	1
617	не есть	9	1
618	свое значение	1	1
619	слова с	3	1
620	поэзии как	1	1
621	если же	4	1
622	ничего общего	1	1
623	всегда в	1	1
624	для образования	1	1
625	слово которое	2	1
626	смысле в	1	1
627	наблюдений над	1	1
628	смысле что	1	1
629	это время	1	1
630	то она	1	1
631	говорит и	1	1
632	без всякого	1	1
633	в ее	2	1
634	на основе	1	1
635	смысл этих	1	1
636	общим признаком	1	1
637	они ни	1	1
638	с самого	1	1
639	то время	1	1
640	понятия и	1	1
641	имеет никакого	1	1
642	с языком	2	1
643	и иные	1	1
644	слова а	1	1
645	можно убедиться	1	1
646	способности к	1	1
647	я сделал	1	1
648	не с	2	1
649	есть также	1	1
650	сказано выше	1	1
651	в научном	1	1
652	к тем	1	1
653	а все	1	1
654	что от	2	1
655	у немцев	1	1
656	основана на	1	1
657	в некоторой	1	1
658	всегда имеет	1	1
659	состоящий в	1	1
660	к языку	1	1
661	находится в	5	1
662	можно объяснить	1	1
663	и самым	1	1
664	о том	8	1
665	на вопрос	4	1
666	внимание на	5	1
667	настоящее время	1	1
668	точно таким	1	1
669	не стоит	1	1
670	речи то	1	1
671	все его	1	1
672	теперь и	1	1
673	пор пока	2	1
674	в чем	1	1
675	нас в	2	1
676	о природе	1	1
677	языка или	1	1
678	стороны есть	1	1
679	которого оно	1	1
680	ее от	1	1
681	и требует	1	1
682	состоит не	1	1
683	от них	1	1
684	а потому	1	1
685	но нет	2	1
686	словами не	1	1
687	вслед за	1	1
688	язык есть	7	1
689	в ком	1	1
690	мы уже	3	1
691	может иметь	2	1
692	формой и	1	1
693	что здесь	1	1
694	показывают что	1	1
695	но с	1	1
696	оно и	1	1
697	обе эти	1	1
698	к делу	1	1
699	одной из	1	1
700	дело с	1	1
701	что даже	2	1
702	могло быть	1	1
703	в вопросе	1	1
704	не идет	1	1
705	наиболее сложными	1	1
706	например с	2	1
707	то он	2	1
708	попытку дать	1	1
709	по мнению	1	1
710	чтобы оправдать	1	1
711	лучше чем	1	1
712	непременное условие	1	1
713	определение в	1	1
714	они в	1	1
715	именно на	2	1
716	что язык	7	1
717	понимания языка	1	1
718	должны признать	1	1
719	в большинстве	2	1
720	в поэзии	3	1
721	в виде	2	1
722	свидетельствует о	1	1
723	которым не	1	1
724	в понятие	2	1
725	каким образом	2	1
726	чем сложнее	1	1
727	мыслей мы	1	1
728	в разговорной	1	1
729	слово но	1	1
730	превращаются в	1	1
731	одно из	1	1
732	не так	2	1
733	для него	5	1
734	и их	3	1
735	могло бы	1	1
736	иначе как	1	1
737	сами по	2	1
738	отношение к	2	1
739	для меня	10	1
740	ее не	3	1
741	к ним	2	1
742	должен был	1	1
743	и никогда	1	1
744	заметить что	6	1
745	тогда в	1	1
746	в других	2	1
747	уже совершенно	1	1
748	и только	3	1
749	нужно было	1	1
750	в данный	1	1
751	высокой степени	2	1
752	сказать несколько	2	1
753	дает тот	1	1
754	не потому	1	1
755	и прежде	2	1
756	другого что	1	1
757	применяется к	1	1
758	и др	2	1
759	слов а	1	1
760	процесс в	1	1
761	определение не	2	1
762	одной стороны	1	1
763	здесь дело	1	1
764	самое слово	4	1
765	новых слов	3	1
766	же примеры	1	1
767	и я	2	1
768	благодаря чему	1	1
769	только от	3	1
770	если эти	1	1
771	во внимание	1	1
772	нужно иметь	2	1
773	с которым	2	1
774	говорящего к	1	1
775	в одно	1	1
776	если не	1	1
777	в строении	1	1
778	между собою	4	1
779	более чем	3	1
780	все более	3	1
781	связь с	1	1
782	такими словами	1	1
783	такой степени	6	1
784	слов к	1	1
785	из следующего	1	1
786	можно утверждать	1	1
787	одно слово	5	1
788	представить в	1	1
789	найти и	1	1
790	всякое явление	1	1
791	степени сложности	1	1
792	если так	2	1
793	по своему	2	1
794	он говорит	1	1
795	не был	1	1
796	если оно	2	1
797	слово как	1	1
798	эти слова	1	1
799	ведет к	3	1
800	только чтобы	1	1
801	например такие	1	1
802	два раза	1	1
803	как нельзя	1	1
804	чтобы определить	1	1
805	из первого	1	1
806	и такие	1	1
807	слово а	1	1
808	том смысле	2	1
809	значение как	1	1
810	войны и	1	1
811	и идеи	1	1
812	она есть	1	1
813	в это	2	1
814	слова есть	1	1
815	этот не	1	1
816	и тому	1	1
817	более и	2	1
818	несколько слов	2	1
819	быть и	2	1
820	листа с	1	1
821	сих пор	4	1
822	заставляет нас	1	1
823	влечет за	1	1
824	что нет	1	1
825	к двум	1	1
826	ничего кроме	1	1
827	из ряда	1	1
828	не носит	1	1
829	не мог	1	1
830	слова так	1	1
831	большее количество	1	1
832	не знаем	2	1
833	только намеки	1	1
834	новое слово	4	1
835	совершается в	1	1
836	тем и	6	1
837	в связь	1	1
838	в настоящее	1	1
839	в голову	2	1
840	что только	2	1
841	давно уже	3	1
842	обращается к	1	1
843	в ряду	6	1
844	довести до	2	1
845	если посмотреть	1	1
846	как эта	1	1
847	лишь как	1	1
848	у них	1	1
849	бы в	2	1
850	тем более	5	1
851	и смысл	1	1
852	этот способ	1	1
853	значение с	1	1
854	только что	3	1
855	в этих	3	1
856	я в	2	1
857	речи если	1	1
858	или не	1	1
859	это сокращение	1	1
860	то вопрос	1	1
861	лишь по	1	1
862	первый раз	1	1
863	между ними	4	1
864	слов из	1	1
865	как есть	1	1
866	легко заметить	1	1
867	не что	2	1
868	языка то	2	1
869	ли они	1	1
870	и слов	1	1
871	указывают на	1	1
872	в искусстве	3	1
873	предполагает уже	1	1
874	каждое слово	1	1
875	мысли не	3	1
876	как на	1	1
