N	2gram	Bakhtin_Fr_1	Tvorches
116	не является	3	3
117	но зато	1	3
118	жизни в	5	3
119	одной из	1	3
120	в своих	5	3
121	к этому	1	3
122	в таком	2	3
123	самом деле	3	2
124	от этой	1	2
125	по преимуществу	1	2
126	проникает в	1	2
127	он всегда	1	2
128	говорить о	1	2
129	и он	2	2
130	в xix	1	2
131	в ее	3	2
132	в быту	1	2
133	нет и	2	2
134	во многом	2	2
135	и наконец	2	2
136	от ее	1	2
137	имеет в	1	2
138	в этот	1	2
139	но эта	2	2
140	для которого	1	2
141	в которой	1	2
142	отказывается от	1	2
143	тому же	1	2
144	во многих	2	2
145	так сказать	4	2
146	и если	1	2
147	и по	2	2
148	особенно в	2	2
149	к миру	1	2
150	и некоторых	1	2
151	такой же	1	2
152	и еще	4	2
153	не выдерживает	1	2
154	не столько	1	2
155	в отличие	4	2
156	одном из	1	2
157	точку зрения	1	2
158	их в	2	2
159	не могли	1	2
160	где нет	1	2
161	между людьми	5	2
162	не менее	1	2
163	xviii века	2	2
164	на него	2	2
165	в процессе	2	2
166	он еще	1	2
167	на землю	3	2
168	другой стороны	1	2
169	xix веке	1	2
170	что на	1	2
171	у нас	1	2
172	могут быть	2	2
173	ли не	1	2
174	опираясь на	1	2
175	действия и	1	2
176	так в	1	2
177	приводит к	2	2
178	роль в	2	2
179	и многое	1	2
180	известной мере	3	2
181	сводится к	1	2
182	и только	1	2
183	всяком случае	1	2
184	в которую	1	2
185	в литературе	6	2
186	к которому	1	2
187	всякого рода	1	2
188	с ними	1	2
189	только в	7	2
190	и ее	1	2
191	и у	6	2
192	уже в	1	2
193	или даже	2	2
194	и других	3	2
195	из них	4	2
196	его и	1	2
197	в одном	5	2
198	вовсе не	18	2
199	друг друга	3	2
200	сильнее и	1	2
201	отличие от	5	2
202	рядом с	5	2
203	в свой	2	2
204	с другой	3	2
205	с героями	1	2
206	многое другое	1	2
207	не было	1	2
208	это прежде	1	2
209	на этот	2	2
210	в произведениях	1	2
211	и вообще	3	2
212	в частности	5	2
213	начиная с	2	2
214	к жизни	2	2
215	это его	2	2
216	образ и	1	2
217	человеческой культуры	1	2
218	на ранних	2	2
219	впервые появляется	1	2
220	но прежде	1	2
221	только для	1	2
222	более того	2	2
223	это уже	4	2
224	в основе	8	2
225	ни к	2	2
226	связь с	5	2
227	и без	2	2
228	включает в	1	2
229	в искусстве	3	2
230	во всяком	1	2
231	народ в	1	1
232	нем нет	1	1
233	можно говорить	3	1
234	речь идет	1	1
235	не видим	1	1
236	связана с	5	1
237	и жан-поля	2	1
238	не остается	1	1
239	а между	1	1
240	не имел	1	1
241	есть форма	1	1
242	это и	1	1
243	поэтому он	1	1
244	видеть в	2	1
245	объясняется и	1	1
246	действительности и	1	1
247	века в	5	1
248	мы уже	12	1
249	из всех	2	1
250	и значение	1	1
251	общества и	1	1
252	большую роль	1	1
253	до минимума	2	1
254	со смертью	1	1
255	не была	2	1
256	оба эти	1	1
257	роман в	1	1
258	не вполне	2	1
259	до предела	1	1
260	мы и	3	1
261	для литературы	1	1
262	себя из	1	1
263	литературы и	5	1
264	он был	2	1
265	с его	5	1
266	во всех	9	1
267	но как	3	1
268	почти до	2	1
269	есть по	1	1
270	менее всего	3	1
271	в комедии	1	1
272	в жизни	4	1
273	отношение к	4	1
274	в наиболее	2	1
275	или иное	1	1
276	это самое	1	1
277	чем же	1	1
278	сама жизнь	3	1
279	с этим	1	1
280	не хватает	1	1
281	средневекового человека	1	1
282	романа но	1	1
283	как уже	1	1
284	и как	1	1
285	говорит что	1	1
286	его к	2	1
287	и к	4	1
288	в противоположность	2	1
289	еще на	1	1
290	в известном	1	1
291	говорили что	2	1
292	чуть ли	1	1
293	из этих	2	1
294	человеческой души	1	1
295	связанного с	1	1
296	частности с	1	1
297	с их	5	1
298	смеха в	5	1
299	и до	4	1
300	но его	1	1
301	на то	1	1
302	дьяволом но	1	1
303	мистерий и	1	1
304	в мистическом	1	1
305	главным образом	6	1
306	мысли и	4	1
307	сказать в	1	1
308	о которой	1	1
309	интересно и	1	1
310	дать лишь	1	1
311	не к	2	1
312	первым и	1	1
313	народ не	1	1
314	и вот	2	1
315	можно было	1	1
316	в работе	1	1
317	что все	1	1
318	и дальше	1	1
319	а его	2	1
320	в будущее	1	1
321	входит в	4	1
322	смотреть на	1	1
323	было бы	1	1
324	по себе	1	1
325	сатиры но	1	1
326	ведь в	1	1
327	в бытовом	1	1
328	в них	5	1
329	нет в	1	1
330	образной системы	1	1
331	тот самый	1	1
332	за пределами	1	1
333	несмотря на	2	1
334	жизни но	2	1
335	социальной и	1	1
336	начала у	1	1
337	в развитии	1	1
338	в церкви	1	1
339	остается в	1	1
340	в эту	1	1
341	в этих	2	1
342	во время	4	1
343	от своего	2	1
344	хроники и	1	1
345	это делает	1	1
346	начиная со	1	1
347	древних греков	1	1
348	которая резко	1	1
349	было очень	1	1
350	он дает	3	1
351	направлен на	1	1
352	и народного	1	1
353	смех в	4	1
354	но он	1	1
355	и более	1	1
356	в таких	2	1
357	возвращается к	1	1
358	даже в	3	1
359	сам он	1	1
360	вплоть до	1	1
361	она не	1	1
362	что с	1	1
363	по латинской	1	1
364	определяющая черта	1	1
365	дело в	2	1
366	всей их	3	1
367	которые были	1	1
368	мышления и	1	1
369	силой в	1	1
370	самой жизни	3	1
371	ибо не	1	1
372	из древнейших	2	1
373	у шекспира	3	1
374	уже говорили	7	1
375	жизни как	3	1
376	и обновление	4	1
377	же он	2	1
378	со своим	1	1
379	именно потому	1	1
380	в области	7	1
381	ему не	1	1
382	эта же	2	1
383	он называет	2	1
384	к себе	2	1
385	не могут	3	1
386	лежит в	1	1
387	числе и	7	1
388	это веселая	1	1
389	к тому	2	1
390	той или	5	1
391	он видит	1	1
392	стерна и	3	1
393	на это	1	1
394	дальнейшем мы	1	1
395	в применении	3	1
396	своего развития	1	1
397	как мы	6	1
398	и художественное	1	1
399	у себя	1	1
400	здесь необходимо	1	1
401	но при	2	1
402	относит к	2	1
403	характер и	1	1
404	сочетается с	1	1
405	то или	1	1
406	смерти в	1	1
407	в себя	3	1
408	культуры и	8	1
409	скромное место	1	1
410	в пределах	1	1
411	мы наблюдаем	1	1
412	связан с	3	1
413	к самой	1	1
414	с собой	1	1
415	еще в	1	1
416	развития в	1	1
417	она была	3	1
418	в изображении	2	1
419	во второй	2	1
420	легенды и	1	1
421	жизнь и	1	1
422	с литературным	1	1
423	поэтому в	2	1
424	был не	1	1
425	и всякого	1	1
426	с человеком	1	1
427	форме в	1	1
428	образом в	2	1
429	в виду	3	1
430	противоречиво сочетается	1	1
431	о нем	3	1
432	приближается к	1	1
433	духе романтического	1	1
434	и здесь	3	1
435	характер этого	1	1
436	с одной	2	1
437	к особому	1	1
438	утверждает что	1	1
439	лишь в	1	1
440	мы понимаем	1	1
441	безумия в	1	1
442	от него	2	1
443	очень важна	1	1
444	а потому	1	1
445	но нет	1	1
446	находит свое	1	1
447	выше в	1	1
448	века и	6	1
449	какой-то мере	1	1
450	где происходит	1	1
451	смеха и	3	1
452	от всех	3	1
453	и мир	1	1
454	в жизнь	1	1
455	xix век	1	1
456	известном смысле	1	1
457	в формах	1	1
458	образом как	1	1
459	и оскорбления	1	1
460	и одновременно	5	1
461	образов и	2	1
462	ли он	1	1
463	это тем	1	1
464	не зная	1	1
465	художественную литературу	1	1
466	который в	1	1
467	и осмеяние	2	1
468	на мир	5	1
469	без этого	1	1
470	этой борьбе	1	1
471	связи с	4	1
472	литературы в	2	1
473	не находим	1	1
474	этом что	1	1
475	в большинстве	2	1
476	еще одну	1	1
477	на этих	1	1
478	здесь же	1	1
479	не из	1	1
480	смысла в	1	1
481	не стал	1	1
482	страшным и	1	1
483	мир в	3	1
484	был бы	1	1
485	и их	3	1
486	сами по	1	1
487	при всей	2	1
488	не о	1	1
489	в xx	1	1
490	противоречии с	1	1
491	есть его	1	1
492	как раз	3	1
493	не просто	3	1
494	на деле	1	1
495	смерти и	2	1
496	это положение	1	1
497	же это	1	1
498	как тогда	1	1
499	в какой-то	1	1
500	что и	1	1
501	со стороны	1	1
502	или иной	5	1
503	влияние на	7	1
504	уходит в	1	1
505	и прежде	3	1
506	понять этот	1	1
507	и люди	1	1
508	нужно сказать	4	1
509	в любой	1	1
510	выше и	1	1
511	был применен	1	1
512	и всякая	1	1
513	и шекспира	1	1
514	и исторической	1	1
515	с образами	2	1
516	всегда и	2	1
517	жизнь в	1	1
518	под влиянием	1	1
519	они одновременно	1	1
520	в связи	1	1
521	уже давно	1	1
522	на фоне	3	1
523	почти ничего	1	1
524	и она	1	1
525	и особенно	2	1
526	эта идея	1	1
527	как это	1	1
528	реализм и	1	1
529	предисловии к	1	1
530	он говорит	1	1
531	целом ряде	1	1
532	в течение	1	1
533	применении к	3	1
534	искусстве и	1	1
535	осталась не	1	1
536	человек с	1	1
537	на свете	1	1
538	и такие	1	1
539	ней в	1	1
540	отличается от	1	1
541	глубокое и	1	1
542	пока еще	1	1
543	литературе в	1	1
544	при всем	1	1
545	средневековых мистерий	1	1
546	под названием	1	1
547	в книге	2	1
548	этот образ	1	1
549	и для	2	1
550	пор еще	3	1
551	о необходимости	2	1
552	кроме него	1	1
553	и сегодня	2	1
554	он направлен	1	1
555	в результате	1	1
556	характера это	1	1
557	это как	4	1
558	себя самого	1	1
559	для нас	4	1
560	жить и	3	1
561	литературной традицией	1	1
562	еще более	5	1
563	и ни	3	1
564	xx веке	1	1
565	этого развития	1	1
566	отношении к	1	1
567	и превращается	1	1
568	а о	1	1
569	между ними	4	1
570	с ней	1	1
571	не знает	6	1
572	сказать что	6	1
573	момент как	1	1
574	совершенно не	4	1
575	к формам	1	1
576	но этот	1	1
577	годов xix	1	1
578	литература и	1	1
579	восприятия требует	1	1
580	огромное значение	1	1
581	и другие	8	1
582	того времени	1	1
583	противопоставляет себя	1	1
584	и свою	1	1
585	как на	1	1
586	том числе	10	1
