N	2gram	Tiupa_Narr_1	Problema
260	не то	1	2
261	в которой	1	2
262	из этих	4	2
263	вопроса о	1	2
264	что к	1	2
265	во многих	1	2
266	не будет	2	2
267	и с	3	2
268	и чтобы	1	2
269	нас о	1	2
270	это было	2	2
271	с другими	1	2
272	для них	2	2
273	и того	2	2
274	одного и	1	2
275	оказывается что	1	2
276	не как	1	2
277	и уж	1	2
278	по крайней	1	2
279	текст и	1	2
280	однако в	3	2
281	что этот	1	2
282	она не	2	2
283	не имеет	2	2
284	для всего	1	2
285	не о	2	2
286	или когда	1	2
287	и сама	2	2
288	в области	2	2
289	могут быть	1	2
290	для такого	1	2
291	как для	1	2
292	нам о	1	2
293	подобно тому	3	2
294	смысл но	1	2
295	как знак	1	2
296	говорили что	1	2
297	что может	2	2
298	с собой	1	2
299	это вовсе	1	2
300	особенно в	2	2
301	является в	1	2
302	нас в	2	2
303	между тем	3	2
304	нечто иное	1	2
305	на одном	1	2
306	крайней мере	1	2
307	все время	1	2
308	в него	1	2
309	предмета и	1	2
310	сразу же	1	2
311	том как	1	2
312	а потому	1	2
313	со всеми	1	2
314	в качестве	14	2
315	не можем	1	2
316	от других	1	2
317	этот раз	1	2
318	для него	4	2
319	момент в	1	2
320	и нельзя	1	2
321	действующих лиц	5	2
322	но о	1	2
323	что для	1	2
324	которых мы	1	2
325	его как	1	2
326	как именно	1	2
327	вместе с	2	2
328	тому как	3	2
329	о его	2	2
330	известной степени	1	2
331	сознания и	1	2
332	в результате	2	2
333	тот кто	2	2
334	собственно говоря	1	2
335	но еще	1	2
336	только что	2	2
337	к его	2	2
338	человек идет	1	1
339	одним из	1	1
340	о каких	1	1
341	чтобы не	1	1
342	в разные	1	1
343	жизни мы	1	1
344	которое мы	1	1
345	сказано и	1	1
346	различные и	1	1
347	сам автор	1	1
348	речь здесь	1	1
349	которое может	1	1
350	в году	2	1
351	той же	1	1
352	он ничего	1	1
353	из всех	1	1
354	и само	1	1
355	говоря и	1	1
356	идти в	1	1
357	этом не	1	1
358	героя этой	1	1
359	но даже	1	1
360	имеет дело	1	1
361	что согласно	1	1
362	и наказание	1	1
363	это время	1	1
364	и самого	2	1
365	человеческого опыта	3	1
366	быть в	1	1
367	бы то	1	1
368	события в	2	1
369	этого героя	1	1
370	о смерти	2	1
371	друг на	2	1
372	и всякий	1	1
373	переход от	2	1
374	тут же	1	1
375	рождение и	1	1
376	преступление и	1	1
377	и я	1	1
378	к истинному	1	1
379	субъекта и	1	1
380	явление природы	1	1
381	что ее	1	1
382	все же	4	1
383	тем же	2	1
384	самом начале	1	1
385	именно эта	2	1
386	еще на	1	1
387	не приходится	1	1
388	не знает	1	1
389	картины в	1	1
390	ни один	1	1
391	за это	1	1
392	тут и	1	1
393	бы не	1	1
394	ни одна	1	1
395	в известном	2	1
396	особенно важно	1	1
397	видим и	1	1
398	имеются только	1	1
399	нам как	2	1
400	тому же	6	1
401	но на	1	1
402	всей его	1	1
403	как принцип	1	1
404	чтобы они	1	1
405	однако он	1	1
406	в силу	1	1
407	уже вовсе	1	1
408	новое и	1	1
409	событие и	4	1
410	не имея	1	1
411	к такого	1	1
412	в нее	1	1
413	говоря в	1	1
414	одно и	2	1
415	ни для	1	1
416	человека в	2	1
417	этом последнем	1	1
418	в одну	1	1
419	то ни	1	1
420	них не	1	1
421	а по	2	1
422	а его	2	1
423	лишь в	3	1
424	на протяжении	7	1
425	и отдельные	1	1
426	указанием на	1	1
427	даже в	1	1
428	отражение в	1	1
429	или другой	1	1
430	мог бы	1	1
431	действий и	1	1
432	на свои	1	1
433	тут уж	1	1
434	солнце и	1	1
435	не люблю	1	1
436	он является	1	1
437	жизни то	1	1
438	тот самый	2	1
439	и вся	1	1
440	на друга	2	1
441	со своими	1	1
442	мы видели	1	1
443	или попросту	1	1
444	чувственное созерцание	1	1
445	однако тут	1	1
446	и было	1	1
447	и тогда	2	1
448	это очевидно	1	1
449	связаны между	1	1
450	себя внимание	3	1
451	во время	1	1
452	что между	1	1
453	действия только	1	1
454	она сама	1	1
455	или точнее	1	1
456	и всеми	1	1
457	и языка	1	1
458	свое существование	1	1
459	осени а	1	1
460	поэтому в	1	1
461	мир и	1	1
462	одна только	1	1
463	его мы	1	1
464	иным как	2	1
465	что было	1	1
466	в смысловом	1	1
467	жизни является	1	1
468	на небо	1	1
469	всякий другой	1	1
470	имеет смысл	1	1
471	ни было	1	1
472	значимость в	1	1
473	из одного	1	1
474	для нее	1	1
475	что эта	1	1
476	случае мы	1	1
477	я вас	1	1
478	вплоть до	4	1
479	не раз	1	1
480	сущности говоря	1	1
481	хотелось бы	1	1
482	дело не	2	1
483	если в	2	1
484	сознания однако	1	1
485	чтобы стать	1	1
486	о них	3	1
487	стремясь дать	1	1
488	бы желая	1	1
489	одна из	4	1
490	это то	1	1
491	имеем дело	2	1
492	обратим внимание	1	1
493	этих двух	2	1
494	они являются	1	1
495	к ней	1	1
496	так например	1	1
497	мы бы	1	1
498	средствами но	1	1
499	было не	1	1
500	только с	1	1
501	этом отношении	3	1
502	что на	4	1
503	ему не	1	1
504	это могло	1	1
505	только от	2	1
506	в момент	1	1
507	в специальном	1	1
508	начиная с	3	1
509	какой она	1	1
510	указать на	1	1
511	того о	1	1
512	увидел у	1	1
513	если же	1	1
514	самом общем	1	1
515	должен быть	1	1
516	у себя	2	1
517	с ее	2	1
518	на другой	5	1
519	для читателя	1	1
520	ни слова	1	1
521	быть вполне	1	1
522	всей своей	1	1
523	в пределах	2	1
524	внутреннюю жизнь	2	1
525	сознании а	1	1
526	и сам	1	1
527	по этой	1	1
528	сознании не	1	1
529	на нее	1	1
530	не с	1	1
531	собою текст	1	1
532	начала и	3	1
533	наше внимание	1	1
534	он был	1	1
535	был не	1	1
536	остановимся на	1	1
537	по мере	2	1
538	но такая	1	1
539	символ может	1	1
540	и смерть	1	1
541	сводится к	3	1
542	это происходит	1	1
543	в другом	1	1
544	внимание на	4	1
545	и та	1	1
546	москвы но	1	1
547	его жизни	3	1
548	одного из	6	1
549	утверждает что	1	1
550	ее и	1	1
551	до известной	1	1
552	он его	1	1
553	смысловую перспективу	1	1
554	которые мы	1	1
555	во втором	6	1
556	чем и	1	1
557	не более	1	1
558	не сводится	2	1
559	говорить и	1	1
560	в художественной	1	1
561	и борьбы	1	1
562	здесь однако	1	1
563	известном смысле	2	1
564	по своей	1	1
565	не случайно	1	1
566	чтобы хоть	1	1
567	знаков в	1	1
568	далек от	1	1
569	что даже	1	1
570	художественной литературе	1	1
571	и этих	1	1
572	в стороне	1	1
573	который в	2	1
574	сложности и	1	1
575	себя в	2	1
576	для всех	1	1
577	раз в	2	1
578	этом что	1	1
579	ни одного	1	1
580	в начале	3	1
581	не обладают	1	1
582	не из	1	1
583	а то	1	1
584	в данной	1	1
585	в душе	1	1
586	он существует	1	1
587	его и	2	1
588	могло бы	3	1
589	при всей	3	1
590	друг друга	2	1
591	каждый из	2	1
592	не говорит	3	1
593	образом не	1	1
594	смерти и	1	1
595	и строго	1	1
596	это будет	1	1
597	в последние	1	1
598	суть символы	1	1
599	со стороны	8	1
600	даже не	1	1
601	на ее	2	1
602	чем он	2	1
603	было и	2	1
604	же о	1	1
605	мы еще	1	1
606	человеческого мышления	1	1
607	времени в	2	1
608	личности героя	1	1
609	который от	1	1
610	он только	1	1
611	а главное	1	1
612	была бы	1	1
613	что обычно	1	1
614	произведение в	1	1
615	и слово	1	1
616	мира в	4	1
617	ближе к	1	1
618	нельзя назвать	1	1
619	от этих	2	1
620	говорит нам	1	1
621	очевидны что	1	1
622	он уже	2	1
623	смысл который	1	1
624	в историю	1	1
625	этом все	1	1
626	этого момента	1	1
627	из которых	1	1
628	и столь	2	1
629	к бытию	1	1
630	и к	1	1
631	смысловом отношении	1	1
632	внимание категории	1	1
633	что за	1	1
634	наряду с	1	1
635	образ и	1	1
636	в москве	2	1
637	слов в	2	1
638	и незначительным	1	1
639	слова и	1	1
640	отсутствует но	1	1
641	художественное произведение	1	1
642	глаза то	1	1
643	структуру в	1	1
644	развернута в	1	1
645	своего исследования	1	1
646	в некий	1	1
647	и конца	4	1
648	не знаем	1	1
649	мышления в	1	1
650	что я	1	1
651	и от	2	1
652	понять что	1	1
653	о котором	1	1
654	которая в	2	1
655	в третьем	4	1
656	именно история	1	1
657	но зато	2	1
658	будто бы	1	1
659	все они	1	1
660	сознания так	1	1
661	тот же	1	1
662	нами не	2	1
663	в период	1	1
664	взывает к	1	1
665	это все	1	1
666	в романе	2	1
667	например может	1	1
668	имеет место	4	1
669	чем иным	2	1
670	жизни и	6	1
671	к этой	1	1
672	может предстать	1	1
673	однако данная	1	1
674	в противоположность	1	1
675	к этому	1	1
676	которая не	1	1
