N	2gram	Bakhtin_Fr_7	Problema
108	но уже	1	5
109	далеко не	2	5
110	с тем	1	5
111	в котором	1	5
112	связи с	1	5
113	в сознании	1	5
114	и которые	1	5
115	внешняя сторона	1	5
116	есть в	6	5
117	в других	1	5
118	еще и	1	5
119	тем более	1	5
120	функции в	1	4
121	в их	3	4
122	совсем не	3	4
123	с которыми	1	4
124	в истории	1	4
125	как в	5	4
126	как он	2	4
127	после этого	1	4
128	их в	2	4
129	он есть	1	4
130	вещи в	2	4
131	мы говорили	1	4
132	в отдельности	2	4
133	не в	9	4
134	тем самым	3	4
135	а в	5	4
136	в дальнейшем	1	4
137	на том	2	4
138	с целью	1	4
139	а также	2	4
140	в литературе	2	4
141	один из	1	4
142	только на	2	4
143	именно в	2	4
144	не было	3	4
145	в одно	1	4
146	и для	5	4
147	в связи	2	4
148	или в	2	4
149	конце концов	4	4
150	же в	2	4
151	но она	1	3
152	того же	3	3
153	в чем	2	3
154	сказать и	1	3
155	в ее	1	3
156	в буквальном	1	3
157	что они	1	3
158	с этим	2	3
159	однако не	1	3
160	более или	2	3
161	что это	4	3
162	учение о	2	3
163	но он	4	3
164	сливаются в	1	3
165	но именно	3	3
166	он не	4	3
167	у древних	1	3
168	и еще	2	3
169	его от	1	3
170	но все	4	3
171	что все	2	3
172	действительности в	1	3
173	в жизни	1	3
174	как и	14	3
175	и уже	1	3
176	несмотря на	3	3
177	на этот	1	3
178	или менее	2	3
179	что значит	2	3
180	в этих	2	3
181	точки зрения	5	3
182	с точки	3	3
183	в которых	2	3
184	в отношении	3	3
185	дело в	2	3
186	того как	5	3
187	что вы	1	3
188	или как	1	3
189	и его	9	3
190	и делает	1	3
191	в каком	1	3
192	к тому	2	3
193	можно было	3	3
194	мы в	2	3
195	не на	3	3
196	только и	1	3
197	о нем	3	3
198	видите ли	1	3
199	другими словами	2	3
200	что его	1	3
201	к нему	5	3
202	этому поводу	1	3
203	и во	2	3
204	во всей	2	3
205	оно и	2	3
206	мы увидим	1	3
207	очень много	1	3
208	по этому	3	3
209	уже не	2	3
210	уже в	5	3
211	свидетельствует о	2	3
212	из них	3	3
213	говорит о	1	3
214	всяком случае	1	3
215	уже и	1	3
216	здесь в	1	3
217	оно не	2	3
218	нужно сказать	2	3
219	однако и	1	3
220	бы оно	2	3
221	сейчас же	1	3
222	только для	1	3
223	от всего	1	3
224	с ним	2	3
225	мы говорим	1	3
226	может и	1	3
227	есть и	3	3
228	этого романа	1	2
229	например в	3	2
230	для построения	1	2
231	мы здесь	2	2
232	и потому	3	2
233	вещей но	1	2
234	в первом	1	2
235	и до	6	2
236	едва ли	1	2
237	по его	1	2
238	мы имеем	2	2
239	мы не	2	2
240	мы называем	1	2
241	слово о	1	2
242	в сущности	4	2
243	что иное	1	2
244	он сам	1	2
245	иное как	1	2
246	с его	2	2
247	только после	1	2
248	чем же	1	2
249	кроме того	3	2
250	в которой	2	2
251	он в	1	2
252	говорят о	1	2
253	я вам	1	2
254	не будет	1	2
255	и может	2	2
256	и с	4	2
257	и чтобы	1	2
258	это было	2	2
259	для них	1	2
260	должно быть	4	2
261	понятия и	1	2
262	на первый	1	2
263	имеет ничего	1	2
264	и при	1	2
265	нас не	2	2
266	оказывается что	3	2
267	не как	1	2
268	знаем что	1	2
269	образом и	2	2
270	которые в	1	2
271	же мы	1	2
272	она не	1	2
273	не имеет	3	2
274	мы находим	1	2
275	но только	1	2
276	для всего	1	2
277	следовательно и	2	2
278	и сама	2	2
279	в области	2	2
280	его для	1	2
281	не могут	1	2
282	для такого	1	2
283	себе все	2	2
284	говорили что	1	2
285	с собой	1	2
286	особенно в	2	2
287	здесь нет	2	2
288	и всегда	2	2
289	часто и	1	2
290	нас в	3	2
291	и всю	1	2
292	между тем	1	2
293	на одном	5	2
294	этот последний	1	2
295	нельзя сказать	1	2
296	все время	2	2
297	может иметь	2	2
298	в него	1	2
299	вещи от	1	2
300	том как	2	2
301	мы видим	6	2
302	и так	2	2
303	поэтому и	3	2
304	со всеми	2	2
305	в качестве	9	2
306	на этой	4	2
307	в ряд	1	2
308	одно из	1	2
309	для него	6	2
310	ведь это	1	2
311	как его	1	2
312	само собой	1	2
313	момент в	4	2
314	человека а	1	2
315	этого символа	1	2
316	но о	1	2
317	но есть	3	2
318	от другого	1	2
319	его как	2	2
320	вместе с	5	2
321	и особенно	1	2
322	направление в	2	2
323	по существу	8	2
324	есть тот	1	2
325	в это	3	2
326	не будем	1	2
327	между прочим	1	2
328	имел в	1	2
329	в результате	2	2
330	или вообще	1	2
331	здесь только	2	2
332	от всех	1	2
333	к его	1	2
334	для нашего	2	2
335	не что	1	2
336	ее в	1	2
337	глубине его	1	1
338	ту же	2	1
339	одним из	1	1
340	начинается с	2	1
341	говорили о	1	1
342	всего ее	1	1
343	роль играет	2	1
344	определить как	1	1
345	в чисто	1	1
346	из самых	3	1
347	проникает в	3	1
348	уже указывали	1	1
349	оно было	2	1
350	том какое	1	1
351	был и	1	1
352	отношения к	1	1
353	в году	5	1
354	той же	3	1
355	из всех	2	1
356	момент времени	1	1
357	которую мы	1	1
358	момент который	1	1
359	нам подробно	1	1
360	именно к	1	1
361	со смертью	1	1
362	представлением о	1	1
363	время как	1	1
364	я не	3	1
365	но даже	1	1
366	конечно и	1	1
367	имеет дело	2	1
368	и страха	2	1
369	это время	1	1
370	и самого	2	1
371	же нужно	1	1
372	и высокое	1	1
373	вещь в	1	1
374	первый план	1	1
375	как смысл	1	1
376	быть в	1	1
377	оно ни	2	1
378	есть буквальное	1	1
379	то мы	1	1
380	а следовательно	2	1
381	он может	3	1
382	есть своя	1	1
383	и всякий	1	1
384	явлений и	2	1
385	рождение и	1	1
386	мы сейчас	2	1
387	земля и	1	1
388	в центральную	1	1
389	в течение	2	1
390	необходимо несколько	1	1
391	и нет	1	1
392	все же	1	1
393	кто не	1	1
394	на другом	2	1
395	говорит что	2	1
396	его к	3	1
397	каждую вещь	1	1
398	здесь и	2	1
399	от этого	3	1
400	не приходится	1	1
401	не знает	3	1
402	за это	1	1
403	выражение в	3	1
404	ее как	1	1
405	думать что	1	1
406	еще один	1	1
407	им в	1	1
408	нами в	1	1
409	от простого	1	1
410	но его	1	1
411	тому же	1	1
412	и те	3	1
413	на смену	1	1
414	но на	1	1
415	всей его	1	1
416	теории и	1	1
417	на начало	1	1
418	связанные с	3	1
419	а скорее	1	1
420	о которой	1	1
421	должна быть	1	1
422	чтобы они	1	1
423	уже видели	2	1
424	момента в	1	1
425	этом ничего	1	1
426	в силу	1	1
427	понятиями но	1	1
428	новое и	1	1
429	i в	1	1
430	с представлением	1	1
431	не показательна	1	1
432	на этом	5	1
433	этом ни	1	1
434	свою подлинную	1	1
435	в нее	3	1
436	одно и	2	1
437	ни для	1	1
438	человека в	2	1
439	в одну	4	1
440	в каждом	1	1
441	связан с	2	1
442	в совершенно	1	1
443	другом случае	1	1
444	для изображения	1	1
445	в глубине	1	1
446	вместе они	1	1
447	и других	2	1
448	может стать	2	1
449	и отдельные	1	1
450	известно что	1	1
451	но их	2	1
452	новой жизни	2	1
453	эти моменты	1	1
454	даже в	1	1
455	отражение в	1	1
456	еще одно	1	1
457	дается здесь	1	1
458	бы совершенно	1	1
459	является для	1	1
460	смысле когда	1	1
461	как об	1	1
462	и вся	3	1
463	со своими	1	1
464	этим и	1	1
465	здесь тем	1	1
466	мы видели	5	1
467	романе о	1	1
468	есть он	1	1
469	образов не	1	1
470	собой разумеющееся	1	1
471	и некоторые	1	1
472	и становится	1	1
473	не так	1	1
474	во время	3	1
475	что между	2	1
476	соприкосновение с	1	1
477	в такой	1	1
478	наших дней	1	1
479	и без	1	1
480	мыслится и	1	1
481	место в	4	1
482	представление о	1	1
483	в известной	1	1
484	нему и	1	1
485	признать что	1	1
486	поэтому в	1	1
487	мир и	1	1
488	том чтобы	1	1
489	что было	1	1
490	ни было	2	1
491	том и	2	1
492	природу и	1	1
493	уже сказали	1	1
494	что сам	1	1
495	том же	1	1
496	времени а	1	1
497	не должна	1	1
498	из одного	4	1
499	указанных нами	1	1
500	сам он	3	1
501	почти все	1	1
502	силен в	1	1
503	его целом	2	1
504	иной раз	1	1
505	есть прежде	1	1
506	как о	3	1
507	дело не	2	1
508	на котором	1	1
509	в процессе	2	1
510	в основе	1	1
511	взятый сам	1	1
512	так чтобы	1	1
513	и искусство	1	1
514	физических явлений	1	1
515	образом в	1	1
516	для кого	1	1
517	заключалось в	1	1
518	правда в	1	1
519	одна из	4	1
520	первыми и	1	1
521	с одним	1	1
522	есть такой	1	1
523	так например	1	1
524	мы бы	1	1
525	положение или	1	1
526	было не	1	1
527	этом отношении	2	1
528	что на	1	1
529	ему не	1	1
530	ведь все	3	1
531	время уже	1	1
532	очень часто	3	1
533	начиная с	1	1
534	конкретное и	1	1
535	только есть	1	1
536	отдельности а	1	1
537	является одним	1	1
538	из монастыря	1	1
539	ли что	1	1
540	того и	1	1
541	и свое	1	1
542	время он	1	1
543	тот должен	1	1
544	существует только	1	1
545	здесь еще	1	1
546	должен быть	2	1
547	правда не	2	1
548	элементы в	1	1
549	вещами и	1	1
550	но по	2	1
551	с ее	3	1
552	и образ	2	1
553	нечто само	1	1
554	на другой	2	1
555	нами выше	1	1
556	мысль о	1	1
557	и сливаются	1	1
558	по этой	1	1
559	не с	1	1
560	здесь как	2	1
561	начала и	2	1
562	именно этот	1	1
563	здесь дана	1	1
564	связанных с	3	1
565	о природе	1	1
566	известной мере	1	1
567	он был	3	1
568	остановимся на	2	1
569	и смерть	1	1
570	находится в	2	1
571	все дело	1	1
572	в другое	5	1
573	каждый раз	1	1
574	слова из	1	1
575	кого не	1	1
576	в другом	1	1
577	и та	1	1
578	его жизни	1	1
579	притом в	1	1
580	одного из	2	1
581	и существенное	1	1
582	утверждает что	1	1
583	по адресу	2	1
584	один момент	1	1
585	доходит до	1	1
586	это в	3	1
587	которой мы	1	1
588	переходит в	1	1
589	во втором	1	1
590	явление в	2	1
591	борьбы ни	1	1
592	с любым	1	1
593	тот момент	1	1
594	в античной	1	1
595	представления о	1	1
596	в ту	1	1
597	и об	1	1
598	в самый	2	1
599	по содержанию	1	1
600	по своей	1	1
601	содержится в	2	1
602	вещи для	1	1
603	отдельных черт	1	1
604	оказалось что	1	1
605	этот вопрос	1	1
606	не устраивает	1	1
607	который в	1	1
608	находим в	1	1
609	и оба	2	1
610	нужно понимать	1	1
611	до наших	1	1
612	себя в	1	1
613	указанные нами	1	1
614	для всех	2	1
615	здесь одной	1	1
616	должна казаться	1	1
617	момент для	1	1
618	у большинства	1	1
619	в начале	1	1
620	есть этот	1	1
621	но самое	1	1
622	его и	1	1
623	он фиксирует	2	1
624	и их	3	1
625	ко всей	1	1
626	нашего восприятия	2	1
627	не говорит	1	1
628	явлений в	1	1
629	к той	1	1
630	всех тех	1	1
631	еще вполне	1	1
632	смерти и	1	1
633	и строго	1	1
634	к самому	2	1
635	есть закон	1	1
636	же деле	1	1
637	другого и	1	1
638	с большими	2	1
639	выходит за	1	1
640	что человек	1	1
641	понимают все	1	1
642	них в	1	1
643	такого понимания	1	1
644	мы еще	1	1
645	или о	1	1
646	времени в	1	1
647	вещь и	1	1
648	к человеку	2	1
649	в средней	2	1
650	что находится	2	1
651	притом не	1	1
652	в стиле	1	1
653	самом же	1	1
654	он только	2	1
655	и самый	1	1
656	весьма разнообразно	1	1
657	и слово	1	1
658	мира в	4	1
659	ближе к	1	1
660	эти бесконечные	1	1
661	нет никаких	1	1
662	он уже	1	1
663	в одной	2	1
664	только его	1	1
665	или по	1	1
666	из которых	2	1
667	чуть было	1	1
668	без труда	2	1
669	и к	5	1
670	xix века	1	1
671	он говорит	1	1
672	мы остановимся	1	1
673	образом на	1	1
674	в человеческом	3	1
675	многих других	1	1
676	мы сказали	1	1
677	с этой	1	1
678	слова и	1	1
679	несколько слов	1	1
680	на ступенях	1	1
681	в основном	1	1
682	даже больше	1	1
683	при всем	1	1
684	от человека	1	1
685	не знаем	2	1
686	от той	1	1
687	для этой	3	1
688	и в-третьих	1	1
689	что я	1	1
690	и от	8	1
691	о котором	2	1
692	вот теперь	1	1
693	от него	1	1
694	их конкретности	1	1
695	и самое	1	1
696	что по	1	1
697	в свете	3	1
698	все они	6	1
699	тот же	2	1
700	в системе	1	1
701	но оно	1	1
702	в период	1	1
703	всякий смысл	1	1
704	в романе	7	1
705	из тех	1	1
706	ведь ни	1	1
707	они все	1	1
708	этот же	1	1
709	нет но	1	1
710	одновременно и	2	1
711	ко всему	1	1
712	бы его	1	1
713	никакого отношения	1	1
714	что под	1	1
715	есть то	2	1
716	в трех	1	1
717	жизни и	3	1
718	но эти	1	1
719	и эта	3	1
720	к этому	5	1
721	как на	1	1
722	которая не	1	1
