N	2gram	Losev_Prob_3	Dialekti
340	буквально и	2	2
341	аллегории и	2	2
342	до сих	2	2
343	и тогда	3	2
344	со всей	1	2
345	и при	2	2
346	в своей	5	2
347	то он	2	2
348	нас не	5	2
349	всяком случае	6	2
350	себе а	3	2
351	во всем	1	2
352	в которых	3	2
353	ни аллегория	1	2
354	несет на	2	2
355	и другого	1	2
356	и от	9	2
357	ни было	3	2
358	вещей и	1	2
359	для нее	2	2
360	говорим что	1	2
361	говорит ни	1	2
362	раз и	4	2
363	если и	1	2
364	не менее	10	2
365	но они	1	2
366	или что	1	2
367	хотя это	2	2
368	иной раз	3	2
369	и другое	1	2
370	как о	5	2
371	мысли в	1	2
372	дело не	2	2
373	что их	2	2
374	в идее	1	2
375	отличное от	2	2
376	совершенно ничего	1	2
377	это нам	1	2
378	очень мало	2	2
379	заметить что	1	2
380	и является	4	2
381	же он	1	2
382	из того	3	2
383	отвлеченное понятие	1	2
384	которое в	1	2
385	как только	3	2
386	отличается от	4	2
387	от которой	1	2
388	и это	9	2
389	о которых	3	2
390	на нем	1	2
391	другими словами	6	2
392	и образа	1	2
393	идет речь	3	2
394	в другом	2	2
395	мог бы	1	2
396	отлична от	1	2
397	можно только	1	2
398	по сравнению	2	2
399	что под	1	2
400	в эпоху	1	2
401	для этого	6	2
402	но к	1	2
403	в абсолютной	1	2
404	том или	3	2
405	для того	1	2
406	и следовательно	2	2
407	в него	1	2
408	того что	8	2
409	что здесь	5	2
410	д и	4	2
411	ничего нового	1	2
412	чем он	2	2
413	для мифа	1	2
414	не идет	1	2
415	поэтому и	2	2
416	образа в	2	2
417	с одной	2	2
418	в качестве	3	2
419	есть своя	1	2
420	же и	4	2
421	уже не	7	2
422	и у	2	2
423	если мы	16	2
424	то и	5	2
425	об его	4	2
426	только тогда	2	2
427	из них	2	2
428	тут есть	1	2
429	для него	3	2
430	никто не	2	2
431	и символом	3	2
432	в облаках	1	2
433	дальше в	1	2
434	ее на	1	2
435	были бы	2	2
436	именно в	2	2
437	здесь в	3	2
438	с той	5	2
439	а с	2	2
440	при чем	1	2
441	с ней	5	2
442	стремится к	1	2
443	а главное	1	2
444	только как	1	2
445	о чем	2	2
446	он и	2	2
447	если это	1	2
448	стороны в	1	2
449	что-нибудь иное	1	2
450	в частности	2	2
451	или по	4	2
452	как в	5	2
453	одной стороны	1	2
454	сравнению с	2	2
455	аллегория но	2	2
456	это за	3	2
457	ни от	4	2
458	необходимо дать	1	2
459	еще не	5	2
460	сих пор	2	2
461	говорить что	1	2
462	она ни	2	2
463	и для	2	2
464	идти дальше	1	2
465	то не	1	2
466	тем более	3	2
467	ни к	3	2
468	находим в	3	2
469	всегда есть	2	2
470	или других	1	2
471	что даже	4	2
472	вещи есть	2	2
473	себе но	1	2
474	точно так	3	2
475	к этому	1	2
476	этой точки	2	2
477	ни его	1	1
478	говорят только	1	1
479	обязательно есть	2	1
480	скажет что	4	1
481	речь идет	1	1
482	например в	1	1
483	только самый	1	1
484	не остается	1	1
485	и без	4	1
486	д в	1	1
487	есть самая	1	1
488	показаться что	1	1
489	мере в	1	1
490	человеческим голосом	2	1
491	принцип ее	1	1
492	и закон	1	1
493	тем же	2	1
494	чего не	1	1
495	и до	2	1
496	что эти	1	1
497	и нужно	1	1
498	мифа это	1	1
499	какими бы	1	1
500	случае нельзя	2	1
501	то самое	1	1
502	и этот	1	1
503	уже по	1	1
504	и могут	2	1
505	которая при	1	1
506	той же	1	1
507	а как	2	1
508	характер его	1	1
509	и само	1	1
510	мы не	7	1
511	не содержат	2	1
512	связаны между	1	1
513	из этого	3	1
514	из жизни	1	1
515	реальной жизнью	1	1
516	только благодаря	2	1
517	его только	2	1
518	что иное	4	1
519	но исключительно	1	1
520	тоже можно	1	1
521	даже само	2	1
522	вместо этого	1	1
523	в самих	2	1
524	но даже	4	1
525	самый термин	2	1
526	же что	1	1
527	и ночи	1	1
528	совершенно отвлеченная	1	1
529	мифа лежит	1	1
530	и самого	1	1
531	и отличается	1	1
532	столько же	2	1
533	без которой	1	1
534	иное как	4	1
535	однако сказать	1	1
536	от себя	2	1
537	бы мы	2	1
538	ведь тоже	3	1
539	во всех	2	1
540	первой степени	6	1
541	вкуса и	1	1
542	бы она	2	1
543	в ее	4	1
544	не требует	1	1
545	самих себя	1	1
546	другой более	1	1
547	понятие символа	3	1
548	совсем не	2	1
549	мы будем	2	1
550	с самой	3	1
551	заметим что	1	1
552	в сторону	1	1
553	не говорят	2	1
554	вообще как	1	1
555	мы сейчас	2	1
556	друг от	2	1
557	друга и	2	1
558	отвлеченная мысль	1	1
559	взятая в	5	1
560	что-нибудь другое	1	1
561	один и	1	1
562	символе и	2	1
563	считать это	1	1
564	самая настоящая	1	1
565	что хотя	1	1
566	смысл или	1	1
567	чем же	4	1
568	пожалуй даже	1	1
569	и вовсе	4	1
570	первый взгляд	2	1
571	в той	3	1
572	его на	1	1
573	природы как	1	1
574	дает нам	2	1
575	в связи	7	1
576	об аллегории	1	1
577	мы имели	1	1
578	истории науки	1	1
579	то ясно	1	1
580	когда он	2	1
581	могли бы	4	1
582	на нас	2	1
583	это тоже	2	1
584	привносит в	1	1
585	к идее	1	1
586	ином отношении	1	1
587	говорит об	1	1
588	как иначе	4	1
589	и к	6	1
590	если брать	2	1
591	в каком-то	1	1
592	следующим образом	1	1
593	сама эта	3	1
594	вообще итак	1	1
595	идее она	1	1
596	еще на	2	1
597	и тишина	1	1
598	в которой	2	1
599	общего ни	1	1
600	как то	1	1
601	так или	1	1
602	бы не	1	1
603	он состоит	1	1
604	символ указывает	1	1
605	часто даже	2	1
606	такое значение	1	1
607	с их	2	1
608	но его	1	1
609	нечто отличное	1	1
610	говорит не	1	1
611	чем его	1	1
612	иначе и	1	1
613	в наших	2	1
614	или предмет	1	1
615	нам на	2	1
616	не басня	1	1
617	и если	6	1
618	вообще не	1	1
619	с чем	2	1
620	к выводу	1	1
621	при этом	4	1
622	себе она	1	1
623	после этого	1	1
624	предмет а	2	1
625	на одну	2	1
626	и почему	1	1
627	и эти	1	1
628	есть именно	5	1
629	эта последняя	2	1
630	в понимании	1	1
631	дает не	1	1
632	свою собственную	3	1
633	к одному	1	1
634	не к	1	1
635	котором мы	1	1
636	значение может	1	1
637	ни была	2	1
638	символ первой	3	1
639	или другое	1	1
640	в отвлеченном	1	1
641	д все	1	1
642	такого чего	1	1
643	изображения и	1	1
644	одной и	1	1
645	к мифологии	1	1
646	и по	2	1
647	так например	1	1
648	находим у	1	1
649	или иных	4	1
650	не суть	1	1
651	таким образом	9	1
652	бы они	1	1
653	здесь мы	1	1
654	однако все	1	1
655	с соответствующим	3	1
656	что все	2	1
657	же не	2	1
658	же касается	4	1
659	мы уже	4	1
660	никакой специальной	1	1
661	не аллегории	1	1
662	просто только	2	1
663	них не	1	1
664	общего не	1	1
665	то есть	34	1
666	для своей	1	1
667	зрения на	2	1
668	ни при	1	1
669	они тоже	1	1
670	когда уже	1	1
671	его в	3	1
672	первую очередь	3	1
673	на какую-то	1	1
674	нечего и	1	1
675	то все	1	1
676	а это	3	1
677	и сопоставление	1	1
678	и тем	9	1
679	на сцене	1	1
680	же вместе	1	1
681	в жизни	1	1
682	другое то	1	1
683	как самостоятельное	1	1
684	заключается только	2	1
685	в предмете	1	1
686	он является	3	1
687	нет в	1	1
688	иной теории	1	1
689	далеко не	1	1
690	одному тому	1	1
691	в этой	3	1
692	это является	3	1
693	отражается в	1	1
694	со своими	1	1
695	не всегда	1	1
696	они являются	1	1
697	двигались и	1	1
698	жизни но	2	1
699	потому и	1	1
700	мере не	1	1
701	только тем	1	1
702	не указывает	3	1
703	этих произведений	1	1
704	есть такая	1	1
705	в шутку	1	1
706	себе с	1	1
707	бы изобразить	1	1
708	могут не	1	1
709	в такой	1	1
710	в которые	1	1
711	на свою	1	1
712	представление о	1	1
713	вещи не	1	1
714	говорил о	1	1
715	оказывается что	1	1
716	знаем что	1	1
717	мы сказали	1	1
718	и они	1	1
719	мы теперь	2	1
720	и той	1	1
721	дело уже	1	1
722	и ничего	1	1
723	но он	1	1
724	сами по	6	1
725	том чтобы	1	1
726	тем не	10	1
727	еще раз	1	1
728	геометрический круг	1	1
729	действительно есть	1	1
730	без всяких	1	1
731	общего и	1	1
732	зрения и	1	1
733	это особенно	1	1
734	же такое	3	1
735	и вся	1	1
736	и очень	3	1
737	можно ли	4	1
738	чистом виде	2	1
739	спор двух	1	1
740	дня и	1	1
741	тем самым	5	1
742	участвует в	1	1
743	мы пока	1	1
744	но символ	1	1
745	и начинает	1	1
746	есть прежде	1	1
747	с теми	2	1
748	то чего	2	1
749	правда в	1	1
750	дело в	4	1
751	и вместо	1	1
752	пушкина можно	1	1
753	и именно	2	1
754	было у	1	1
755	о них	1	1
756	второй степени	6	1
757	того чтобы	1	1
758	чем не	3	1
759	с аллегорией	3	1
760	больше чем	1	1
761	всякой другой	1	1
762	нет совершенно	1	1
763	природы в	1	1
764	действительно в	1	1
765	и займемся	1	1
766	схематичен то	1	1
767	и его	5	1
768	связи с	8	1
769	сама вещь	1	1
770	исторического процесса	1	1
771	так то	1	1
772	как будто	3	1
773	символ второй	3	1
774	однако это	2	1
775	которые нужно	1	1
776	может показаться	1	1
777	отвлеченную идею	1	1
778	ли например	1	1
779	до полного	1	1
780	не могут	1	1
781	и часто	1	1
782	когда мы	15	1
783	сравнении с	2	1
784	же самое	9	1
785	мы все	1	1
786	этого и	1	1
787	же только	1	1
788	всего что	1	1
789	нечто более	2	1
790	она же	1	1
791	и свое	1	1
792	мифологии но	1	1
793	оно не	1	1
794	что об	1	1
795	только одну	1	1
796	если же	3	1
797	она дана	1	1
798	они вовсе	1	1
799	ни даже	1	1
800	значения и	1	1
801	от друга	2	1
802	но при	1	1
803	нужно сказать	1	1
804	здесь не	8	1
805	есть закон	1	1
806	в химии	2	1
807	не скажет	1	1
808	с каким	1	1
809	от обычного	1	1
810	смысл но	2	1
811	нет никакой	1	1
812	то время	4	1
813	не подходит	1	1
814	быть символом	1	1
815	символ не	9	1
816	на том	1	1
817	и когда	1	1
818	если они	1	1
819	и сам	5	1
820	что у	3	1
821	в образе	1	1
822	на нее	1	1
823	и единственный	1	1
824	есть также	2	1
825	есть произведение	1	1
826	глубоко и	1	1
827	в результате	2	1
828	но никак	3	1
829	и весьма	1	1
830	имеется в	4	1
831	отдельных образов	1	1
832	значит в	1	1
833	образа а	1	1
834	оно так	1	1
835	вещи мы	1	1
836	трактуется как	2	1
837	выводу что	1	1
838	нас и	2	1
839	действительность и	3	1
840	и смерть	1	1
841	каждого отдельного	1	1
842	и аллегории	1	1
843	говорят что	1	1
844	всегда обладает	1	1
845	авторы этих	1	1
846	ни ее	1	1
847	является он	1	1
848	каждый раз	3	1
849	и там	2	1
850	мы убеждаемся	1	1
851	язык и	1	1
852	символ есть	5	1
853	образ есть	3	1
854	структуру и	2	1
855	но мы	1	1
856	совершенно неверно	1	1
857	почему же	1	1
858	не стоит	2	1
859	все его	1	1
860	этим не	2	1
861	или фантастического	1	1
862	но чисто	1	1
863	того или	6	1
864	заключается в	4	1
865	все в	1	1
866	доходит до	2	1
867	символом в	1	1
868	и символа	3	1
869	нечто иное	2	1
870	переходит в	2	1
871	говорить об	1	1
872	категорий потому	1	1
873	а потому	1	1
874	для ясности	1	1
875	природы и	2	1
876	и максимально	1	1
877	и только	6	1
878	нельзя сказать	2	1
879	от этих	1	1
880	исторического развития	1	1
881	с окружающим	1	1
882	в ту	1	1
883	все время	1	1
884	и заключается	1	1
885	здесь ровно	1	1
886	идеей а	1	1
887	картины природы	2	1
888	или может	1	1
889	у которого	1	1
890	а именно	8	1
891	заключается не	1	1
892	спросим себя	1	1
893	идея вещи	1	1
894	не так	3	1
895	но тут	2	1
896	наконец и	1	1
897	войдет в	1	1
898	сразу же	2	1
899	сделать это	1	1
900	но например	1	1
901	до ее	1	1
902	своим предметом	2	1
903	он уж	1	1
904	всю ее	1	1
905	известного рода	1	1
906	здесь ни	2	1
907	как нечто	9	1
908	бы ни	1	1
909	имеет своим	2	1
910	этого мифа	1	1
911	за ней	1	1
912	все они	2	1
913	о символе	2	1
914	со всеми	1	1
915	себя в	2	1
916	или мы	1	1
917	и абстрактной	1	1
918	есть в	3	1
919	да еще	2	1
920	не можем	1	1
921	уже в	3	1
922	море и	1	1
923	другую действительность	1	1
924	только чисто	1	1
925	а то	3	1
926	сказать о	1	1
927	при помощи	8	1
928	в душе	1	1
929	и других	1	1
930	у того	1	1
931	он может	1	1
932	что содержание	1	1
933	был бы	1	1
934	совсем другое	4	1
935	земли и	1	1
936	себе в	1	1
937	бы совершенно	1	1
938	или как	3	1
939	от тех	2	1
940	для них	2	1
941	только сказать	1	1
942	у него	1	1
943	никакого отношения	4	1
944	никуда не	1	1
945	должны сказать	5	1
946	как такового	1	1
947	общая идея	1	1
948	именно символы	1	1
949	или ином	2	1
950	от того	2	1
951	явления природы	1	1
952	указание на	1	1
953	в очень	1	1
954	самого же	2	1
955	это будет	4	1
956	символ с	1	1
957	имеет значение	6	1
958	нет нужды	2	1
959	того эти	1	1
960	очень подробно	2	1
961	же деле	4	1
962	имели бы	1	1
963	его ни	1	1
964	более общее	1	1
965	никогда и	1	1
966	или образ	1	1
967	значение которое	2	1
968	и можно	2	1
969	или иначе	1	1
970	тут вообще	1	1
971	в баснях	2	1
972	мы его	1	1
973	и между	1	1
974	такое же	1	1
975	в природе	2	1
976	мы еще	1	1
977	но рассуждая	1	1
978	речь об	1	1
979	же тогда	1	1
980	ней ничего	1	1
981	не нужна	1	1
982	нужды ни	1	1
983	этих представителей	1	1
984	самом же	4	1
985	смысла и	1	1
986	не сама	3	1
987	он только	2	1
988	цвета и	1	1
989	чего-нибудь другого	1	1
990	зависит от	1	1
991	совершенно никаких	1	1
992	аллегории здесь	1	1
993	если даже	1	1
994	именно так	3	1
995	его как	3	1
996	когда она	2	1
997	коней ахилла	1	1
998	там где	1	1
999	об ее	2	1
1000	внутреннем и	1	1
1001	жизнь в	3	1
1002	если не	3	1
1003	и достаточно	1	1
1004	что чистая	1	1
1005	которого она	1	1
1006	уже давно	1	1
1007	роль и	2	1
1008	для ее	2	1
1009	вместе с	2	1
1010	как та	1	1
1011	к другой	2	1
1012	в европе	1	1
1013	даже до	1	1
1014	поэтому если	1	1
1015	идеи с	1	1
1016	как реальное	1	1
1017	не сами	1	1
1018	к своему	1	1
1019	убеждаемся в	1	1
1020	в брак	1	1
1021	или другом	1	1
1022	а если	1	1
1023	на тот	1	1
1024	перехода от	1	1
1025	перед нами	8	1
1026	что всякое	1	1
1027	в чистом	3	1
1028	при полном	1	1
1029	находятся в	3	1
1030	быть только	1	1
1031	происходит в	2	1
1032	рисуется в	1	1
1033	с которым	1	1
1034	по существу	2	1
1035	ней не	1	1
1036	есть тот	1	1
1037	действительности как	2	1
1038	или другого	3	1
1039	не дана	2	1
1040	отвлеченный смысл	1	1
1041	того и	1	1
1042	что мы	8	1
1043	действительность в	1	1
1044	не рассматривается	1	1
1045	видно что	1	1
1046	всякий скажет	2	1
1047	между прочим	2	1
1048	является как	1	1
1049	только еще	3	1
1050	от нас	2	1
1051	но для	1	1
1052	кроме того	3	1
1053	к другим	1	1
1054	лисицы и	1	1
1055	это уже	3	1
1056	миф то	1	1
1057	этих случаях	1	1
1058	же есть	2	1
1059	указать на	1	1
1060	ли в	1	1
1061	тему что	1	1
1062	при таком	2	1
1063	не прямо	1	1
1064	есть какой-то	1	1
1065	она может	2	1
1066	это можно	2	1
1067	о котором	1	1
1068	другое дело	2	1
1069	это как	1	1
1070	своей собственной	2	1
1071	бы даже	1	1
1072	но также	2	1
1073	она уже	3	1
1074	находим например	1	1
1075	на первый	4	1
1076	для нас	16	1
1077	пушкина и	3	1
1078	но именно	2	1
1079	к этой	1	1
1080	возникает вопрос	1	1
1081	не должен	1	1
1082	смысл вещи	3	1
1083	и хотят	1	1
1084	какую-то другую	1	1
1085	и земли	1	1
1086	них и	1	1
1087	а также	4	1
1088	заговорили о	1	1
1089	исключительно в	1	1
1090	научной или	1	1
1091	есть уже	3	1
1092	хотя в	1	1
1093	к ее	1	1
1094	что относительно	1	1
1095	смысл данной	1	1
1096	от своего	1	1
1097	общее которое	1	1
1098	по одному	1	1
1099	жизни а	3	1
1100	в сравнении	2	1
1101	не что	4	1
1102	действительность не	1	1
1103	только о	3	1
1104	есть то	3	1
1105	в искусстве	4	1
1106	и другие	3	1
1107	образ в	2	1
1108	есть тут	1	1
1109	они не	1	1
1110	себе без	1	1
1111	в таком	5	1
1112	смерть пушкина	1	1
