N	2gram	Vygotskiy__7	VerxiiNi
152	мы имеем	1	2
153	ни у	1	2
154	еще не	4	2
155	во всех	6	2
156	друг на	1	2
157	оно является	1	2
158	относится к	2	2
159	и наконец	4	2
160	еще на	1	2
161	на то	4	2
162	не могла	2	2
163	из этой	1	2
164	перестает быть	1	2
165	они в	1	2
166	не к	1	2
167	не как	1	2
168	его от	2	2
169	состоит в	3	2
170	заключает в	1	2
171	к другу	2	2
172	на все	1	2
173	образом если	1	2
174	в глазах	1	2
175	в них	1	2
176	к которым	1	2
177	на друга	1	2
178	мы видели	3	2
179	но если	2	2
180	признать что	2	2
181	которые в	2	2
182	не в	4	2
183	самого начала	7	2
184	тогда когда	5	2
185	ее с	1	2
186	тех пор	1	2
187	без остатка	1	2
188	не могло	1	2
189	только не	11	2
190	в разных	1	2
191	в самой	3	2
192	и является	3	2
193	и после	1	2
194	так например	1	2
195	самой этой	1	2
196	этом отношении	3	2
197	ему в	1	2
198	ли это	1	2
199	и здесь	2	2
200	не могут	4	2
201	и другой	3	2
202	отличается от	3	2
203	той или	1	2
204	но при	1	2
205	и сами	1	2
206	приводит к	4	2
207	по сравнению	9	2
208	для этого	3	2
209	мысль о	1	2
210	в виду	5	2
211	психической жизни	1	2
212	в пользу	4	2
213	должно было	2	2
214	между тем	1	2
215	наконец в	2	2
216	исторического развития	3	2
217	по своей	10	2
218	один из	2	2
219	этот факт	2	2
220	от них	1	2
221	со всеми	2	2
222	конечно не	1	2
223	уже в	2	2
224	нами и	1	2
225	в начале	5	2
226	одно из	5	2
227	мы можем	3	2
228	но вместе	1	2
229	или иной	1	2
230	и из	1	2
231	именно в	6	2
232	по своим	2	2
233	к которому	1	2
234	прежде всего	7	2
235	связано с	1	2
236	не было	1	2
237	и все	1	2
238	в одно	1	2
239	если не	1	2
240	должна была	1	2
241	связь с	1	2
242	и особенно	1	2
243	по своему	9	2
244	сравнению с	8	2
245	по существу	1	2
246	никем не	2	2
247	благодаря этому	2	2
248	что мы	9	2
249	только для	1	2
250	поэтому что	1	2
251	же самое	5	2
252	этот период	2	2
253	при таком	1	2
254	о котором	1	2
255	пути к	1	2
256	только что	5	2
257	в свою	2	2
258	в процессе	5	2
259	сказать что	8	2
260	к его	2	2
261	одновременно и	2	2
262	ко всему	2	2
263	из этого	2	2
264	все что	6	2
265	этой точки	4	2
266	эта новая	1	1
267	с новыми	1	1
268	себя как	1	1
269	как известно	2	1
270	представляют себе	1	1
271	можно говорить	2	1
272	а возникает	1	1
273	за тем	1	1
274	языка с	1	1
275	к их	1	1
276	в этот	3	1
277	начинается с	1	1
278	которого в	1	1
279	становится в	1	1
280	самом деле	6	1
281	он может	1	1
282	это и	4	1
283	мере в	2	1
284	что дает	1	1
285	в среду	1	1
286	и есть	2	1
287	которое мы	2	1
288	тем же	5	1
289	полагают что	1	1
290	недоступной для	1	1
291	в первом	3	1
292	и до	2	1
293	к учению	1	1
294	все те	2	1
295	и этот	1	1
296	и могут	1	1
297	этом направлении	1	1
298	мы уже	3	1
299	той же	8	1
300	а как	1	1
301	смешанным в	1	1
302	это совершенно	1	1
303	мы не	7	1
304	что уже	1	1
305	нам в	1	1
306	именно к	1	1
307	он как	1	1
308	учению о	1	1
309	в сущности	9	1
310	представлением о	1	1
311	время как	2	1
312	совпадает с	3	1
313	оно есть	5	1
314	мы и	2	1
315	и образуют	1	1
316	к общему	2	1
317	в ней	3	1
318	двух или	1	1
319	что его	2	1
320	в чем	3	1
321	а следовательно	1	1
322	сказать и	1	1
323	их расположение	1	1
324	друг к	1	1
325	они у	1	1
326	и всякий	1	1
327	в сторону	1	1
328	одном и	1	1
329	эта особенность	1	1
330	в план	1	1
331	по отношению	6	1
332	с психологической	1	1
333	более как	1	1
334	двум различным	1	1
335	отличие от	2	1
336	к своей	1	1
337	друга и	2	1
338	что они	10	1
339	этих людей	1	1
340	как по	1	1
341	идет о	2	1
342	в одной	3	1
343	эта связь	2	1
344	как в	4	1
345	от до	1	1
346	некоторое время	1	1
347	как к	3	1
348	с их	1	1
349	образцом для	1	1
350	однако не	1	1
351	трех слов	1	1
352	могли бы	5	1
353	его к	2	1
354	есть ли	1	1
355	от этого	1	1
356	то в	2	1
357	к чему	1	1
358	та же	1	1
359	бы с	2	1
360	не был	1	1
361	то время	2	1
362	в нашем	4	1
363	не обнаруживает	1	1
364	думать что	1	1
365	что к	1	1
366	по форме	1	1
367	и тот	1	1
368	как основной	1	1
369	и друг	1	1
370	вследствие этого	1	1
371	так сказать	1	1
372	как совершенно	3	1
373	на его	2	1
374	время и	1	1
375	но именно	2	1
376	всех этих	1	1
377	в первую	1	1
378	объясняется и	1	1
379	к разным	1	1
380	что еще	1	1
381	новое и	1	1
382	чтобы в	1	1
383	на этом	1	1
384	прежде чем	2	1
385	что она	8	1
386	от нее	2	1
387	том же	2	1
388	в одну	2	1
389	факт что	1	1
390	не одновременно	1	1
391	а по	2	1
392	на этой	1	1
393	говорить не	1	1
394	что перед	1	1
395	его в	2	1
396	входит в	2	1
397	это было	1	1
398	заключается в	6	1
399	первую очередь	1	1
400	есть не	3	1
401	это не	3	1
402	было бы	6	1
403	не совпадает	3	1
404	между отдельными	1	1
405	не самой	1	1
406	в какую-либо	1	1
407	из первых	1	1
408	к области	1	1
409	ни в	2	1
410	о которых	2	1
411	соответствии с	1	1
412	в слове	11	1
413	как и	15	1
414	во внимание	1	1
415	оно имеет	2	1
416	чем в	4	1
417	должно быть	2	1
418	сообразно с	1	1
419	в своей	3	1
420	что такое	1	1
421	таким же	1	1
422	никто не	2	1
423	в такой	4	1
424	в их	2	1
425	прийти к	1	1
426	место в	1	1
427	в отличие	2	1
428	должны были	2	1
429	но эта	2	1
430	по всем	1	1
431	их в	1	1
432	по себе	3	1
433	даже в	2	1
434	этой области	1	1
435	этих трех	1	1
436	самое происходит	1	1
437	с развитием	1	1
438	случае в	3	1
439	что с	5	1
440	дело не	1	1
441	того как	2	1
442	выводы и	1	1
443	на себе	1	1
444	в учении	6	1
445	не по	4	1
446	в уме	2	1
447	следовательно и	1	1
448	казалось бы	2	1
449	в общих	1	1
450	ничего не	2	1
451	и весь	2	1
452	вследствие того	1	1
453	они являются	1	1
454	пути и	3	1
455	изменяться в	1	1
456	психологического и	1	1
457	уже говорили	1	1
458	другой стороны	1	1
459	это слово	1	1
460	на старый	1	1
461	в сознании	6	1
462	и делает	2	1
463	в каком	1	1
464	у нас	2	1
465	это два	1	1
466	могут быть	2	1
467	как только	1	1
468	должны быть	4	1
469	стоят и	1	1
470	о происхождении	1	1
471	не есть	4	1
472	слова с	4	1
473	две разные	1	1
474	всегда в	1	1
475	для себя	24	1
476	значения и	3	1
477	которого мы	2	1
478	с ее	2	1
479	как не	1	1
480	свою очередь	2	1
481	здесь не	1	1
482	всего этого	1	1
483	без всякого	1	1
484	в ее	6	1
485	данном случае	5	1
486	в понятие	1	1
487	речь есть	6	1
488	в себя	1	1
489	с собой	3	1
490	на путь	1	1
491	нужно было	4	1
492	чем у	3	1
493	это мы	2	1
494	раны и	1	1
495	что от	1	1
496	между собой	6	1
497	он сам	1	1
498	собой и	1	1
499	из одного	1	1
500	по мере	7	1
501	с ним	3	1
502	хотя это	1	1
503	значения к	2	1
504	который сделал	1	1
505	совершенно особую	2	1
506	первом случае	3	1
507	и должно	1	1
508	скорее к	1	1
509	и других	2	1
510	грамматики и	1	1
511	другими словами	1	1
512	одного из	2	1
513	после того	1	1
514	обеих сторон	1	1
515	учения о	4	1
516	любви к	1	1
517	согласно учению	1	1
518	и во	4	1
519	развития не	1	1
520	своему значению	2	1
521	связь между	6	1
522	и лишь	1	1
523	бы часть	1	1
524	с дифференциацией	1	1
525	во втором	3	1
526	эти два	1	1
527	во всей	2	1
528	язык в	1	1
529	них в	1	1
530	представляли собой	1	1
531	и следовательно	5	1
532	не удалось	1	1
533	как она	5	1
534	эта тенденция	1	1
535	в сферу	1	1
536	происходит в	1	1
537	внутренней стороны	1	1
538	что здесь	1	1
539	известно что	1	1
540	совсем не	1	1
541	мы видим	3	1
542	зрения есть	1	1
543	этот вопрос	1	1
544	дело с	1	1
545	друг друга	4	1
546	огонь в	1	1
547	на неудачу	1	1
548	по ступеням	1	1
549	и ее	2	1
550	и его	12	1
551	обнаруживает никаких	1	1
552	прямо не	1	1
553	рассматриваться как	1	1
554	не можем	4	1
555	зрения того	1	1
556	только на	3	1
557	языка как	1	1
558	только тогда	1	1
559	силу этого	1	1
560	на этих	2	1
561	при помощи	1	1
562	но совершенно	1	1
563	ибо он	1	1
564	не связанных	1	1
565	мы знаем	2	1
566	к мысли	4	1
567	не так	1	1
568	себе в	5	1
569	и их	5	1
570	компромиссом в	1	1
571	и старый	1	1
572	представить себе	3	1
573	не означает	3	1
574	иначе как	6	1
575	это предположение	1	1
576	чтобы она	1	1
577	не для	1	1
578	бытия и	1	1
579	у него	1	1
580	заметить что	1	1
581	как раз	3	1
582	как этот	1	1
583	тем что	9	1
584	перейти к	4	1
585	в очень	1	1
586	представляют собой	1	1
587	на стороне	1	1
588	вызвало в	1	1
589	из двух	3	1
590	видно из	2	1
591	ближайшем рассмотрении	1	1
592	представляется в	2	1
593	не были	1	1
594	внешний вид	1	1
595	нельзя сказать	1	1
596	а именно	1	1
597	которое так	1	1
598	быть тем	1	1
599	в соответствии	1	1
600	по тем	2	1
601	деле если	1	1
602	она является	2	1
603	всей своей	1	1
604	одну из	1	1
605	о чем	4	1
606	только от	1	1
607	и том	1	1
608	и сильнее	1	1
609	с помощью	13	1
610	эти особенности	3	1
611	в момент	4	1
612	позволяет нам	2	1
613	нам нужно	3	1
614	все более	1	1
615	свое особое	1	1
616	границы между	2	1
617	тот факт	1	1
618	с этим	2	1
619	развивалась и	1	1
620	с внутренней	5	1
621	в данном	5	1
622	на которого	1	1
623	в той	4	1
624	смысле этого	3	1
625	одновременно с	1	1
626	развития у	1	1
627	это есть	4	1
628	которые по	1	1
629	внешней стороны	2	1
630	отношения к	2	1
631	там где	1	1
632	при ближайшем	1	1
633	стороны с	1	1
634	ли не	2	1
635	этого слова	3	1
636	представляется как	1	1
637	сейчас же	1	1
638	такой же	3	1
639	на которой	1	1
640	но это	3	1
641	о его	3	1
642	к двум	2	1
643	но для	2	1
644	кроме того	1	1
645	мы начали	1	1
646	не является	3	1
647	являются не	1	1
648	этих связей	1	1
649	которых каждый	1	1
650	совершается в	3	1
651	и состоит	3	1
652	причем в	1	1
653	своей психической	1	1
654	его с	3	1
655	она уже	1	1
656	не представляет	2	1
657	то не	1	1
658	возникают при	1	1
659	то о	4	1
660	находит свое	3	1
661	бы в	5	1
662	ни к	1	1
663	но зато	1	1
664	находим в	2	1
665	все они	1	1
666	на более	1	1
667	и закономерностью	1	1
668	же в	1	1
669	могли быть	1	1
670	на двух	2	1
671	к ее	1	1
672	может и	2	1
673	лишь по	1	1
674	только как	1	1
675	состоит из	1	1
676	относящиеся к	1	1
677	совершенно не	2	1
678	по одному	1	1
679	жизни а	1	1
680	есть то	3	1
681	от слова	6	1
682	тот единственный	1	1
683	вся история	1	1
684	с внешней	5	1
685	к этой	2	1
686	в своих	2	1
687	значение в	2	1
688	они не	1	1
