N	2gram	Vinokur_St_1	Psycholo
124	прежде всего	7	4
125	между тем	3	4
126	и у	2	4
127	могло бы	2	4
128	там где	5	4
129	и так	3	4
130	как это	4	4
131	этого слова	2	4
132	с этой	3	4
133	и о	1	4
134	в результате	3	4
135	в этих	2	4
136	и другие	1	4
137	в своих	2	4
138	к этому	1	4
139	речь идет	4	3
140	например в	8	3
141	это и	4	3
142	на деле	1	3
143	тем же	3	3
144	что эти	1	3
145	должна быть	3	3
146	той же	5	3
147	вопрос о	4	3
148	эпохи в	3	3
149	из которых	1	3
150	в которых	5	3
151	мысль что	1	3
152	разницы между	1	3
153	совсем не	2	3
154	но не	3	3
155	с этим	3	3
156	стороны и	1	3
157	в своем	2	3
158	хотя и	1	3
159	что по	1	3
160	и к	1	3
161	но в	10	3
162	уже в	2	3
163	у каждого	1	3
164	в этой	11	3
165	им в	1	3
166	его и	1	3
167	надо сказать	2	3
168	и вот	1	3
169	у пушкина	8	3
170	и по	5	3
171	в каждом	3	3
172	разница между	2	3
173	с тем	1	3
174	в слове	5	3
175	в своей	6	3
176	представить себе	1	3
177	представление о	4	3
178	точку зрения	3	3
179	случае в	4	3
180	что эта	2	3
181	точно так	1	3
182	что на	2	3
183	не могут	1	3
184	когда мы	1	3
185	и другой	1	3
186	что оно	3	3
187	что при	2	3
188	и это	2	3
189	но только	1	3
190	что все	2	3
191	только при	1	3
192	и когда	1	3
193	так и	9	3
194	что у	4	3
195	каждого из	2	3
196	но к	1	3
197	что самое	1	3
198	он не	2	3
199	нуждается в	1	3
200	в частности	4	3
201	дело с	2	3
202	который в	1	3
203	и других	1	3
204	а потому	2	3
205	слова в	1	3
206	в конце	3	3
207	от того	1	3
208	и только	3	3
209	точек зрения	1	3
210	до сих	7	3
211	не было	4	3
212	в одной	1	3
213	из его	1	3
214	сих пор	7	3
215	но это	6	3
216	должны быть	3	3
217	каждой из	1	3
218	потому не	1	3
219	конце концов	1	3
220	когда говорит	1	3
221	от всех	1	3
222	т е	15	3
223	жизни и	5	3
224	как на	1	3
225	в таком	3	3
226	то на	1	2
227	того же	3	2
228	и то	5	2
229	и без	3	2
230	на самом	6	2
231	тех же	1	2
232	идет о	2	2
233	поэзии и	1	2
234	как мы	1	2
235	бы что	2	2
236	этом не	1	2
237	на эти	7	2
238	но даже	1	2
239	большей частью	1	2
240	быть в	2	2
241	в чем	3	2
242	только то	1	2
243	на основе	1	2
244	но как	1	2
245	а только	1	2
246	в стихе	1	2
247	отношение к	2	2
248	или иное	3	2
249	что они	7	2
250	как говорит	1	2
251	последнее время	1	2
252	как к	3	2
253	к числу	2	2
254	бы и	4	2
255	то я	1	2
256	в известном	1	2
257	как он	1	2
258	в нем	5	2
259	этого вопроса	2	2
260	и с	3	2
261	его в	2	2
262	если при	1	2
263	этом смысле	1	2
264	и тем	3	2
265	в них	1	2
266	далеко не	1	2
267	и очень	4	2
268	не всегда	2	2
269	эпохи с	1	2
270	этого произведения	1	2
271	такой же	5	2
272	и тогда	2	2
273	к чему-то	1	2
274	и сейчас	4	2
275	что такое	1	2
276	в такой	2	2
277	с точки	8	2
278	бы мы	2	2
279	одном из	1	2
280	каждое из	1	2
281	тем не	2	2
282	их в	2	2
283	том и	1	2
284	том же	1	2
285	даже в	3	2
286	этой области	5	2
287	можно ли	4	2
288	не менее	5	2
289	тем самым	2	2
290	из нас	1	2
291	в науке	1	2
292	в основе	3	2
293	казалось бы	1	2
294	ничего не	2	2
295	таким путем	1	2
296	показывает как	1	2
297	к работе	1	2
298	в сознании	2	2
299	уже и	1	2
300	этом отношении	7	2
301	фактов и	1	2
302	в основу	4	2
303	есть только	2	2
304	с исчерпывающей	2	2
305	отказаться от	1	2
306	этой теорией	1	2
307	в применении	3	2
308	на вопрос	4	2
309	без всякого	2	2
310	то или	3	2
311	материала для	1	2
312	том случае	1	2
313	это только	1	2
314	в настоящее	1	2
315	настоящее время	1	2
316	утверждает что	1	2
317	там же	1	2
318	но и	10	2
319	случае не	2	2
320	этих двух	3	2
321	и во	2	2
322	что с	2	2
323	тем или	3	2
324	что разница	1	2
325	этому поводу	2	2
326	я думаю	11	2
327	отметить что	2	2
328	в другой	1	2
329	я хотел	1	2
330	приводит и	1	2
331	принципиальной разницы	1	2
332	к нему	2	2
333	что здесь	2	2
334	как например	1	2
335	что только	1	2
336	тот же	1	2
337	и потому	2	2
338	по мнению	3	2
339	бы ни	1	2
340	по этому	3	2
341	в качестве	4	2
342	из которого	2	2
343	уже не	1	2
344	из них	8	2
345	ту или	1	2
346	одно из	2	2
347	и их	2	2
348	в одном	1	2
349	к ним	1	2
350	но что	1	2
351	на долю	1	2
352	как раз	4	2
353	себе представить	1	2
354	в каком	3	2
355	что для	3	2
356	говорит о	3	2
357	не означает	1	2
358	не быть	1	2
359	о чем	1	2
360	во внимание	1	2
361	научного изучения	4	2
362	него в	1	2
363	целом ряде	1	2
364	смысле этого	2	2
365	применении к	3	2
366	что же	6	2
367	и там	1	2
368	им с	1	2
369	критики и	1	2
370	и таким	1	2
371	отличается от	1	2
372	точно и	2	2
373	должна была	4	2
374	не существует	3	2
375	и от	1	2
376	это можно	3	2
377	его не	1	2
378	тот кто	1	2
379	или иным	3	2
380	бы в	1	2
381	ряд таких	1	2
382	будто бы	3	2
383	пушкина мы	1	2
384	обратиться к	1	2
385	этого материала	1	2
386	из этого	1	2
387	что то	2	2
388	по поводу	7	2
389	это в	4	2
390	гораздо более	4	2
391	он о	1	1
392	и всем	1	1
393	сказано что	1	1
394	в первом	2	1
395	основных вопросов	1	1
396	ведь и	3	1
397	материала который	1	1
398	едва ли	1	1
399	и этот	1	1
400	и могут	1	1
401	делаются первые	1	1
402	научного и	1	1
403	и была	1	1
404	все уже	1	1
405	не была	2	1
406	еще до	1	1
407	который был	1	1
408	в деле	3	1
409	на тему	1	1
410	я не	7	1
411	стороне дела	1	1
412	то это	3	1
413	степени не	1	1
414	один общий	1	1
415	в сцене	1	1
416	это время	1	1
417	в ней	3	1
418	литературы и	2	1
419	еще не	3	1
420	и на	1	1
421	же мере	1	1
422	всегда можно	1	1
423	это действительно	1	1
424	время в	1	1
425	бы то	1	1
426	с его	1	1
427	во всех	8	1
428	представление будто	1	1
429	за нас	1	1
430	в обеих	5	1
431	это слово	4	1
432	в сторону	2	1
433	ответ на	3	1
434	при условии	1	1
435	будто существует	1	1
436	не хотел	1	1
437	показаться что	1	1
438	нет и	1	1
439	из евгения	1	1
440	за пределы	2	1
441	знакомства с	1	1
442	меньше всего	1	1
443	утверждает в	1	1
444	вопросов которые	1	1
445	мере в	2	1
446	материалом для	1	1
447	в м	2	1
448	что как	2	1
449	в одних	1	1
450	перед нами	1	1
451	как вполне	1	1
452	на человека	1	1
453	не являются	3	1
454	конечно не	2	1
455	уже приводил	2	1
456	можно сделать	1	1
457	котором она	1	1
458	мы очень	1	1
459	или иную	1	1
460	то в	3	1
461	это утверждение	1	1
462	пушкина до	2	1
463	а во-вторых	1	1
464	не оставляет	1	1
465	в тех	3	1
466	это тот	1	1
467	с их	1	1
468	звуков а	1	1
469	бы только	1	1
470	во многих	3	1
471	и те	2	1
472	всей его	1	1
473	а вовсе	1	1
474	нем нельзя	1	1
475	по словам	4	1
476	задний план	3	1
477	в статье	7	1
478	время и	1	1
479	социологического изучения	1	1
480	вопреки очевидности	1	1
481	и почему	4	1
482	он должен	2	1
483	же это	3	1
484	в корне	1	1
485	сказал что	1	1
486	что писал	1	1
487	приходим к	1	1
488	что ни	2	1
489	этот тезис	1	1
490	действительно так	1	1
491	является не	4	1
492	но все	4	1
493	такого же	1	1
494	тут не	2	1
495	с фактами	1	1
496	в одну	1	1
497	для всей	1	1
498	могла бы	1	1
499	допускают мысли	1	1
500	так называемым	1	1
501	об этом	3	1
502	на все	1	1
503	времени и	1	1
504	а как	2	1
505	xvii в	1	1
506	и кажется	1	1
507	мы на	1	1
508	это не	8	1
509	но их	1	1
510	поэзия или	1	1
511	на этот	3	1
512	его места	1	1
513	для пушкина	3	1
514	это положение	1	1
515	в стихах	1	1
516	и вы	1	1
517	ни одной	2	1
518	и уже	2	1
519	которой он	1	1
520	всегда и	1	1
521	исчерпывающей полнотой	2	1
522	для себя	3	1
523	чем в	3	1
524	п но	1	1
525	значение как	1	1
526	мере не	1	1
527	со всей	1	1
528	же признание	1	1
529	но я	4	1
530	места в	2	1
531	для него	6	1
532	но если	4	1
533	и при	1	1
534	есть известная	1	1
535	нас не	1	1
536	мы приходим	1	1
537	можно найти	2	1
538	одним и	2	1
539	мы называем	1	1
540	значение то	1	1
541	той мере	1	1
542	должны были	1	1
543	науки но	1	1
544	результате этого	1	1
545	для изучения	4	1
546	а есть	1	1
547	простое и	1	1
548	п поэтому	1	1
549	в прямом	1	1
550	и более	2	1
551	однако в	1	1
552	с такими	1	1
553	и наоборот	1	1
554	что этот	2	1
555	этой работы	2	1
556	же мы	1	1
557	нас к	1	1
558	евгения онегина	5	1
559	вплоть до	5	1
560	оба эти	2	1
561	в таких	1	1
562	как можно	2	1
563	лиц и	1	1
564	себе целью	3	1
565	как о	2	1
566	считает что	1	1
567	дело не	4	1
568	этих науках	1	1
569	дело в	6	1
570	к изучению	1	1
571	времени см	1	1
572	на котором	1	1
573	при отсутствии	1	1
574	вот это	1	1
575	того как	1	1
576	только и	1	1
577	имеем дело	2	1
578	здесь совершенно	3	1
579	и сальери	2	1
580	приведены в	1	1
581	явление в	1	1
582	увидим ниже	1	1
583	п в	3	1
584	убедиться в	2	1
585	с но	1	1
586	той колоссальной	1	1
587	так то	1	1
588	и делает	1	1
589	во времена	4	1
590	читателей и	1	1
591	не потому	1	1
592	обстоятельство что	3	1
593	в духе	1	1
594	и такие	2	1
595	ли не	2	1
596	числе и	2	1
597	содержанием и	1	1
598	на форму	1	1
599	поэтического языка	1	1
600	оно не	1	1
601	фактами не	1	1
602	исследователь который	1	1
603	но при	1	1
604	однако ни	2	1
605	на нем	1	1
606	не могу	1	1
607	могут и	1	1
608	котором основываются	1	1
609	языка и	4	1
610	как по	1	1
611	изучения и	1	1
612	же и	4	1
613	мысль о	1	1
614	что подобные	1	1
615	с самого	1	1
616	что могло	1	1
617	прямом смысле	1	1
618	с общим	1	1
619	то как	1	1
620	наукой и	1	1
621	из двух	3	1
622	проблем и	1	1
623	не трудно	3	1
624	его жизни	3	1
625	больше в	1	1
626	из писем	1	1
627	здесь нет	1	1
628	произведения не	1	1
629	она была	1	1
630	можно только	1	1
631	том как	4	1
632	что от	2	1
633	но у	1	1
634	оставляет камня	1	1
635	основана на	1	1
636	поэтому в	3	1
637	в эпоху	2	1
638	другое дело	1	1
639	и вообще	3	1
640	против этого	1	1
641	камня на	1	1
642	о нем	1	1
643	люди с	1	1
644	и та	1	1
645	должна получить	1	1
646	возражали против	1	1
647	обращается к	1	1
648	в глаза	1	1
649	почему же	1	1
650	с личной	1	1
651	можно сказать	1	1
652	а также	2	1
653	может не	2	1
654	на точку	2	1
655	читателей так	1	1
656	образом мы	1	1
657	все в	2	1
658	в приведенных	1	1
659	чтобы получить	1	1
660	которые мы	1	1
661	за основу	2	1
662	поводу того	1	1
663	во втором	4	1
664	которые совершенно	1	1
665	во всей	1	1
666	первой ступени	1	1
667	в свете	1	1
668	ясного и	1	1
669	теории в	1	1
670	при совершенно	1	1
671	не знаю	2	1
672	и об	7	1
673	является результатом	1	1
674	говорит в	2	1
675	для установления	2	1
676	психология и	1	1
677	указывает что	1	1
678	чтобы выяснить	1	1
679	но с	3	1
680	д и	2	1
681	своей задачей	1	1
682	в двух	3	1
683	только у	2	1
684	написана не	1	1
685	каком он	1	1
686	одной из	1	1
687	в вопросе	1	1
688	как нечто	1	1
689	должен быть	3	1
690	ссылкой на	1	1
691	деле не	1	1
692	но то	1	1
693	какой степени	1	1
694	эти поправки	1	1
695	сомнений в	1	1
696	и всякая	1	1
697	нужно еще	1	1
698	хочу сказать	2	1
699	которых можно	1	1
700	если в	2	1
701	каким образом	1	1
702	в данной	2	1
703	и обратно	1	1
704	еще быть	1	1
705	этот раз	2	1
706	который как	2	1
707	не так	1	1
708	мы находим	4	1
709	сами по	1	1
710	и творчества	2	1
711	можно с	1	1
712	которые могут	1	1
713	в других	2	1
714	самого же	2	1
715	и научное	1	1
716	чтобы убедиться	1	1
717	гораздо больше	2	1
718	ссылается на	1	1
719	без всякой	3	1
720	так не	1	1
721	и из	1	1
722	объяснение в	1	1
723	значение которое	1	1
724	именно в	6	1
725	здесь в	1	1
726	есть лица	1	1
727	представляет собою	2	1
728	на чем	1	1
729	еще и	2	1
730	была и	1	1
731	такое же	1	1
732	а с	3	1
733	и др	1	1
734	я должен	1	1
735	больше и	1	1
736	соответствии с	1	1
737	по тем	1	1
738	которых мы	1	1
739	мы так	1	1
740	пропали бы	1	1
741	своего рода	3	1
742	не допускают	1	1
743	была бы	5	1
744	же мнения	1	1
745	которые строго	1	1
746	для этой	1	1
747	один раз	1	1
748	если это	3	1
749	виде в	1	1
750	было в	1	1
751	известным и	1	1
752	я уже	3	1
753	мы говорим	1	1
754	вопросе о	1	1
755	в разной	1	1
756	многих случаях	2	1
757	что именно	1	1
758	только с	2	1
759	создания данного	1	1
760	случаях в	1	1
761	а если	2	1
762	той и	1	1
763	нужно не	1	1
764	в той	6	1
765	что бы	1	1
766	на эту	4	1
767	пушкина я	1	1
768	и всей	1	1
769	для понимания	1	1
770	вопроса в	2	1
771	в это	1	1
772	это выражение	1	1
773	но для	2	1
774	между собой	1	1
775	в графе	1	1
776	же значение	1	1
777	которой приходится	1	1
778	при таком	2	1
779	который ставит	1	1
780	сколько бы	1	1
781	или в	1	1
782	совершенно ясного	1	1
783	как увидим	1	1
784	то не	2	1
785	на камне	1	1
786	чрезвычайно важные	1	1
787	истории литературы	2	1
788	против того	1	1
789	стороны в	2	1
790	зрения в	2	1
791	хотя бы	6	1
792	его произведением	1	1
793	но вот	1	1
794	так с	1	1
795	графе нулине	1	1
796	формой в	1	1
797	что форма	1	1
798	традиции но	1	1
799	также в	2	1
800	системы а	1	1
801	никто не	4	1
802	самое важное	1	1
803	включает в	1	1
804	но эти	1	1
805	а может	1	1
806	в роли	1	1
807	очевидно в	1	1
808	те которые	1	1
809	думать что	2	1
810	том числе	2	1
