N	2gram	Bakhtin_Fr_1	Dialekti
167	он всегда	1	2
168	например в	2	2
169	бы ни	2	2
170	в ней	6	2
171	во всех	9	2
172	различия между	2	2
173	в общем	4	2
174	времени то	2	2
175	которые не	1	2
176	как в	5	2
177	более и	1	2
178	что по	1	2
179	но в	14	2
180	в противоположность	2	2
181	еще на	1	2
182	в которой	1	2
183	все эти	10	2
184	раз в	1	2
185	на его	2	2
186	в античном	1	2
187	в узком	4	2
188	широком смысле	1	2
189	на этом	1	2
190	но все	3	2
191	на всю	4	2
192	на все	2	2
193	на сцене	1	2
194	в жизни	4	2
195	она и	1	2
196	несмотря на	2	2
197	во время	4	2
198	и при	1	2
199	в их	4	2
200	жизни с	1	2
201	их в	2	2
202	что с	1	2
203	в науке	1	2
204	в сущности	16	2
205	на него	2	2
206	только и	1	2
207	и вечность	2	2
208	своей природе	1	2
209	убедиться в	1	2
210	форма выражения	1	2
211	это уже	4	2
212	что на	1	2
213	в области	7	2
214	сама жизнь	3	2
215	к тому	2	2
216	в конце	1	2
217	из потока	1	2
218	культуры и	8	2
219	это вовсе	1	2
220	можно только	4	2
221	мы в	1	2
222	понятно что	2	2
223	в новую	1	2
224	времени в	1	2
225	между тем	5	2
226	всяком случае	1	2
227	и она	1	2
228	и образы	2	2
229	мы видим	2	2
230	с ними	1	2
231	в какой	1	2
232	на мир	5	2
233	с одной	2	2
234	есть в	5	2
235	и они	1	2
236	или в	2	2
237	оно всегда	1	2
238	возможна и	1	2
239	а потому	1	2
240	тем что	1	2
241	в очень	1	2
242	момент в	1	2
243	до сих	4	2
244	именно в	1	2
245	и прежде	3	2
246	следовательно не	1	2
247	только к	1	2
248	в некоторых	2	2
249	в любой	1	2
250	был в	1	2
251	не на	1	2
252	человеческой жизни	1	2
253	жизнь в	1	2
254	что мы	2	2
255	в частности	5	2
256	ни на	2	2
257	в разной	2	2
258	в изображении	2	2
259	быть только	2	2
260	противоположность этому	1	2
261	объединяются в	1	2
262	в тех	3	2
263	сам не	1	2
264	в состоянии	3	2
265	сих пор	4	2
266	которые были	1	2
267	от земли	1	2
268	тех или	1	2
269	форм и	9	2
270	и часто	2	2
271	и всякая	1	2
272	в результате	1	2
273	от всего	2	2
274	же в	2	2
275	в системе	3	2
276	в искусстве	3	2
277	в своих	5	2
278	во всяком	1	2
279	говорили уже	1	1
280	всегда в	3	1
281	от этой	1	1
282	речь идет	1	1
283	говоря о	1	1
284	даны здесь	1	1
285	не остается	1	1
286	тех же	1	1
287	многих отношениях	1	1
288	же по	1	1
289	далее и	1	1
290	между двумя	1	1
291	вещей в	1	1
292	вещь не	1	1
293	по преимуществу	1	1
294	и до	4	1
295	уже указывали	1	1
296	ведь и	1	1
297	оно было	1	1
298	в какой-то	1	1
299	века в	5	1
300	по его	3	1
301	их и	1	1
302	и воспринимаются	1	1
303	всего того	2	1
304	и значение	1	1
305	для своего	2	1
306	и новые	1	1
307	нам в	1	1
308	не была	2	1
309	только благодаря	1	1
310	мы и	3	1
311	этого термина	1	1
312	и самой	1	1
313	самый термин	1	1
314	и ни	3	1
315	и он	2	1
316	в обычной	5	1
317	и видеть	1	1
318	литературы и	5	1
319	он был	2	1
320	на них	2	1
321	и временной	1	1
322	мы будем	3	1
323	себе самой	1	1
324	есть по	1	1
325	и воображения	1	1
326	в наиболее	2	1
327	отличие от	5	1
328	нет и	2	1
329	форме и	2	1
330	резко отличается	1	1
331	всех времен	1	1
332	характер чего-то	1	1
333	его на	2	1
334	чем мы	1	1
335	что касается	1	1
336	и понимания	1	1
337	весь мир	3	1
338	вполне понятно	2	1
339	и конечно	1	1
340	этот смех	2	1
341	в целом	2	1
342	он в	1	1
343	всей своей	1	1
344	из этих	2	1
345	на некоторых	2	1
346	с их	5	1
347	остановиться на	1	1
348	по форме	1	1
349	тому же	1	1
350	во многих	2	1
351	но на	3	1
352	освобождению от	1	1
353	не могла	1	1
354	так сказать	4	1
355	вообще не	1	1
356	образ и	1	1
357	связанные с	1	1
358	она еще	1	1
359	и еще	4	1
360	из сферы	1	1
361	никакому сомнению	1	1
362	не к	2	1
363	человеческого тела	2	1
364	мир как	1	1
365	узком и	1	1
366	свое время	2	1
367	можно даже	1	1
368	именно такова	1	1
369	из него	1	1
370	но дело	1	1
371	но самое	1	1
372	в основу	1	1
373	отдельных органов	1	1
374	что все	1	1
375	главным образом	6	1
376	или даже	2	1
377	может стать	1	1
378	действительности в	1	1
379	лишь на	1	1
380	истории и	2	1
381	к становлению	1	1
382	делает его	1	1
383	тела в	11	1
384	во многом	2	1
385	но уже	1	1
386	в них	5	1
387	также не	1	1
388	смысле они	1	1
389	оно находится	2	1
390	далеко не	3	1
391	в храме	1	1
392	всегда и	2	1
393	нигде не	1	1
394	именно этот	1	1
395	на первый	1	1
396	в эту	1	1
397	эта была	2	1
398	смотрит на	1	1
399	с вещами	1	1
400	и ее	1	1
401	почти не	1	1
402	в последнее	1	1
403	характер это	2	1
404	просто в	1	1
405	телом и	1	1
406	мы называем	1	1
407	в животном	1	1
408	смех в	4	1
409	своему существу	2	1
410	есть его	1	1
411	но эта	2	1
412	его мы	1	1
413	времени не	1	1
414	без всяких	1	1
415	уже сказали	3	1
416	тому чтобы	1	1
417	ним в	1	1
418	на эти	1	1
419	формы как	1	1
420	и очень	2	1
421	времени к	1	1
422	от чисто	2	1
423	такие фигуры	1	1
424	считает что	1	1
425	в основе	8	1
426	в самых	1	1
427	во-вторых он	1	1
428	нем в	2	1
429	его проявлений	1	1
430	или еще	1	1
431	признания и	1	1
432	передо мною	1	1
433	одна из	1	1
434	на землю	3	1
435	из основных	2	1
436	не утверждаем	1	1
437	остается в	1	1
438	ее можно	1	1
439	и искусства	4	1
440	этом отношении	3	1
441	ему не	1	1
442	с другом	1	1
443	воспринимаются как	1	1
444	все то	1	1
445	начиная с	2	1
446	его обычно	2	1
447	конечно гораздо	1	1
448	взглянуть на	3	1
449	отличается от	1	1
450	они и	1	1
451	оно не	1	1
452	опираясь на	1	1
453	к жизни	2	1
454	и глубину	1	1
455	своего развития	1	1
456	у себя	1	1
457	и образ	1	1
458	но при	2	1
459	себе какую-то	1	1
460	здесь не	1	1
461	и телесная	1	1
462	в собственном	1	1
463	последнее время	1	1
464	приводит к	2	1
465	в дальнейшем	8	1
466	мы наблюдаем	1	1
467	дано в	1	1
468	смысле но	2	1
469	котором мы	1	1
470	бытия которая	1	1
471	в глаза	1	1
472	он именно	1	1
473	те же	1	1
474	здесь как	1	1
475	здесь нет	1	1
476	оно все	1	1
477	еще в	1	1
478	она была	3	1
479	подойти к	1	1
480	и на	11	1
481	строго говоря	1	1
482	из одного	1	1
483	по теории	1	1
484	дополняют друг	1	1
485	эта сторона	1	1
486	образом в	2	1
487	мыслится ими	1	1
488	мы всегда	2	1
489	и здесь	3	1
490	искусства и	6	1
491	в состав	1	1
492	и возможно	1	1
493	вот почему	1	1
494	все вещи	1	1
495	и являются	1	1
496	на что	2	1
497	вне всякой	1	1
498	по их	1	1
499	нас в	1	1
500	мы понимаем	1	1
501	и во	3	1
502	и единый	1	1
503	на всех	4	1
504	в которую	1	1
505	которой мы	1	1
506	науке и	1	1
507	от них	1	1
508	сущности это	1	1
509	и вещей	1	1
510	никаких сомнений	1	1
511	во всей	3	1
512	них в	1	1
513	вовсе нет	2	1
514	времени которое	1	1
515	говорит в	1	1
516	в литературе	6	1
517	наконец и	1	1
518	большей или	4	1
519	с человеческим	1	1
520	бросается в	1	1
521	разной степени	2	1
522	но с	2	1
523	время в	2	1
524	этих сфер	1	1
525	и одновременно	5	1
526	на другие	1	1
527	проникнуть в	1	1
528	во всем	2	1
529	уже говорили	7	1
530	и действительно	1	1
531	поэтому и	4	1
532	всех его	2	1
533	в теле	1	1
534	где они	3	1
535	и тела	3	1
536	человека с	1	1
537	к земле	1	1
538	литература но	1	1
539	из которых	1	1
540	этом что	1	1
541	только на	2	1
542	то и	1	1
543	только чисто	2	1
544	на этих	1	1
545	его и	1	1
546	превращаются в	1	1
547	остаются в	1	1
548	и исторического	1	1
549	все проявления	1	1
550	фигуры как	1	1
551	к ним	1	1
552	при всей	2	1
553	не о	1	1
554	оно само	1	1
555	друг друга	3	1
556	тела как	2	1
557	у него	1	1
558	случае не	1	1
559	и во-вторых	1	1
560	всеми его	1	1
561	ее на	1	1
562	в других	3	1
563	мир на	1	1
564	даже и	3	1
565	такие которые	1	1
566	здесь только	2	1
567	жизнь как	1	1
568	в особенности	2	1
569	же деле	3	1
570	одном месте	1	1
571	или иной	5	1
572	свою историю	1	1
573	того это	1	1
574	здесь в	8	1
575	на то	1	1
576	только путем	1	1
577	к которому	1	1
578	или меньшей	4	1
579	еще и	5	1
580	наконец в	1	1
581	и др	24	1
582	себя и	1	1
583	в живом	1	1
584	говорит о	1	1
585	определенная и	1	1
586	только по	1	1
587	превращается в	5	1
588	самом же	3	1
589	чтобы убедиться	1	1
590	одной стороны	2	1
591	из тех	2	1
592	он только	1	1
593	них как	1	1
594	действительности и	1	1
595	они одинаково	1	1
596	его как	1	1
597	философской мысли	1	1
598	там где	1	1
599	медленно и	1	1
600	имея в	1	1
601	все более	1	1
602	нет ничего	3	1
603	понимания его	1	1
604	порождает и	1	1
605	сферы бытия	2	1
606	отвлеченного и	2	1
607	функционирует в	1	1
608	себе самому	2	1
609	и выражения	2	1
610	совершенно в	1	1
611	это одно	1	1
612	и дана	1	1
613	поэтическое и	1	1
614	подлинном смысле	1	1
615	отдельности и	1	1
616	друг с	1	1
617	и такие	1	1
618	пр и	1	1
619	и всех	1	1
620	нам еще	1	1
621	слова и	1	1
622	несколько слов	1	1
623	обычной жизни	3	1
624	только для	1	1
625	глубины и	1	1
626	таковы и	1	1
627	но для	3	1
628	о мире	1	1
629	при всем	1	1
630	вне его	1	1
631	есть она	1	1
632	потока становления	1	1
633	вопрос в	1	1
634	времени его	1	1
635	мысли не	1	1
636	и становления	1	1
637	творчество и	1	1
638	самое главное	1	1
639	тем и	1	1
640	самого бытия	1	1
641	и смерти	1	1
642	в его	9	1
643	это можно	2	1
644	мира и	4	1
645	еще раз	2	1
646	развития и	1	1
647	совершенно иной	2	1
648	пр в	1	1
649	себя самого	1	1
650	как эта	1	1
651	еще придется	1	1
652	представлена и	1	1
653	к внешнему	1	1
654	но зато	1	1
655	мы не	1	1
656	все они	1	1
657	его формы	2	1
658	все остальные	1	1
659	уже давно	1	1
660	понимает его	1	1
661	этих элементов	1	1
662	условий и	1	1
663	не знает	6	1
664	в живописи	2	1
665	же самой	1	1
666	и живет	1	1
667	но этот	1	1
668	этом мы	1	1
669	в свое	2	1
670	ли он	1	1
671	образности и	3	1
672	особый тип	2	1
673	ли на	1	1
674	и эта	3	1
675	это в	4	1
676	им и	1	1
677	как на	1	1
678	все что	1	1
