N	2gram	Propp_Isto_5	Formalny
205	виду что	1	2
206	на него	8	2
207	к другим	1	2
208	ничего не	2	2
209	одна из	2	2
210	к ней	1	2
211	во всем	2	2
212	его с	1	2
213	на наших	1	2
214	в науке	1	2
215	или для	1	2
216	приводит к	1	2
217	на нее	2	2
218	каждого из	1	2
219	еще в	2	2
220	с ним	4	2
221	и что	8	2
222	или на	2	2
223	в различных	2	2
224	единства и	1	2
225	что и	6	2
226	во всей	1	2
227	в другой	3	2
228	нем и	3	2
229	только в	7	2
230	а часто	1	2
231	несколько подробнее	1	2
232	уже не	11	2
233	чтобы он	2	2
234	не дает	1	2
235	его и	2	2
236	в одном	1	2
237	в современном	1	2
238	перейти к	1	2
239	здесь в	1	2
240	но есть	2	2
241	под влиянием	2	2
242	вместе с	22	2
243	одновременно с	2	2
244	по существу	2	2
245	является для	1	2
246	от орудий	1	2
247	таком положении	1	2
248	одна очень	1	2
249	места в	1	2
250	в своих	1	2
251	одной из	1	2
252	только как	1	2
253	они были	1	2
254	что такое	1	2
255	как таковое	2	2
256	ту же	2	1
257	также и	1	1
258	например в	5	1
259	себя как	1	1
260	мы здесь	4	1
261	и приемы	1	1
262	он может	2	1
263	вне связи	1	1
264	и есть	1	1
265	между двумя	1	1
266	также что	3	1
267	из его	1	1
268	едва ли	1	1
269	мы уже	4	1
270	той же	1	1
271	и живых	1	1
272	на первом	1	1
273	нас это	1	1
274	очень распространен	3	1
275	ему в	3	1
276	может совершаться	1	1
277	это время	2	1
278	xix века	1	1
279	не был	1	1
280	ибо оно	1	1
281	совсем не	1	1
282	в данном	3	1
283	мешает ему	1	1
284	иногда и	1	1
285	явление как	2	1
286	всего это	1	1
287	или у	1	1
288	части в	1	1
289	не хватает	1	1
290	словом в	1	1
291	что касается	1	1
292	перед нами	2	1
293	процессе развития	1	1
294	очень распространены	1	1
295	увидим что	1	1
296	и иными	1	1
297	целом его	1	1
298	есть ли	1	1
299	то в	2	1
300	та же	1	1
301	когда человек	2	1
302	мы получаем	1	1
303	так в	2	1
304	может считаться	1	1
305	сюда относятся	1	1
306	нами в	1	1
307	формы не	1	1
308	на то	2	1
309	тем не	4	1
310	и легко	1	1
311	они в	1	1
312	работах о	1	1
313	состоит в	1	1
314	пределах одного	1	1
315	не исчерпывают	1	1
316	свою силу	1	1
317	теперь с	1	1
318	и по	2	1
319	на этом	3	1
320	в нее	6	1
321	другой все	1	1
322	ей в	3	1
323	они должны	1	1
324	связанных с	1	1
325	этих форм	1	1
326	на этой	4	1
327	уже знаем	1	1
328	и тем	4	1
329	за ней	2	1
330	который сам	1	1
331	но уже	3	1
332	он является	1	1
333	нет в	1	1
334	это положение	1	1
335	героя или	1	1
336	она и	1	1
337	бывших до	3	1
338	этого не	1	1
339	новые формы	1	1
340	и уже	1	1
341	включить в	1	1
342	его отражение	1	1
343	такой же	2	1
344	и тогда	1	1
345	смысл и	1	1
346	что собственно	1	1
347	представление что	2	1
348	в этих	6	1
349	и другие	1	1
350	к тем	1	1
351	художественного творчества	1	1
352	можно найти	2	1
353	мотив мы	1	1
354	не изучены	1	1
355	в котором	1	1
356	этому же	1	1
357	и свой	1	1
358	в отличие	1	1
359	знаем что	6	1
360	бы мы	2	1
361	от его	1	1
362	в силу	1	1
363	а всякий	1	1
364	такую же	1	1
365	но он	2	1
366	превратиться в	1	1
367	и эти	1	1
368	не знает	1	1
369	лишь косвенно	1	1
370	делали и	1	1
371	особенно ярко	1	1
372	самого начала	1	1
373	этими двумя	1	1
374	в русской	3	1
375	эти формы	1	1
376	не имеет	1	1
377	на котором	1	1
378	если в	3	1
379	два мира	1	1
380	к изучению	1	1
381	но вместе	3	1
382	того чтобы	3	1
383	здесь может	1	1
384	и никакой	1	1
385	правда в	1	1
386	принципы и	1	1
387	он пытается	1	1
388	на себя	3	1
389	всего и	1	1
390	в русском	1	1
391	мире и	1	1
392	изнутри и	2	1
393	потому что	7	1
394	же он	1	1
395	в сознании	1	1
396	из истории	1	1
397	на которой	2	1
398	уже и	2	1
399	мы и	2	1
400	что на	1	1
401	и из	3	1
402	однако это	1	1
403	группы не	1	1
404	в мифе	7	1
405	встречается в	3	1
406	могут быть	6	1
407	же что	1	1
408	числе и	1	1
409	как для	1	1
410	что при	3	1
411	этой теорией	1	1
412	и входит	1	1
413	и о	1	1
414	потому не	1	1
415	данном случае	2	1
416	извне и	1	1
417	тем это	2	1
418	у разных	1	1
419	с самого	1	1
420	роль в	2	1
421	что у	4	1
422	в образе	5	1
423	здесь он	2	1
424	здесь нет	1	1
425	мог бы	1	1
426	во многом	1	1
427	и всегда	1	1
428	остается только	1	1
429	что от	2	1
430	думает что	1	1
431	все остальные	1	1
432	с предшествующим	1	1
433	с этого	2	1
434	явлений а	1	1
435	через этот	1	1
436	о ней	1	1
437	того он	1	1
438	другими словами	1	1
439	язык и	2	1
440	что перед	1	1
441	одного из	1	1
442	можно сказать	2	1
443	а также	1	1
444	происходит не	1	1
445	нет у	1	1
446	и социальной	1	1
447	быть дана	1	1
448	от них	2	1
449	быть найдены	1	1
450	понимать язык	2	1
451	должно было	2	1
452	эти два	1	1
453	на одном	2	1
454	и стала	2	1
455	в форме	3	1
456	вслед за	1	1
457	в свете	3	1
458	не тот	1	1
459	и самые	1	1
460	оно еще	1	1
461	видим что	5	1
462	в современной	1	1
463	как из	1	1
464	это наиболее	1	1
465	к нему	3	1
466	мы видим	8	1
467	два основных	1	1
468	проникнуть в	1	1
469	в состав	1	1
470	и действительно	5	1
471	то эти	1	1
472	по мнению	1	1
473	и требует	3	1
474	явление более	1	1
475	не мешает	1	1
476	именно на	2	1
477	вследствие чего	1	1
478	явление по	2	1
479	так что	2	1
480	всего мы	1	1
481	себя в	6	1
482	борьбы с	1	1
483	слова в	1	1
484	в виде	9	1
485	а это	1	1
486	есть однако	1	1
487	или даже	1	1
488	из них	2	1
489	мы знаем	8	1
490	себе в	1	1
491	никто не	3	1
492	с этими	1	1
493	так как	11	1
494	у него	2	1
495	отличие от	1	1
496	связи в	1	1
497	в руки	1	1
498	он один	1	1
499	связан с	2	1
500	к самым	1	1
501	материал и	1	1
502	не были	1	1
503	ней и	1	1
504	или иной	1	1
505	даже не	1	1
506	имеет и	1	1
507	как у	2	1
508	первый и	1	1
509	здесь дело	1	1
510	что они	1	1
511	а именно	4	1
512	эти две	1	1
513	это со	1	1
514	а с	1	1
515	его развития	1	1
516	что не	1	1
517	что для	1	1
518	связано с	5	1
519	а на	2	1
520	потом в	1	1
521	а сам	2	1
522	к своему	1	1
523	механическое соединение	1	1
524	одну из	1	1
525	там где	6	1
526	в море	5	1
527	несмотря на	2	1
528	очень важное	1	1
529	представления о	3	1
530	нее как	1	1
531	к его	2	1
532	пространства и	1	1
533	его на	4	1
534	из которых	2	1
535	по своему	1	1
536	это делается	4	1
537	наряду с	4	1
538	дана только	1	1
539	мы остановимся	1	1
540	и основной	1	1
541	даже с	1	1
542	что как	1	1
543	е на	2	1
544	ней не	1	1
545	значит что	2	1
546	это значит	2	1
547	они сами	2	1
548	к следующему	1	1
549	в это	2	1
550	но даже	1	1
551	весь ход	1	1
552	в более	3	1
553	только одна	1	1
554	и для	2	1
555	или в	6	1
556	что оно	1	1
557	мира и	1	1
558	том что	8	1
559	это уже	2	1
560	или другой	1	1
561	ее и	3	1
562	для нас	5	1
563	особого рода	1	1
564	из себя	4	1
565	которую он	1	1
566	только что	1	1
567	отражается и	2	1
568	то их	1	1
569	они и	1	1
570	на двух	1	1
571	е в	3	1
572	гораздо больше	1	1
573	с ней	2	1
574	руки и	1	1
575	сказать что	2	1
576	другой стороны	8	1
577	обычно не	1	1
578	совершенно не	2	1
579	из этого	1	1
580	формы его	1	1
581	есть и	1	1
582	себе не	1	1
583	себе но	1	1
584	также не	2	1
585	ее в	2	1
586	к этому	2	1
587	этой точки	1	1
588	том числе	1	1
