N	2gram	Propp_Isto_1	Dialekti
312	чем он	1	2
313	мы увидим	10	2
314	может оказаться	3	2
315	и так	1	2
316	с одной	4	2
317	по небу	1	2
318	в качестве	5	2
319	же и	1	2
320	с живыми	1	2
321	уже не	3	2
322	и у	1	2
323	если мы	3	2
324	то и	2	2
325	только тогда	1	2
326	из них	3	2
327	но есть	1	2
328	для него	2	2
329	и их	3	2
330	никто не	2	2
331	т п	1	2
332	почему это	1	2
333	иначе не	1	2
334	ее на	1	2
335	были бы	2	2
336	должны считать	1	2
337	со стороны	2	2
338	тот кто	1	2
339	именно в	3	2
340	здесь в	2	2
341	с той	2	2
342	а с	2	2
343	с ней	2	2
344	только как	1	2
345	солнечный свет	1	2
346	если это	1	2
347	в частности	2	2
348	самый факт	1	2
349	как в	2	2
350	одной стороны	4	2
351	это за	3	2
352	еще не	7	2
353	понимать так	1	2
354	сих пор	5	2
355	но так	2	2
356	и для	4	2
357	идти дальше	1	2
358	то не	1	2
359	ни к	2	2
360	пространства времени	1	2
361	значило бы	1	2
362	всегда есть	1	2
363	и сейчас	1	2
364	себе но	1	2
365	точно так	3	2
366	к этому	2	2
367	то к	1	1
368	таковы в	1	1
369	речь идет	1	1
370	неотделима от	1	1
371	например в	5	1
372	будем иметь	1	1
373	что образ	1	1
374	не остается	1	1
375	как миф	1	1
376	к своей	1	1
377	тем же	1	1
378	что эти	1	1
379	воспоминание о	2	1
380	и этот	1	1
381	уже по	1	1
382	которая при	1	1
383	а как	1	1
384	мы не	10	1
385	не содержат	1	1
386	связаны между	2	1
387	из этого	2	1
388	он как	1	1
389	что иное	1	1
390	на себя	1	1
391	но даже	1	1
392	необходимо коснуться	1	1
393	же что	1	1
394	д на	1	1
395	и иначе	1	1
396	иное как	1	1
397	столь же	2	1
398	от себя	1	1
399	так если	2	1
400	бы мы	2	1
401	во всех	2	1
402	в ее	2	1
403	совсем не	1	1
404	другой пример	1	1
405	мы будем	5	1
406	в сторону	1	1
407	мы сейчас	2	1
408	друга и	1	1
409	что-нибудь другое	1	1
410	один и	2	1
411	что хотя	1	1
412	себя за	1	1
413	первый взгляд	2	1
414	эта связь	1	1
415	не входят	1	1
416	из уст	1	1
417	дает нам	1	1
418	в связи	4	1
419	миф так	1	1
420	вспомним что	1	1
421	что ее	1	1
422	в обрядах	1	1
423	то ясно	2	1
424	мысль о	2	1
425	когда он	6	1
426	мужчины в	1	1
427	известен обычай	1	1
428	могли бы	3	1
429	это тоже	6	1
430	а со	1	1
431	и к	1	1
432	не более	2	1
433	к чему	3	1
434	еще на	1	1
435	ней и	1	1
436	в которой	1	1
437	бы не	1	1
438	одной общей	1	1
439	так в	4	1
440	беда что	1	1
441	но его	1	1
442	в наших	1	1
443	и если	2	1
444	другого это	1	1
445	объединены одной	1	1
446	при этом	3	1
447	сейчас не	1	1
448	после этого	1	1
449	раз навсегда	1	1
450	на одну	1	1
451	и эти	3	1
452	в понимании	1	1
453	исторических фактов	1	1
454	что нужно	2	1
455	в силу	5	1
456	в толковании	1	1
457	д все	3	1
458	и по	3	1
459	так например	6	1
460	или иных	1	1
461	от других	1	1
462	таким образом	8	1
463	по его	2	1
464	здесь мы	7	1
465	же не	3	1
466	здесь он	1	1
467	главным образом	1	1
468	же касается	1	1
469	мы уже	1	1
470	них не	1	1
471	а по	2	1
472	по смыслу	2	1
473	на ту	1	1
474	с целью	1	1
475	или наконец	1	1
476	его в	6	1
477	ли он	3	1
478	во-вторых же	1	1
479	и тем	2	1
480	не соответствует	1	1
481	еще одно	1	1
482	в жизни	1	1
483	кажется что	1	1
484	люди не	1	1
485	нет в	2	1
486	это положение	2	1
487	показывает что	3	1
488	в этой	6	1
489	этого не	1	1
490	со своими	1	1
491	не всегда	8	1
492	очень важное	1	1
493	никаких других	1	1
494	имеет форму	1	1
495	только тем	1	1
496	смыслу этого	2	1
497	еще недостаточно	1	1
498	не зависит	1	1
499	в такой	2	1
500	что данная	2	1
501	представление о	1	1
502	почва для	1	1
503	оказывается что	1	1
504	знаем что	1	1
505	миф о	2	1
506	и они	1	1
507	мифа с	1	1
508	дело уже	1	1
509	которые в	2	1
510	но он	1	1
511	сами по	1	1
512	том чтобы	2	1
513	над ними	1	1
514	же надо	1	1
515	тем не	6	1
516	не могли	1	1
517	где нет	2	1
518	что например	3	1
519	это особенно	1	1
520	всегда имеет	1	1
521	и вся	1	1
522	можно ли	1	1
523	чистом виде	2	1
524	до известной	1	1
525	мы пока	1	1
526	мало того	1	1
527	с теми	1	1
528	самого начала	2	1
529	то чего	1	1
530	дело в	3	1
531	того как	3	1
532	она никогда	1	1
533	я буду	1	1
534	сил природы	1	1
535	исследование и	1	1
536	тогда и	1	1
537	в царство	7	1
538	не пользуются	1	1
539	о них	1	1
540	можно судить	1	1
541	того чтобы	1	1
542	они к	1	1
543	и пытается	1	1
544	он с	1	1
545	вытекает из	1	1
546	этого обряда	5	1
547	имеем дело	1	1
548	именно с	1	1
549	мифе о	1	1
550	явление в	1	1
551	стороны этой	1	1
552	по своей	2	1
553	и его	3	1
554	же самая	1	1
555	связи с	4	1
556	вот почему	1	1
557	здесь же	2	1
558	сказка для	1	1
559	так то	1	1
560	как будто	4	1
561	бы несколько	1	1
562	однако это	3	1
563	д они	1	1
564	с другом	3	1
565	мировоззрения но	1	1
566	у меня	3	1
567	и оно	1	1
568	нужно ли	1	1
569	не могут	2	1
570	и часто	2	1
571	когда мы	2	1
572	оно именно	1	1
573	иногда даже	1	1
574	же самое	3	1
575	уже было	1	1
576	должны быть	4	1
577	этого и	1	1
578	же только	1	1
579	всего что	1	1
580	этих областей	1	1
581	она же	1	1
582	оно не	1	1
583	на это	2	1
584	где он	1	1
585	него как	1	1
586	с существом	1	1
587	принципиально и	1	1
588	должен быть	3	1
589	но по	1	1
590	вывод что	2	1
591	здесь не	4	1
592	лица не	1	1
593	бы дать	3	1
594	бывает что	2	1
595	нет никакой	1	1
596	мы берем	1	1
597	и этим	2	1
598	с самого	2	1
599	зрения не	1	1
600	то время	3	1
601	на том	1	1
602	и когда	2	1
603	если они	1	1
604	что у	1	1
605	в образе	3	1
606	на нее	2	1
607	времени и	1	1
608	здесь как	1	1
609	еще в	2	1
610	этим в	1	1
611	в результате	1	1
612	тьма кромешная	1	1
613	имеется в	1	1
614	основана на	1	1
615	с чего	2	1
616	д если	2	1
617	связаны и	1	1
618	миф как	1	1
619	мы всегда	1	1
620	еще ничего	1	1
621	и должно	3	1
622	это происходит	2	1
623	и вызывает	1	1
624	при котором	1	1
625	но мы	2	1
626	миф в	1	1
627	происходит не	1	1
628	должно было	1	1
629	того или	1	1
630	все в	1	1
631	между тем	2	1
632	и три	1	1
633	ним и	1	1
634	природы и	1	1
635	и только	2	1
636	от этих	2	1
637	представления о	3	1
638	в ту	2	1
639	мы хотим	2	1
640	а именно	4	1
641	не так	2	1
642	и история	1	1
643	уберечься от	1	1
644	не непосредственно	3	1
645	лесом который	1	1
646	сделать это	2	1
647	только можно	1	1
648	до ее	1	1
649	природой и	1	1
650	в какой	3	1
651	на природу	2	1
652	в стороне	3	1
653	пространство для	1	1
654	или же	1	1
655	один на	1	1
656	об их	1	1
657	с лесом	1	1
658	играет роль	1	1
659	за ней	1	1
660	себя в	2	1
661	или мы	1	1
662	необходимо даже	1	1
663	можно установить	1	1
664	не можем	3	1
665	борьбы с	2	1
666	в понятие	2	1
667	не дает	2	1
668	при помощи	2	1
669	другом материале	1	1
670	потому в	1	1
671	он может	1	1
672	был бы	2	1
673	земли и	1	1
674	пока не	2	1
675	от другого	1	1
676	с этими	1	1
677	можно с	1	1
678	это значило	1	1
679	у него	1	1
680	никуда не	1	1
681	не доказывает	1	1
682	не видел	1	1
683	во главе	1	1
684	в очень	2	1
685	это будет	1	1
686	же деле	1	1
687	и неизвестно	1	1
688	на примере	1	1
689	значение которое	1	1
690	же часто	1	1
691	эти две	2	1
692	этой религии	1	1
693	и между	2	1
694	представления но	1	1
695	из других	1	1
696	мы еще	3	1
697	и др	7	1
698	не доказана	1	1
699	связано с	2	1
700	превращается в	4	1
701	самом же	1	1
702	не сама	1	1
703	может ли	1	1
704	зависит от	2	1
705	именно так	2	1
706	его как	2	1
707	вопрос можно	1	1
708	и я	1	1
709	когда она	1	1
710	там где	4	1
711	сейчас же	1	1
712	и уже	1	1
713	абстрактное понятие	1	1
714	уже давно	1	1
715	люди и	1	1
716	вместе с	6	1
717	как одно	1	1
718	а она	1	1
719	ничего нет	1	1
720	так мы	1	1
721	не сами	1	1
722	к своему	2	1
723	в брак	2	1
724	обряда с	1	1
725	а если	1	1
726	не дают	1	1
727	наряду с	3	1
728	вполне убежден	1	1
729	перед нами	3	1
730	в чистом	2	1
731	быть только	1	1
732	происходит в	1	1
733	по существу	5	1
734	друг с	4	1
735	я с	1	1
736	обряд этот	1	1
737	в аид	3	1
738	солнечного света	2	1
739	как из	1	1
740	что мы	7	1
741	видно что	6	1
742	природу и	1	1
743	у вас	2	1
744	божества и	1	1
745	двух миров	1	1
746	кроме того	1	1
747	к другим	1	1
748	всего в	2	1
749	только одна	1	1
750	в полном	1	1
751	известной степени	1	1
752	этих случаях	2	1
753	не знаем	2	1
754	уже на	1	1
755	при таком	1	1
756	что там	1	1
757	где и	1	1
758	она может	1	1
759	это можно	1	1
760	на первый	2	1
761	представлениями о	3	1
762	для нас	13	1
763	один только	2	1
764	к этой	1	1
765	возникает вопрос	1	1
766	не должен	5	1
767	как явление	1	1
768	солнца в	1	1
769	также не	1	1
770	а также	1	1
771	хотя в	1	1
772	ее основе	1	1
773	она его	2	1
774	изучить эту	1	1
775	между ними	2	1
776	по одному	1	1
777	жизни а	1	1
778	должен будет	1	1
779	не что	1	1
780	только о	1	1
781	жизни мы	1	1
782	и другие	4	1
783	образ в	1	1
784	они не	4	1
