N	2gram	Tiupa_Anal_3	FransuaR
159	из самых	1	2
160	по преимуществу	2	2
161	включая и	1	2
162	за чтением	1	2
163	обращенное к	1	2
164	мы не	3	2
165	при анализе	1	2
166	хотя бы	1	2
167	и был	1	2
168	на них	1	2
169	но не	7	2
170	в течение	1	2
171	что он	4	2
172	все же	4	2
173	и той	2	2
174	имеет в	1	2
175	в целом	3	2
176	из этих	3	2
177	раз в	1	2
178	в дальнейшем	2	2
179	кухни и	1	2
180	на его	2	2
181	в первой	8	2
182	и еще	1	2
183	и вот	2	2
184	одной и	2	2
185	значительной степени	2	2
186	здесь мы	1	2
187	лишь в	5	2
188	далеко не	4	2
189	в общей	1	2
190	года и	1	2
191	в один	1	2
192	точки зрения	3	2
193	своего рода	8	2
194	далеки от	1	2
195	одном из	1	2
196	что было	1	2
197	не менее	4	2
198	как о	1	2
199	дело в	2	2
200	этом отношении	3	2
201	не слышит	1	2
202	был еще	1	2
203	и далее	1	2
204	представляется нам	2	2
205	той или	3	2
206	данном случае	3	2
207	и сам	4	2
208	одного из	1	2
209	поэтому в	2	2
210	путем перевода	1	2
211	можно сказать	4	2
212	образом в	1	2
213	основе своей	1	2
214	с другой	7	2
215	эти стороны	1	2
216	это не	2	2
217	и так	1	2
218	который в	3	2
219	но как	3	2
220	и ее	2	2
221	с нею	2	2
222	и у	1	2
223	уже в	3	2
224	слова в	1	2
225	мы знаем	1	2
226	т.п все	1	2
227	на их	1	2
228	в форме	2	2
229	рядом с	1	2
230	или иной	5	2
231	именно в	3	2
232	к роману	1	2
233	чем он	1	2
234	еще и	3	2
235	о чем	4	2
236	наивной и	1	2
237	очень часто	1	2
238	с помощью	1	2
239	с этим	3	2
240	к жизни	3	2
241	есть и	1	2
242	этого слова	2	2
243	своей жизни	1	2
244	какой бы	1	2
245	в книге	1	2
246	потому что	1	2
247	хотя в	2	2
248	здесь только	1	2
249	одной из	1	2
250	отношению к	7	2
251	ко всему	1	2
252	из этого	1	2
253	и другие	1	2
254	все что	1	2
255	говоря о	1	1
256	отношения к	2	1
257	и отчасти	1	1
258	это делает	1	1
259	утверждение что	1	1
260	от своей	2	1
261	из его	1	1
262	с таким	1	1
263	года год	1	1
264	есть не	2	1
265	мы имеем	5	1
266	в поход	2	1
267	и момент	1	1
268	что уже	1	1
269	ни единого	1	1
270	одновременно в	1	1
271	что иное	1	1
272	принадлежит к	4	1
273	этого целого	1	1
274	требует от	1	1
275	и он	2	1
276	к общему	1	1
277	во мне	1	1
278	принадлежит и	1	1
279	между собой	1	1
280	иное как	1	1
281	тем как	1	1
282	второму изданию	1	1
283	как роман	1	1
284	о смерти	3	1
285	целых два	1	1
286	свою жизнь	2	1
287	в общем	2	1
288	существенным образом	1	1
289	иметь дело	2	1
290	этим углом	1	1
291	что они	3	1
292	самого рассказчика	1	1
293	что во	1	1
294	от содержания	1	1
295	в художественном	1	1
296	перед нами	4	1
297	когда он	2	1
298	говорит что	1	1
299	и каждое	2	1
300	себе не	1	1
301	от этого	1	1
302	со своей	8	1
303	к художественному	1	1
304	более определенного	1	1
305	бы и	2	1
306	отношения с	1	1
307	выход в	1	1
308	представляет собой	5	1
309	остается вне	1	1
310	в тех	2	1
311	право на	1	1
312	в известном	1	1
313	это тот	1	1
314	не понимал	1	1
315	данном контексте	1	1
316	образ он	1	1
317	и тот	1	1
318	свободы но	1	1
319	во многих	1	1
320	помимо своей	1	1
321	после чего	2	1
322	не могла	2	1
323	частности и	1	1
324	все они	2	1
325	к миру	1	1
326	при виде	1	1
327	не как	2	1
328	однако он	1	1
329	уже неоднократно	1	1
330	том чтобы	1	1
331	в первом	2	1
332	в трех	1	1
333	характер в	1	1
334	свое время	2	1
335	подобно тому	3	1
336	и по	2	1
337	всех своих	1	1
338	серьезность и	1	1
339	без исключения	3	1
340	такого же	1	1
341	могла бы	2	1
342	а затем	1	1
343	от морального	1	1
344	и читателей	1	1
345	связанных с	1	1
346	значимости в	1	1
347	его в	3	1
348	это было	1	1
349	заключается в	1	1
350	с другими	1	1
351	между отдельными	1	1
352	из первых	1	1
353	смерть и	1	1
354	как об	1	1
355	в контексте	2	1
356	с тем	2	1
357	несмотря на	2	1
358	есть он	1	1
359	должно быть	1	1
360	это нечто	1	1
361	остается в	1	1
362	работу в	1	1
363	со всей	1	1
364	этом случае	1	1
365	и их	1	1
366	или точнее	2	1
367	таким же	1	1
368	с точки	2	1
369	всей мировой	1	1
370	самый момент	1	1
371	мысли и	1	1
372	от его	2	1
373	культуры это	1	1
374	мир и	1	1
375	втором случае	1	1
376	не в	6	1
377	по ту	1	1
378	слов о	1	1
379	как видим	1	1
380	для нее	1	1
381	по себе	4	1
382	о подлинном	1	1
383	случае мы	1	1
384	текстом и	1	1
385	но они	2	1
386	тем самым	4	1
387	с теми	1	1
388	ничего не	3	1
389	на себе	1	1
390	речевыми жанрами	1	1
391	не нуждается	1	1
392	миру но	1	1
393	героев и	1	1
394	можно судить	1	1
395	только не	3	1
396	никогда не	5	1
397	судя по	2	1
398	а для	2	1
399	характера как	1	1
400	под этим	1	1
401	с одним	1	1
402	в стороне	1	1
403	по своей	2	1
404	ему и	1	1
405	как будто	1	1
406	что на	1	1
407	за ними	1	1
408	в стиле	1	1
409	внутреннюю свободу	1	1
410	пытается придать	1	1
411	наконец в	1	1
412	с полной	1	1
413	бы он	1	1
414	все еще	1	1
415	и своя	1	1
416	в применении	1	1
417	свою очередь	4	1
418	его культурной	1	1
419	в себя	2	1
420	в произведении	3	1
421	и самого	6	1
422	в пределах	4	1
423	он так	1	1
424	произведения с	1	1
425	видит что	1	1
426	не с	2	1
427	здесь как	1	1
428	отсюда и	1	1
429	и книги	1	1
430	жизнь и	3	1
431	приобщается к	2	1
432	с ним	1	1
433	начале этого	2	1
434	могла не	1	1
435	это весьма	1	1
436	произведения как	2	1
437	внимание на	4	1
438	все его	1	1
439	путь к	3	1
440	которых в	1	1
441	от них	1	1
442	во втором	4	1
443	который и	1	1
444	отметить что	1	1
445	культуре слова	1	1
446	и только	1	1
447	ко второму	3	1
448	всего этого	1	1
449	этим можно	1	1
450	в описании	1	1
451	при котором	1	1
452	судить по	1	1
453	на почве	1	1
454	того что	1	1
455	в заключительной	4	1
456	обе эти	2	1
457	и одновременно	1	1
458	всякого рода	1	1
459	дело с	3	1
460	речевые жанры	1	1
461	произведения то	1	1
462	с одной	2	1
463	в качестве	12	1
464	так что	1	1
465	для всех	2	1
466	литературы в	1	1
467	слова не	1	1
468	чем свидетельствует	1	1
469	характерно что	1	1
470	это остается	1	1
471	всяком случае	2	1
472	ведь это	1	1
473	углом зрения	2	1
474	не для	2	1
475	с этими	1	1
476	ту сторону	1	1
477	само по	1	1
478	каждый из	1	1
479	лишь один	1	1
480	одном слове	1	1
481	были бы	3	1
482	и шутка	1	1
483	а именно	1	1
484	на чем	1	1
485	теме и	1	1
486	что не	3	1
487	только к	2	1
488	говорит о	2	1
489	превращается в	1	1
490	их можно	1	1
491	ей не	1	1
492	этой части	1	1
493	однако и	3	1
494	отнюдь не	4	1
495	литература в	1	1
496	приобщение к	1	1
497	не всегда	3	1
498	в старом	1	1
499	до этого	1	1
500	но особенно	1	1
501	как это	3	1
502	жизни ибо	1	1
503	из которых	1	1
504	не могут	1	1
505	применении к	1	1
506	тому как	2	1
507	первом случае	1	1
508	за рамки	1	1
509	это его	1	1
510	единственной в	1	1
511	да и	2	1
512	мыслится как	1	1
513	дело здесь	1	1
514	главного героя	1	1
515	в свое	2	1
516	что между	1	1
517	как предмет	1	1
518	мира это	1	1
519	так ли	1	1
520	от нас	1	1
521	под названием	1	1
522	это уже	1	1
523	с еще	1	1
524	в результате	5	1
525	мира и	2	1
526	работы мы	1	1
527	с читателями	1	1
528	на языке	3	1
529	будто бы	1	1
530	места в	1	1
531	же в	2	1
532	пока же	2	1
533	над собою	1	1
534	к самому	1	1
535	с ними	1	1
536	от лица	1	1
537	в свою	5	1
538	не знает	1	1
539	другой стороны	5	1
540	свободой и	1	1
541	они как	1	1
542	теперь в	1	1
543	их с	1	1
544	забывать что	1	1
545	не что	1	1
546	который не	2	1
547	занимает в	1	1
548	аллюзия на	1	1
549	в голову	1	1
550	ее в	1	1
551	как на	1	1
552	в таком	1	1
553	во всяком	2	1
554	случае его	1	1
555	гораздо более	2	1
