N	2gram	Medvedev_V_1	Problemy
139	кроме того	1	3
140	когда он	3	3
141	и к	3	3
142	более или	6	3
143	только на	1	3
144	тому же	1	3
145	реакции на	1	3
146	это не	7	3
147	в жизни	2	3
148	кажется что	1	3
149	или менее	6	3
150	и их	3	3
151	в их	5	3
152	образом и	1	3
153	не должна	1	3
154	зрения и	1	3
155	даже в	5	3
156	она не	3	3
157	на него	1	3
158	могут быть	5	3
159	той или	1	3
160	не менее	2	3
161	можно было	2	3
162	так и	5	3
163	если бы	3	3
164	и даже	2	3
165	с ним	1	3
166	в различных	2	3
167	между тем	5	3
168	что и	3	3
169	наконец в	1	3
170	его в	3	3
171	том или	1	3
172	и ее	4	3
173	есть в	1	3
174	уже не	1	3
175	в виде	1	3
176	тем что	1	3
177	или иной	2	3
178	о своей	1	3
179	себя и	1	3
180	он и	2	3
181	него в	3	3
182	по существу	3	3
183	но для	2	3
184	все же	5	3
185	и для	2	3
186	в романе	4	3
187	другой стороны	8	3
188	в последнем	2	3
189	есть и	1	3
190	а между	1	2
191	ту же	2	2
192	чтобы не	2	2
193	человека и	3	2
194	из его	3	2
195	вопрос о	1	2
196	время как	1	2
197	на себя	1	2
198	мы и	1	2
199	то это	2	2
200	в каждой	1	2
201	собою и	2	2
202	быть в	1	2
203	как если	1	2
204	он говорит	5	2
205	отношение к	1	2
206	опирается на	1	2
207	как в	1	2
208	с этим	3	2
209	и слова	1	2
210	целый ряд	1	2
211	и как	3	2
212	бы и	6	2
213	в целом	4	2
214	бы не	2	2
215	из этих	7	2
216	как он	2	2
217	но на	1	2
218	и еще	1	2
219	одно и	1	2
220	а затем	2	2
221	об этом	9	2
222	из них	9	2
223	знает что	1	2
224	входит в	1	2
225	на почве	1	2
226	например рассказ	1	2
227	ни в	1	2
228	достоевского и	2	2
229	художественного творчества	18	2
230	том что	8	2
231	и при	5	2
232	что такое	2	2
233	почти не	1	2
234	что говорит	3	2
235	в которых	3	2
236	значение для	1	2
237	что этот	1	2
238	и то	1	2
239	а вот	2	2
240	того как	1	2
241	одна из	4	2
242	на себе	1	2
243	в процессе	16	2
244	его собственного	1	2
245	и без	1	2
246	что на	1	2
247	у нас	2	2
248	лежит в	1	2
249	отличается от	2	2
250	должны быть	2	2
251	в письме	13	2
252	но к	1	2
253	в конце	3	2
254	всего этого	1	2
255	то время	1	2
256	мы наблюдаем	2	2
257	что у	2	2
258	что может	1	2
259	в образе	2	2
260	это вовсе	1	2
261	в плоскости	1	2
262	в которые	1	2
263	для этого	1	2
264	даже из	1	2
265	произведения как	5	2
266	не был	1	2
267	из рассказа	2	2
268	в глаза	1	2
269	все его	2	2
270	от них	2	2
271	переходит в	1	2
272	в форме	3	2
273	для определенного	1	2
274	и следует	1	2
275	того что	3	2
276	этом смысле	1	2
277	быть и	1	2
278	в стороне	1	2
279	и так	1	2
280	конечно не	1	2
281	уже в	1	2
282	в поэзии	1	2
283	его и	1	2
284	ведь это	1	2
285	и та	1	2
286	может служить	1	2
287	дело и	1	2
288	каждый из	1	2
289	автора как	1	2
290	оно является	2	2
291	ничего он	1	2
292	он это	1	2
293	как же	1	2
294	и др	9	2
295	что не	3	2
296	нами явления	1	2
297	материал в	1	2
298	он только	1	2
299	они могут	1	2
300	в творчестве	3	2
301	так же	3	2
302	и особенно	1	2
303	по своему	1	2
304	например в	3	2
305	между собой	1	2
306	письме к	9	2
307	например у	2	2
308	вне его	2	2
309	его творчества	1	2
310	для нас	1	2
311	бы он	1	2
312	еще более	1	2
313	конце концов	2	2
314	хотя бы	19	2
315	с теми	1	2
316	с ними	4	2
317	сказать что	5	2
318	авантюрного романа	1	2
319	все произведение	2	2
320	ее в	4	2
321	в своих	2	2
322	он пишет	7	2
323	в таком	1	2
324	во всяком	1	2
325	он совершенно	1	1
326	смысле слова	2	1
327	в движение	1	1
328	таком случае	1	1
329	художественного произведения	6	1
330	и через	2	1
331	не признать	1	1
332	выражения в	1	1
333	он может	2	1
334	своего класса	2	1
335	это и	6	1
336	и есть	5	1
337	мысли а	1	1
338	не подчиненными	1	1
339	все те	1	1
340	видеть в	2	1
341	уже по	2	1
342	него основной	1	1
343	одним из	5	1
344	она к	1	1
345	их и	4	1
346	бы уже	1	1
347	для достижения	1	1
348	или наоборот	1	1
349	же как	2	1
350	неизбежно приводит	1	1
351	всех его	2	1
352	из своих	2	1
353	именно к	1	1
354	и стиль	1	1
355	но она	1	1
356	их к	1	1
357	по замыслу	1	1
358	меньшей степени	2	1
359	а другие	1	1
360	без труда	1	1
361	бы еще	2	1
362	служит для	1	1
363	это имеет	1	1
364	с одной	2	1
365	но как	3	1
366	же на	1	1
367	тургенев в	1	1
368	и чужое	1	1
369	силы и	1	1
370	если в	2	1
371	в общем	2	1
372	уже как	1	1
373	этого типа	3	1
374	нет и	3	1
375	выразить себя	1	1
376	и речи	1	1
377	к сожалению	2	1
378	что автор	1	1
379	одном из	3	1
380	различных авторов	1	1
381	если есть	1	1
382	и понимания	1	1
383	ничего и	1	1
384	что этим	1	1
385	и художественного	3	1
386	второму типу	1	1
387	благодаря этому	1	1
388	к страхову	1	1
389	бы с	1	1
390	так или	1	1
391	тут и	1	1
392	у каждого	1	1
393	которые в	2	1
394	в этой	4	1
395	элементов в	1	1
396	все они	2	1
397	и если	1	1
398	что она	2	1
399	уже сама	1	1
400	и социальной	2	1
401	собой не	1	1
402	к каждому	1	1
403	у пушкина	2	1
404	в плане	5	1
405	что ни	2	1
406	и по	3	1
407	на этом	1	1
408	его можно	1	1
409	говорит следующее	4	1
410	не следует	8	1
411	в нескольких	1	1
412	слова не	1	1
413	что все	3	1
414	типы и	1	1
415	и характер	1	1
416	они должны	2	1
417	и дальше	2	1
418	самого автора	1	1
419	связанных с	1	1
420	говорить не	3	1
421	с целью	1	1
422	творчества он	1	1
423	с другими	2	1
424	друг другу	1	1
425	и непосредственное	1	1
426	деле в	1	1
427	связанная с	1	1
428	как обычное	1	1
429	всю его	1	1
430	приходит в	1	1
431	в ином	1	1
432	элементы сознания	1	1
433	это положение	1	1
434	в прямом	1	1
435	в ее	4	1
436	романы достоевского	1	1
437	не всегда	1	1
438	несмотря на	1	1
439	о чем	2	1
440	произведении но	1	1
441	значит не	1	1
442	как целое	1	1
443	мере не	1	1
444	в научной	1	1
445	все герои	1	1
446	или точнее	1	1
447	это только	4	1
448	в книге	2	1
449	произведения или	1	1
450	же направлении	1	1
451	что до	1	1
452	что еще	1	1
453	в частном	1	1
454	от его	2	1
455	обращение к	1	1
456	по крайней	2	1
457	и эти	1	1
458	слова к	1	1
459	это явления	1	1
460	тем свободнее	1	1
461	своими героями	2	1
462	творчестве он	2	1
463	что есть	1	1
464	первых и	1	1
465	все для	1	1
466	бежит в	1	1
467	дня и	1	1
468	удобства и	1	1
469	в таких	1	1
470	виду что	1	1
471	этими двумя	1	1
472	мысли в	1	1
473	освободиться от	1	1
474	друг друга	1	1
475	тогда когда	2	1
476	что их	1	1
477	себя свою	1	1
478	творчества для	1	1
479	в основе	1	1
480	материала в	1	1
481	и имеет	1	1
482	весь роман	1	1
483	иметь в	2	1
484	того чтобы	3	1
485	не могло	1	1
486	это с	1	1
487	только не	2	1
488	мышления и	1	1
489	не имеет	1	1
490	нельзя не	1	1
491	а порой	1	1
492	и каково	1	1
493	вещью он	1	1
494	в три	1	1
495	связи с	4	1
496	в сознании	4	1
497	типа мы	1	1
498	эту внутреннюю	1	1
499	только с	2	1
500	оказывается перед	1	1
501	точном смысле	2	1
502	формы для	1	1
503	художественную форму	2	1
504	очень часто	1	1
505	п в	3	1
506	все то	1	1
507	я бы	2	1
508	же самое	2	1
509	числе и	2	1
510	одну и	1	1
511	не способен	1	1
512	для его	4	1
513	очень богатой	1	1
514	его значение	1	1
515	на это	2	1
516	теперь на	1	1
517	образы и	5	1
518	но только	1	1
519	но по	1	1
520	с ее	1	1
521	как не	1	1
522	свою идею	1	1
523	перед необходимостью	1	1
524	он определяет	1	1
525	затем его	1	1
526	этот учет	1	1
527	в классической	1	1
528	если они	1	1
529	и ту	1	1
530	почти каждый	1	1
531	произведения не	2	1
532	типа достаточно	1	1
533	еще в	1	1
534	жизнь и	1	1
535	понятно что	1	1
536	является в	1	1
537	поэтому в	1	1
538	вот это	2	1
539	автор не	1	1
540	эти явления	2	1
541	и поэтому	1	1
542	зрения на	1	1
543	после того	1	1
544	можно сказать	4	1
545	может не	2	1
546	д но	1	1
547	он носит	1	1
548	в значительной	3	1
549	от него	1	1
550	хотя у	1	1
551	и во	1	1
552	или иными	1	1
553	на одном	1	1
554	говорит он	1	1
555	крайней мере	2	1
556	этот последний	1	1
557	быть даже	1	1
558	романа в	1	1
559	автора на	1	1
560	ее как	2	1
561	может иметь	1	1
562	и самые	1	1
563	и мир	3	1
564	говорит в	3	1
565	сюда относится	1	1
566	большей или	3	1
567	другие наоборот	1	1
568	действительности не	1	1
569	один из	5	1
570	обработка его	1	1
571	оно и	1	1
572	образов и	4	1
573	вне себя	1	1
574	мы видим	1	1
575	стиль в	1	1
576	согласиться с	1	1
577	одной из	1	1
578	как пародия	2	1
579	явления в	2	1
580	в какой	1	1
581	пор не	1	1
582	в устах	1	1
583	то в	1	1
584	еще и	2	1
585	очень много	1	1
586	относится например	1	1
587	своих корреспондентов	1	1
588	всяком случае	1	1
589	между этими	1	1
590	но то	2	1
591	но между	1	1
592	в качестве	11	1
593	без этого	1	1
594	вот что	9	1
595	с нею	2	1
596	со своим	2	1
597	же но	1	1
598	существу своему	1	1
599	предполагает наличие	1	1
600	или даже	1	1
601	в данной	1	1
602	мы знаем	3	1
603	в известной	1	1
604	в прозе	1	1
605	сами по	1	1
606	содержания а	1	1
607	при всей	2	1
608	не о	2	1
609	но что	1	1
610	не случайно	1	1
611	во всей	2	1
612	как будто	1	1
613	или ином	1	1
614	всеми этими	1	1
615	не было	7	1
616	были бы	1	1
617	нет например	1	1
618	одной стороны	2	1
619	один тип	1	1
620	и из	1	1
621	или иначе	1	1
622	его себе	1	1
623	и сложнее	1	1
624	не обязательно	1	1
625	и тех	1	1
626	а именно	1	1
627	том как	3	1
628	человека а	1	1
629	глубокая и	1	1
630	или меньшей	3	1
631	чем он	1	1
632	своего собственного	1	1
633	им во	1	1
634	что для	3	1
635	говорит о	7	1
636	связано с	1	1
637	смысла и	1	1
638	потом в	1	1
639	идеи в	2	1
640	и непосредственно	2	1
641	жизнь в	1	1
642	так называемой	1	1
643	основное и	1	1
644	как рассказ	1	1
645	самый факт	2	1
646	что из	1	1
647	совершенно очевидно	1	1
648	в связи	3	1
649	идею и	1	1
650	вместе с	7	1
651	функцию но	1	1
652	и потому	2	1
653	как это	12	1
654	в духе	1	1
655	из которых	2	1
656	же самый	1	1
657	если так	1	1
658	где же	1	1
659	тургенев не	1	1
660	собой в	1	1
661	постепенно и	1	1
662	рассказ а	1	1
663	материал для	1	1
664	ли не	2	1
665	эти вопросы	2	1
666	с очень	1	1
667	утверждение о	1	1
668	понимает и	1	1
669	является для	1	1
670	отсюда как	1	1
671	в основном	5	1
672	о его	2	1
673	в начале	1	1
674	которой он	1	1
675	при всем	3	1
676	но с	2	1
677	случае он	1	1
678	сюжета и	2	1
679	которых он	1	1
680	изобразить и	1	1
681	этот процесс	2	1
682	и от	3	1
683	в точном	2	1
684	место для	1	1
685	я всегда	1	1
686	о котором	1	1
687	это как	1	1
688	работы над	5	1
689	а к	1	1
690	сознания вообще	1	1
691	время работы	1	1
692	и ни	1	1
693	своих героев	2	1
694	в большей	2	1
695	ничего общего	1	1
696	же в	6	1
697	но вот	1	1
698	я то	1	1
699	по поводу	2	1
700	е в	2	1
701	лишь те	1	1
702	всей ее	1	1
703	по одному	2	1
704	в характере	1	1
705	к музыке	1	1
706	возникает ряд	1	1
707	в кругу	1	1
708	как один	1	1
709	сознания а	1	1
710	можно назвать	1	1
711	сущности в	1	1
712	жизни и	3	1
713	и другие	1	1
714	этой точки	2	1
715	это в	1	1
716	к этому	9	1
717	два примера	1	1
718	как на	3	1
719	том числе	2	1
720	творчество как	3	1
721	они не	2	1
