N	2gram	Propp_Isto_4	TeoriaLi
336	сказать не	1	1
337	наше внимание	1	1
338	с которым	1	1
339	у нас	2	1
340	имеющихся в	1	1
341	и служит	1	1
342	связана с	2	1
343	говоря о	1	1
344	и выступает	1	1
345	даже если	1	1
346	в силу	5	1
347	себя за	1	1
348	содержит в	2	1
349	в одной	3	1
350	один из	1	1
351	принадлежностью к	1	1
352	все люди	1	1
353	при анализе	1	1
354	ему угрожает	1	1
355	на основе	1	1
356	это своего	1	1
357	в истории	2	1
358	с некоторыми	1	1
359	все это	2	1
360	к ним	2	1
361	по большей	1	1
362	представить себе	1	1
363	делает то	1	1
364	войны и	1	1
365	сторону его	1	1
366	чем состоит	1	1
367	из них	2	1
368	собой лишь	1	1
369	собой и	1	1
370	в них	1	1
371	от своего	3	1
372	не всегда	6	1
373	для этого	1	1
374	одна из	2	1
375	а у	2	1
376	на руках	1	1
377	в котором	1	1
378	на это	2	1
379	с этими	2	1
380	др в	1	1
381	мира а	1	1
382	внешне не	1	1
383	к другому	1	1
384	он в	4	1
385	же как	13	1
386	которые будут	1	1
387	как у	1	1
388	например если	1	1
389	в мир	1	1
390	отношение как	1	1
391	это явление	1	1
392	этих случаях	8	1
393	с мотивом	1	1
394	содержания в	1	1
395	могут служить	1	1
396	всей своей	1	1
397	но я	1	1
398	а по	4	1
399	не от	1	1
400	в иных	1	1
401	не могут	2	1
402	в иной	6	1
403	мы видим	6	1
404	так он	1	1
405	случае совершенно	1	1
406	она и	1	1
407	с собой	5	1
408	она не	3	1
409	в результате	1	1
410	из своего	3	1
411	в своего	1	1
412	этом так	1	1
413	должен был	3	1
414	можно предположить	3	1
415	к этим	2	1
416	в это	1	1
417	становится его	3	1
418	на земле	3	1
419	в лесу	12	1
420	не как	1	1
421	у нее	2	1
422	не берет	1	1
423	новая форма	2	1
424	на них	1	1
425	в различных	1	1
426	той же	1	1
427	быть и	1	1
428	не ту	1	1
429	том числе	1	1
430	он же	2	1
431	по своим	1	1
432	по его	2	1
433	на вопрос	3	1
434	которая в	1	1
435	подобно тому	1	1
436	мы рассмотрим	7	1
437	или точнее	1	1
438	ему не	1	1
439	уже говорилось	1	1
440	представляют собой	4	1
441	не имеет	3	1
442	то время	1	1
443	со мной	2	1
444	же в	3	1
445	чтобы быть	1	1
446	по существу	3	1
447	и есть	2	1
448	дается в	1	1
449	а своей	1	1
450	и пр	11	1
451	жизнью и	1	1
452	является необходимой	1	1
453	что она	3	1
454	но эта	4	1
455	было бы	2	1
456	если мы	1	1
457	его за	1	1
458	одного из	1	1
459	одному из	1	1
460	же образом	1	1
461	точно так	5	1
462	это уже	2	1
463	долгое время	1	1
464	а впоследствии	2	1
465	только на	1	1
466	тому как	1	1
467	ты в	2	1
468	на нее	1	1
469	имеем в	2	1
470	так как	9	1
471	и делает	1	1
472	на одну	1	1
473	еще один	2	1
474	указывает на	4	1
475	от его	1	1
476	в лес	3	1
477	именно эту	1	1
478	что делает	1	1
479	сливается с	2	1
480	все что	4	1
481	он показывает	2	1
482	является в	1	1
483	не своей	1	1
484	он уже	2	1
485	он и	1	1
486	и более	3	1
487	основе своей	1	1
488	не есть	2	1
489	не обязательно	1	1
