N	2gram	Trubetskoy_1	Problema
397	частей и	1	1
398	и связанного	1	1
399	только от	1	1
400	не должно	1	1
401	может явиться	1	1
402	нельзя сказать	1	1
403	это есть	1	1
404	учения о	1	1
405	это слово	1	1
406	быть даже	2	1
407	время как	1	1
408	требует от	2	1
409	этот мир	1	1
410	и другой	2	1
411	и потому-то	4	1
412	думать что	1	1
413	язык к	1	1
414	зато в	1	1
415	или из	1	1
416	язык в	1	1
417	которого мы	1	1
418	из нас	1	1
419	нет никаких	1	1
420	и больше	2	1
421	поскольку они	1	1
422	из предыдущего	1	1
423	еще недостаточно	1	1
424	нужно было	1	1
425	мир не	1	1
426	совершенно неправильно	1	1
427	что это	3	1
428	с ним	1	1
429	в нем	4	1
430	и так	1	1
431	с нашей	1	1
432	и во	1	1
433	всегда останется	2	1
434	это всегда	1	1
435	обстоит дело	1	1
436	пришлось бы	1	1
437	но вместе	2	1
438	именно тем	1	1
439	связанного с	1	1
440	мы испытываем	1	1
441	рассматриваться как	1	1
442	действительно если	1	1
443	отношение к	5	1
444	если в	3	1
445	материи и	1	1
446	которое мы	1	1
447	ввиду того	1	1
448	и те	3	1
449	но тем	1	1
450	тем или	1	1
451	и об	1	1
452	лишенный всякой	1	1
453	в одном	3	1
454	то в	1	1
455	не должны	2	1
456	эти движения	1	1
457	знаем о	1	1
458	далекой от	1	1
459	только еще	1	1
460	и раньше	1	1
461	к нам	1	1
462	значительная часть	2	1
463	по своей	2	1
464	но когда	2	1
465	отдельных единиц	1	1
466	предполагает существование	1	1
467	к установлению	1	1
468	но для	1	1
469	от тех	1	1
470	к этому	3	1
471	одной из	5	1
472	нераздельное целое	1	1
473	необходимо чтобы	1	1
474	о тождестве	1	1
475	в силу	5	1
476	превращается в	2	1
477	следовательно и	1	1
478	совершенно ясно	1	1
479	и своего	1	1
480	иметь в	1	1
481	отношения к	1	1
482	дело с	1	1
483	как не	1	1
484	особенно в	2	1
485	к общему	1	1
486	что даже	1	1
487	этом отношении	2	1
488	но далеко	1	1
489	между тем	2	1
490	конечно нет	1	1
491	терминологии и	1	1
492	одно нераздельное	1	1
493	никогда не	5	1
494	то время	1	1
495	бесконечно и	1	1
496	такой же	1	1
497	в момент	1	1
498	вообще же	1	1
499	видно из	1	1
500	различия между	2	1
501	целого так	1	1
502	бы например	2	1
503	и люди	2	1
504	еще только	2	1
505	и говорили	1	1
506	он может	1	1
507	на пути	2	1
508	они не	1	1
509	как в	1	1
510	в смысле	4	1
511	вовсе уже	1	1
512	эти категории	1	1
513	некоторые из	2	1
514	и его	1	1
515	есть ли	1	1
516	на почве	1	1
517	в сфере	1	1
518	что его	1	1
519	у них	3	1
520	к его	2	1
521	языка с	1	1
522	этим словам	1	1
523	их можно	1	1
524	ее существование	1	1
525	основано на	2	1
526	оно имеет	1	1
527	есть о	1	1
528	это не	1	1
529	возможно что	1	1
530	но они	1	1
531	мира и	1	1
532	уже больше	1	1
533	можно назвать	2	1
534	в учении	1	1
535	эти проблемы	1	1
536	и заставляет	2	1
537	к этой	1	1
538	в другое	2	1
539	думаем о	1	1
540	деле если	1	1
541	эта была	1	1
542	речь есть	1	1
543	первого взгляда	1	1
544	и потому	6	1
545	нас остается	1	1
546	слова здесь	1	1
547	менее совершенно	1	1
548	том как	1	1
549	являются все	1	1
550	а с	7	1
551	а и	1	1
552	какое содержание	1	1
553	и таким	3	1
554	к ним	3	1
555	нашей точки	1	1
556	равнодушен к	1	1
557	их и	1	1
558	голове и	1	1
559	не указывает	1	1
560	перед собой	1	1
561	мы имеем	2	1
562	этот путь	2	1
563	а так	3	1
564	ему в	2	1
565	тем чтобы	5	1
566	лежит в	1	1
567	трудно было	1	1
568	с их	1	1
569	не могли	1	1
570	во время	4	1
571	она является	1	1
572	как от	2	1
573	случае в	1	1
574	важно то	1	1
575	друг друга	1	1
576	понятия и	1	1
577	должен был	4	1
578	со всем	1	1
579	краски и	1	1
580	бытие или	1	1
581	имеет для	1	1
582	ни было	2	1
583	и ничто	1	1
584	формы в	1	1
585	же как	3	1
586	это однако	1	1
587	что именно	2	1
588	так сказать	1	1
589	именно в	2	1
590	чтобы он	1	1
591	по возможности	1	1
592	тем и	2	1
593	таких условиях	1	1
594	оно есть	1	1
595	не потому	2	1
596	то для	1	1
597	знать о	1	1
598	а мы	1	1
599	самый термин	1	1
600	который как	1	1
601	эти два	1	1
602	не для	1	1
603	если он	1	1
604	некоторые другие	1	1
605	к одной	2	1
606	каждая такая	1	1
607	более и	1	1
608	и менее	1	1
609	с собой	1	1
610	как результат	1	1
611	на каждом	1	1
612	входящей в	1	1
613	на этом	1	1
614	с какими-нибудь	1	1
615	от человека	2	1
616	теперь уже	1	1
617	на земле	1	1
618	времени в	1	1
619	для одной	1	1
620	на них	1	1
621	нами и	2	1
622	с его	2	1
623	чем все	2	1
624	в познании	1	1
625	и всякая	1	1
626	с развитием	1	1
627	же эти	1	1
628	известный комплекс	1	1
629	не приходится	1	1
630	слова с	1	1
631	все и	1	1
632	все они	1	1
633	в состав	1	1
634	же в	1	1
635	но по	3	1
636	может показаться	1	1
637	о его	1	1
638	всего этого	1	1
639	чем в	1	1
640	и до	1	1
641	а следовательно	1	1
642	давно уже	1	1
643	в рамках	3	1
644	от нее	1	1
645	в которых	4	1
646	говорить не	1	1
647	все более	1	1
648	в ту	1	1
649	тем же	1	1
650	в глазах	2	1
651	что самый	1	1
652	до начала	1	1
653	каждая из	3	1
654	рассматривался как	1	1
655	одного из	1	1
656	что здесь	1	1
657	и остается	1	1
658	с ее	1	1
659	не следует	1	1
660	под знаком	1	1
661	до самого	1	1
662	мира в	1	1
663	так например	2	1
664	на нее	3	1
665	именно то	1	1
666	на одну	1	1
667	надеяться на	1	1
668	с каким-нибудь	1	1
669	и своей	1	1
670	ни на	1	1
671	этот вопрос	1	1
672	говорили о	2	1
673	и тогда	4	1
674	образом в	5	1
675	какой-нибудь другой	1	1
676	только некоторые	1	1
677	самой этой	2	1
678	здесь имеется	1	1
679	его существовании	1	1
