N	2gram	Vinokur_St_2	Komedia
193	сравнению с	1	2
194	оказался в	1	2
195	которую он	2	2
196	в свое	1	2
197	трагедии и	1	2
198	в другом	4	2
199	конце концов	1	2
200	бы то	2	2
201	что они	2	2
202	больше чем	1	2
203	не будет	1	2
204	здесь не	1	2
205	не было	3	2
206	и он	3	2
207	из этой	2	2
208	и все	1	2
209	ни было	2	2
210	отказаться от	1	2
211	как видим	1	2
212	к концу	1	2
213	то обстоятельство	4	2
214	к этой	1	2
215	что эта	3	2
216	мы не	1	2
217	в основе	1	2
218	дело не	2	2
219	и без	1	2
220	с другими	1	2
221	хотя это	1	2
222	целый ряд	1	2
223	а на	1	2
224	в их	3	2
225	разумеется что	4	2
226	еще одно	1	2
227	ли в	1	2
228	между ними	1	2
229	и во	1	2
230	и я	2	2
231	по тому	1	2
232	отрывок из	2	2
233	сюжетной ситуации	1	2
234	в образе	3	2
235	не мог	3	2
236	нуждается в	1	2
237	является ли	1	2
238	раз в	2	2
239	только один	1	2
240	его не	3	2
241	вплоть до	1	2
242	что касается	1	2
243	совершенно не	2	2
244	в таком	1	2
245	а затем	2	2
246	между тем	5	2
247	можно предполагать	1	2
248	к своему	2	2
249	то время	1	2
250	не с	1	2
251	для понимания	1	2
252	из его	2	2
253	этом случае	1	2
254	на вопрос	3	2
255	а как	4	2
256	как мы	1	2
257	пребывания в	2	2
258	все время	1	2
259	из этого	1	2
260	отличие от	2	2
261	в качестве	5	2
262	е в	1	2
263	до того	4	2
264	тот же	1	2
265	г в	5	2
266	в сущности	1	2
267	и отец	1	2
268	и о	4	2
269	х годов	1	2
270	она не	1	2
271	уже в	1	2
272	в руки	1	2
273	на основании	1	2
274	что ему	3	2
275	в и	13	2
276	лет до	2	2
277	что для	1	2
278	над его	1	2
279	в изображении	1	2
280	в эпоху	1	2
281	по мнению	1	2
282	без всякого	1	2
283	в виду	7	2
284	другой стороны	3	2
285	в котором	7	2
286	нет ни	1	2
287	как в	3	2
288	тому что	7	2
289	этом отношении	9	2
290	не могут	1	2
291	к одной	1	2
292	и на	6	2
293	за пределы	1	2
294	себя и	1	2
295	в одном	6	2
296	и если	1	2
297	в результате	2	2
298	не совсем	1	2
299	из всех	1	2
300	роль в	1	2
301	не как	1	2
302	представление о	1	2
303	при всем	1	2
304	в своих	1	2
305	не испытывал	1	2
306	и хотя	1	2
307	не приходится	4	2
308	в развитии	1	2
309	представляют собой	1	2
310	в известной	1	2
311	а также	2	2
312	по существу	2	2
313	в области	2	2
314	его отца	1	2
315	в рукописи	2	2
316	так или	1	2
317	именно потому	1	2
318	такое же	2	2
319	обстоятельство что	4	2
320	что с	2	2
321	в г	7	2
322	и это	2	2
323	за то	3	2
324	в пределах	1	2
325	г и	1	2
326	или иначе	1	2
327	могло быть	3	2
328	можно было	1	2
329	она была	1	2
330	положение вещей	1	2
331	он и	1	2
332	вполне возможно	1	2
333	все эти	2	1
334	что дал	1	1
335	у современников	1	1
336	себя да	1	1
337	материал для	3	1
338	не отдавать	1	1
339	намека на	1	1
340	ни одного	3	1
341	не находит	1	1
342	в первую	1	1
343	и совершенно	1	1
344	и всякого	1	1
345	целый год	1	1
346	из этих	1	1
347	построении образов	1	1
348	зная о	1	1
349	себе отчет	1	1
350	то его	1	1
351	в город	1	1
352	еще до	4	1
353	отношении к	3	1
354	это предположение	1	1
355	места в	1	1
356	больше нравится	1	1
357	для нас	1	1
358	образа мыслей	1	1
359	и сыну	1	1
360	за него	2	1
361	только после	1	1
362	этой сцены	1	1
363	значение в	1	1
364	свое мнение	2	1
365	вопрос о	6	1
366	в обоих	3	1
367	ко времени	2	1
368	то не	1	1
369	обычно не	1	1
370	можно сказать	1	1
371	в силе	2	1
372	на пути	1	1
373	но нет	1	1
374	на правах	1	1
375	или в	1	1
376	жизни и	1	1
377	в семью	1	1
378	чем он	2	1
379	и тем	1	1
380	для своего	2	1
381	для которого	1	1
382	нет в	1	1
383	сцене не	1	1
384	это дело	1	1
385	можно считать	1	1
386	которым они	1	1
387	может служить	1	1
388	ведут в	1	1
389	и недостатки	1	1
390	в комментариях	2	1
391	не к	2	1
392	у меня	3	1
393	на своем	1	1
394	выражение в	2	1
395	это время	2	1
396	на тему	1	1
397	для них	1	1
398	драматический характер	1	1
399	и их	1	1
400	отрывков из	1	1
401	конечно это	1	1
402	после того	4	1
403	и вся	2	1
404	все известные	1	1
405	этому поводу	2	1
406	к числу	1	1
407	чтобы сделать	2	1
408	против его	1	1
409	сомневаться что	1	1
410	ли ты	1	1
411	чтобы показать	1	1
412	в устах	2	1
413	в ответ	1	1
414	писал в	1	1
415	говорил что	1	1
416	в сцене	7	1
417	говоря уже	1	1
418	настоящее время	1	1
419	обмен репликами	1	1
420	свое время	1	1
421	не дал	1	1
422	действующих лиц	4	1
423	было в	1	1
424	и теперь	2	1
425	независимо от	1	1
426	и до	1	1
427	но вместе	1	1
428	близко к	1	1
429	без внимания	1	1
430	в бою	1	1
431	к другому	1	1
432	тем у	2	1
433	в некоторых	2	1
434	в понимании	1	1
435	не были	1	1
436	отцу и	1	1
437	полемики с	2	1
438	в голову	1	1
439	что я	2	1
440	относятся к	3	1
441	таким путем	1	1
442	первую очередь	1	1
443	отрывках из	1	1
444	в руках	1	1
445	о возможности	1	1
446	если она	1	1
447	смысл его	1	1
448	и те	2	1
449	что на	3	1
450	ничего общего	1	1
451	не на	2	1
452	середины х	1	1
453	которые он	1	1
454	себя внимание	2	1
455	как его	1	1
456	жизнь в	1	1
457	в это	2	1
458	к самому	1	1
459	одно из	1	1
460	строчек из	1	1
461	меня в	2	1
462	эти слова	2	1
463	мне представляется	1	1
464	ответ на	1	1
465	на которую	1	1
466	сам а	1	1
467	этот счет	1	1
468	он сам	1	1
469	им в	1	1
470	на совершенно	1	1
471	но не	3	1
472	друзей и	1	1
473	отношения между	1	1
474	с той	2	1
475	отрывке из	1	1
476	в главном	1	1
477	отрицать что	1	1
478	уже после	2	1
479	в трагедии	17	1
480	в тех	2	1
481	что человек	1	1
482	со словами	1	1
483	например в	3	1
484	похож на	1	1
485	с общим	1	1
486	внимание что	1	1
487	не выдерживает	1	1
488	появления в	3	1
489	вышел из	1	1
490	о своей	2	1
491	конечно в	2	1
492	по этому	2	1
493	в живых	1	1
494	быть не	1	1
495	особенно в	2	1
496	здесь между	3	1
497	имеет ничего	1	1
498	не был	3	1
499	отчет в	1	1
500	к власти	2	1
501	но как	1	1
502	без проверки	1	1
503	времени и	4	1
504	полным правом	1	1
505	этом и	1	1
506	аналогий с	1	1
507	мало того	1	1
508	в этих	3	1
509	отметить еще	1	1
510	если до	1	1
511	г здесь	1	1
512	вот что	3	1
513	в числе	2	1
514	непосредственно из	1	1
515	а после	1	1
516	по адресу	2	1
517	которой не	1	1
518	да и	1	1
519	найдет в	1	1
520	душа моя	1	1
521	и ему	1	1
522	виду что	1	1
523	по инициативе	1	1
524	в №	2	1
525	они не	2	1
526	два года	2	1
527	кого из	1	1
528	но этот	1	1
529	но он	3	1
530	свидетельствуют о	2	1
531	говорят о	1	1
532	больше всего	2	1
533	лица не	1	1
534	могут найти	1	1
535	иначе в	1	1
536	скорее наоборот	1	1
537	известно что	1	1
538	перемена в	1	1
539	которой в	2	1
540	что при	1	1
541	а что	1	1
542	с которым	1	1
543	место в	1	1
544	и лишь	1	1
545	я могу	1	1
546	в чем	1	1
547	для самого	1	1
548	не говоря	1	1
549	в статье	2	1
550	к его	1	1
551	он с	1	1
552	общего с	1	1
553	конечно на	1	1
554	в середине	1	1
555	что у	4	1
556	к новым	1	1
557	да еще	1	1
558	времени не	2	1
559	что из	1	1
560	которая была	2	1
561	в городе	1	1
562	сказать что	2	1
563	принадлежат к	1	1
564	и от	1	1
565	можно назвать	1	1
566	тоже по	2	1
567	и монолог	1	1
568	в поисках	1	1
569	что монолог	1	1
570	зависимости от	1	1
571	пор они	1	1
572	найти в	1	1
573	в различном	1	1
574	говорит о	2	1
575	весь в	1	1
576	к сожалению	2	1
577	к какому	1	1
578	в изложении	1	1
579	действия но	1	1
580	всю свою	1	1
581	такого рода	2	1
582	но столь	1	1
583	и потому	2	1
584	о них	1	1
585	очевидно что	2	1
586	а с	3	1
587	шесть лет	2	1
588	жанра в	1	1
589	казалось что	1	1
590	в истории	2	1
591	быть ни	1	1
592	в первом	1	1
593	так называемых	1	1
594	это же	1	1
595	пользовался не	1	1
596	с возмущением	1	1
597	плод недоразумения	1	1
598	близкое к	1	1
599	это делает	1	1
600	была им	1	1
601	той же	1	1
602	не могло	3	1
603	больше не	1	1
604	еще раньше	1	1
605	лет спустя	1	1
606	или менее	2	1
607	сюжету и	1	1
608	это было	2	1
609	составу и	1	1
610	почти за	1	1
611	прошлого века	1	1
612	при его	1	1
613	в каждом	1	1
614	чем ты	1	1
615	по поводу	8	1
616	сам же	1	1
617	и тому	1	1
618	и представляют	1	1
619	более или	2	1
620	вспоминать о	1	1
621	котором он	1	1
622	полное право	2	1
623	не должен	2	1
624	стиха и	1	1
625	от своего	1	1
626	в третье	1	1
627	в зависимости	1	1
628	вопроса об	1	1
629	находясь в	1	1
630	в настоящее	1	1
631	такую же	1	1
632	малейшего намека	1	1
633	том же	2	1
634	с жизнью	1	1
635	на которых	1	1
636	того как	7	1
637	из рук	1	1
638	в сторону	1	1
639	такой же	1	1
640	т д	6	1
641	на рубеже	3	1
642	в отличие	2	1
643	которых в	1	1
644	как на	9	1
645	пути к	1	1
646	не похож	1	1
647	уже о	1	1
648	с собой	1	1
649	одному и	1	1
650	не столько	7	1
651	его современников	1	1
652	следует понимать	1	1
653	еще раз	1	1
654	на этом	1	1
655	предполагать что	1	1
656	а к	2	1
657	предположение о	1	1
658	впрочем не	1	1
659	своего времени	4	1
660	был для	4	1
661	обоих случаях	1	1
662	не случайно	1	1
663	те же	1	1
664	к первому	2	1
665	том числе	1	1
666	в построении	1	1
667	я не	7	1
668	позволяет ему	1	1
669	достаточного материала	1	1
670	одном из	3	1
671	от них	1	1
672	этом вопросе	1	1
673	всего это	1	1
674	слова с	1	1
675	мы располагаем	1	1
676	все они	1	1
677	ее из	1	1
678	при сравнении	2	1
679	брат и	1	1
680	и уходит	1	1
681	отличаются от	1	1
682	были известны	1	1
683	из iii	1	1
684	ему все	1	1
685	была бы	5	1
686	обращает на	3	1
687	в пользу	3	1
688	которые не	3	1
689	чтобы утверждать	1	1
690	бы его	1	1
691	из пяти	1	1
692	т а	1	1
693	а то	1	1
694	есть также	1	1
695	в ту	1	1
696	жизни в	1	1
697	момент на	1	1
698	никак не	2	1
699	только в	2	1
700	эта последняя	1	1
701	на пир	1	1
702	что все	1	1
703	слышится в	1	1
704	свое собственное	1	1
705	первые десятилетия	1	1
706	только на	1	1
707	действующего лица	2	1
708	уходит в	1	1
709	из наиболее	1	1
710	себе и	1	1
711	по содержанию	1	1
712	на свете	1	1
713	совершенно открыто	2	1
714	в печати	4	1
715	именно поэтому	1	1
716	на своего	1	1
717	и сами	1	1
718	и как	2	1
719	ни к	1	1
720	v в	1	1
721	из последних	1	1
722	и успехом	1	1
723	в одной	2	1
724	к одному	1	1
725	от которого	1	1
726	это был	2	1
727	сцену в	2	1
728	и снова	1	1
729	также целый	1	1
730	и по	3	1
731	основу сюжета	1	1
732	он уже	1	1
733	том чтобы	1	1
734	в текст	1	1
735	во многом	2	1
736	молодой женщины	3	1
737	во втором	1	1
