N	2gram	Propp_Isto_6	Dialekti
489	надо сказать	1	1
490	на небо	8	1
491	без всяких	2	1
492	тому чтобы	1	1
493	на эти	2	1
494	вообще на	1	1
495	в древней	2	1
496	это вопрос	1	1
497	мифов в	1	1
498	и очень	1	1
499	случае в	1	1
500	начиная от	2	1
501	другой на	1	1
502	хотя это	1	1
503	и другое	2	1
504	в обоих	1	1
505	как о	1	1
506	считает что	1	1
507	в египетской	1	1
508	ее с	1	1
509	в основе	1	1
510	нашего сознания	1	1
511	из их	1	1
512	подобно тому	1	1
513	больше чем	1	1
514	одна из	2	1
515	это то	2	1
516	на землю	4	1
517	и по-видимому	1	1
518	можно видеть	1	1
519	уничтожение всех	1	1
520	к мифу	1	1
521	что душа	3	1
522	остается в	1	1
523	но даже	1	1
524	ли это	1	1
525	с другом	1	1
526	в стиле	1	1
527	и далее	2	1
528	и оно	1	1
529	и живой	1	1
530	начиная с	1	1
531	похож на	1	1
532	заметил что	1	1
533	разницей что	1	1
534	отличается от	2	1
535	в сказках	3	1
536	вокруг него	3	1
537	об одном	2	1
538	мере того	1	1
539	еще яснее	2	1
540	наоборот в	1	1
541	его значение	1	1
542	мысли о	1	1
543	долго не	1	1
544	оно не	1	1
545	с мифом	2	1
546	не живет	1	1
547	должен быть	1	1
548	оно может	2	1
549	элементы в	1	1
550	не забудем	1	1
551	и о	1	1
552	не существует	1	1
553	но при	2	1
554	здесь не	2	1
555	были бы	1	1
556	чтобы быть	1	1
557	приводит к	1	1
558	мы наблюдаем	1	1
559	его самого	1	1
560	в живых	1	1
561	в образе	10	1
562	те же	1	1
563	здесь как	1	1
564	одного из	1	1
565	здесь нет	2	1
566	еще в	3	1
567	и на	12	1
568	по мере	1	1
569	выводу что	1	1
570	эта сторона	2	1
571	образом в	1	1
572	и здесь	1	1
573	и возможно	1	1
574	вот почему	3	1
575	и поэтому	1	1
576	него же	1	1
577	его тело	1	1
578	в индийской	1	1
579	можно заметить	1	1
580	это была	1	1
581	нет у	1	1
582	однако что	1	1
583	но ничего	1	1
584	от них	1	1
585	живой человек	1	1
586	на одном	1	1
587	как его	1	1
588	не видел	2	1
589	них в	1	1
590	никакого другого	1	1
591	я ее	1	1
592	и решил	2	1
593	людей а	2	1
594	но с	1	1
595	же все	1	1
596	а если	1	1
597	не решается	1	1
598	идет по	1	1
599	мне кажется	1	1
600	менее в	1	1
601	на другие	1	1
602	меня и	3	1
603	не имеет	2	1
604	они слились	1	1
605	из многих	1	1
606	пор не	1	1
607	уже говорили	1	1
608	и действительно	3	1
609	поэтому и	1	1
610	всех его	2	1
611	представление об	1	1
612	религии нет	1	1
613	в большом	1	1
614	не происходит	3	1
615	но то	1	1
616	их не	1	1
617	именно на	2	1
618	человека с	1	1
619	из которых	3	1
620	то и	2	1
621	оно в	1	1
622	а это	1	1
623	при помощи	3	1
624	но совершенно	1	1
625	его и	1	1
626	она действительно	1	1
627	мы знаем	2	1
628	забудем что	1	1
629	ли сказать	1	1
630	пока не	2	1
631	и также	1	1
632	весь комплекс	2	1
633	небо на	1	1
634	у нее	1	1
635	к ним	1	1
636	лишая их	1	1
637	при всей	1	1
638	оно само	1	1
639	друг друга	1	1
640	мы можем	7	1
641	у него	7	1
642	случае не	1	1
643	на меня	1	1
644	она имеет	2	1
645	но человек	1	1
646	к одной	1	1
647	и вместе	1	1
648	ее на	2	1
649	есть вообще	1	1
650	в других	4	1
651	здесь только	1	1
652	смотря по	1	1
653	в особенности	1	1
654	всегда уже	1	1
655	новая форма	1	1
656	даже не	1	1
657	как у	2	1
658	нет самого	1	1
659	стороны эта	1	1
660	на то	2	1
661	сам себя	1	1
662	еще и	1	1
663	наконец в	1	1
664	и др	2	1
665	обоих случаях	1	1
666	на ней	1	1
667	от другого	1	1
668	месте и	1	1
669	связано с	4	1
670	превращается в	7	1
671	и мертвых	2	1
672	одной стороны	7	1
673	он только	1	1
674	своем месте	1	1
675	его как	1	1
676	и принимает	1	1
677	огонь а	1	1
678	которые по	1	1
679	могут служить	1	1
680	там где	5	1
681	нигде в	1	1
682	имея в	1	1
683	вступает в	1	1
684	дано только	1	1
685	д в	1	1
686	это одно	1	1
687	над ним	1	1
688	это делается	1	1
689	на тот	2	1
690	самая обыкновенная	1	1
691	тому как	1	1
692	воды и	3	1
693	по существу	1	1
694	друг с	1	1
695	и такие	1	1
696	д мы	1	1
697	или другого	1	1
698	нам еще	2	1
699	во всю	1	1
700	с этой	2	1
701	ты не	1	1
702	есть оно	1	1
703	несколько слов	1	1
704	своей жизни	1	1
705	видно что	2	1
706	есть другое	1	1
707	но для	2	1
708	например у	3	1
709	месте в	1	1
710	на одной	1	1
711	только мы	1	1
712	на задний	1	1
713	в его	5	1
714	есть одно	1	1
715	что кто-то	1	1
716	мира и	2	1
717	а все	1	1
718	еще раз	1	1
719	своей собственной	1	1
720	ее и	1	1
721	солнца и	3	1
722	из себя	1	1
723	тем более	1	1
724	не должен	1	1
725	но зато	1	1
726	мы не	6	1
727	и земли	1	1
728	находим в	1	1
729	мифе нет	1	1
730	уже давно	2	1
731	еще никогда	1	1
732	всегда только	1	1
733	не знает	1	1
734	египетской религии	1	1
735	состоит из	1	1
736	в живописи	1	1
737	равно как	1	1
738	он вступает	1	1
739	уже видели	3	1
740	в отдельности	1	1
741	из этого	3	1
742	перед нею	1	1
743	сопоставление и	1	1
744	в свое	2	1
745	ли он	1	1
746	на своем	4	1
747	некоторых случаях	2	1
748	предстала перед	1	1
749	но эти	2	1
750	видим в	1	1
751	существо хотя	1	1
752	и эта	3	1
753	это в	1	1
754	небо и	3	1
755	мыслили себе	1	1
756	как на	3	1
757	точно так	2	1
758	все что	4	1
