N	2gram	Bakhtin_Pr_4	Vladivir
206	как к	1	2
207	первых двух	1	2
208	он на	1	2
209	в самом	9	2
210	бы с	1	2
211	еще один	1	2
212	во многих	1	2
213	как он	3	2
214	на то	3	2
215	человек не	1	2
216	с новым	1	2
217	а к	1	2
218	мысли и	2	2
219	и сам	5	2
220	и по	2	2
221	на этом	3	2
222	будем говорить	1	2
223	но дело	2	2
224	но все	2	2
225	на все	2	2
226	это не	5	2
227	он все	1	2
228	кажется что	3	2
229	и вы	1	2
230	мы не	4	2
231	еще в	1	2
232	нисколько не	1	2
233	достоевского но	3	2
234	и при	3	2
235	в их	4	2
236	их в	3	2
237	однако в	1	2
238	даже в	1	2
239	а вот	1	2
240	и очень	1	2
241	то с	1	2
242	раз и	4	2
243	она не	3	2
244	тогда когда	1	2
245	правда в	3	2
246	того как	2	2
247	и притом	1	2
248	к этим	1	2
249	в самых	1	2
250	что вы	1	2
251	того чтобы	1	2
252	того и	2	2
253	на меня	1	2
254	всего на	1	2
255	не о	1	2
256	ровно ничего	1	2
257	и нужно	1	2
258	как будто	1	2
259	начиная с	1	2
260	к тому	2	2
261	а что	4	2
262	он никогда	1	2
263	некоторой степени	1	2
264	вы не	1	2
265	хотел бы	1	2
266	в виду	4	2
267	людей в	2	2
268	без всякого	2	2
269	данном случае	1	2
270	в последние	1	2
271	и ту	1	2
272	ничего не	2	2
273	со своей	1	2
274	вот это	1	2
275	о нем	6	2
276	после того	1	2
277	в сущности	7	2
278	и во	3	2
279	к нему	5	2
280	и всякая	1	2
281	и она	1	2
282	в каких	1	2
283	и жизни	1	2
284	себя в	3	2
285	он сам	2	2
286	него и	1	2
287	а то	3	2
288	его и	1	2
289	же они	1	2
290	в новом	1	2
291	мы находим	5	2
292	друг друга	6	2
293	до некоторой	1	2
294	бытия и	3	2
295	любил и	1	2
296	здесь в	2	2
297	во второй	1	2
298	что не	1	2
299	что для	1	2
300	не на	1	2
301	так глубоко	1	2
302	уже давно	1	2
303	в частности	1	2
304	здесь можно	1	2
305	и потому	1	2
306	отрывок из	1	2
307	только его	1	2
308	в той	3	2
309	мы сказали	3	2
310	с очень	1	2
311	у вас	1	2
312	является как	1	2
313	не любил	1	2
314	можно было	2	2
315	в более	1	2
316	в двух	1	2
317	у достоевского	16	2
318	я хотел	1	2
319	к этой	1	2
320	жизни в	1	2
321	с ней	1	2
322	есть и	2	2
323	же и	4	2
324	можно назвать	1	2
325	в своих	1	2
326	во сне	2	2
327	смысле слова	2	1
328	одним из	3	1
329	например в	4	1
330	в тех	1	1
331	после появления	1	1
332	и др	1	1
333	последний раз	2	1
334	так у	1	1
335	он хотел	1	1
336	между двумя	3	1
337	из другого	1	1
338	по преимуществу	1	1
339	смерть в	1	1
340	собственном смысле	1	1
341	высшей степени	1	1
342	жизни здесь	1	1
343	в несколько	1	1
344	слово во	1	1
345	хорошо и	1	1
346	жизни которое	1	1
347	из своих	2	1
348	этом не	1	1
349	он как	2	1
350	но она	2	1
351	на тему	1	1
352	начала в	1	1
353	мы здесь	2	1
354	литературы и	1	1
355	в которых	2	1
356	за свое	1	1
357	самом деле	4	1
358	но как	1	1
359	а только	1	1
360	если в	2	1
361	менее всего	1	1
362	с собою	2	1
363	что так	2	1
364	нет и	2	1
365	он жалуется	1	1
366	конечно совершенно	1	1
367	в произведениях	2	1
368	как нам	2	1
369	когда он	2	1
370	целый ряд	2	1
371	его к	2	1
372	духа и	1	1
373	знаю что	4	1
374	себе не	1	1
375	весь город	1	1
376	о самом	1	1
377	себе как	2	1
378	та же	1	1
379	бы и	2	1
380	из той	1	1
381	без учета	1	1
382	в нашем	1	1
383	знаем в	1	1
384	тоже не	1	1
385	тому же	1	1
386	так сказать	5	1
387	что она	1	1
388	в первых	2	1
389	их может	1	1
390	одному из	1	1
391	они в	1	1
392	и еще	1	1
393	на том	2	1
394	свою собственную	1	1
395	и совершенно	2	1
396	чем у	3	1
397	к одному	6	1
398	не к	3	1
399	свое время	2	1
400	же самая	1	1
401	и единство	1	1
402	никому не	2	1
403	ней не	1	1
404	его можно	1	1
405	ведь был	1	1
406	человек он	1	1
407	последнее слово	1	1
408	это конечно	1	1
409	от нее	1	1
410	что все	1	1
411	это дано	1	1
412	об этой	1	1
413	связанных с	1	1
414	или два	1	1
415	а по	1	1
416	сообщение о	1	1
417	лишь в	2	1
418	и иногда	1	1
419	а как	2	1
420	его личности	1	1
421	в свое	2	1
422	приносит с	1	1
423	он есть	2	1
424	не знаете	1	1
425	другому а	1	1
426	ведь в	1	1
427	в жизни	5	1
428	к области	2	1
429	к годам	2	1
430	на которую	1	1
431	в высшей	1	1
432	все равно	2	1
433	далеко не	3	1
434	но лишь	1	1
435	мы имеем	3	1
436	между собою	1	1
437	друга в	1	1
438	своей новой	1	1
439	чем в	1	1
440	такой же	3	1
441	можно только	1	1
442	во время	1	1
443	но если	3	1
444	от своего	1	1
445	жизнь которую	1	1
446	при изучении	1	1
447	а главное	1	1
448	в такой	1	1
449	и без	1	1
450	место в	1	1
451	степени не	1	1
452	что до	1	1
453	своего рода	4	1
454	однако он	1	1
455	нем он	1	1
456	смысле а	1	1
457	но эта	1	1
458	не будем	1	1
459	которые в	2	1
460	но во	1	1
461	же тут	1	1
462	если бы	3	1
463	по всем	1	1
464	уже сказали	2	1
465	могли быть	1	1
466	для нее	1	1
467	и под	1	1
468	быть или	1	1
469	произведения как	1	1
470	при всех	1	1
471	но они	1	1
472	или что	1	1
473	будем рассматривать	1	1
474	всего его	2	1
475	почти никогда	1	1
476	с теми	1	1
477	самого начала	1	1
478	есть а	1	1
479	дело не	1	1
480	дальше что	1	1
481	что их	1	1
482	пушкина но	1	1
483	что такое	2	1
484	и сама	1	1
485	на него	3	1
486	весь этот	1	1
487	чтобы стать	1	1
488	но только	1	1
489	не могло	2	1
490	следовательно и	2	1
491	и всегда	1	1
492	жизни не	2	1
493	в самой	5	1
494	и весь	1	1
495	этих двух	4	1
496	и лишь	1	1
497	эта тенденция	1	1
498	и является	2	1
499	во всем	4	1
500	именно его	1	1
501	прибегать к	1	1
502	достоевского можно	1	1
503	в сознании	1	1
504	следует отметить	1	1
505	которую можно	1	1
506	из истории	1	1
507	только с	1	1
508	если только	2	1
509	ну а	1	1
510	у меня	3	1
511	и здесь	4	1
512	к отдельным	1	1
513	очень часто	4	1
514	не столь	1	1
515	с явным	1	1
516	понимает и	1	1
517	нет мы	1	1
518	должны быть	1	1
519	все еще	1	1
520	этого второго	1	1
521	приведем еще	1	1
522	здесь еще	1	1
523	этой своей	1	1
524	у себя	1	1
525	которого мы	1	1
526	не хочу	1	1
527	переписки с	1	1
528	в собственном	1	1
529	характер и	1	1
530	в себя	4	1
531	в произведении	2	1
532	с самого	1	1
533	князя и	1	1
534	так в	2	1
535	стремиться к	1	1
536	и перед	1	1
537	все из	1	1
538	с собой	3	1
539	на нее	1	1
540	времени и	2	1
541	особенно в	5	1
542	с самим	5	1
543	приходится это	1	1
544	здесь нет	3	1
545	во многом	1	1
546	еще не	7	1
547	одном глазу	1	1
548	я знаю	1	1
549	поэтому в	1	1
550	совершенно невозможно	1	1
551	для этого	2	1
552	который определяется	1	1
553	здесь та	1	1
554	на их	1	1
555	время уже	1	1
556	может не	1	1
557	то уже	1	1
558	любовью и	1	1
559	влияние на	2	1
560	все его	1	1
561	на таком	1	1
562	и хочет	1	1
563	во втором	1	1
564	всеми своими	1	1
565	он работает	2	1
566	единого и	2	1
567	в него	6	1
568	и самые	1	1
569	в литературе	1	1
570	сюда он	1	1
571	но с	2	1
572	этот вопрос	2	1
573	с каждым	1	1
574	в какой	1	1
575	пор не	2	1
576	поэтому и	2	1
577	он теперь	1	1
578	всех его	3	1
579	здесь с	2	1
580	и тем	2	1
581	со всеми	1	1
582	же он	2	1
583	человека с	1	1
584	с нею	2	1
585	мы очень	1	1
586	зрения того	1	1
587	если мы	5	1
588	только на	3	1
589	не принимает	2	1
590	слова не	2	1
591	и других	4	1
592	правда к	1	1
593	признать его	1	1
594	характерно что	1	1
595	и их	3	1
596	никто не	1	1
597	точка зрения	1	1
598	в одном	11	1
599	здесь перед	1	1
600	к ним	4	1
601	дело и	1	1
602	как раз	7	1
603	видения и	2	1
604	тем что	3	1
605	полемики в	1	1
606	рядом с	5	1
607	вид что	1	1
608	нужно было	1	1
609	ты не	1	1
610	даже не	1	1
611	о своей	1	1
612	до сих	8	1
613	достоевского так	2	1
614	глубокая и	1	1
615	было и	1	1
616	этот термин	1	1
617	смысла и	1	1
618	то и	2	1
619	и стал	1	1
620	которых мы	1	1
621	ничем не	1	1
622	мы и	3	1
623	у его	1	1
624	этого сна	1	1
625	него не	1	1
626	что мы	2	1
627	на слово	1	1
628	все более	1	1
629	вследствие чего	1	1
630	ни на	1	1
631	до этого	1	1
632	его как	2	1
633	и гораздо	1	1
634	настоящей работы	1	1
635	в биографическом	1	1
636	к своему	3	1
637	не могут	3	1
638	но сам	1	1
639	перед нами	12	1
640	столкновение с	1	1
641	это есть	1	1
642	в мир	1	1
643	к характеристике	1	1
644	в первой	2	1
645	для понимания	2	1
646	в бесах	1	1
647	довольно много	1	1
648	рассказ в	3	1
649	с любовью	1	1
650	этом случае	1	1
651	является для	1	1
652	будет и	1	1
653	в нижнем	1	1
654	могли возникнуть	1	1
655	сих пор	8	1
656	но для	3	1
657	сознании и	2	1
658	этом смысле	2	1
659	при всем	2	1
660	исключает всякую	1	1
661	в книге	1	1
662	любовь к	4	1
663	наших последующих	1	1
664	любимой им	1	1
665	известной степени	1	1
666	вы меня	1	1
667	тоже может	2	1
668	которых он	1	1
669	и другим	1	1
670	нельзя сказать	1	1
671	котором он	1	1
672	мира и	1	1
673	сливаться с	1	1
674	в другое	1	1
675	время и	2	1
676	не с	1	1
677	с двух	1	1
678	от него	1	1
679	которой они	1	1
680	есть уже	2	1
681	он во	1	1
682	бы на	1	1
683	личности и	1	1
684	пока речь	1	1
685	отношении к	2	1
686	французский язык	1	1
687	быть и	1	1
688	между ними	10	1
689	отношением к	1	1
690	была бы	1	1
691	от всех	1	1
692	резкого и	1	1
693	ему но	1	1
694	уже после	3	1
695	по одному	1	1
696	мы коснемся	1	1
697	мы увидим	6	1
698	будет сказать	1	1
699	всегда была	1	1
700	но эти	4	1
701	а может	1	1
702	которая уже	1	1
703	в данную	1	1
704	и другие	3	1
705	том числе	4	1
706	они не	2	1
