N	2gram	Vinokur_Ku_2	Marksizm
194	так как	15	3
195	до сих	1	3
196	с другой	8	3
197	речи а	3	3
198	в живом	2	3
199	не было	4	3
200	одной стороны	1	3
201	языка не	2	3
202	синтаксические формы	1	3
203	да и	6	3
204	должно быть	4	3
205	всякое слово	1	3
206	и от	2	3
207	сих пор	1	3
208	что оно	3	3
209	сознания и	2	3
210	только что	1	3
211	а в	3	3
212	во всяком	5	3
213	отношения к	2	2
214	совершенно справедливо	1	2
215	в зависимости	4	2
216	говорящего коллектива	3	2
217	вопрос о	9	2
218	почти исключительно	1	2
219	конечно и	2	2
220	зависимости от	5	2
221	и он	1	2
222	он был	1	2
223	иное как	1	2
224	то мы	1	2
225	но как	1	2
226	дело обстоит	1	2
227	ответ на	2	2
228	что они	2	2
229	определяется не	1	2
230	независимо от	1	2
231	в своем	2	2
232	более и	1	2
233	в противном	1	2
234	его к	2	2
235	от этого	2	2
236	что это	7	2
237	же слово	1	2
238	в нашем	7	2
239	речи на	2	2
240	значение так	1	2
241	тому же	1	2
242	не следует	5	2
243	эта система	1	2
244	в узком	4	2
245	речи можно	1	2
246	лишь с	2	2
247	одно слово	1	2
248	значительной степени	1	2
249	этом последнем	1	2
250	различие между	3	2
251	и с	7	2
252	на все	2	2
253	на протяжении	1	2
254	рядом с	2	2
255	далеко не	1	2
256	и потому	2	2
257	и категории	1	2
258	он и	2	2
259	фигурирует в	1	2
260	мы не	1	2
261	установка на	2	2
262	место в	1	2
263	точку зрения	1	2
264	по крайней	6	2
265	на такое	1	2
266	как от	1	2
267	в атмосфере	2	2
268	слова как	3	2
269	только с	1	2
270	ли это	2	2
271	и именно	1	2
272	лежит в	1	2
273	должны быть	2	2
274	с заранее	1	2
275	темы и	2	2
276	если же	1	2
277	должен быть	5	2
278	и о	4	2
279	для лингвиста	2	2
280	определяется его	1	2
281	приводит к	5	2
282	являются лишь	1	2
283	в соответствующем	1	2
284	не с	1	2
285	здесь как	1	2
286	поэтому в	1	2
287	и даже	2	2
288	чтобы понять	2	2
289	сводится к	3	2
290	все его	1	2
291	в значительной	1	2
292	языке как	3	2
293	лишь как	1	2
294	ее от	1	2
295	и методов	1	2
296	крайней мере	6	2
297	всяком случае	5	2
298	пр но	2	2
299	но не	6	2
300	или же	2	2
301	и у	2	2
302	уже в	3	2
303	в виде	1	2
304	свидетельствует о	1	2
305	но для	3	2
306	мы знаем	4	2
307	не так	1	2
308	ведь это	1	2
309	убедимся что	1	2
310	слово как	1	2
311	но что	2	2
312	у него	3	2
313	речи к	1	2
314	тем что	3	2
315	и речь	2	2
316	даже и	2	2
317	в особенности	4	2
318	именно в	3	2
319	и прежде	1	2
320	что не	6	2
321	противном случае	1	2
322	они не	1	2
323	до конца	3	2
324	не на	2	2
325	однако и	2	2
326	и непосредственно	1	2
327	в речи	6	2
328	все более	1	2
329	вместе с	5	2
330	прямо сказать	1	2
331	понятно ведь	1	2
332	лингвистики и	1	2
333	вне этой	1	2
334	то к	1	2
335	там где	5	2
336	к проблеме	1	2
337	того или	2	2
338	или в	4	2
339	имеет дело	1	2
340	узком смысле	2	2
341	следовательно и	2	2
342	во французском	2	2
343	между ними	1	2
344	не знает	3	2
345	самого языка	2	2
346	или иного	2	2
347	что в	10	2
348	именно здесь	1	2
349	как на	1	2
350	этом совершенно	1	1
351	можно говорить	2	1
352	речь идет	2	1
353	также и	5	1
354	предполагает что	1	1
355	сам по	1	1
356	становится в	1	1
357	шансов на	1	1
358	не меняется	1	1
359	громадная социальная	1	1
360	то в	1	1
361	что тема	1	1
362	также что	2	1
363	с темой	1	1
364	в обычном	2	1
365	и элементарно	1	1
366	не приходится	1	1
367	сами же	1	1
368	говорения так	1	1
369	что система	1	1
370	contradictio in	1	1
371	in adjecto	1	1
372	совпадает с	1	1
373	говорить о	4	1
374	что иное	1	1
375	как во	1	1
376	которое не	1	1
377	мы и	1	1
378	как впрочем	2	1
379	языковом сознании	1	1
380	подчеркнуть что	1	1
381	принадлежит и	1	1
382	по линии	1	1
383	время в	1	1
384	установки на	1	1
385	всего этого	1	1
386	принципиальное значение	1	1
387	тон этой	1	1
388	а следовательно	2	1
389	из этих	1	1
390	язык от	1	1
391	письменной речью	2	1
392	то он	1	1
393	же на	1	1
394	а только	3	1
395	только тогда	1	1
396	не все	3	1
397	к слову	2	1
398	или иное	3	1
399	своем языке	1	1
400	языка становится	1	1
401	и я	1	1
402	как в	3	1
403	что именно	1	1
404	данный момент	3	1
405	дает нам	2	1
406	бы речь	1	1
407	не хватает	2	1
408	словом в	1	1
409	кроме того	1	1
410	структуре языка	2	1
411	и где	2	1
412	такое слово	1	1
413	слова между	1	1
414	когда он	1	1
415	могли бы	2	1
416	в круг	1	1
417	в каком-то	1	1
418	себе не	2	1
419	что слово	3	1
420	к чему	1	1
421	в которой	1	1
422	как это	5	1
423	так или	2	1
424	чуть ли	1	1
425	но без	1	1
426	ни одна	1	1
427	в последнее	1	1
428	эти новые	1	1
429	речи но	2	1
430	сюда относятся	1	1
431	удельный вес	1	1
432	явлением в	1	1
433	даже целые	1	1
434	не могла	1	1
435	с языком	1	1
436	этот процесс	1	1
437	и если	2	1
438	вообще не	1	1
439	что она	3	1
440	как оно	1	1
441	главным образом	3	1
442	в статье	3	1
443	поскольку он	1	1
444	в нашей	4	1
445	перестает быть	1	1
446	они в	1	1
447	всех этих	3	1
448	в первую	1	1
449	не значит	1	1
450	не нуждаются	1	1
451	к одному	1	1
452	этого вопроса	3	1
453	первым и	1	1
454	дела не	1	1
455	в силу	7	1
456	слова которое	1	1
457	и вот	5	1
458	широком смысле	4	1
459	оно могло	1	1
460	языком и	1	1
461	и стилистикой	1	1
462	так например	1	1
463	но все	4	1
464	в каждом	1	1
465	ни были	3	1
466	связанные с	2	1
467	в совершенно	1	1
468	связанных с	1	1
469	литературного языка	1	1
470	ясно что	5	1
471	этого процесса	1	1
472	заключается в	2	1
473	первую очередь	1	1
474	всю свою	1	1
475	что большинство	1	1
476	указанных двух	1	1
477	но уже	2	1
478	активного и	1	1
479	в них	4	1
480	языка для	1	1
481	нет в	1	1
482	о которых	3	1
483	речи заключается	1	1
484	с тем	2	1
485	место и	1	1
486	и вне	1	1
487	несмотря на	5	1
488	внимательного отношения	1	1
489	оснований говорить	1	1
490	речевого процесса	4	1
491	между грамматикой	2	1
492	и целые	1	1
493	все это	5	1
494	речь может	1	1
495	какие же	1	1
496	употребляет для	1	1
497	что такое	3	1
498	никаких оснований	2	1
499	лежат в	1	1
500	только для	2	1
501	бы к	1	1
502	почти ни	2	1
503	языке но	1	1
504	важным для	1	1
505	формы если	1	1
506	конечном счете	2	1
507	и пр.	1	1
508	значение для	1	1
509	не менее	7	1
510	смысле а	1	1
511	не понимает	1	1
512	но он	1	1
513	тем не	6	1
514	грамматикой и	2	1
515	это выражение	1	1
516	же такое	1	1
517	и вся	1	1
518	какие бы	1	1
519	бы на	2	1
520	далее что	1	1
521	что эта	2	1
522	деле это	1	1
523	тогда когда	1	1
524	и часто	1	1
525	с и	1	1
526	мышление в	1	1
527	языка с	1	1
528	где говорящий	1	1
529	но только	4	1
530	слово по	1	1
531	в структуре	1	1
532	находится в	1	1
533	вообще нет	1	1
534	в самой	2	1
535	что самое	1	1
536	в изменении	1	1
537	языка это	1	1
538	ему и	1	1
539	говорить лишь	1	1
540	это слово	4	1
541	убедиться в	1	1
542	имеет совершенно	1	1
543	так называемый	1	1
544	языка которые	1	1
545	так то	1	1
546	этом отношении	3	1
547	не нуждается	1	1
548	также те	1	1
549	за ними	2	1
550	в действительности	1	1
551	до чего	1	1
552	и современный	1	1
553	уже о	3	1
554	что можно	3	1
555	но там	1	1
556	в роде	1	1
557	не могут	5	1
558	когда мы	1	1
559	что все	5	1
560	и такие	1	1
561	ли не	2	1
562	но также	4	1
563	и свое	2	1
564	слова с	1	1
565	а ее	1	1
566	оно не	2	1
567	особенности речи	1	1
568	слово которое	1	1
569	этой своей	1	1
570	языка по	1	1
571	не учитывается	1	1
572	для проблемы	1	1
573	связи со	1	1
574	следовательно в	1	1
575	говоря уже	2	1
576	здесь не	3	1
577	языка лишь	1	1
578	в буквальном	2	1
579	они ни	1	1
580	последнее время	3	1
581	то или	3	1
582	слова вне	1	1
583	говорящий и	1	1
584	уже с	1	1
585	в себя	1	1
586	нельзя в	1	1
587	так в	3	1
588	роль в	2	1
589	слова а	1	1
590	на том	2	1
591	обращаясь к	1	1
592	и когда	1	1
593	в плоскости	2	1
594	отсюда и	2	1
595	здесь нет	1	1
596	элементов речи	1	1
597	становится уже	1	1
598	подойти к	1	1
599	когда в	2	1
600	по сравнению	2	1
601	понятно что	1	1
602	в синтаксисе	1	1
603	и вообще	2	1
604	существо дела	1	1
605	и правильное	1	1
606	к языку	1	1
607	языковое сознание	1	1
608	но может	1	1
609	образом в	2	1
610	ибо всякое	1	1
611	слово на	1	1
612	разговорной речи	2	1
613	наличных в	1	1
614	рассчитана на	1	1
615	внимание на	1	1
616	и что	8	1
617	речи то	1	1
618	можно сказать	4	1
619	вопросу о	3	1
620	жизни для	1	1
621	тем или	1	1
622	явлений языка	1	1
623	русской литературе	1	1
624	переходит в	1	1
625	в конечном	2	1
626	более широкий	1	1
627	нуждается в	2	1
628	находит свое	1	1
629	свой смысл	1	1
630	лингвистики в	1	1
631	и только	1	1
632	язык в	2	1
633	из сферы	1	1
634	язык есть	1	1
635	возможны различные	1	1
636	резюмируя все	1	1
637	каких бы	1	1
638	в него	1	1
639	ни к	15	1
640	в современной	2	1
641	всегда в	1	1
642	что здесь	1	1
643	но с	1	1
644	оно и	1	1
645	всякого рода	2	1
646	себе внимание	1	1
647	тот же	5	1
648	дело с	1	1
649	языка на	1	1
650	речевых явлений	1	1
651	о значении	2	1
652	впрочем и	1	1
653	для нее	1	1
654	как специфического	1	1
655	этих слов	1	1
656	или его	1	1
657	их не	2	1
658	тот или	1	1
659	современном русском	2	1
660	именно на	1	1
661	с какой	1	1
662	так что	1	1
663	же и	2	1
664	есть в	3	1
665	и др	1	1
666	понимания языка	1	1
667	уже не	8	1
668	вопроса о	6	1
669	ни одного	1	1
670	или не	1	1
671	еще одно	3	1
672	же в	3	1
673	кажется что	1	1
674	смысл слова	1	1
675	или даже	1	1
676	превращаются в	1	1
677	не сам	1	1
678	был бы	2	1
679	одно из	1	1
680	речи может	1	1
681	могло бы	1	1
682	говорить об	1	1
683	языковых фактов	1	1
684	в одном	1	1
685	иначе как	1	1
686	сами по	1	1
687	в современном	2	1
688	у нее	1	1
689	ее не	1	1
690	к ним	1	1
691	само по	5	1
692	свое выражение	1	1
693	в широком	2	1
694	от того	4	1
695	речью в	1	1
696	в других	1	1
697	в письменной	1	1
698	смысл принадлежит	1	1
699	со стороны	4	1
700	в данный	1	1
701	и точно	1	1
702	или иначе	3	1
703	а именно	2	1
704	в каких	1	1
705	соответствии с	2	1
706	я был	1	1
707	с той	2	1
708	и между	1	1
709	еще и	2	1
710	в середине	1	1
711	слово но	1	1
712	но возможен	1	1
713	произносится и	1	1
714	не говоря	2	1
715	в соответствии	3	1
716	превращается в	2	1
717	в стиле	1	1
718	смысла и	2	1
719	а на	2	1
720	которых мы	2	1
721	этого не	3	1
722	здесь эта	1	1
723	где эти	1	1
724	самое слово	1	1
725	другой стороны	7	1
726	такова задача	1	1
727	в появлении	1	1
728	дело в	1	1
729	и политическая	1	1
730	произведение в	1	1
731	во внимание	1	1
732	они лишь	1	1
733	школе да	1	1
734	если не	1	1
735	выражения но	1	1
736	между первым	1	1
737	на фоне	3	1
738	но оно	2	1
739	на который	2	1
740	языке с	2	1
741	ни на	2	1
742	языка именно	1	1
743	мы говорим	2	1
744	он говорит	1	1
745	для обозначения	2	1
746	если оно	1	1
747	сравнению с	1	1
748	лицом к	1	1
749	что же	5	1
750	различные типы	1	1
751	ощущаться как	1	1
752	отношения не	1	1
753	и было	1	1
754	быть не	2	1
755	в это	1	1
756	даны на	1	1
757	выражения на	1	1
758	этом случае	2	1
759	несколько слов	1	1
760	в целом	1	1
761	и первоначальной	1	1
762	но это	3	1
763	фактов в	1	1
764	и вторым	1	1
765	к двум	1	1
766	речевом общении	1	1
767	однако не	4	1
768	к вопросу	3	1
769	является ли	2	1
770	слова но	1	1
771	живет и	3	1
772	чем менее	1	1
773	слова из	1	1
774	прежде чем	1	1
775	где и	1	1
776	о котором	2	1
777	хотя и	4	1
778	у них	1	1
779	у достоевского	1	1
780	указания на	2	1
781	мы как	1	1
782	возможно также	1	1
783	мы должны	2	1
784	и восклицания	1	1
785	зрения в	3	1
786	потому что	25	1
787	все они	2	1
788	в новых	1	1
789	речи если	1	1
790	мы в	2	1
791	представляющих собою	1	1
792	то вопрос	1	1
793	нам не	2	1
794	последнем случае	1	1
795	говорящего к	1	1
796	но можно	2	1
797	этой проблемы	1	1
798	данном отношении	2	1
799	не что	1	1
800	в кругу	2	1
801	это и	3	1
802	языка то	1	1
803	были и	1	1
804	или иным	1	1
805	протекает и	1	1
806	но вот	2	1
807	целей и	1	1
808	речи как	1	1
809	и слов	1	1
810	и другие	1	1
811	по поводу	2	1
812	каждое слово	1	1
813	гораздо более	3	1
814	смысле что	1	1
