N	2gram	Potebnia_M_2	Problemy
148	а между	4	3
149	если б	5	3
150	в чем-то	1	3
151	обойтись без	1	3
152	бы то	1	3
153	во всех	7	3
154	совсем не	2	3
155	для других	1	3
156	в общем	2	3
157	за пределы	2	3
158	в одной	1	3
159	с этим	7	3
160	его к	1	3
161	своего слова	1	3
162	в целом	3	3
163	все эти	2	3
164	ее как	1	3
165	и кто	1	3
166	тому же	1	3
167	одно и	2	3
168	то ни	1	3
169	к другу	1	3
170	было бы	13	3
171	этом смысле	2	3
172	эту минуту	3	3
173	этого не	2	3
174	с тем	4	3
175	такой же	4	3
176	другим и	3	3
177	в котором	4	3
178	к одному	1	3
179	не как	3	3
180	раз и	1	3
181	знал что	1	3
182	но только	2	3
183	появляется в	1	3
184	тона и	1	3
185	ничего не	1	3
186	или как	1	3
187	им и	1	3
188	только с	1	3
189	в ее	1	3
190	с человеком	1	3
191	под влиянием	8	3
192	время не	1	3
193	и во	3	3
194	что и	11	3
195	это не	3	3
196	слов и	1	3
197	друг к	1	3
198	того что	7	3
199	но так	1	3
200	со всеми	1	3
201	человека с	1	3
202	уже не	4	3
203	уже в	5	3
204	из них	5	3
205	его и	1	3
206	даже и	2	3
207	другого и	1	3
208	а с	2	3
209	эти слова	1	3
210	со словом	1	3
211	должно быть	2	3
212	и от	3	3
213	это как	1	3
214	мы должны	2	3
215	только что	3	3
216	ни было	3	3
217	том что	8	3
218	сказать что	2	3
219	другой стороны	2	3
220	бы его	1	3
221	я и	1	2
222	например в	3	2
223	в движение	2	2
224	зависимость от	1	2
225	чтобы не	1	2
226	сам по	4	2
227	а как	1	2
228	время как	4	2
229	в ней	3	2
230	в которых	1	2
231	быть в	1	2
232	столь же	5	2
233	что его	3	2
234	бы не	5	2
235	но конечно	1	2
236	друг на	1	2
237	с которыми	2	2
238	отличие от	1	2
239	его собственных	1	2
240	по которому	1	2
241	мы можем	12	2
242	хотя и	3	2
243	и как	6	2
244	знаю что	1	2
245	не кажется	1	2
246	в этот	1	2
247	в которой	5	2
248	бы и	1	2
249	бы с	1	2
250	как он	4	2
251	так сказать	4	2
252	теми же	1	2
253	при этом	13	2
254	а просто	1	2
255	всех этих	2	2
256	оно должно	3	2
257	с таким	3	2
258	их в	2	2
259	и по	2	2
260	на этом	2	2
261	ни был	2	2
262	такого же	2	2
263	что все	2	2
264	сознание и	4	2
265	той же	3	2
266	это было	2	2
267	было в	2	2
268	много раз	1	2
269	с другими	5	2
270	то все	4	2
271	он есть	1	2
272	кажется что	3	2
273	ни в	1	2
274	в тоне	1	2
275	и того	6	2
276	в этих	3	2
277	я этого	1	2
278	с точки	1	2
279	в отличие	1	2
280	но эта	1	2
281	между двумя	6	2
282	можем сказать	1	2
283	тому что	2	2
284	вопрос о	2	2
285	что с	2	2
286	если и	2	2
287	не менее	5	2
288	мысли в	3	2
289	его внутренняя	1	2
290	но что	2	2
291	к другим	3	2
292	подобно тому	4	2
293	этих двух	1	2
294	другой как	1	2
295	к ней	2	2
296	по своей	1	2
297	очень часто	1	2
298	теперь когда	1	2
299	есть только	6	2
300	про себя	1	2
301	бы он	1	2
302	слова с	1	2
303	что вы	1	2
304	и самое	1	2
305	без всякого	1	2
306	так в	4	2
307	на нее	1	2
308	те же	3	2
309	времени и	1	2
310	мог бы	3	2
311	его мысли	1	2
312	и вообще	3	2
313	о том	5	2
314	на вопрос	3	2
315	и та	1	2
316	переходит в	1	2
317	не знаю	1	2
318	слове и	1	2
319	вне себя	2	2
320	то в	1	2
321	в сторону	1	2
322	конечно не	1	2
323	в большинстве	1	2
324	в жизни	2	2
325	большинстве случаев	1	2
326	в душе	23	2
327	мы знаем	2	2
328	совсем другое	1	2
329	для другого	1	2
330	друг друга	2	2
331	каждый из	1	2
332	уже и	1	2
333	что на	3	2
334	такое же	2	2
335	от другого	3	2
336	на друга	1	2
337	у человека	2	2
338	становится для	3	2
339	мы видели	1	2
340	теперь он	1	2
341	вместе с	11	2
342	сделать его	2	2
343	не знал	1	2
344	несколько раз	2	2
345	смысле этого	3	2
346	тому как	4	2
347	с этой	1	2
348	но для	1	2
349	это уже	1	2
350	или в	2	2
351	что оно	4	2
352	и ни	1	2
353	хотя бы	2	2
354	на одно	1	2
355	слово в	1	2
356	в последнем	1	2
357	но эти	2	2
358	ни на	1	2
359	того времени	1	2
360	я сказал	1	1
361	не иначе	1	1
362	ту же	1	1
363	одним из	1	1
364	без них	2	1
365	не имел	1	1
366	он может	1	1
367	в стороне	1	1
368	но тем	3	1
369	в законченные	1	1
370	нам кажется	4	1
371	последним так	1	1
372	и до	1	1
373	нем но	1	1
374	отношения к	2	1
375	уже по	1	1
376	в их	1	1
377	которыми он	1	1
378	выборе между	1	1
379	есть не	5	1
380	со всех	1	1
381	человеком и	1	1
382	мы не	11	1
383	которую мы	1	1
384	что уже	1	1
385	есть нечто	3	1
386	как я	1	1
387	которое не	1	1
388	они были	1	1
389	но даже	3	1
390	то это	3	1
391	степени как	1	1
392	и заставляет	1	1
393	он вовсе	1	1
394	себе что	1	1
395	того же	14	1
396	род человеческий	1	1
397	всех сторон	1	1
398	собою и	2	1
399	свою очередь	6	1
400	и самого	1	1
401	на другом	2	1
402	массою а	1	1
403	а еще	1	1
404	ни одно	1	1
405	мысль что	1	1
406	бы она	1	1
407	без которого	1	1
408	его так	1	1
409	одно мгновение	1	1
410	тех же	1	1
411	не все	2	1
412	что так	1	1
413	друг от	1	1
414	когда например	1	1
415	сама по	2	1
416	независимо от	9	1
417	за этим	1	1
418	тем более	1	1
419	очень трудно	1	1
420	может обойтись	2	1
421	ней в	1	1
422	некоторые из	1	1
423	что касается	1	1
424	перед нами	1	1
425	могли бы	2	1
426	что по	1	1
427	нем совсем	1	1
428	а непосредственно	1	1
429	мертвых душ	5	1
430	это определение	2	1
431	часть этого	1	1
432	что слово	2	1
433	к чему	1	1
434	вопрос почему	1	1
435	чем бы	3	1
436	из опыта	1	1
437	не приводит	1	1
438	нами в	1	1
439	мы чувствуем	3	1
440	во многих	3	1
441	человек не	1	1
442	не следует	1	1
443	кажется не	2	1
444	он должен	1	1
445	на тот	1	1
446	как увидим	2	1
447	они служат	2	1
448	и если	4	1
449	слово или	1	1
450	из виду	1	1
451	чтобы в	1	1
452	из него	1	1
453	никому не	1	1
454	пределах сознания	1	1
455	так например	3	1
456	заключает в	4	1
457	в нее	4	1
458	человека в	3	1
459	всех отношениях	1	1
460	что почти	1	1
461	тем с	1	1
462	действует на	2	1
463	об этом	1	1
464	них не	3	1
465	на все	3	1
466	когда уже	1	1
467	входит в	1	1
468	может стать	2	1
469	слиянию с	1	1
470	приходит в	1	1
471	делает его	1	1
472	само собою	2	1
473	и неожиданными	1	1
474	друга что	1	1
475	далеко не	3	1
476	образ мы	1	1
477	и само	1	1
478	для чего	1	1
479	слова есть	5	1
480	одного и	6	1
481	общем не	1	1
482	бы на	1	1
483	что сознание	2	1
484	том как	3	1
485	или точнее	1	1
486	что такое	2	1
487	таким же	1	1
488	можно найти	1	1
489	же это	1	1
490	меня иначе	1	1
491	мысли и	1	1
492	об этих	1	1
493	которые в	1	1
494	с такою	2	1
495	тем не	6	1
496	по крайней	5	1
497	и эти	1	1
498	есть именно	1	1
499	и более	1	1
500	том же	1	1
501	в устах	1	1
502	радости и	1	1
503	бы быть	3	1
504	может ни	1	1
505	для нее	2	1
506	бы иначе	1	1
507	же такое	1	1
508	сознании в	1	1
509	в таких	1	1
510	от нас	1	1
511	голоса на	1	1
512	с теми	2	1
513	для каждого	1	1
514	на котором	1	1
515	дело в	1	1
516	одна из	4	1
517	на себе	1	1
518	в процессе	1	1
519	мы вспоминаем	1	1
520	того чтобы	2	1
521	только не	1	1
522	и всегда	1	1
523	в самой	3	1
524	именно с	1	1
525	слова как	1	1
526	и весь	2	1
527	как она	1	1
528	а тогда	2	1
529	не говорит	1	1
530	но слово	1	1
531	связи с	6	1
532	мы бы	2	1
533	другой но	1	1
534	и при	3	1
535	входят в	3	1
536	доказать что	1	1
537	раз как	1	1
538	зрение и	1	1
539	от их	4	1
540	как мысль	2	1
541	не могут	7	1
542	когда мы	2	1
543	сравнительно с	4	1
544	и другой	1	1
545	отличается от	1	1
546	об одном	3	1
547	значительной степени	1	1
548	как для	2	1
549	мысли о	4	1
550	для того	5	1
551	и слияние	1	1
552	оно не	3	1
553	него как	1	1
554	из нее	1	1
555	в применении	1	1
556	оно может	2	1
557	не совсем	3	1
558	каждому из	2	1
559	от друга	1	1
560	как не	3	1
561	на нем	1	1
562	в некоторых	4	1
563	здесь не	1	1
564	из приведенных	1	1
565	еще меньше	1	1
566	в особенности	1	1
567	в себя	2	1
568	но мы	3	1
569	то время	4	1
570	и может	3	1
571	мы наблюдаем	1	1
572	и совершенно	1	1
573	его самого	1	1
574	в собственных	1	1
575	же касается	1	1
576	что может	2	1
577	больше в	1	1
578	здесь как	1	1
579	во многом	1	1
580	найти в	1	1
581	собою что	1	1
582	что дело	1	1
583	по сравнению	1	1
584	в слоге	1	1
585	поэтому в	1	1
586	был не	1	1
587	если бы	11	1
588	другой не	1	1
589	в содержании	1	1
590	находится в	3	1
591	можно бы	2	1
592	же было	1	1
593	и человека	1	1
594	каждый раз	1	1
595	приближается к	1	1
596	и поэтому	2	1
597	никак не	1	1
598	что каждый	1	1
599	образом в	4	1
600	силы но	1	1
601	мысли мы	1	1
602	подобные же	1	1
603	после того	2	1
604	самому себе	1	1
605	любви к	1	1
606	нас в	2	1
607	нельзя ни	1	1
608	все в	1	1
609	связь между	2	1
610	от них	3	1
611	во втором	1	1
612	на одном	1	1
613	что человек	1	1
614	ними в	1	1
615	мыслей и	1	1
616	и только	6	1
617	крайней мере	5	1
618	этот последний	1	1
619	даже для	1	1
620	в ту	1	1
621	но она	3	1
622	для самого	4	1
623	эти последние	2	1
624	большей или	1	1
625	известно что	1	1
626	что здесь	1	1
627	как например	3	1
628	в формах	2	1
629	что будет	1	1
630	один из	2	1
631	в большей	1	1
632	но с	1	1
633	его уже	2	1
634	по трем	1	1
635	что только	2	1
636	сливаясь с	1	1
637	видели что	1	1
638	меня и	1	1
639	и действительно	1	1
640	вот все	1	1
641	приводило его	1	1
642	тому какое	1	1
643	деле не	1	1
644	между этими	1	1
645	бы ни	5	1
646	содержание его	2	1
647	с одной	4	1
648	не то	2	1
649	для всех	1	1
650	есть в	2	1
651	то и	9	1
652	или не	5	1
653	есть уже	1	1
654	а то	2	1
655	и других	2	1
656	превращаются в	1	1
657	и чужой	1	1
658	и путем	1	1
659	ответ на	1	1
660	свой собственный	1	1
661	себе в	3	1
662	явлениями и	1	1
663	вопрос кто	1	1
664	не для	1	1
665	слово как	2	1
666	на душу	1	1
667	для меня	4	1
668	ему а	1	1
669	он мог	1	1
670	и вместе	4	1
671	в других	4	1
672	они становятся	1	1
673	не были	1	1
674	до сих	4	1
675	здесь к	1	1
676	по своим	1	1
677	а именно	1	1
678	человека а	1	1
679	к которому	2	1
680	в сознание	10	1
681	и быть	1	1
682	на которые	1	1
683	остаются вне	2	1
684	предмет и	1	1
685	быть с	1	1
686	слияния с	1	1
687	же есть	1	1
688	предмет на	1	1
689	и их	5	1
690	превращается в	2	1
691	ей не	1	1
692	не на	2	1
693	долго и	1	1
694	же точно	1	1
695	что из	1	1
696	если не	4	1
697	слиянию двух	1	1
698	чувствуем что	1	1
699	на который	1	1
700	с первого	2	1
701	ко всем	2	1
702	и потому	2	1
703	приводит в	5	1
704	мысли но	2	1
705	в человеке	4	1
706	какого бы	1	1
707	и тою	2	1
708	весь ряд	1	1
709	если так	1	1
710	да рядом	1	1
711	если оно	1	1
712	прорывается в	1	1
713	находятся в	1	1
714	некоторое время	2	1
715	это его	1	1
716	в первой	1	1
717	как средство	1	1
718	вследствие такого	1	1
719	нам еще	1	1
720	положении и	1	1
721	этом случае	1	1
722	что тогда	1	1
723	можно сказать	1	1
724	сплошь да	1	1
725	сих пор	4	1
726	только для	5	1
727	чтобы сделать	1	1
728	за неимением	1	1
729	не видит	1	1
730	это последнее	4	1
731	своей последующей	1	1
732	целого то	1	1
733	относятся друг	1	1
734	и человек	3	1
735	может но	1	1
736	между ними	2	1
737	в другой	1	1
738	мысль о	7	1
739	главным образом	4	1
740	с резкими	1	1
741	необходимое для	1	1
742	на более	2	1
743	уже давно	1	1
744	же в	5	1
745	или меньшей	1	1
746	другие так	1	1
747	не я	1	1
748	своих мыслей	1	1
749	давно уже	1	1
750	себе как	1	1
751	над собою	2	1
752	что слова	1	1
753	здесь только	1	1
754	может и	1	1
755	в свою	6	1
756	из тех	1	1
757	роли в	1	1
758	в заключение	1	1
759	себе не	4	1
760	форму мы	1	1
761	как слово	1	1
762	в своих	1	1
763	который не	1	1
764	к этому	2	1
765	как на	3	1
