N	2gram	Medvedev_F_2	KulturaY
705	к нему	3	1
706	но он	1	1
707	языковой системы	2	1
708	этому поводу	1	1
709	как особый	2	1
710	во втором	7	1
711	понимают а	1	1
712	и хорошо	1	1
713	и методов	1	1
714	помощью которого	1	1
715	предмета а	1	1
716	материал не	1	1
717	и плодотворно	1	1
718	говорит он	5	1
719	крайней мере	1	1
720	и писать	1	1
721	что бы	1	1
722	систематического построения	1	1
723	в теории	4	1
724	все время	6	1
725	к определенному	1	1
726	сложился в	1	1
727	общем смысле	2	1
728	вообще в	1	1
729	дело так	1	1
730	быть и	3	1
731	слово с	1	1
732	а если	1	1
733	оказалось что	1	1
734	и дело	1	1
735	одной из	1	1
736	с ними	2	1
737	этого можно	1	1
738	история литературы	1	1
739	в поэтическом	7	1
740	языка на	1	1
741	мы увидим	1	1
742	что даже	1	1
743	в себе	1	1
744	деле ведь	1	1
745	и так	1	1
746	чтобы тем	1	1
747	поэтому и	1	1
748	в фразе	2	1
749	звучат совершенно	1	1
750	самые разнообразные	1	1
751	к смыслу	1	1
752	от них	1	1
753	должно явиться	1	1
754	функцию не	1	1
755	правильной постановки	2	1
756	же и	2	1
757	и др	3	1
758	тенденции и	1	1
759	не можем	1	1
760	примеры из	1	1
761	этого понятия	1	1
762	мышления когда	1	1
763	быть положена	1	1
764	в виде	1	1
765	является не	2	1
766	этому вопросу	1	1
767	здесь же	1	1
768	то только	1	1
769	или даже	2	1
770	при помощи	2	1
771	же объясняется	1	1
772	помощью каких	1	1
773	конкретных условий	1	1
774	характерно что	2	1
775	мы знаем	3	1
776	для него	7	1
777	и их	3	1
778	правильной постановке	1	1
779	и со	1	1
780	убедимся что	2	1
781	никто не	1	1
782	не для	1	1
783	с определенным	1	1
784	но что	1	1
785	но характерно	1	1
786	только с	1	1
787	в систему	2	1
788	каждый из	3	1
789	общения и	2	1
790	важный и	1	1
791	материала по	1	1
792	этой задачи	1	1
793	на лингвистику	3	1
794	поэтической речи	1	1
795	именно как	4	1
796	со стороны	2	1
797	всецело определяется	1	1
798	сюда же	1	1
799	же языка	1	1
800	по своим	1	1
801	в каких	2	1
802	и прежде	3	1
803	от смысла	3	1
804	и несколько	1	1
805	сообщение на	1	1
806	могут иметь	1	1
807	системы и	3	1
808	точно такая	1	1
809	что для	2	1
810	элементов и	1	1
811	противном случае	1	1
812	превращается в	2	1
813	смысла и	2	1
814	а на	1	1
815	материал в	1	1
816	а наоборот	3	1
817	более того	5	1
818	зависит от	1	1
819	сдвиг в	1	1
820	есть лишь	2	1
821	и непосредственно	1	1
822	классификация фактов	1	1
823	а так	1	1
824	на эту	1	1
825	пр и	4	1
826	не об	1	1
827	языка не	2	1
828	лишь тогда	1	1
829	предмет поэтики	2	1
830	в остальных	1	1
831	если не	1	1
832	условий этой	1	1
833	почву для	1	1
834	остается подвести	2	1
835	что во	1	1
836	словом для	1	1
837	к самому	1	1
838	статье о	2	1
839	центр тяжести	2	1
840	является слово	1	1
841	ведет к	1	1
842	лежат в	1	1
843	роль принадлежит	1	1
844	в первой	1	1
845	в эту	1	1
846	то на	1	1
847	в современной	1	1
848	нем как	2	1
849	как особой	2	1
850	том смысле	3	1
851	ли не	1	1
852	поэтому когда	1	1
853	теорий которые	1	1
854	которое лежит	1	1
855	дело идет	4	1
856	в контексте	1	1
857	ссылки на	1	1
858	построения поэтики	1	1
859	потебни который	1	1
860	как теория	1	1
861	совершенно очевидно	1	1
862	каждое из	1	1
863	имеет значение	2	1
864	их конкретной	1	1
865	форме в	1	1
866	теперь остается	1	1
867	с этими	1	1
868	в смысле	1	1
869	нашей проблемы	1	1
870	и для	5	1
871	которых он	1	1
872	тем и	2	1
873	и от	2	1
874	только теперь	1	1
875	уже сложившимися	1	1
876	совершенно иное	1	1
877	иное лингвистическое	1	1
878	от него	2	1
879	собственно говоря	1	1
880	лишь как	4	1
881	же что	1	1
882	к статьям	1	1
883	для потебни	1	1
884	быть что	1	1
885	вот этот	1	1
886	укладывается в	1	1
887	же в	1	1
888	и другие	2	1
889	г и	1	1
890	от всякого	2	1
891	в целях	2	1
892	несмотря на	1	1
893	нам не	1	1
894	а о	3	1
895	в свою	1	1
896	между ними	2	1
897	поэзии является	2	1
898	возможно лишь	1	1
899	для исследования	1	1
900	а ведь	1	1
901	речи и	3	1
902	положений и	1	1
903	анализом его	1	1
904	в последнем	1	1
905	существенное в	1	1
906	отдельное слово	1	1
907	на своем	1	1
908	к этому	4	1
909	языка все	2	1
910	помощью которых	1	1
911	именно здесь	2	1
912	что что-то	1	1
913	и эта	1	1
914	не показано	1	1
915	русской литературы	1	1
916	самый язык	1	1
917	смысле что	2	1
