N	2gram	Potebnia_M_1	Istorich
263	не так	3	2
264	не находит	1	2
265	прежде всего	4	2
266	к ним	2	2
267	до сих	1	2
268	на этот	2	2
269	в каких	1	2
270	такое же	1	2
271	ничем не	1	2
272	выше и	1	2
273	и оно	1	2
274	свои личные	1	2
275	что из	1	2
276	в связи	1	2
277	но оно	3	2
278	связь с	2	2
279	он говорит	1	2
280	видит в	1	2
281	и там	1	2
282	по которому	1	2
283	это значит	1	2
284	только о	1	2
285	и от	3	2
286	и о	2	2
287	но для	1	2
288	сказать что	3	2
289	всех других	1	2
290	от огня	1	2
291	точно так	11	2
292	они не	1	2
293	отношения к	1	1
294	одним из	2	1
295	переходит к	1	1
296	не имел	1	1
297	самом деле	1	1
298	от этой	1	1
299	только потому	3	1
300	силы и	1	1
301	бы для	1	1
302	показать что	1	1
303	к этой	3	1
304	нам кажется	1	1
305	чего не	1	1
306	от своей	1	1
307	в чисто	1	1
308	этой теории	4	1
309	которую они	1	1
310	смотрят на	1	1
311	из его	1	1
312	должна быть	3	1
313	во-первых в	2	1
314	не должны	1	1
315	или ее	1	1
316	есть не	2	1
317	можно и	1	1
318	или наоборот	1	1
319	же следует	1	1
320	что если	3	1
321	в возможности	1	1
322	что иное	2	1
323	и другая	1	1
324	нет ли	1	1
325	ему в	1	1
326	в некотором	2	1
327	зависимости от	1	1
328	в ней	7	1
329	более или	1	1
330	в которых	1	1
331	влияния на	1	1
332	бы то	2	1
333	которое он	2	1
334	и связь	1	1
335	и действительностью	1	1
336	тем как	3	1
337	как если	1	1
338	ее к	1	1
339	видели что	1	1
340	то он	2	1
341	легко может	1	1
342	нет не	1	1
343	друг на	1	1
344	только тогда	5	1
345	по отношению	13	1
346	сама по	3	1
347	не лишены	1	1
348	во что	1	1
349	что имеет	2	1
350	же видит	1	1
351	из которого	3	1
352	несомненно что	2	1
353	же с	7	1
354	независимо от	6	1
355	что именно	2	1
356	это самая	1	1
357	дает нам	1	1
358	некоторое время	1	1
359	в своем	3	1
360	может получить	1	1
361	и как	6	1
362	что этим	1	1
363	духа и	7	1
364	самом начале	1	1
365	и хотя	1	1
366	в целом	2	1
367	образом и	2	1
368	не один	1	1
369	в этой	3	1
370	в известном	1	1
371	что к	2	1
372	не могла	2	1
373	его но	1	1
374	бы ни	4	1
375	ни было	2	1
376	в зависимости	1	1
377	как кажется	3	1
378	с кровью	1	1
379	из него	2	1
380	что ни	1	1
381	в нее	1	1
382	в каждом	4	1
383	то ни	3	1
384	могла бы	2	1
385	же не	1	1
386	имеют в	1	1
387	в другом	1	1
388	них не	2	1
389	на все	2	1
390	а как	2	1
391	входит в	1	1
392	от одного	1	1
393	если при	1	1
394	и основные	1	1
395	мы постараемся	2	1
396	еще одно	1	1
397	его форм	1	1
398	к области	1	1
399	но уже	2	1
400	в предмете	1	1
401	о которых	2	1
402	и делает	1	1
403	далеко не	1	1
404	на основании	2	1
405	с тем	5	1
406	на друга	1	1
407	со своими	1	1
408	новые формы	1	1
409	и уже	1	1
410	одна и	1	1
411	есть явление	2	1
412	только во	1	1
413	можно считать	1	1
414	должно быть	7	1
415	он от	1	1
416	обратимся к	1	1
417	не мог	3	1
418	когда в	3	1
419	или менее	1	1
420	не представляет	1	1
421	именно он	1	1
422	но если	2	1
423	от своего	1	1
424	и при	3	1
425	в своей	3	1
426	взгляд на	2	1
427	и без	3	1
428	с точки	3	1
429	его мнению	4	1
430	почва для	1	1
431	происходит с	1	1
432	что я	1	1
433	природы но	2	1
434	и той	3	1
435	не понимает	1	1
436	такую же	1	1
437	друг другу	3	1
438	и более	2	1
439	не могли	2	1
440	что сам	3	1
441	и наоборот	6	1
442	и то	3	1
443	по себе	10	1
444	не для	1	1
445	и есть	2	1
446	то с	1	1
447	без него	2	1
448	тем самым	4	1
449	как можно	1	1
450	не исчерпывают	1	1
451	мышления и	1	1
452	дело в	2	1
453	в науке	1	1
454	не нуждается	2	1
455	которого он	1	1
456	для всего	1	1
457	по всей	1	1
458	его от	1	1
459	находятся в	3	1
460	и весь	1	1
461	так все	1	1
462	при всем	1	1
463	как она	3	1
464	ее с	2	1
465	но дело	2	1
466	в сознании	3	1
467	до того	1	1
468	доказать что	1	1
469	как будто	2	1
470	и живой	1	1
471	а здесь	1	1
472	мере того	3	1
473	дух в	1	1
474	и другим	1	1
475	к тому	4	1
476	а что	1	1
477	указывает на	1	1
478	отличное от	1	1
479	оно не	3	1
480	если же	5	1
481	где он	1	1
482	должен быть	1	1
483	для себя	3	1
484	как не	1	1
485	эти представления	1	1
486	мысль о	2	1
487	и может	2	1
488	вывести из	2	1
489	как ее	1	1
490	его самого	2	1
491	если они	1	1
492	продолжает жить	1	1
493	чтобы дать	1	1
494	можно было	1	1
495	на нее	1	1
496	те же	1	1
497	не с	1	1
498	и которые	2	1
499	мог бы	2	1
500	на которую	2	1
501	если по	1	1
502	которые он	1	1
503	том как	3	1
504	и с	3	1
505	без сомнения	3	1
506	как причина	2	1
507	если бы	14	1
508	по мере	6	1
509	в разных	2	1
510	связанная с	1	1
511	может видеть	1	1
512	другие и	1	1
513	никак не	2	1
514	в которое	1	1
515	и во	3	1
516	связь между	2	1
517	один момент	1	1
518	всех народов	1	1
519	от них	1	1
520	в его	5	1
521	во всей	1	1
522	и только	2	1
523	вслед за	1	1
524	именно в	1	1
525	знания и	1	1
526	который бы	1	1
527	в лице	1	1
528	от которого	1	1
529	значит что	1	1
530	развития но	1	1
531	тех пор	1	1
532	как например	2	1
533	но так	1	1
534	на которой	1	1
535	но с	2	1
536	с ними	1	1
537	дело с	1	1
538	случаев в	1	1
539	пришел к	1	1
540	в какой	1	1
541	что этого	1	1
542	в народе	2	1
543	к их	1	1
544	к нашему	1	1
545	и потому	5	1
546	жизни и	2	1
547	вопрос об	3	1
548	а только	4	1
549	но впоследствии	1	1
550	в жизни	3	1
551	в виде	1	1
552	в начале	2	1
553	то чего	2	1
554	же объясняется	1	1
555	за ним	2	1
556	ибо он	1	1
557	очевидно что	3	1
558	него нет	1	1
559	нее в	1	1
560	возможна и	1	1
561	и их	3	1
562	никто не	3	1
563	пришла к	1	1
564	мы рассматривали	1	1
565	как его	1	1
566	но что	1	1
567	тех которые	1	1
568	явлением и	1	1
569	не говорит	1	1
570	от того	4	1
571	образом что	2	1
572	даже и	2	1
573	для того	3	1
574	это будет	2	1
575	рядом с	1	1
576	с другим	3	1
577	отличаются от	1	1
578	для этого	2	1
579	уже известно	1	1
580	д то	1	1
581	только по	2	1
582	быть названо	3	1
583	от этого	1	1
584	а на	1	1
585	принимается в	1	1
586	три пары	1	1
587	она еще	1	1
588	его как	1	1
589	человек в	1	1
590	а так	4	1
591	именно так	1	1
592	под влиянием	2	1
593	и отношение	1	1
594	§ и	1	1
595	все более	3	1
596	начиная с	1	1
597	нее как	1	1
598	в самой	3	1
599	или по	1	1
600	места где	1	1
601	то можно	1	1
602	лицом и	2	1
603	что же	2	1
604	раньше и	1	1
605	многих других	1	1
606	все наше	1	1
607	их было	1	1
608	и формы	1	1
609	и история	1	1
610	т п	4	1
611	от нас	2	1
612	одного лица	2	1
613	д и	1	1
614	задолго до	1	1
615	для выражения	1	1
616	ли в	2	1
617	к пониманию	1	1
618	тем и	1	1
619	не объясняет	1	1
620	его с	2	1
621	ее и	1	1
622	как эта	1	1
623	пища в	1	1
624	в эту	1	1
625	по одной	3	1
626	сохранить его	1	1
627	еще более	2	1
628	хотя бы	2	1
629	только что	2	1
630	все они	2	1
631	же в	2	1
632	потом он	1	1
633	та что	2	1
634	бы с	1	1
635	нам не	1	1
636	есть дар	1	1
637	необходимо было	2	1
638	он находит	1	1
639	они увидели	1	1
640	где как	1	1
641	отношению к	13	1
642	из этого	2	1
643	божеством и	1	1
644	ниже мы	1	1
645	всем этом	1	1
646	но эти	2	1
647	все что	2	1
648	на другой	1	1
649	можно будет	1	1
650	как на	3	1
651	в таком	5	1
652	становится чем-то	1	1
