N	2gram	Bakhtin_Fr_2	Psycholo
175	в лучшем	1	3
176	имеет место	1	3
177	и другие	2	3
178	по поводу	2	3
179	это в	2	3
180	к этому	1	3
181	художественном произведении	1	2
182	того же	1	2
183	это и	2	2
184	почти не	1	2
185	по преимуществу	2	2
186	и до	4	2
187	что эти	1	2
188	должна быть	1	2
189	с таким	1	2
190	отношения к	4	2
191	это совершенно	1	2
192	которую мы	1	2
193	это означает	1	2
194	он как	2	2
195	но она	1	2
196	и он	1	2
197	он был	2	2
198	это действительно	1	2
199	с его	5	2
200	во всех	6	2
201	в знаменитой	1	2
202	на самом	2	2
203	по отношению	1	2
204	себе и	2	2
205	и надежды	1	2
206	в центре	1	2
207	в одной	1	2
208	перед нами	1	2
209	что по	1	2
210	в противоположность	2	2
211	был глубоко	1	2
212	он в	1	2
213	все эти	7	2
214	в нашем	2	2
215	к самому	1	2
216	образом и	1	2
217	и вот	3	2
218	том чтобы	1	2
219	одной и	1	2
220	в нее	1	2
221	и следовательно	2	2
222	но все	4	2
223	а затем	3	2
224	и дальше	1	2
225	и с	6	2
226	из них	3	2
227	материал для	1	2
228	о которых	1	2
229	чем в	1	2
230	элемента в	1	2
231	в котором	1	2
232	с точки	5	2
233	он дает	2	2
234	страх и	1	2
235	и той	1	2
236	и под	3	2
237	в отношении	2	2
238	в то	6	2
239	дело в	1	2
240	того как	2	2
241	к этим	3	2
242	и пытается	1	2
243	преимущественно в	1	2
244	во всем	3	2
245	эти три	1	2
246	входят в	1	2
247	есть только	1	2
248	он видит	2	2
249	любовь в	1	2
250	должен быть	1	2
251	знаем что	1	2
252	смерти в	1	2
253	в себя	6	2
254	еще в	2	2
255	понятно что	2	2
256	и даже	2	2
257	ничего не	2	2
258	и та	1	2
259	или на	1	2
260	очень хорошо	2	2
261	можно сказать	2	2
262	самом процессе	1	2
263	в форме	4	2
264	стороны он	1	2
265	слов и	1	2
266	в сферу	1	2
267	как например	1	2
268	в большей	3	2
269	говорили выше	1	2
270	последней части	1	2
271	в качестве	2	2
272	связи с	2	2
273	ни одного	1	2
274	не дает	3	2
275	мы знаем	1	2
276	мы находим	4	2
277	в одном	3	2
278	это по	1	2
279	даже и	2	2
280	себя и	1	2
281	такое понимание	1	2
282	и эта	2	2
283	до конца	2	2
284	с помощью	1	2
285	это значит	1	2
286	над ним	1	2
287	в течение	3	2
288	по существу	2	2
289	с этой	1	2
290	этом случае	1	2
291	все это	9	2
292	что касается	2	2
293	именно эта	1	2
294	не является	1	2
295	лицо и	1	2
296	находит свое	1	2
297	и ни	1	2
298	конце концов	1	2
299	же в	3	2
300	есть то	1	2
301	в романе	9	2
302	конечно чрезвычайно	1	1
303	говорили о	1	1
304	их предметом	1	1
305	одним из	2	1
306	например в	1	1
307	этого романа	1	1
308	связана с	3	1
309	в такой	1	1
310	он может	1	1
311	только потому	1	1
312	силы и	1	1
313	который можно	1	1
314	здесь и	1	1
315	короля и	1	1
316	всегда на	1	1
317	шире и	1	1
318	и за	2	1
319	те времена	1	1
320	из всех	1	1
321	чего в	1	1
322	он применяет	1	1
323	здесь господствует	1	1
324	еще на	1	1
325	для своего	1	1
326	но никто	1	1
327	почти все	3	1
328	роман с	1	1
329	для раскрытия	1	1
330	роман в	1	1
331	мы и	1	1
332	конечно и	1	1
333	был еще	3	1
334	но напротив	1	1
335	начала в	1	1
336	драмы в	1	1
337	не исказив	1	1
338	на них	1	1
339	которых нет	1	1
340	и события	1	1
341	в чем	1	1
342	процесса мы	1	1
343	как если	1	1
344	видели что	1	1
345	могло быть	1	1
346	мы будем	1	1
347	точка зрения	3	1
348	с самой	1	1
349	связано с	2	1
350	вступают в	1	1
351	отношение к	8	1
352	был как	1	1
353	значительной мере	1	1
354	один и	1	1
355	относится к	5	1
356	и вовсе	2	1
357	дает нам	2	1
358	в художественном	2	1
359	первых двух	1	1
360	еще и	1	1
361	и где	1	1
362	куда он	1	1
363	хотя и	2	1
364	но несмотря	2	1
365	от этого	1	1
366	образов которые	1	1
367	что слово	2	1
368	них как	1	1
369	характер как	1	1
370	та же	2	1
371	и важным	1	1
372	бы с	1	1
373	исключительно на	1	1
374	из той	1	1
375	или во	1	1
376	еще далеко	1	1
377	учение о	2	1
378	романа но	1	1
379	нами в	1	1
380	и тот	1	1
381	всем его	1	1
382	имеем в	2	1
383	были связаны	1	1
384	так сказать	1	1
385	этот процесс	4	1
386	широкое и	2	1
387	главным образом	1	1
388	улицах в	1	1
389	но именно	3	1
390	знали что	1	1
391	этой фразы	1	1
392	эта формула	1	1
393	собственном смысле	2	1
394	и вообще	3	1
395	которая является	1	1
396	в понимании	2	1
397	в произведение	1	1
398	в подлиннике	1	1
399	на совершенно	2	1
400	по своему	1	1
401	на земле	3	1
402	так часто	1	1
403	свою силу	1	1
404	ко всякой	1	1
405	его от	1	1
406	образа и	1	1
407	в одну	2	1
408	смысле в	1	1
409	могла бы	1	1
410	сознание и	1	1
411	ведь сущность	1	1
412	момент и	1	1
413	на этой	2	1
414	того или	1	1
415	на протяжении	7	1
416	он есть	1	1
417	что один	1	1
418	в жизни	4	1
419	и смерти	5	1
420	самый характер	1	1
421	далеко не	3	1
422	нашего исследования	1	1
423	гораздо дальше	1	1
424	здесь все	1	1
425	за ним	1	1
426	года и	1	1
427	комедии шекспира	1	1
428	его слова	1	1
429	проявляется в	1	1
430	в один	1	1
431	не мог	1	1
432	со всей	1	1
433	в эту	5	1
434	именно он	1	1
435	благодаря этому	4	1
436	именно и	1	1
437	напротив он	1	1
438	то для	1	1
439	как простой	1	1
440	что вся	1	1
441	вторая часть	1	1
442	представление о	1	1
443	оказывается что	1	1
444	не учитывает	1	1
445	не менее	1	1
446	из области	1	1
447	в корне	1	1
448	точку зрения	2	1
449	страха и	4	1
450	и эти	2	1
451	их в	3	1
452	неправильно в	1	1
453	уже сказали	1	1
454	необходимо чтобы	1	1
455	даже в	3	1
456	же мы	1	1
457	к некоторым	1	1
458	случае в	1	1
459	в тесной	1	1
460	вплоть до	2	1
461	но они	3	1
462	романа на	1	1
463	до известной	1	1
464	стремление к	1	1
465	все три	1	1
466	она не	1	1
467	иной раз	1	1
468	означает что	1	1
469	тогда когда	1	1
470	когда они	1	1
471	и отдельных	1	1
472	он мог	1	1
473	на язык	1	1
474	в разных	1	1
475	больше чем	1	1
476	свое высшее	1	1
477	всего на	1	1
478	явление в	1	1
479	совершенно неправильно	1	1
480	преимущественно на	1	1
481	к ней	2	1
482	страх а	1	1
483	и теперь	1	1
484	ничто не	1	1
485	здесь же	2	1
486	по первому	1	1
487	только с	3	1
488	этих образов	2	1
489	в области	4	1
490	построено на	1	1
491	тесной связи	1	1
492	есть к	1	1
493	одного автора	1	1
494	к себе	1	1
495	образов их	1	1
496	всегда есть	1	1
497	на это	1	1
498	не делает	1	1
499	бы что	1	1
500	знаменитое письмо	1	1
501	с ее	3	1
502	как не	1	1
503	здесь не	2	1
504	без всякого	2	1
505	лиц и	3	1
506	и от	1	1
507	в собственном	3	1
508	только то	2	1
509	в произведении	2	1
510	значение в	4	1
511	шекспира и	1	1
512	поэтому мы	1	1
513	имею в	1	1
514	и которые	1	1
515	во многом	1	1
516	подойти к	1	1
517	силу того	1	1
518	победы над	1	1
519	высокое и	1	1
520	и начало	1	1
521	о нем	1	1
522	окажется верным	1	1
523	что самая	1	1
524	другом месте	2	1
525	и т.д	2	1
526	говорить не	1	1
527	другими словами	3	1
528	этом последнем	1	1
529	к действительности	1	1
530	после того	1	1
531	в значительной	3	1
532	там же	2	1
533	и во	4	1
534	к нему	3	1
535	комедии и	1	1
536	нуждается в	2	1
537	элементов как	1	1
538	романа в	1	1
539	первых же	1	1
540	о его	1	1
541	них всегда	1	1
542	в новой	2	1
543	что только	2	1
544	не о	1	1
545	одной из	2	1
546	противопоставляется всему	1	1
547	в какой	1	1
548	серьезностью и	1	1
549	и кажется	1	1
550	и действительно	1	1
551	поэтому и	1	1
552	всех его	1	1
553	и ее	1	1
554	здесь с	2	1
555	в эти	1	1
556	от одной	1	1
557	и событий	1	1
558	я имею	1	1
559	эти и	1	1
560	в виде	1	1
561	в начале	5	1
562	кажется что	1	1
563	за счет	2	1
564	то этот	1	1
565	этой новой	2	1
566	вступает в	1	1
567	этого процесса	3	1
568	его из	1	1
569	и их	1	1
570	никто не	2	1
571	слова в	1	1
572	силы что	1	1
573	отклонения от	1	1
574	в стихах	1	1
575	это суждение	2	1
576	смерти и	4	1
577	превращаться в	1	1
578	ссылается на	2	1
579	не были	2	1
580	это особая	1	1
581	и т.п	11	1
582	имеет и	1	1
583	и глубже	1	1
584	значение которое	1	1
585	связаны с	2	1
586	к роману	1	1
587	как же	1	1
588	и образов	4	1
589	на которые	1	1
590	мы еще	2	1
591	его романа	2	1
592	и др	9	1
593	что не	1	1
594	что для	3	1
595	превращается в	3	1
596	не было	4	1
597	говорит я	1	1
598	и гете	1	1
599	целым рядом	1	1
600	в картине	1	1
601	есть лишь	1	1
602	здесь этот	1	1
603	строит свой	1	1
604	чтобы сыграть	1	1
605	самого содержания	1	1
606	мы встречаем	1	1
607	исследования является	1	1
608	и ему	1	1
609	если не	1	1
610	дальше чем	1	1
611	мы видели	3	1
612	и реальные	1	1
613	все более	1	1
614	ни на	1	1
615	свое особое	1	1
616	ко всем	1	1
617	всех элементов	1	1
618	конечно не	1	1
619	слишком много	1	1
620	целом ряде	1	1
621	это произведение	2	1
622	на тот	1	1
623	повсюду но	1	1
624	тому как	2	1
625	во все	2	1
626	и там	1	1
627	и всей	1	1
628	да и	3	1
629	как к	2	1
630	для понимания	2	1
631	в широких	1	1
632	в очень	1	1
633	мы сказали	2	1
634	останавливаться на	1	1
635	за нею	1	1
636	ко времени	1	1
637	но это	2	1
638	общественной жизни	1	1
639	в смысле	2	1
640	самое существенное	1	1
641	письме к	1	1
642	здесь в	6	1
643	ближе к	1	1
644	всего в	1	1
645	написано в	1	1
646	любовь к	1	1
647	ее можно	1	1
648	известной степени	1	1
649	и часто	1	1
650	лучше всего	1	1
651	и другим	1	1
652	которая в	1	1
653	тогда уже	1	1
654	наконец самое	1	1
655	как именно	2	1
656	же к	1	1
657	еще более	1	1
658	и смысл	2	1
659	будто бы	1	1
660	все они	1	1
661	во время	12	1
662	исключительно в	1	1
663	за этим	1	1
664	человека то	1	1
665	с ними	1	1
666	и уничтожению	1	1
667	состоит из	1	1
668	равно как	1	1
669	остается на	1	1
670	игры и	2	1
671	или иного	1	1
672	отношению к	1	1
673	ко всему	2	1
674	можно привести	1	1
675	сила и	2	1
676	следовательно не	1	1
677	к числу	2	1
678	героя как	1	1
679	этим явлениям	1	1
680	это ощущение	3	1
681	с высокой	1	1
682	во всяком	2	1
683	все что	2	1
