N	2gram	Vinokur_Ku_3	Psycholo
111	в двух	2	5
112	только в	6	5
113	именно на	2	5
114	до сих	8	5
115	а с	3	5
116	совершенно очевидно	1	5
117	и потому	1	5
118	указывает что	2	5
119	обратиться к	1	5
120	другой стороны	3	5
121	то это	3	4
122	в виду	8	4
123	в ней	3	4
124	и к	3	4
125	в основу	1	4
126	есть не	3	4
127	в своей	4	4
128	из которых	1	4
129	и именно	3	4
130	казалось бы	1	4
131	у нас	10	4
132	мы найдем	2	4
133	действия и	1	4
134	на примере	1	4
135	внимание на	2	4
136	этому поводу	1	4
137	в его	11	4
138	в него	1	4
139	только что	2	4
140	этот вопрос	3	4
141	не можем	1	4
142	от того	5	4
143	прежде всего	9	4
144	которых мы	1	4
145	там где	3	4
146	в частности	2	4
147	о чем	2	4
148	в результате	3	4
149	от него	1	4
150	а в	5	4
151	не есть	3	4
152	сам по	3	3
153	тем же	2	3
154	в их	6	3
155	той же	3	3
156	мы не	3	3
157	и о	4	3
158	из того	2	3
159	и на	1	3
160	в ее	4	3
161	как в	4	3
162	самое важное	2	3
163	в которой	1	3
164	из этих	5	3
165	он не	3	3
166	состоит в	2	3
167	не как	2	3
168	в силу	6	3
169	так например	1	3
170	находит себе	1	3
171	можно было	11	3
172	в другом	1	3
173	это не	3	3
174	т д	8	3
175	эти два	2	3
176	ни в	3	3
177	показывает что	1	3
178	и уже	1	3
179	в этих	2	3
180	одним и	2	3
181	вопрос о	11	3
182	нам только	1	3
183	но он	1	3
184	вовсе не	5	3
185	но только	1	3
186	учения о	4	3
187	в каком	3	3
188	не могут	5	3
189	образом что	1	3
190	данном случае	4	3
191	так в	2	3
192	так и	6	3
193	это только	1	3
194	остановимся на	1	3
195	именно потому	1	3
196	что и	6	3
197	и только	3	3
198	что здесь	1	3
199	чем это	2	3
200	тот же	6	3
201	которое мы	1	3
202	для него	1	3
203	т п	41	3
204	уже совершенно	2	3
205	что на	3	3
206	со стороны	1	3
207	чем у	1	3
208	на этот	2	3
209	и составляет	1	3
210	в данном	7	3
211	в той	4	3
212	это есть	1	3
213	думается что	1	3
214	формы и	3	3
215	дело и	1	3
216	для нас	4	3
217	целый ряд	4	3
218	мы должны	3	3
219	хотя бы	9	3
220	в свою	1	3
221	в лучшем	1	3
222	и другие	1	3
223	по поводу	3	3
224	это в	2	3
225	к этому	1	3
226	в таком	4	3
227	ту же	1	2
228	же как	1	2
229	того же	4	2
230	это и	3	2
231	бы для	1	2
232	из самых	1	2
233	к другому	2	2
234	отношения между	4	2
235	по преимуществу	3	2
236	что эти	2	2
237	должна быть	3	2
238	с таким	1	2
239	отношения к	1	2
240	оба эти	1	2
241	время как	1	2
242	но она	1	2
243	для нашей	4	2
244	между собой	1	2
245	это действительно	1	2
246	на самом	3	2
247	по отношению	3	2
248	с совершенно	1	2
249	очевидно что	3	2
250	отличие от	2	2
251	друг от	1	2
252	психологической теории	1	2
253	в одной	1	2
254	от друга	1	2
255	с этим	1	2
256	перед нами	1	2
257	в противоположность	1	2
258	ни один	1	2
259	бы сказать	3	2
260	он в	2	2
261	все эти	7	2
262	в нашем	7	2
263	к самому	1	2
264	вопроса о	3	2
265	как он	2	2
266	есть одна	1	2
267	в нашей	4	2
268	образом и	1	2
269	и вот	3	2
270	том чтобы	4	2
271	одной и	1	2
272	действительно так	1	2
273	но все	2	2
274	в каждом	1	2
275	как они	2	2
276	и дальше	2	2
277	и с	3	2
278	образом если	1	2
279	искусства в	1	2
280	немедленно же	2	2
281	материал для	2	2
282	только о	2	2
283	он является	1	2
284	о которых	1	2
285	все равно	1	2
286	или наоборот	1	2
287	для чего	1	2
288	чем в	2	2
289	должно быть	7	2
290	и того	2	2
291	одного и	2	2
292	и при	2	2
293	просто и	2	2
294	в котором	2	2
295	с точки	16	2
296	мы называем	2	2
297	он дает	1	2
298	в отличие	2	2
299	в которых	3	2
300	всякий раз	1	2
301	и той	1	2
302	в словах	1	2
303	что есть	2	2
304	в отношении	3	2
305	бы сразу	1	2
306	от нас	2	2
307	в то	3	2
308	того как	7	2
309	к этим	1	2
310	чем не	1	2
311	и так	1	2
312	что самое	1	2
313	в полной	1	2
314	во всем	1	2
315	ли не	1	2
316	отличается от	2	2
317	если же	2	2
318	приводит к	1	2
319	на том	2	2
320	принять во	2	2
321	не с	2	2
322	мог бы	2	2
323	когда в	2	2
324	наше внимание	1	2
325	что дело	2	2
326	понятно что	1	2
327	ничего не	6	2
328	или иной	7	2
329	нас и	1	2
330	но мы	2	2
331	можно сказать	2	2
332	пор пока	4	2
333	связь между	3	2
334	говорит он	1	2
335	слов и	5	2
336	тех пор	4	2
337	как например	2	2
338	этом смысле	1	2
339	быть и	1	2
340	в большей	2	2
341	что даже	1	2
342	это же	1	2
343	в качестве	2	2
344	бы по	1	2
345	связи с	6	2
346	ни одного	2	2
347	мы получим	1	2
348	речь в	2	2
349	не дает	2	2
350	мы знаем	1	2
351	представить себе	1	2
352	мы находим	3	2
353	в одном	2	2
354	само по	1	2
355	это будет	1	2
356	что тот	1	2
357	обратить внимание	1	2
358	естественно что	3	2
359	другому и	1	2
360	на которых	5	2
361	и эта	1	2
362	и самый	2	2
363	или с	1	2
364	то здесь	2	2
365	с помощью	6	2
366	о воображении	1	2
367	именно поэтому	2	2
368	по существу	3	2
369	исходя из	1	2
370	с этой	3	2
371	этом случае	4	2
372	все это	2	2
373	что касается	1	2
374	именно эта	1	2
375	форма является	1	2
376	которых он	1	2
377	от той	1	2
378	лицо и	1	2
379	той или	5	2
380	же в	1	2
381	давно уже	1	2
382	до тех	4	2
383	между ними	1	2
384	не знает	2	2
385	количестве слов	1	2
386	говорили о	1	1
387	смысле слова	2	1
388	речь идет	3	1
389	например в	1	1
390	в сфере	1	1
391	дошел до	1	1
392	смысл который	3	1
393	связана с	1	1
394	в такой	1	1
395	идет о	1	1
396	когда человек	1	1
397	не принимая	1	1
398	существенное различие	1	1
399	на две	1	1
400	этому вопросу	1	1
401	все те	2	1
402	научной и	2	1
403	делают его	1	1
404	из всех	1	1
405	чего в	1	1
406	еще на	2	1
407	статьи в	1	1
408	ясности и	1	1
409	на место	1	1
410	этот смысл	1	1
411	что многие	1	1
412	почти все	1	1
413	другую и	1	1
414	и такой	2	1
415	вкладывал в	1	1
416	в составе	1	1
417	мы и	1	1
418	конечно и	1	1
419	для наших	1	1
420	так называемые	1	1
421	через которые	2	1
422	и говорить	2	1
423	большей частью	1	1
424	это возможно	1	1
425	столь же	4	1
426	в чем	5	1
427	чуть ли	1	1
428	то мы	3	1
429	мы будем	1	1
430	но как	3	1
431	легко может	1	1
432	а только	1	1
433	точка зрения	4	1
434	связано с	1	1
435	что язык	1	1
436	к выполнению	1	1
437	не все	2	1
438	отношение к	3	1
439	тут же	1	1
440	не просто	2	1
441	или иное	2	1
442	значение имеет	1	1
443	отличаются от	1	1
444	форме и	1	1
445	один и	2	1
446	относится к	2	1
447	которые не	1	1
448	и такое	1	1
449	ней лежит	1	1
450	дает нам	2	1
451	некоторые типические	1	1
452	в умении	1	1
453	еще и	2	1
454	и где	1	1
455	нас с	1	1
456	хотя и	5	1
457	в каком-то	1	1
458	имеет в	2	1
459	более или	2	1
460	этой цели	1	1
461	что слово	3	1
462	за собой	1	1
463	их содержания	2	1
464	себе как	1	1
465	отказывается от	1	1
466	под ним	1	1
467	мы при	1	1
468	тем лучше	1	1
469	или во	1	1
470	учение о	2	1
471	то обстоятельство	3	1
472	в известном	2	1
473	нами в	1	1
474	и тот	2	1
475	этот анализ	1	1
476	имеем в	1	1
477	тому же	3	1
478	слово это	2	1
479	нам на	1	1
480	так сказать	2	1
481	и короче	1	1
482	этот процесс	1	1
483	главным образом	2	1
484	различие и	1	1
485	сказать в	1	1
486	этой фразы	2	1
487	собственном смысле	2	1
488	в понимании	1	1
489	не к	1	1
490	дело именно	1	1
491	сказал что	1	1
492	по своему	2	1
493	в английском	1	1
494	его от	1	1
495	показал что	1	1
496	и наоборот	1	1
497	в одну	1	1
498	к составлению	1	1
499	раз из	1	1
500	смысле в	1	1
501	сознание и	1	1
502	нам остается	1	1
503	том случае	4	1
504	именно язык	1	1
505	на этой	1	1
506	того или	3	1
507	на протяжении	2	1
508	он есть	1	1
509	который следует	1	1
510	что один	1	1
511	указанием на	1	1
512	раз когда	1	1
513	этого слова	4	1
514	системы которые	1	1
515	случае к	1	1
516	человек который	1	1
517	далеко не	5	1
518	одному тому	1	1
519	нас к	2	1
520	не заметить	1	1
521	собою и	1	1
522	за ним	1	1
523	года и	1	1
524	как таковой	2	1
525	не мог	1	1
526	какой именно	1	1
527	целого ряда	1	1
528	же я	1	1
529	мысли что	1	1
530	меняется и	2	1
531	вопроса об	1	1
532	или менее	2	1
533	в эту	1	1
534	что значит	4	1
535	поставлены в	1	1
536	что такое	4	1
537	в следующем	1	1
538	бы к	1	1
539	она в	1	1
540	установить что	1	1
541	представление о	1	1
542	доказательство того	1	1
543	оказывается что	1	1
544	и значит	2	1
545	признать что	1	1
546	мы теперь	1	1
547	не менее	12	1
548	поэтического произведения	1	1
549	одном из	1	1
550	эту можно	3	1
551	как ты	3	1
552	в корне	2	1
553	составить предмет	1	1
554	точку зрения	2	1
555	которые в	4	1
556	в английской	4	1
557	в россии	2	1
558	по крайней	1	1
559	на другую	1	1
560	речи в	7	1
561	есть еще	1	1
562	того кто	1	1
563	даже в	1	1
564	в степени	1	1
565	же мы	4	1
566	что сказано	2	1
567	если и	2	1
568	случае в	1	1
569	здесь могут	1	1
570	слов то	2	1
571	внимание то	1	1
572	отличную от	1	1
573	она не	3	1
574	эта заключается	1	1
575	означает что	1	1
576	до крайности	2	1
577	тогда когда	4	1
578	очевидно потому	1	1
579	ее с	1	1
580	на него	3	1
581	у пушкина	1	1
582	в процессе	3	1
583	в русской	1	1
584	иметь никакого	1	1
585	когда они	1	1
586	в самых	1	1
587	в структуре	3	1
588	это еще	2	1
589	не могло	1	1
590	он мог	1	1
591	пространственные формы	4	1
592	не имеет	3	1
593	в формы	1	1
594	на язык	1	1
595	которые и	3	1
596	говорить как	1	1
597	в русском	2	1
598	когда указывал	1	1
599	которые делают	1	1
600	можно рассматривать	2	1
601	очевидно не	1	1
602	здесь же	1	1
603	что речь	1	1
604	этого нам	2	1
605	отсюда понятно	1	1
606	только с	1	1
607	каждый раз	1	1
608	в области	14	1
609	если только	1	1
610	конечно только	1	1
611	к таким	1	1
612	убеждения что	1	1
613	обстоятельство что	3	1
614	ни о	1	1
615	в остальных	1	1
616	и обратиться	1	1
617	чрезвычайно важно	1	1
618	без конца	1	1
619	и другой	1	1
620	лежит в	1	1
621	должны быть	1	1
622	содержанием и	1	1
623	русском языке	3	1
624	в психологической	1	1
625	целом в	1	1
626	бы составить	2	1
627	в особую	1	1
628	отказаться от	1	1
629	на это	1	1
630	поставить вопрос	1	1
631	на наших	1	1
632	до крайних	1	1
633	что мешает	1	1
634	самую мысль	1	1
635	бы что	1	1
636	но по	1	1
637	как не	1	1
638	свою очередь	1	1
639	в некоторых	2	1
640	здесь не	2	1
641	рассматривать как	1	1
642	без всякого	1	1
643	уже потому	1	1
644	и от	1	1
645	в собственном	1	1
646	последнее время	1	1
647	то или	2	1
648	только то	3	1
649	она может	2	1
650	на той	1	1
651	то время	1	1
652	дано в	2	1
653	значение в	2	1
654	уяснить себе	1	1
655	убеждение в	2	1
656	имею в	2	1
657	каждого из	1	1
658	и каждый	1	1
659	сказано выше	3	1
660	часто в	1	1
661	по тому	2	1
662	предмет его	1	1
663	по признаку	1	1
664	это должно	1	1
665	силу того	1	1
666	и делают	1	1
667	может в	1	1
668	о нем	1	1
669	лежит именно	1	1
670	но автор	1	1
671	нас те	1	1
672	другом месте	1	1
673	что существуют	1	1
674	после того	6	1
675	и просто	1	1
676	бы иметь	1	1
677	поводу но	1	1
678	в конечном	1	1
679	чтобы составить	1	1
680	нас в	3	1
681	для каждой	2	1
682	к нему	1	1
683	или иные	1	1
684	язык и	2	1
685	между тем	4	1
686	мы на	1	1
687	нуждается в	1	1
688	убедимся что	1	1
689	есть с	1	1
690	крайней мере	1	1
691	и содержания	2	1
692	вслед за	1	1
693	вообще и	3	1
694	если за	1	1
695	выше в	1	1
696	в теории	1	1
697	и пространственные	2	1
698	вытекают из	1	1
699	не так	3	1
700	и следует	2	1
701	в каких	1	1
702	эти последние	2	1
703	показывают что	1	1
704	но так	1	1
705	о его	1	1
706	сделать это	1	1
707	слов он	1	1
708	не о	2	1
709	одной из	1	1
710	однако в	2	1
711	в какой	3	1
712	в вопросе	1	1
713	отказ от	1	1
714	то в	3	1
715	и действительно	3	1
716	в стороне	1	1
717	поэтому и	1	1
718	который в	1	1
719	во времени	1	1
720	и ее	1	1
721	мало того	1	1
722	самый смысл	3	1
723	оказывается в	1	1
724	уже не	8	1
725	я имею	2	1
726	примеры из	1	1
727	которая известна	1	1
728	в поэзии	5	1
729	в виде	1	1
730	в начале	1	1
731	вопросе и	1	1
732	этой новой	1	1
733	или даже	1	1
734	при помощи	1	1
735	конечном счете	1	1
736	что сама	1	1
737	образом ее	1	1
738	он имеет	2	1
739	и их	1	1
740	никто не	1	1
741	могло бы	3	1
742	слова в	4	1
743	фактов с	1	1
744	уклоняется от	1	1
745	чрезвычайно полезно	1	1
746	вот с	1	1
747	тем как	1	1
748	но что	1	1
749	каждый из	1	1
750	заметить что	1	1
751	мы возьмем	1	1
752	которое на	1	1
753	были бы	4	1
754	нет и	1	1
755	те или	1	1
756	именно как	1	1
757	полное соответствие	1	1
758	которое заключается	1	1
759	деле есть	1	1
760	сюда же	1	1
761	совершенно ином	1	1
762	как же	3	1
763	и др	1	1
764	могут иметь	1	1
765	что не	4	1
766	размера и	1	1
767	что для	1	1
768	элементов и	1	1
769	этом слове	1	1
770	конечно совершенно	1	1
771	превращается в	1	1
772	не было	4	1
773	нашей души	1	1
774	легко и	1	1
775	есть лишь	1	1
776	понятие о	2	1
777	не то	2	1
778	речи и	1	1
779	формы которые	1	1
780	если не	1	1
781	в речи	1	1
782	мы видели	3	1
783	есть точка	1	1
784	какая же	1	1
785	ни на	2	1
786	оказывается не	1	1
787	что каждый	1	1
788	и составляют	1	1
789	которой конечно	1	1
790	мы говорим	4	1
791	так мы	1	1
792	должно составить	1	1
793	конечно не	2	1
794	слишком много	1	1
795	целом ряде	1	1
796	указывает нам	1	1
797	смысле этого	2	1
798	тому как	2	1
799	что же	5	1
800	такой мере	1	1
801	противоположность этому	1	1
802	в первой	1	1
803	как к	2	1
804	согласно которому	2	1
805	перенести и	1	1
806	том смысле	1	1
807	иначе говоря	2	1
808	может служить	2	1
809	поэтому когда	1	1
810	в контексте	1	1
811	и сказывается	1	1
812	английском языке	1	1
813	о самой	1	1
814	как теория	1	1
815	чрезвычайно важный	1	1
816	только для	2	1
817	но это	5	1
818	точно и	1	1
819	но для	3	1
820	в смысле	1	1
821	нашей проблемы	1	1
822	к смысловому	1	1
823	это явление	1	1
824	что то	1	1
825	всего в	1	1
826	каждой из	2	1
827	что малейшее	1	1
828	и часто	1	1
829	указать на	2	1
830	лучше всего	1	1
831	которых каждый	1	1
832	от мысли	1	1
833	которая в	1	1
834	чтобы понять	2	1
835	совершенно иное	1	1
836	как именно	1	1
837	не представляет	1	1
838	с двух	1	1
839	вот это	1	1
840	у них	1	1
841	не понимая	1	1
842	же к	1	1
843	еще более	2	1
844	тем более	5	1
845	всей нашей	1	1
846	как смысл	1	1
847	язык который	1	1
848	будто бы	1	1
849	дана в	1	1
850	находим в	1	1
851	все они	2	1
852	во время	1	1
853	я в	3	1
854	как должны	1	1
855	как показали	1	1
856	что вообще	3	1
857	мы в	1	1
858	за этим	1	1
859	нам не	1	1
860	с ними	1	1
861	в моем	1	1
862	состоит из	1	1
863	они как	1	1
864	в поэтическом	1	1
865	равно как	2	1
866	к его	2	1
867	по одному	1	1
868	не показано	1	1
869	или иного	3	1
870	отношению к	2	1
871	можно привести	1	1
872	что под	1	1
873	не трудно	3	1
874	к числу	1	1
875	именно здесь	1	1
876	пушкин и	1	1
877	понимать что	1	1
878	сообщает нам	1	1
879	во всяком	2	1
880	все что	1	1
881	этой точки	1	1
