N	2gram	Bakhtin_Fr_6	DiskursI
171	как мы	12	2
172	говорит и	1	2
173	данном случае	2	2
174	характер и	2	2
175	в организации	2	2
176	в пределах	1	2
177	же касается	1	2
178	в другом	4	2
179	и вообще	4	2
180	о нем	1	2
181	и что	5	2
182	одного из	1	2
183	основе своей	1	2
184	в значительной	2	2
185	времени в	1	2
186	это было	2	2
187	народного творчества	1	2
188	на протяжении	1	2
189	и во	2	2
190	в форме	2	2
191	в античной	2	2
192	в литературе	5	2
193	большей или	4	2
194	и одновременно	1	2
195	есть в	3	2
196	литературы в	1	2
197	уже в	4	2
198	свидетельствует о	1	2
199	или даже	1	2
200	в одном	5	2
201	как его	2	2
202	никогда не	8	2
203	говорили о	3	2
204	здесь в	9	2
205	к которому	1	2
206	и др	10	2
207	более того	4	2
208	его как	1	2
209	одну из	2	2
210	о чем	1	2
211	к его	1	2
212	что же	1	2
213	для понимания	1	2
214	своего времени	2	2
215	и было	1	2
216	этом своем	1	2
217	в начале	3	2
218	известной степени	1	2
219	или в	6	2
220	о котором	4	2
221	и все	9	2
222	или меньшей	3	2
223	что даже	2	2
224	героя в	1	2
225	это в	1	2
226	они не	3	2
227	как известно	2	1
228	чтобы не	1	1
229	не остается	3	1
230	сам по	1	1
231	и то	2	1
232	сын и	1	1
233	самом деле	4	1
234	на самом	1	1
235	это и	2	1
236	и до	7	1
237	из его	1	1
238	той же	5	1
239	правильного понимания	1	1
240	и само	2	1
241	из своих	1	1
242	говорить о	2	1
243	извлечь некий	1	1
244	принадлежит к	1	1
245	но уже	2	1
246	из того	2	1
247	они были	3	1
248	и страха	1	1
249	меньшей степени	4	1
250	более глубокий	1	1
251	в xix	1	1
252	на них	1	1
253	он сам	3	1
254	нем только	1	1
255	и всякий	1	1
256	себе и	1	1
257	нет и	1	1
258	из важнейших	1	1
259	что они	2	1
260	отчасти и	2	1
261	как говорит	1	1
262	и нет	1	1
263	там же	1	1
264	и различные	2	1
265	этом же	1	1
266	тем же	1	1
267	следующим образом	1	1
268	со своей	1	1
269	в которой	1	1
270	что это	5	1
271	не был	2	1
272	монолог в	1	1
273	он в	2	1
274	в нашем	1	1
275	из этих	2	1
276	и те	2	1
277	следующей главе	6	1
278	рассказ о	1	1
279	что к	1	1
280	говорит не	1	1
281	этот процесс	1	1
282	он не	2	1
283	в xvii	2	1
284	они в	1	1
285	всех этих	2	1
286	из виду	1	1
287	новое и	1	1
288	на земле	1	1
289	литературе в	1	1
290	можно даже	1	1
291	как от	1	1
292	но все	1	1
293	не за	1	1
294	где нет	1	1
295	есть все	1	1
296	значение в	2	1
297	самим собой	2	1
298	на все	3	1
299	и других	1	1
300	о народных	1	1
301	общества в	1	1
302	с другими	3	1
303	история войн	1	1
304	то все	1	1
305	здесь это	1	1
306	в жизни	1	1
307	с большей	1	1
308	характера то	1	1
309	с этой	3	1
310	с тем	1	1
311	со своими	1	1
312	которой он	1	1
313	более не	1	1
314	мы видели	2	1
315	строгом смысле	1	1
316	мы не	2	1
317	слова и	1	1
318	не мог	3	1
319	в этих	2	1
320	во время	9	1
321	таким же	1	1
322	с точки	2	1
323	представляла собой	1	1
324	не столько	1	1
325	от его	1	1
326	своем собственном	1	1
327	поэтому в	1	1
328	работе о	1	1
329	мир и	1	1
330	через посредство	1	1
331	и эти	1	1
332	не могли	1	1
333	древнейших и	2	1
334	слов о	1	1
335	мере и	1	1
336	это также	1	1
337	между двумя	1	1
338	характер в	3	1
339	с миром	3	1
340	до конца	2	1
341	о теории	1	1
342	до известной	1	1
343	не имеет	1	1
344	дело в	1	1
345	мы все	1	1
346	образом в	2	1
347	о них	1	1
348	но только	1	1
349	для всего	2	1
350	немного в	1	1
351	не вполне	1	1
352	для всех	1	1
353	время к	1	1
354	к концу	1	1
355	во всем	5	1
356	xix веке	1	1
357	на него	1	1
358	здесь же	2	1
359	входят в	1	1
360	как будто	1	1
361	этом отношении	3	1
362	справедливо полагает	1	1
363	замкнутой и	1	1
364	настоящего времени	1	1
365	такие же	1	1
366	ни о	1	1
367	не могут	2	1
368	во все	1	1
369	здесь совершенно	1	1
370	и вполне	1	1
371	библейской и	1	1
372	он стал	2	1
373	этой книги	2	1
374	и другим	1	1
375	его с	1	1
376	одним и	1	1
377	если же	1	1
378	в последующие	2	1
379	в работе	1	1
380	и это	1	1
381	же так	1	1
382	здесь не	1	1
383	здесь также	1	1
384	средних веков	4	1
385	и от	4	1
386	только то	1	1
387	своей речи	1	1
388	последний как	1	1
389	и сам	3	1
390	те же	3	1
391	он говорит	1	1
392	особенно в	1	1
393	завершенное явление	1	1
394	мог бы	1	1
395	во второй	1	1
396	том как	1	1
397	основана на	1	1
398	собой и	1	1
399	но здесь	2	1
400	то они	1	1
401	утверждает что	1	1
402	на что	1	1
403	что его	1	1
404	как наиболее	1	1
405	по их	1	1
406	нас в	1	1
407	строго отграниченная	1	1
408	места и	1	1
409	к нему	3	1
410	нет у	1	1
411	а потому	1	1
412	отметить что	2	1
413	чем и	1	1
414	вслед за	1	1
415	романа в	3	1
416	книги является	1	1
417	констатирует что	1	1
418	что здесь	1	1
419	с ними	1	1
420	в народе	2	1
421	и весьма	2	1
422	до нас	5	1
423	он уже	1	1
424	всех его	4	1
425	начало в	1	1
426	в уста	1	1
427	времени как	1	1
428	со всеми	2	1
429	до наших	1	1
430	события и	1	1
431	с двумя	1	1
432	в большинстве	4	1
433	xvii веке	2	1
434	большинстве случаев	5	1
435	и глухой	1	1
436	и их	3	1
437	истории европейских	1	1
438	представлений о	1	1
439	для правильного	1	1
440	в конце	2	1
441	преувеличения но	2	1
442	содержания а	1	1
443	граница между	1	1
444	мы можем	1	1
445	каждый из	2	1
446	как раз	2	1
447	и строго	1	1
448	всегда строится	1	1
449	для сохранения	1	1
450	момент в	1	1
451	представление о	2	1
452	но эти	1	1
453	выходит за	3	1
454	в области	2	1
455	до сих	3	1
456	связаны с	7	1
457	что человек	2	1
458	а именно	2	1
459	лица в	1	1
460	и прежде	2	1
461	было бы	3	1
462	текст в	1	1
463	еще и	1	1
464	было и	2	1
465	себя и	1	1
466	нового времени	4	1
467	картину мира	1	1
468	говорит о	1	1
469	выступает в	1	1
470	связано с	3	1
471	и литературной	1	1
472	всех прочих	1	1
473	ничем не	1	1
474	не на	2	1
475	было сказано	1	1
476	речи это	1	1
477	объединены в	1	1
478	уверенность в	1	1
479	от мира	2	1
480	несмотря на	1	1
481	в связи	1	1
482	с помощью	6	1
483	но оно	3	1
484	исходить из	1	1
485	вместе с	6	1
486	как это	2	1
487	некоторые из	1	1
488	т.п и	2	1
489	только его	2	1
490	восходит к	1	1
491	остается и	1	1
492	до настоящего	1	1
493	целом ряде	1	1
494	наряду с	1	1
495	в той	5	1
496	аспекте в	2	1
497	когда она	1	1
498	да и	1	1
499	и другой	1	1
500	поэтому они	1	1
501	этого слова	1	1
502	на языке	3	1
503	сих пор	3	1
504	в основном	1	1
505	поэтому что	1	1
506	в чем	3	1
507	в смысле	1	1
508	это явление	1	1
509	под названием	1	1
510	в книге	3	1
511	это уже	2	1
512	в следующей	6	1
513	и времени	1	1
514	и часто	2	1
515	не существует	1	1
516	лицо и	2	1
517	понятно что	2	1
518	в результате	4	1
519	это как	1	1
520	а к	1	1
521	себя самого	1	1
522	др на	1	1
523	у них	1	1
524	тем более	2	1
525	в большей	4	1
526	но это	3	1
527	в новых	1	1
528	в системе	1	1
529	в готовом	1	1
530	здесь только	3	1
531	не знает	1	1
532	как нечто	1	1
533	их с	1	1
534	всех других	1	1
535	в отдельности	1	1
536	на своем	1	1
537	будучи в	1	1
538	и другие	2	1
539	именно здесь	1	1
540	очевидно в	1	1
541	по свидетельству	1	1
542	в таком	1	1
