N	2gram	Vygotskiy__6	Marksizm
362	точка зрения	1	1
363	к которой	2	1
364	только тогда	4	1
365	друг от	1	1
366	мышления мы	1	1
367	мы снова	2	1
368	в центре	1	1
369	его на	1	1
370	как в	3	1
371	что именно	2	1
372	чем мы	1	1
373	увидим далее	1	1
374	в пояснении	1	1
375	не хватает	2	1
376	определения этих	1	1
377	и различные	1	1
378	кроме того	1	1
379	когда он	2	1
380	могли бы	9	1
381	и наконец	2	1
382	не являются	2	1
383	связанный с	1	1
384	показали что	4	1
385	и хотя	1	1
386	в этот	1	1
387	рядом друг	1	1
388	сливается с	1	1
389	в которой	7	1
390	отношение одного	1	1
391	как это	3	1
392	и современная	1	1
393	в ответ	1	1
394	господствует в	1	1
395	в последнее	2	1
396	речи но	1	1
397	с их	1	1
398	ее как	1	1
399	как он	1	1
400	вообще не	6	1
401	к выводу	1	1
402	что она	1	1
403	как оно	3	1
404	главным образом	1	1
405	в обратном	2	1
406	но именно	1	1
407	а просто	1	1
408	в нашей	3	1
409	всех этих	1	1
410	в первую	3	1
411	не значит	1	1
412	своем мышлении	1	1
413	нее и	1	1
414	как увидим	3	1
415	к одному	2	1
416	этого вопроса	2	1
417	первым и	1	1
418	в силу	17	1
419	оно должно	1	1
420	не совершается	1	1
421	широком смысле	1	1
422	середине и	1	1
423	от общего	2	1
424	в нее	1	1
425	последнее слово	1	1
426	но все	1	1
427	человека в	1	1
428	бы они	1	1
429	в каждом	3	1
430	как они	2	1
431	связанные с	3	1
432	в совершенно	2	1
433	связанных с	1	1
434	ясно что	4	1
435	этого процесса	2	1
436	входит в	1	1
437	заключается в	7	1
438	не умеет	4	1
439	первую очередь	3	1
440	ко второму	1	1
441	не совпадает	2	1
442	всю свою	2	1
443	к определенным	2	1
444	приходит в	1	1
445	по основным	1	1
446	но уже	1	1
447	в них	3	1
448	с тем	5	1
449	которой он	1	1
450	несмотря на	2	1
451	являются как	1	1
452	выйти за	1	1
453	стороны с	1	1
454	все это	2	1
455	остается в	2	1
456	т.д и	1	1
457	в восприятии	1	1
458	какие же	2	1
459	неизбежно приводит	1	1
460	до крайности	2	1
461	места в	1	1
462	ее внутренней	1	1
463	что такое	3	1
464	заключать в	1	1
465	лежат в	2	1
466	к предмету	6	1
467	относиться ко	1	1
468	не столько	1	1
469	на известный	1	1
470	большей степени	1	1
471	на первых	4	1
472	от его	1	1
473	языка нам	1	1
474	ситуации мы	1	1
475	значение для	3	1
476	не менее	2	1
477	наполнения и	1	1
478	особого рода	1	1
479	но он	2	1
480	друг другу	2	1
481	тем не	1	1
482	не могли	5	1
483	оно само	1	1
484	обратном направлении	1	1
485	возможно только	3	1
486	т.е на	1	1
487	основная ошибка	1	1
488	и обратное	1	1
489	на один	1	1
490	значений слов	5	1
491	в высший	1	1
492	цели и	1	1
493	мы были	1	1
494	до известной	3	1
495	что эта	2	1
496	что с	3	1
497	мысли в	4	1
498	мышления и	7	1
499	тогда когда	6	1
500	одной плоскости	1	1
501	и притом	1	1
502	во время	1	1
503	языка с	1	1
504	и внутренней	1	1
505	системы т.е	1	1
506	но только	2	1
507	принадлежит к	2	1
508	в структуре	1	1
509	это еще	1	1
510	не могло	2	1
511	находится в	1	1
512	этого явления	1	1
513	мышления которые	1	1
514	в разных	5	1
515	другом языке	1	1
516	поскольку оно	1	1
517	и весь	1	1
518	всего на	1	1
519	что самое	1	1
520	эти связи	2	1
521	имеет совершенно	1	1
522	не принадлежит	1	1
523	этом отношении	3	1
524	с другом	5	1
525	в действительности	1	1
526	конечно только	1	1
527	что можно	1	1
528	для овладения	3	1
529	не могут	5	1
530	когда мы	6	1
531	есть только	1	1
532	что все	5	1
533	ли не	1	1
534	все особенности	1	1
535	и развития	6	1
536	числе и	1	1
537	они и	1	1
538	слова с	1	1
539	отличное от	1	1
540	конца и	1	1
541	оно не	4	1
542	особый тип	1	1
543	т.е в	1	1
544	от той	1	1
545	решения и	2	1
546	языка по	1	1
547	от друга	1	1
548	того времени	1	1
549	связи со	1	1
550	если как	1	1
551	которые затем	1	1
552	последнее время	2	1
553	ведь всякое	1	1
554	от отношения	1	1
555	в себя	3	1
556	сохраняет свою	2	1
557	говорили что	1	1
558	нельзя разделить	1	1
559	мы наблюдаем	1	1
560	на том	2	1
561	и когда	1	1
562	в иной	2	1
563	только через	1	1
564	сложные формы	1	1
565	связи которые	1	1
566	которые он	2	1
567	следовательно по	1	1
568	еще в	2	1
569	подойти к	1	1
570	можно только	2	1
571	остается только	1	1
572	по сравнению	15	1
573	специфические особенности	1	1
574	и вообще	2	1
575	с ним	2	1
576	образом в	3	1
577	этих особенностей	1	1
578	только и	1	1
579	ситуации и	1	1
580	оно установлено	1	1
581	развития как	3	1
582	внимание на	2	1
583	прямо и	3	1
584	и что	6	1
585	можно сказать	6	1
586	другому в	1	1
587	чисто социальной	1	1
588	мы делаем	1	1
589	этих двух	1	1
590	он исходит	1	1
591	на каждой	11	1
592	совершенно исключают	1	1
593	в переживании	1	1
594	в родном	6	1
595	по типу	2	1
596	которые мы	1	1
597	когда оно	2	1
598	и нашли	1	1
599	эти два	1	1
600	нуждается в	3	1
601	полноту и	1	1
602	сильнее и	1	1
603	во всей	1	1
604	тем менее	1	1
605	и только	3	1
606	в другой	3	1
607	язык в	1	1
608	в динамике	1	1
609	на развитие	5	1
610	родной речи	1	1
611	например при	1	1
612	эта проблема	1	1
613	в современной	1	1
614	что здесь	1	1
615	и соответствующая	1	1
616	первых порах	2	1
617	но с	2	1
618	интереса к	1	1
619	мы видим	7	1
620	тот же	1	1
621	дело с	2	1
622	языка на	2	1
623	те связи	1	1
624	может оказаться	1	1
625	особенности мышления	1	1
626	этим вопросам	2	1
627	мере развития	1	1
628	именно на	1	1
629	с которыми	1	1
630	которой оно	1	1
631	так что	6	1
632	есть в	3	1
633	и др	2	1
634	оказывается в	1	1
635	уже не	1	1
636	ни одного	1	1
637	оно в	1	1
638	и везде	1	1
639	означает только	1	1
640	не из	2	1
641	оно всегда	1	1
642	или даже	1	1
643	и других	7	1
644	дает ему	1	1
645	из них	2	1
646	и сознания	1	1
647	речь т.е	1	1
648	него с	1	1
649	в одном	2	1
650	иначе как	5	1
651	сами по	1	1
652	для правильного	1	1
653	и должна	1	1
654	гораздо большей	1	1
655	ее не	1	1
656	осознанной и	1	1
657	эта граница	1	1
658	в широком	1	1
659	от того	10	1
660	более элементарных	1	1
661	речью в	1	1
662	в других	2	1
663	были бы	2	1
664	оно способно	1	1
665	и из	1	1
666	другим и	2	1
667	эта работа	1	1
668	к нашему	1	1
669	а эти	1	1
670	к которому	2	1
671	с той	1	1
672	в ряде	1	1
673	и между	2	1
674	как же	1	1
675	еще и	1	1
676	и затем	1	1
677	в середине	1	1
678	больше и	1	1
679	говорит о	1	1
680	к более	2	1
681	соответствует тому	1	1
682	а на	1	1
683	которых мы	2	1
684	и осуществляется	1	1
685	из наиболее	1	1
686	переходы между	1	1
687	другой стороны	2	1
688	увидим в	1	1
689	дело в	1	1
690	для человека	1	1
691	во внимание	2	1
692	всю совокупность	1	1
693	если не	1	1
694	мышлении и	1	1
695	между первым	1	1
696	бы оно	2	1
697	на фоне	3	1
698	ни на	1	1
699	ответить на	1	1
700	от предмета	1	1
701	мы говорим	2	1
702	только его	1	1
703	эти исследования	1	1
704	и иной	2	1
705	к самому	1	1
706	роли которую	1	1
707	к жизни	4	1
708	если оно	1	1
709	сравнению с	14	1
710	это приводит	1	1
711	вопреки учению	1	1
712	может овладеть	1	1
713	мы сразу	1	1
714	что же	1	1
715	два основных	1	1
716	и всей	1	1
717	эту мысль	1	1
718	различные типы	1	1
719	ощущаться как	1	1
720	друг с	5	1
721	в состоянии	4	1
722	в это	1	1
723	этом случае	2	1
724	в гораздо	1	1
725	приблизиться к	1	1
726	в целом	3	1
727	на которой	1	1
728	но это	2	1
729	фактов в	1	1
730	и вторым	1	1
731	его же	1	1
732	этом и	1	1
733	развития именно	1	1
734	переход в	1	1
735	дойти в	1	1
736	однако не	1	1
737	совершается и	1	1
738	каждой из	2	1
739	структуры в	3	1
740	известной степени	2	1
741	деле как	1	1
742	форм и	2	1
743	прежде чем	1	1
744	может выйти	1	1
745	но отнюдь	1	1
746	хотя и	3	1
747	но когда	2	1
748	это часто	1	1
749	у них	2	1
750	то о	1	1
751	интерес к	2	1
752	мы попытаемся	1	1
753	мы как	1	1
754	мы должны	3	1
755	потому что	22	1
756	по самой	5	1
757	представляют для	1	1
758	языке он	2	1
759	только по	4	1
760	объяснение должно	1	1
761	обстоит дело	1	1
762	в равной	1	1
763	чтобы прийти	1	1
764	речь о	1	1
765	нам не	1	1
766	исходила из	1	1
767	отрывается от	1	1
768	самой своей	4	1
769	не что	1	1
770	это и	3	1
771	из этого	2	1
772	о действительном	1	1
773	значение не	1	1
774	отношения ко	1	1
775	самое что	1	1
776	но вот	1	1
777	в заключение	1	1
778	речи как	2	1
779	предметом исследования	1	1
780	ее в	2	1
781	как таковое	2	1
782	т.е как	1	1
783	и другие	2	1
784	том числе	1	1
785	смысле что	2	1
