N	2gram	Vygotskiy__7	Problema
319	следовательно не	2	2
320	не было	1	2
321	с предметом	2	2
322	в связи	1	2
323	именно поэтому	2	2
324	в частности	1	2
325	как это	5	2
326	из которых	2	2
327	этих работ	1	2
328	тенденцию к	3	2
329	какой мере	2	2
330	по существу	1	2
331	зрения самого	2	2
332	можно сказать	5	2
333	лучшем случае	2	2
334	форм и	2	2
335	или в	2	2
336	о котором	1	2
337	той или	1	2
338	находит свое	3	2
339	мы должны	6	2
340	ни к	1	2
341	но зато	1	2
342	в этих	2	2
343	в равной	1	2
344	от ее	2	2
345	говорить и	1	2
346	в свою	2	2
347	была бы	1	2
348	к его	2	2
349	и другие	1	2
350	в своих	2	2
351	по поводу	1	2
352	к этому	2	2
353	бы все	2	1
354	в объективном	1	1
355	не иначе	2	1
356	который мог	1	1
357	все остальное	1	1
358	является изучение	1	1
359	а из	2	1
360	выражения в	2	1
361	других областей	1	1
362	это и	4	1
363	мере в	2	1
364	было то	1	1
365	этого положения	1	1
366	своего выражения	2	1
367	в чисто	1	1
368	в первом	3	1
369	к крайнему	1	1
370	к другому	3	1
371	имеют все	1	1
372	не вещь	1	1
373	все те	2	1
374	его связь	1	1
375	и могут	1	1
376	этом направлении	1	1
377	из всех	5	1
378	который в	1	1
379	и ничего	2	1
380	что уже	1	1
381	вопрос о	6	1
382	нам в	1	1
383	мы называем	1	1
384	во внутреннем	1	1
385	время как	2	1
386	что иное	1	1
387	всего сказанного	1	1
388	причем это	1	1
389	с ее	2	1
390	и происходит	1	1
391	становится в	1	1
392	это направление	1	1
393	основных чертах	1	1
394	иное как	1	1
395	к целому	2	1
396	время в	2	1
397	по своему	9	1
398	а следовательно	1	1
399	во внешнем	1	1
400	слова как	5	1
401	слов не	1	1
402	одном и	1	1
403	значение и	2	1
404	к слову	14	1
405	более как	1	1
406	во внешний	1	1
407	нами для	1	1
408	которые не	1	1
409	показать в	1	1
410	идет о	2	1
411	от связи	1	1
412	стороны и	4	1
413	ней в	1	1
414	по внешним	1	1
415	а чисто	1	1
416	могли бы	5	1
417	целый ряд	4	1
418	что по	2	1
419	в непосредственной	1	1
420	имеет в	3	1
421	есть ли	1	1
422	говорится в	4	1
423	то в	2	1
424	то время	2	1
425	которые в	2	1
426	есть вещь	1	1
427	в этой	3	1
428	и смысловая	1	1
429	но он	2	1
430	но ведь	1	1
431	в наших	4	1
432	не могла	2	1
433	она все	3	1
434	что каждая	1	1
435	к выводу	3	1
436	в первых	1	1
437	звук а	1	1
438	они в	1	1
439	всех этих	1	1
440	в понимании	1	1
441	анализа является	1	1
442	этого вопроса	1	1
443	не как	1	1
444	слову как	1	1
445	значения но	1	1
446	его от	2	1
447	подобно тому	1	1
448	так например	1	1
449	которое как	1	1
450	вопросов о	1	1
451	или слово	1	1
452	от нее	2	1
453	что является	1	1
454	в одну	2	1
455	и природу	1	1
456	имеют в	1	1
457	в совершенно	1	1
458	значение в	2	1
459	и дальше	1	1
460	мы уже	3	1
461	может возникнуть	1	1
462	или наконец	1	1
463	это было	1	1
464	от одного	2	1
465	слово уже	1	1
466	и мы	1	1
467	исходным пунктом	1	1
468	вещь может	1	1
469	в природу	1	1
470	она становится	1	1
471	к словесному	1	1
472	только оно	1	1
473	не чем	2	1
474	для них	1	1
475	в один	1	1
476	это положение	3	1
477	но вся	1	1
478	все равно	1	1
479	требования к	1	1
480	в общей	1	1
481	быть понят	1	1
482	этого не	1	1
483	с тем	5	1
484	и уже	1	1
485	рода и	1	1
486	обратимся к	3	1
487	с какой-либо	1	1
488	но я	1	1
489	особым образом	1	1
490	из языка	1	1
491	где мы	1	1
492	такового и	1	1
493	по сравнению	9	1
494	чем говорится	4	1
495	равной мере	1	1
496	в которых	2	1
497	мысли и	11	1
498	бы мы	1	1
499	только самим	1	1
500	к познанию	1	1
501	в артикуляционных	1	1
502	этих моментов	1	1
503	имеет более	1	1
504	иным как	2	1
505	силу и	1	1
506	есть именно	1	1
507	том и	3	1
508	совершенно особым	1	1
509	по себе	3	1
510	тому что	9	1
511	что есть	1	1
512	можно ли	2	1
513	не раз	2	1
514	что с	5	1
515	одинаковой степени	2	1
516	но для	2	1
517	мышления и	9	1
518	правда в	1	1
519	или за	1	1
520	бытия и	1	1
521	в самых	1	1
522	и снова	1	1
523	идет в	3	1
524	следовательно и	1	1
525	того и	2	1
526	не имели	1	1
527	как формы	1	1
528	и без	1	1
529	находятся в	1	1
530	вследствие того	1	1
531	этих двух	2	1
532	и лишь	1	1
533	того в	1	1
534	во всей	2	1
535	и является	3	1
536	в сознании	6	1
537	в процессе	5	1
538	слова его	1	1
539	трех моментов	1	1
540	ли это	1	1
541	один шаг	1	1
542	и структуру	1	1
543	а путем	1	1
544	в момент	4	1
545	его значению	1	1
546	работ и	1	1
547	сравнительно с	1	1
548	становится возможным	1	1
549	все не	1	1
550	два момента	1	1
551	его с	3	1
552	она позволяет	1	1
553	для его	1	1
554	его значение	2	1
555	мы ее	1	1
556	некоторой степени	1	1
557	слов но	1	1
558	со значением	1	1
559	из всего	1	1
560	как не	1	1
561	свою очередь	2	1
562	всего этого	1	1
563	без всякого	1	1
564	чисто духовного	1	1
565	языка и	1	1
566	если в	4	1
567	целому и	3	1
568	зрения не	1	1
569	не возникает	1	1
570	выражения и	1	1
571	что у	4	1
572	по аналогии	1	1
573	мог бы	3	1
574	в одном	1	1
575	не были	1	1
576	начинается в	1	1
577	остановимся на	1	1
578	деятельности в	2	1
579	в отдельном	1	1
580	это внутреннее	2	1
581	к языку	1	1
582	выводу что	2	1
583	особый вид	1	1
584	образом в	2	1
585	из других	1	1
586	как раньше	1	1
587	поэтому она	4	1
588	моменты не	1	1
589	нашей работы	3	1
590	не осознает	1	1
591	частности для	1	1
592	звуковой стороны	4	1
593	для нас	2	1
594	с чем-то	1	1
595	мы показали	2	1
596	своему значению	2	1
597	его так	1	1
598	возникает и	1	1
599	ее от	2	1
600	это имеет	1	1
601	во втором	3	1
602	в глазах	1	1
603	направлений в	2	1
604	них в	1	1
605	вообще и	1	1
606	чисто внешним	1	1
607	слова для	1	1
608	и следовательно	5	1
609	что здесь	1	1
610	в лингвистике	1	1
611	на которой	1	1
612	есть процесс	1	1
613	более сложным	1	1
614	предметное содержание	1	1
615	к которой	1	1
616	этот вопрос	1	1
617	о другом	1	1
618	к их	1	1
619	мышление в	1	1
620	слова суть	1	1
621	к психологии	1	1
622	к звуку	1	1
623	в меньшей	1	1
624	человека с	1	1
625	есть в	3	1
626	эти отношения	2	1
627	неразрывно связана	1	1
628	только на	3	1
629	объединяется с	1	1
630	не исчерпывает	2	1
631	каким образом	1	1
632	речь в	4	1
633	из них	1	1
634	связывается с	1	1
635	делает слово	2	1
636	его и	2	1
637	для него	3	1
638	других вещей	1	1
639	самого слова	3	1
640	целом и	1	1
641	моментов в	2	1
642	не для	1	1
643	словом на	1	1
644	есть необходимый	1	1
645	и фантазии	1	1
646	к ним	1	1
647	друг друга	4	1
648	если оно	1	1
649	зрения с	1	1
650	момент в	3	1
651	значение чем	1	1
652	понимая под	1	1
653	в наличии	1	1
654	он живет	1	1
655	с другим	2	1
656	до сих	3	1
657	нас в	2	1
658	именно в	6	1
659	оно является	1	1
660	нашего исследования	5	1
661	движения в	3	1
662	только что	5	1
663	связано с	1	1
664	самом же	1	1
665	на этот	1	1
666	поскольку она	1	1
667	она является	2	1
668	до конца	5	1
669	основной вопрос	1	1
670	мысль как	1	1
671	с которым	1	1
672	как ни	1	1
673	все время	1	1
674	одну из	1	1
675	о чем	4	1
676	что мы	9	1
677	и вне	1	1
678	входить в	1	1
679	но оно	1	1
680	совпадают в	1	1
681	вместе с	12	1
682	так же	14	1
683	и особенно	1	1
684	происходит в	1	1
685	мы говорим	2	1
686	но этот	2	1
687	направление в	1	1
688	сравнению с	8	1
689	который мы	2	1
690	она есть	1	1
691	в той	4	1
692	смысле этого	3	1
693	тому как	1	1
694	первом случае	3	1
695	и всей	2	1
696	эта проблема	1	1
697	слов в	1	1
698	быть не	1	1
699	одного к	1	1
700	этого слова	3	1
701	эти два	1	1
702	благодаря этому	2	1
703	аналогии с	1	1
704	есть первый	1	1
705	есть то	3	1
706	сих пор	3	1
707	этого метода	2	1
708	которое было	2	1
709	работы по	1	1
710	в смысле	6	1
711	самое существенное	1	1
712	и собственно	2	1
713	и часто	1	1
714	этого понимания	1	1
715	и может	1	1
716	слова со	1	1
717	к тому	7	1
718	что делает	2	1
719	первом и	1	1
720	в результате	1	1
721	перестать быть	2	1
722	бы в	5	1
723	и которое	1	1
724	еще более	1	1
725	теряет свою	1	1
726	в одинаковой	3	1
727	отношению ко	1	1
728	же деле	1	1
729	и звуковой	4	1
730	могли быть	1	1
731	но всегда	2	1
732	отношении к	1	1
733	значения в	1	1
734	но эта	2	1
735	но если	2	1
736	скажем только	1	1
737	связей и	1	1
738	затем к	1	1
739	жизни а	1	1
740	не что	1	1
741	чем иным	2	1
742	из этого	2	1
743	но именно	2	1
744	в которой	11	1
745	в действительности	2	1
746	к чисто	1	1
747	но эти	1	1
748	к этой	2	1
749	как слово	2	1
750	это понятие	1	1
751	которая не	1	1
