N	2gram	Vygotskiy__4	Dialekti
279	как сама	1	2
280	взгляд на	2	2
281	в их	2	2
282	их в	3	2
283	необходимо чтобы	1	2
284	тому что	6	2
285	нет никакого	1	2
286	что есть	1	2
287	не раз	1	2
288	что с	1	2
289	самого начала	5	2
290	того как	1	2
291	в сущности	6	2
292	и остается	2	2
293	на него	4	2
294	не по	2	2
295	себе так	1	2
296	он мог	1	2
297	только не	2	2
298	это мы	1	2
299	действительно в	2	2
300	своей природе	1	2
301	это уже	1	2
302	что на	1	2
303	однако это	1	2
304	какой-то образ	1	2
305	во все	3	2
306	и надо	1	2
307	к тому	12	2
308	в конце	8	2
309	с ее	3	2
310	и оформлена	1	2
311	с самого	5	2
312	и совершенно	5	2
313	что у	4	2
314	том как	3	2
315	остается только	1	2
316	мы в	3	2
317	со всем	1	2
318	понятно что	3	2
319	совершенно невозможно	1	2
320	вот и	1	2
321	но мы	2	2
322	он берет	1	2
323	все в	1	2
324	между тем	1	2
325	или иначе	1	2
326	эти два	1	2
327	столько сколько	1	2
328	всяком случае	3	2
329	и она	2	2
330	мы должны	6	2
331	в каких	2	2
332	следовательно в	1	2
333	мы видим	6	2
334	в какой	5	2
335	с одной	3	2
336	себя в	4	2
337	есть в	1	2
338	если мы	12	2
339	или в	1	2
340	т п	3	2
341	тем что	3	2
342	смысла и	4	2
343	будем говорить	1	2
344	живой и	1	2
345	до сих	3	2
346	именно в	2	2
347	так вот	2	2
348	в некоторых	1	2
349	не на	2	2
350	как ни	1	2
351	ни о	1	2
352	что мы	6	2
353	уже о	1	2
354	в частности	4	2
355	ни на	2	2
356	вместе с	8	2
357	с первого	1	2
358	так же	13	2
359	я уже	1	2
360	в тех	2	2
361	как нельзя	2	2
362	сам не	1	2
363	нечто совершенно	1	2
364	сих пор	3	2
365	же самое	6	2
366	есть что-то	1	2
367	мы только	1	2
368	в результате	2	2
369	или не	1	2
370	же в	1	2
371	есть уже	1	2
372	это все	1	2
373	но разве	1	2
374	не быть	1	2
375	этих вещей	1	2
376	в виде	3	2
377	ее в	4	2
378	в искусстве	2	2
379	в своих	3	2
380	во всяком	3	2
381	но наоборот	1	1
382	который должен	1	1
383	от этой	1	1
384	речь идет	3	1
385	говоря о	1	1
386	того же	1	1
387	не остается	1	1
388	но один	1	1
389	выкинуть из	1	1
390	идет о	3	1
391	очень много	1	1
392	между двумя	2	1
393	мы тогда	2	1
394	и до	3	1
395	в какой-то	1	1
396	все те	2	1
397	века в	1	1
398	его своей	1	1
399	всего того	1	1
400	и значение	1	1
401	для своего	1	1
402	которую мы	1	1
403	случае это	1	1
404	ответить на	1	1
405	нам в	2	1
406	не была	1	1
407	очень долгое	1	1
408	что под	1	1
409	будет потом	1	1
410	на тему	2	1
411	но под	1	1
412	облачном небе	3	1
413	мы и	1	1
414	и ни	1	1
415	что можно	1	1
416	не все	2	1
417	и он	3	1
418	всех сторон	1	1
419	говорил о	1	1
420	не от	1	1
421	и видеть	1	1
422	литературы и	2	1
423	он сам	1	1
424	структура этой	1	1
425	бы то	2	1
426	природы и	1	1
427	ее к	1	1
428	мы будем	5	1
429	точка зрения	2	1
430	к которой	3	1
431	поймем истинное	1	1
432	от воли	1	1
433	а он	1	1
434	и воображения	1	1
435	часто совершенно	1	1
436	евгений онегин	1	1
437	они действительно	2	1
438	меньше всего	2	1
439	не хотел	2	1
440	первый взгляд	1	1
441	общего с	1	1
442	что именно	3	1
443	чем мы	2	1
444	показать что	7	1
445	стороны и	1	1
446	себе ни	1	1
447	что касается	2	1
448	однако не	2	1
449	не вся	1	1
450	нет решительно	2	1
451	когда он	7	1
452	придется говорить	1	1
453	это просто	2	1
454	ведь оно	1	1
455	уже с	2	1
456	только один	1	1
457	очень многие	1	1
458	и конечно	2	1
459	из жизни	1	1
460	в целом	5	1
461	образом и	1	1
462	из этих	2	1
463	от действительности	3	1
464	другом случае	1	1
465	чувств и	1	1
466	тому же	3	1
467	если он	2	1
468	не могла	1	1
469	мы получим	3	1
470	так сказать	1	1
471	что одна	1	1
472	вообще не	1	1
473	с чем	2	1
474	к выводу	1	1
475	и эти	2	1
476	и еще	1	1
477	дает нам	1	1
478	самая структура	1	1
479	д все	1	1
480	чем она	1	1
481	из него	1	1
482	производит на	1	1
483	он убивает	4	1
484	именно это	1	1
485	в основу	3	1
486	от нее	1	1
487	что все	11	1
488	это случилось	1	1
489	главным образом	1	1
490	есть все	1	1
491	до бесконечности	1	1
492	в глубине	1	1
493	по смыслу	1	1
494	все их	1	1
495	знает что	2	1
496	считает свою	1	1
497	и ясно	2	1
498	со всех	1	1
499	нечего и	1	1
500	везде и	1	1
501	этом смысле	1	1
502	истории и	1	1
503	он все	3	1
504	действий и	1	1
505	тела в	1	1
506	но уже	1	1
507	отрешенности и	1	1
508	в них	2	1
509	ни одной	3	1
510	далеко не	3	1
511	всю жизнь	2	1
512	со своими	1	1
513	нигде не	1	1
514	оказывается совершенно	1	1
515	человека мы	1	1
516	понятия и	1	1
517	жизнь а	1	1
518	именно этот	1	1
519	на первый	1	1
520	в эту	1	1
521	но если	3	1
522	и сейчас	3	1
523	и ее	2	1
524	которая имеет	1	1
525	существовать вне	1	1
526	как все	4	1
527	почти не	1	1
528	в котором	2	1
529	что всякий	2	1
530	она в	1	1
531	или вернее	2	1
532	знаем что	4	1
533	бы мы	3	1
534	сама собой	1	1
535	от его	1	1
536	взятые сами	1	1
537	и сопоставить	1	1
538	вот эта	1	1
539	есть его	1	1
540	а есть	1	1
541	силу и	1	1
542	надо сказать	3	1
543	всякий другой	1	1
544	без всяких	1	1
545	том и	1	1
546	она или	1	1
547	тому чтобы	3	1
548	ним в	2	1
549	образ не	1	1
550	формы как	1	1
551	можем сказать	1	1
552	и очень	1	1
553	если их	1	1
554	что эта	6	1
555	отчетливо и	1	1
556	и другое	2	1
557	что ему	2	1
558	уже из	1	1
559	ее с	4	1
560	этом нам	1	1
561	в основе	3	1
562	виду не	1	1
563	нашего сознания	1	1
564	тогда и	1	1
565	в самых	3	1
566	в нас	1	1
567	к такому	2	1
568	самого по	1	1
569	значение этого	1	1
570	признания и	2	1
571	и всегда	1	1
572	подобно тому	1	1
573	больше чем	2	1
574	одна из	4	1
575	это то	3	1
576	и независимо	1	1
577	бы по	2	1
578	деле он	1	1
579	и искусства	1	1
580	так то	1	1
581	но даже	1	1
582	ли это	3	1
583	с другом	4	1
584	другой ее	1	1
585	все то	12	1
586	начиная с	1	1
587	нам что	2	1
588	взглянуть на	2	1
589	отличается от	1	1
590	вокруг него	1	1
591	об одном	1	1
592	и другим	2	1
593	о браке	2	1
594	мысли о	2	1
595	извлекает из	1	1
596	слова о	1	1
597	о них	2	1
598	должен быть	1	1
599	то ни	1	1
600	оно может	1	1
601	расходится с	1	1
602	не забудем	1	1
603	нас от	3	1
604	и о	4	1
605	были бы	1	1
606	мысль о	1	1
607	от обычного	1	1
608	в дальнейшем	1	1
609	дано в	1	1
610	слова а	1	1
611	в глаза	1	1
612	только тот	1	1
613	на нее	2	1
614	за то	3	1
615	те же	2	1
616	себя что	1	1
617	раз он	1	1
618	к его	1	1
619	она была	1	1
620	жизнь это	1	1
621	и на	5	1
622	таких примеров	1	1
623	составные части	1	1
624	есть выдумка	1	1
625	выводу что	1	1
626	образом в	2	1
627	сказать совершенно	1	1
628	воли и	2	1
629	все дело	2	1
630	что часто	1	1
631	и здесь	3	1
632	не был	2	1
633	что самая	2	1
634	нечто совсем	1	1
635	совершенно с	1	1
636	внимание на	2	1
637	почему же	2	1
638	она всегда	1	1
639	и просто	1	1
640	я склонен	1	1
641	это была	1	1
642	и во	1	1
643	в которую	1	1
644	однако что	1	1
645	которой мы	3	1
646	на одном	1	1
647	как его	1	1
648	никаких сомнений	1	1
649	во всей	3	1
650	тему о	2	1
651	пор пока	2	1
652	и содержания	1	1
653	и понятно	1	1
654	которой все	2	1
655	зовут к	1	1
656	если это	1	1
657	мышь которая	1	1
658	но с	1	1
659	если скажем	1	1
660	не решается	1	1
661	совсем не	1	1
662	тот же	3	1
663	больше того	3	1
664	на другие	1	1
665	который все	1	1
666	не имеет	2	1
667	другой совершенно	1	1
668	во всем	2	1
669	развертывается по	1	1
670	уже говорили	1	1
671	и действительно	1	1
672	поэтому и	1	1
673	и начинаем	1	1
674	именно на	1	1
675	с какой	1	1
676	и событий	1	1
677	из которых	3	1
678	только на	1	1
679	эта основная	1	1
680	о всем	1	1
681	при помощи	4	1
682	но совершенно	4	1
683	его и	2	1
684	нет мысли	1	1
685	мы знаем	2	1
686	забудем что	1	1
687	допустим что	2	1
688	содержание и	1	1
689	бы просто	1	1
690	мы можем	5	1
691	у него	6	1
692	уже одно	1	1
693	и переживаем	1	1
694	мы берем	1	1
695	и вместе	1	1
696	и всякий	2	1
697	ее на	2	1
698	это будет	1	1
699	в особенности	1	1
700	одеколоном и	1	1
701	новый смысл	3	1
702	даже не	2	1
703	дают в	1	1
704	только вы	1	1
705	с другим	1	1
706	стороны эта	1	1
707	здесь в	3	1
708	на то	10	1
709	мы никогда	3	1
710	или просто	1	1
711	к которому	1	1
712	сам себя	2	1
713	мы еще	1	1
714	еще будем	1	1
715	конца как	1	1
716	и др	1	1
717	себя и	1	1
718	говорит о	4	1
719	художественной форме	1	1
720	от другого	1	1
721	превращается в	1	1
722	одной стороны	3	1
723	моментов и	1	1
724	из тех	1	1
725	и опять	3	1
726	ничем не	2	1
727	действительности и	1	1
728	с которым	1	1
729	в руках	2	1
730	в порядке	4	1
731	от самой	1	1
732	которые по	1	1
733	там где	1	1
734	факт что	1	1
735	нигде в	2	1
736	нет ничего	1	1
737	возникает из	1	1
738	то можно	1	1
739	религиозным и	1	1
740	совершенно в	2	1
741	надо было	2	1
742	над ним	2	1
743	виде очень	1	1
744	что за	1	1
745	искусства но	1	1
746	который мы	1	1
747	в характере	2	1
748	совершенно иными	1	1
749	тому как	2	1
750	что весь	1	1
751	не ошибемся	1	1
752	никакой возможности	3	1
753	чувства и	1	1
754	по существу	2	1
755	друг с	4	1
756	и такие	1	1
757	ни одного	2	1
758	с этой	4	1
759	слова и	4	1
760	заставляя его	1	1
761	только для	1	1
762	не об	1	1
763	но для	1	1
764	на одной	2	1
765	по дороге	1	1
766	целей и	1	1
767	и энергии	1	1
768	самое главное	1	1
769	тем и	2	1
770	и смерти	1	1
771	в его	10	1
772	душа не	1	1
773	зритель воспринимает	1	1
774	это можно	1	1
775	еще раз	3	1
776	человек и	1	1
777	из нее	3	1
778	совершенно иной	1	1
779	нас совершенно	2	1
780	ее и	2	1
781	которые будут	1	1
782	из себя	1	1
783	не должен	1	1
784	у которого	1	1
785	конце концов	3	1
786	скажем что	1	1
787	мы не	5	1
788	все они	2	1
789	на нас	4	1
790	по самой	1	1
791	все остальные	1	1
792	своей последней	1	1
793	уже давно	1	1
794	этой общей	1	1
795	всегда только	1	1
796	до тех	2	1
797	к самому	2	1
798	только этой	2	1
799	нужно для	1	1
800	а ведь	1	1
801	равно как	1	1
802	ошибемся если	1	1
803	самой своей	1	1
804	этом мы	1	1
805	в отдельности	1	1
806	из этого	5	1
807	который не	2	1
808	ли он	2	1
809	эти элементы	1	1
810	делается не	1	1
811	если же	1	1
812	уже говорил	1	1
813	допустить что	1	1
814	сцену с	1	1
815	событиях и	1	1
816	и эта	2	1
817	это в	4	1
818	как на	6	1
819	точно так	3	1
820	гораздо более	1	1
821	от самого	1	1
