N	2gram	Tiupa_Narr_1	Komedia
175	все что	2	3
176	во всяком	2	3
177	даже если	1	2
178	мы не	3	2
179	не слишком	1	2
180	в сущности	2	2
181	не совсем	1	2
182	и он	6	2
183	пребывания в	1	2
184	но при	3	2
185	и на	5	2
186	бы то	1	2
187	во всех	1	2
188	с отцом	1	2
189	конечном счете	1	2
190	отличие от	2	2
191	и я	1	2
192	что произошло	1	2
193	как в	4	2
194	что касается	2	2
195	целый ряд	1	2
196	в результате	2	2
197	с просьбой	1	2
198	всего лишь	3	2
199	не приходится	1	2
200	бы не	1	2
201	раз в	2	2
202	ни было	1	2
203	состоит в	10	2
204	в силу	1	2
205	людей и	1	2
206	человека в	2	2
207	исходя из	3	2
208	в мире	4	2
209	из всех	1	2
210	не с	1	2
211	с другими	1	2
212	это не	3	2
213	на основании	1	2
214	не мог	6	2
215	этой связи	1	2
216	в котором	1	2
217	в их	1	2
218	сам себя	1	2
219	в одном	4	2
220	того кто	2	2
221	как видим	1	2
222	что эта	1	2
223	тому что	1	2
224	она не	2	2
225	что происходит	1	2
226	вплоть до	4	2
227	дело не	2	2
228	и после	2	2
229	в области	2	2
230	одним из	1	2
231	и со	1	2
232	настаивает на	1	2
233	известной степени	1	2
234	ли не	2	2
235	если же	1	2
236	как мы	2	2
237	и о	3	2
238	в виду	1	2
239	здесь не	2	2
240	за пределами	2	2
241	роль в	2	2
242	в образе	1	2
243	она была	2	2
244	наряду с	1	2
245	а также	6	2
246	в другом	1	2
247	в конечном	3	2
248	между тем	3	2
249	нуждается в	1	2
250	все время	1	2
251	несколько иначе	1	2
252	не как	1	2
253	тот же	1	2
254	могло быть	1	2
255	должен быть	1	2
256	по мнению	1	2
257	и ее	3	2
258	в качестве	14	2
259	уже в	1	2
260	с женой	1	2
261	нового времени	1	2
262	этот раз	1	2
263	при всей	3	2
264	этом отношении	3	2
265	представляют собой	3	2
266	что для	1	2
267	не было	3	2
268	а на	2	2
269	пока что	1	2
270	что мы	2	2
271	ближе к	1	2
272	он и	2	2
273	до этого	1	2
274	в присутствии	2	2
275	его на	1	2
276	из которых	1	2
277	в пределах	2	2
278	для обозначения	2	2
279	его от	1	2
280	лет назад	1	2
281	человека который	2	2
282	каким он	2	2
283	о его	2	2
284	ли в	1	2
285	и все	3	2
286	не владеет	2	2
287	не будет	2	2
288	а о	2	2
289	между ними	2	2
290	другой стороны	2	2
291	совершенно не	1	2
292	в свое	1	2
293	к этой	1	2
294	в таком	2	2
295	и наиболее	1	1
296	например в	1	1
297	чтобы не	1	1
298	а из	1	1
299	в первом	4	1
300	и до	1	1
301	в зависимости	2	1
302	мы имеем	3	1
303	и само	1	1
304	этом не	1	1
305	становится совершенно	1	1
306	принадлежит к	1	1
307	а для	3	1
308	в изложении	1	1
309	не сводится	2	1
310	ему в	2	1
311	зависимости от	2	1
312	первого и	1	1
313	жизни это	1	1
314	это время	1	1
315	он сам	3	1
316	нему в	1	1
317	со словами	2	1
318	не поздно	1	1
319	в чем	2	1
320	тем как	1	1
321	и главное	1	1
322	но не	4	1
323	но как	3	1
324	и всякий	1	1
325	не входит	1	1
326	которую она	1	1
327	если в	2	1
328	ответ на	1	1
329	должны были	1	1
330	предположение что	1	1
331	друг от	1	1
332	событий а	1	1
333	в е	2	1
334	которые не	1	1
335	первая из	1	1
336	себя за	1	1
337	но перед	1	1
338	если она	2	1
339	перед нами	5	1
340	на земле	1	1
341	и как	3	1
342	и наконец	1	1
343	внимание что	1	1
344	самом начале	1	1
345	более или	1	1
346	в действительности	1	1
347	более обширного	1	1
348	для которого	1	1
349	из жизни	1	1
350	за это	1	1
351	в нашем	3	1
352	из этих	4	1
353	о матери	1	1
354	которое постепенно	1	1
355	в случае	2	1
356	всё это	1	1
357	т д	1	1
358	человек не	1	1
359	главное в	1	1
360	по крайней	1	1
361	чтобы они	1	1
362	к природному	1	1
363	к одному	1	1
364	уже говорилось	1	1
365	ее из	2	1
366	картины мира	3	1
367	в нее	1	1
368	именно это	1	1
369	значение в	1	1
370	этом свидетельствует	1	1
371	той же	1	1
372	них не	1	1
373	это было	2	1
374	после обеда	1	1
375	еще вернемся	1	1
376	эпизода как	1	1
377	и тем	4	1
378	материал для	1	1
379	или ситуации	1	1
380	участие в	1	1
381	его и	2	1
382	существенно меняет	1	1
383	для них	2	1
384	он является	1	1
385	соответствии с	4	1
386	этого не	2	1
387	со своими	1	1
388	не всегда	3	1
389	этому легко	1	1
390	с еще	1	1
391	себя внимание	3	1
392	нас теперь	1	1
393	человек и	1	1
394	как все	1	1
395	в следующем	1	1
396	в город	2	1
397	в отличие	2	1
398	делает вид	1	1
399	что я	1	1
400	стало быть	3	1
401	сам же	1	1
402	с тематическим	2	1
403	точку зрения	1	1
404	говорит с	2	1
405	обмен репликами	2	1
406	теми же	1	1
407	иным как	2	1
408	обращение к	1	1
409	всякий другой	1	1
410	что после	1	1
411	с мужем	1	1
412	и вся	1	1
413	вернемся к	1	1
414	до одного	1	1
415	на три	1	1
416	на рубеже	1	1
417	как можно	1	1
418	в обоих	2	1
419	текста и	1	1
420	того как	1	1
421	и притом	2	1
422	душе и	1	1
423	не могло	2	1
424	бы между	1	1
425	вся его	1	1
426	и лишь	1	1
427	и по	1	1
428	детей и	1	1
429	наряду со	1	1
430	по своей	1	1
431	во всем	1	1
432	где-нибудь в	1	1
433	в сознании	4	1
434	что на	4	1
435	с другом	1	1
436	не останется	1	1
437	похожи на	1	1
438	из рассмотрения	1	1
439	детей в	1	1
440	не давая	1	1
441	могут быть	1	1
442	было без	1	1
443	к смысловой	1	1
444	числе и	1	1
445	моей жизни	1	1
446	указывает на	1	1
447	слова с	1	1
448	о них	3	1
449	подобно тому	3	1
450	и открывает	1	1
451	от друга	1	1
452	и сами	1	1
453	здесь также	1	1
454	и от	2	1
455	быть вполне	1	1
456	а тот	1	1
457	действия и	1	1
458	служит как	1	1
459	как с	1	1
460	и совершенно	1	1
461	и когда	1	1
462	что у	4	1
463	с собой	1	1
464	времени и	9	1
465	особенно в	2	1
466	живет в	1	1
467	мог бы	1	1
468	к его	2	1
469	на которую	1	1
470	когда в	3	1
471	вошел в	1	1
472	для этого	1	1
473	из одного	1	1
474	теперь и	1	1
475	я теперь	1	1
476	сводится к	3	1
477	что видел	1	1
478	ситуации и	2	1
479	то они	2	1
480	и та	1	1
481	никак не	2	1
482	короткий разговор	1	1
483	его жизни	3	1
484	нас в	2	1
485	то в	4	1
486	во втором	6	1
487	но несомненно	1	1
488	этом и	4	1
489	крайней мере	1	1
490	вслед за	1	1
491	персонажей и	1	1
492	в греческой	1	1
493	он его	1	1
494	сказать и	1	1
495	системы персонажей	1	1
496	не слушает	1	1
497	же ему	1	1
498	казалось что	1	1
499	рассуждение о	1	1
500	с появлением	2	1
501	всю свою	1	1
502	не самого	1	1
503	ли он	1	1
504	в ситуации	1	1
505	только в	12	1
506	в стороне	1	1
507	впрочем и	1	1
508	зрения одного	1	1
509	во времени	9	1
510	об их	1	1
511	со всеми	1	1
512	аналогичным образом	1	1
513	из деревни	2	1
514	и у	1	1
515	только на	2	1
516	ни одного	1	1
517	больше не	1	1
518	впервые замечает	1	1
519	свою жизнь	1	1
520	действующего лица	1	1
521	действий и	1	1
522	не из	1	1
523	в душе	1	1
524	на своего	1	1
525	не находит	1	1
526	на одном	1	1
527	обращает на	3	1
528	может служить	3	1
529	не случайно	1	1
530	к столь	1	1
531	следует признать	1	1
532	случае с	1	1
533	где в	2	1
534	в финале	3	1
535	из двух	1	1
536	своим появлением	1	1
537	о своей	2	1
538	для героев	1	1
539	а именно	1	1
540	после смерти	2	1
541	с той	1	1
542	чем он	2	1
543	действующих лиц	5	1
544	этому времени	1	1
545	было и	2	1
546	а с	1	1
547	мы еще	1	1
548	в детстве	2	1
549	из наиболее	4	1
550	говорит о	1	1
551	в соответствии	5	1
552	детей а	2	1
553	пределах этой	1	1
554	он только	1	1
555	на которых	1	1
556	не на	1	1
557	суде и	1	1
558	однако и	4	1
559	событие о	1	1
560	а так	1	1
561	в слове	3	1
562	и ему	1	1
563	именно поэтому	1	1
564	на фоне	1	1
565	служить для	1	1
566	в городе	1	1
567	он уже	2	1
568	самой своей	1	1
569	и потому	1	1
570	не удается	1	1
571	как за	1	1
572	надо было	1	1
573	того кого	1	1
574	видит в	1	1
575	к жизни	2	1
576	из уст	2	1
577	вот я	2	1
578	такого рода	10	1
579	которые их	1	1
580	тому как	3	1
581	в ответ	1	1
582	в тех	1	1
583	не позволял	1	1
584	да и	2	1
585	в первой	2	1
586	скорее наоборот	1	1
587	друг с	1	1
588	и отсутствие	1	1
589	быть не	3	1
590	что между	1	1
591	приобретает в	1	1
592	еще раз	3	1
593	можно сказать	5	1
594	а то	1	1
595	не любил	1	1
596	другой смысл	1	1
597	как отец	1	1
598	еще одна	1	1
599	не знаем	1	1
600	пор еще	1	1
601	этом однако	1	1
602	в новой	1	1
603	или в	6	1
604	такую возможность	1	1
605	о котором	1	1
606	в голову	1	1
607	она уже	1	1
608	то не	1	1
609	для нас	1	1
610	или менее	1	1
611	у них	1	1
612	в этих	2	1
613	все они	1	1
614	отношении к	1	1
615	жизни в	2	1
616	от ее	1	1
617	не говоря	1	1
618	сказать что	2	1
619	и только	2	1
620	была бы	1	1
621	это на	1	1
622	жизни а	3	1
623	взгляда на	1	1
624	первом случае	3	1
625	поведения в	1	1
626	об этих	1	1
627	жизни и	6	1
628	но еще	1	1
629	по поводу	1	1
630	во сне	2	1
631	том числе	1	1
632	они не	1	1
