N	2gram	Medvedev_F_3	Literetu
224	быть только	2	2
225	если это	1	2
226	быть не	1	2
227	с этой	1	2
228	художественное произведение	11	2
229	один из	1	2
230	за его	1	2
231	сознания и	2	2
232	что в	8	2
233	в каждой	1	2
234	же в	1	2
235	романа и	2	2
236	оно не	3	2
237	еще и	1	2
238	ее в	3	2
239	в своих	6	2
240	к этому	2	2
241	как известно	1	1
242	от этой	1	1
243	была бы	2	1
244	и т	11	1
245	и то	1	1
246	на самом	14	1
247	тех же	1	1
248	исходя из	1	1
249	это и	2	1
250	определенные условия	1	1
251	между двумя	1	1
252	и принципиально	1	1
253	и до	1	1
254	оно было	1	1
255	в какой-то	1	1
256	все те	1	1
257	с таким	2	1
258	обойтись без	2	1
259	мы уже	3	1
260	который в	1	1
261	бы уже	1	1
262	своего реального	1	1
263	восприятия во-вторых	1	1
264	одних и	1	1
265	определенное время	1	1
266	из своих	2	1
267	этом не	1	1
268	в последнем	2	1
269	в каждый	1	1
270	говорить о	2	1
271	и со	2	1
272	пространство и	1	1
273	не знают	2	1
274	в ней	5	1
275	проявляется в	2	1
276	герой может	1	1
277	он был	4	1
278	одного человека	1	1
279	его действительности	1	1
280	во-вторых произведение	1	1
281	сознания а	1	1
282	тем как	1	1
283	всякого искусства	1	1
284	ориентировано в	2	1
285	очевидно что	2	1
286	герой не	1	1
287	нужно быть	1	1
288	постановка проблемы	1	1
289	месте при	1	1
290	он пишет	1	1
291	не просто	1	1
292	нет и	3	1
293	значение имеет	1	1
294	за пределы	2	1
295	контексте в	1	1
296	определяется не	1	1
297	сама по	1	1
298	к сожалению	1	1
299	в истории	5	1
300	независимо от	5	1
301	данный момент	2	1
302	с этим	1	1
303	высказывания от	1	1
304	в художественном	5	1
305	в своем	2	1
306	сознания в	1	1
307	или иную	1	1
308	никакого существенного	1	1
309	жизни так	1	1
310	в нашем	1	1
311	бы не	2	1
312	у каждого	1	1
313	т п	5	1
314	ни одна	1	1
315	иным путем	2	1
316	уже в	4	1
317	как он	2	1
318	направлении ориентации	1	1
319	так сказать	5	1
320	от действительных	1	1
321	вообще не	2	1
322	к искусству	1	1
323	в определенном	1	1
324	если для	1	1
325	исполнения и	3	1
326	тем не	2	1
327	он не	1	1
328	при определенных	2	1
329	творца и	1	1
330	данного направления	1	1
331	ключ к	1	1
332	художественного высказывания	1	1
333	такого человека	1	1
334	в корне	4	1
335	жизнью и	2	1
336	а всегда	1	1
337	слова и	4	1
338	а то	1	1
339	в определенное	1	1
340	значение в	1	1
341	этого они	1	1
342	его не	1	1
343	высказывания и	5	1
344	на все	2	1
345	обращения к	1	1
346	вопрос как	1	1
347	с другими	1	1
348	искусства в	3	1
349	воспринимающих и	1	1
350	а просто	1	1
351	еще одно	1	1
352	кажется что	2	1
353	сторонами окружающей	1	1
354	литературного произведения	4	1
355	в них	3	1
356	нет в	1	1
357	о которых	1	1
358	как совокупность	2	1
359	соприкасается с	1	1
360	каждый данный	1	1
361	место и	1	1
362	и вне	2	1
363	чем в	1	1
364	в чистом	1	1
365	контексте его	1	1
366	для своих	1	1
367	ориентировано во-первых	1	1
368	и того	1	1
369	во-первых на	1	1
370	был бы	2	1
371	только тем	1	1
372	на первый	1	1
373	в первую	1	1
374	жизнь не	4	1
375	вообще очень	1	1
376	что такая	1	1
377	своеобразие этих	1	1
378	в их	1	1
379	лишь тогда	2	1
380	теперь эта	1	1
381	не к	1	1
382	жизни с	2	1
383	процессе своего	1	1
384	значение для	1	1
385	композиционного построения	1	1
386	всегда остается	1	1
387	но это	2	1
388	но он	1	1
389	условия исполнения	1	1
390	в россии	2	1
391	друг другу	2	1
392	и эти	1	1
393	и является	4	1
394	как от	3	1
395	литературной эпохи	1	1
396	не требуется	2	1
397	бы быть	2	1
398	вовсе не	28	1
399	читаемое в	1	1
400	сам он	2	1
401	тому что	3	1
402	то с	1	1
403	его внутреннего	1	1
404	романа с	1	1
405	в отношении	2	1
406	а от	1	1
407	с миром	1	1
408	чистом виде	1	1
409	действительным и	1	1
410	она не	4	1
411	сознание более	1	1
412	извне и	1	1
413	осуществления как	1	1
414	тогда когда	4	1
415	и притом	2	1
416	в процессе	15	1
417	на ее	4	1
418	мы все	1	1
419	в единство	2	1
420	для кого	1	1
421	для всего	1	1
422	только не	2	1
423	в огромном	1	1
424	слова как	2	1
425	эпохи в	2	1
426	поэтическое произведение	5	1
427	живописи и	1	1
428	что жизнь	3	1
429	своим тематическим	1	1
430	за исключением	1	1
431	как ни	1	1
432	и теперь	6	1
433	определенном месте	1	1
434	исторического процесса	3	1
435	входят в	1	1
436	и делает	1	1
437	шкловского и	1	1
438	поэта как	1	1
439	различными сторонами	1	1
440	ему не	1	1
441	в действительности	9	1
442	участники художественного	1	1
443	что там	1	1
444	в общую	1	1
445	определенных обстоятельствах	1	1
446	на читателя	1	1
447	значительной степени	1	1
448	его с	1	1
449	слушателей и	1	1
450	чтобы стать	1	1
451	не кончается	1	1
452	правда не	1	1
453	исполняемое слышимое	1	1
454	и о	1	1
455	но по	1	1
456	в виду	3	1
457	но при	2	1
458	общения между	1	1
459	и от	11	1
460	языка и	1	1
461	чтобы быть	1	1
462	так в	2	1
463	котором мы	1	1
464	как исполняемое	1	1
465	произведение входит	2	1
466	можно только	2	1
467	том как	2	1
468	жизнь и	3	1
469	для этого	2	1
470	по мере	1	1
471	и восприятия	4	1
472	лишь то	1	1
473	всего произведения	1	1
474	познания и	2	1
475	столь же	3	1
476	природы искусства	1	1
477	определенным образом	1	1
478	говорит об	1	1
479	но мы	1	1
480	обстоятельствах в	1	1
481	и который	1	1
482	в значительной	1	1
483	нас в	1	1
484	произведение является	1	1
485	искусства для	1	1
486	изнутри своим	1	1
487	и воспринимающих	2	1
488	лишь поскольку	1	1
489	людей в	1	1
490	аналогичным образом	1	1
491	нуждается в	3	1
492	бы в	6	1
493	был принят	1	1
494	в середине	1	1
495	в художественной	2	1
496	и иных	1	1
497	и смыслом	1	1
498	реальное пространство	1	1
499	и всякое	2	1
500	человека как	2	1
501	вообще в	1	1
502	и мир	2	1
503	в литературе	6	1
504	высказывание и	1	1
505	но так	2	1
506	в искусстве	7	1
507	в двух	1	1
508	одной из	2	1
509	явления в	1	1
510	и действительно	2	1
511	может оказаться	1	1
512	в самое	2	1
513	с читателем	1	1
514	понятую как	1	1
515	в литературоведении	1	1
516	именно на	2	1
517	в эти	1	1
518	так что	1	1
519	для всех	1	1
520	есть в	1	1
521	переходит в	2	1
522	искусства с	1	1
523	и у	1	1
524	то и	1	1
525	жизни своим	1	1
526	у большинства	1	1
527	на протяжении	2	1
528	за счет	2	1
529	уже для	1	1
530	до психологического	1	1
531	или даже	1	1
532	и других	1	1
533	слову а	1	1
534	ту или	2	1
535	и их	5	1
536	с различными	1	1
537	в котором	2	1
538	на слушателей	1	1
539	слово как	3	1
540	так как	9	1
541	друг друга	5	1
542	случае не	1	1
543	связано с	2	1
544	автор и	2	1
545	людей не	1	1
546	явно не	1	1
547	в каждом	5	1
548	превращается в	2	1
549	сказать изнутри	1	1
550	внутреннего мира	2	1
551	без такого	1	1
552	момент в	1	1
553	где в	1	1
554	только на	4	1
555	с общим	1	1
556	из двух	1	1
557	без того	1	1
558	нужно было	1	1
559	первом направлении	1	1
560	ней и	1	1
561	даже не	1	1
562	пришли к	3	1
563	двух направлений	1	1
564	есть не	1	1
565	сюда же	1	1
566	что они	5	1
567	и тех	2	1
568	на определенные	1	1
569	а эти	1	1
570	совпадает с	2	1
571	и быть	1	1
572	окружающей его	1	1
573	борьба за	1	1
574	воспринимались как	1	1
575	социальной жизни	4	1
576	что для	1	1
577	к более	2	1
578	ничем не	1	1
579	слышимое читаемое	1	1
580	смысла и	4	1
581	не создает	1	1
582	не было	1	1
583	предложениями и	1	1
584	с тем	7	1
585	не на	3	1
586	в руках	1	1
587	произведение в	4	1
588	произведения искусства	1	1
589	тематическим содержанием	1	1
590	не об	2	1
591	в связи	4	1
592	стороны в	1	1
593	и соприкасается	1	1
594	на фоне	3	1
595	одного а	1	1
596	ряд художественных	1	1
597	и самой	1	1
598	к своему	1	1
599	конечно не	4	1
600	для искусства	1	1
601	в художественных	1	1
602	пространство в	1	1
603	в той	3	1
604	в точке	1	1
605	это значит	2	1
606	расположено между	1	1
607	в контексте	1	1
608	в живописи	1	1
609	направления в	1	1
610	все это	7	1
611	произведение ориентировано	2	1
612	литературному герою	1	1
613	говорят и	1	1
614	слова с	1	1
615	образом организованными	1	1
616	ориентации произведение	1	1
617	этот образ	1	1
618	и более	3	1
619	совершается в	3	1
620	реального осуществления	1	1
621	как система	2	1
622	о котором	1	1
623	но отнюдь	1	1
624	в другое	1	1
625	для нас	3	1
626	и все	8	1
627	лишь как	3	1
628	у них	2	1
629	художественного восприятия	2	1
630	в этих	3	1
631	еще более	1	1
632	объективную данность	2	1
633	не должен	1	1
634	реальное время	1	1
635	из существеннейших	1	1
636	хотя бы	6	1
637	людьми определенным	1	1
638	отношении к	1	1
639	не есть	4	1
640	нисколько не	2	1
641	себе и	1	1
642	в общем	2	1
643	границу между	1	1
644	а произведение	1	1
645	может и	3	1
646	нет ничего	1	1
647	героя и	2	1
648	сказать что	3	1
649	ведь он	1	1
650	к его	3	1
651	всех других	3	1
652	бы его	1	1
653	из этого	4	1
654	а другой	1	1
655	в таком	2	1
656	этой точки	1	1
657	они не	4	1
