N	2gram	Tiupa_Lite_3	Mirosoze
182	с ней	2	2
183	в россии	1	2
184	людей и	1	2
185	прежде чем	1	2
186	входит в	4	2
187	на протяжении	1	2
188	который и	1	2
189	чем в	1	2
190	место в	4	2
191	мысли и	1	2
192	всегда остается	1	2
193	и жизнь	1	2
194	был не	1	2
195	большинство же	1	2
196	открывается в	1	2
197	возвращается к	1	2
198	мир он	1	2
199	с которой	2	2
200	в то	9	2
201	в основе	5	2
202	подлинное искусство	1	2
203	того чтобы	2	2
204	котором не	1	2
205	по своей	3	2
206	и сама	1	2
207	не принадлежит	1	2
208	личности в	3	2
209	когда мы	1	2
210	есть только	1	2
211	его с	1	2
212	он мог	1	2
213	и от	1	2
214	еще в	3	2
215	разного рода	1	2
216	о нем	2	2
217	о том	6	2
218	с того	1	2
219	человека из	1	2
220	человека как	1	2
221	и она	1	2
222	и мир	1	2
223	жизнь из	1	2
224	жизни и	3	2
225	не стал	1	2
226	была еще	1	2
227	отношению к	4	2
228	как будто	4	2
229	для того	2	2
230	момент в	1	2
231	связано с	1	2
232	на этот	1	2
233	о чем	3	2
234	от мира	1	2
235	он и	2	2
236	мир но	1	2
237	в той	1	2
238	как бы	8	2
239	сам не	1	2
240	быть не	2	2
241	него не	2	2
242	в начале	4	2
243	и для	4	2
244	и человек	1	2
245	я всегда	1	2
246	бы в	1	2
247	я хотел	1	2
248	отношении к	1	2
249	что без	1	2
250	жизни в	4	2
251	в свою	2	2
252	сказать что	1	2
253	эти слова	2	2
254	к этой	1	2
255	к этому	2	2
256	всем и	1	1
257	я и	10	1
258	и т	1	1
259	к духовной	1	1
260	не вне	1	1
261	и то	1	1
262	на самом	1	1
263	между двумя	1	1
264	и до	1	1
265	всей ее	1	1
266	бы уже	1	1
267	возврат к	1	1
268	в нынешнем	1	1
269	начинается с	1	1
270	этот был	1	1
271	что иное	1	1
272	принадлежит к	1	1
273	в деле	1	1
274	не вполне	2	1
275	его пути	1	1
276	я не	2	1
277	жизни как	2	1
278	то это	2	1
279	и самой	1	1
280	начало и	1	1
281	и состоит	1	1
282	еще не	6	1
283	как ему	1	1
284	иное как	1	1
285	себя а	1	1
286	в последних	1	1
287	во всех	2	1
288	тем как	1	1
289	не знала	1	1
290	на высоте	1	1
291	самом деле	3	1
292	отказ от	2	1
293	всякий раз	2	1
294	к которой	1	1
295	в сторону	3	1
296	тех же	1	1
297	если в	1	1
298	человеческих отношений	1	1
299	и действительно	1	1
300	он пишет	1	1
301	отличие от	5	1
302	что они	1	1
303	мира в	3	1
304	свободы свободы	1	1
305	ней в	1	1
306	нынешнем его	1	1
307	склонность к	1	1
308	сознания в	1	1
309	жизни нет	1	1
310	в противоположность	2	1
311	искусство и	1	1
312	человеком в	1	1
313	жизни к	2	1
314	ответственности за	2	1
315	новые миры	1	1
316	светом и	1	1
317	жизни еще	1	1
318	от бога	1	1
319	жизни так	1	1
320	с эпохи	1	1
321	и кто	1	1
322	ее как	1	1
323	вы так	1	1
324	духовной культуры	1	1
325	он все	2	1
326	к героям	1	1
327	ключ к	1	1
328	нее и	1	1
329	в силу	1	1
330	с таким	1	1
331	есть внешний	1	1
332	которое может	1	1
333	таинственный и	1	1
334	что сам	1	1
335	удивительно что	2	1
336	значительной степени	1	1
337	в каждом	1	1
338	значение в	1	1
339	на все	1	1
340	в понимании	1	1
341	знает что	2	1
342	искусства в	1	1
343	своего творческого	1	1
344	центральное место	1	1
345	всю свою	1	1
346	весь мир	1	1
347	кажется что	1	1
348	вл соловьева	1	1
349	в экстазе	1	1
350	новый мир	1	1
351	существования а	1	1
352	нисколько не	1	1
353	же я	1	1
354	своей свободе	1	1
355	одно дело	2	1
356	во время	1	1
357	от своего	1	1
358	что такое	1	1
359	этой связи	1	1
360	в отличие	5	1
361	что я	5	1
362	без участия	1	1
363	был только	1	1
364	и эти	1	1
365	и более	1	1
366	как от	1	1
367	и наоборот	2	1
368	бы быть	1	1
369	вовсе не	1	1
370	сам он	1	1
371	мы чувствуем	1	1
372	в отношении	1	1
373	между людьми	2	1
374	а от	1	1
375	с миром	1	1
376	не менее	2	1
377	вплоть до	2	1
378	открывает в	1	1
379	что ему	2	1
380	в русской	1	1
381	мысли в	1	1
382	вложил в	1	1
383	на два	1	1
384	сторон этого	1	1
385	мы все	1	1
386	в самых	1	1
387	для кого	1	1
388	мышления и	1	1
389	самой жизни	1	1
390	принят и	1	1
391	такова что	1	1
392	а во	1	1
393	строя жизни	1	1
394	во всем	1	1
395	а лишь	2	1
396	мире и	1	1
397	сознанием и	1	1
398	века не	1	1
399	исторического процесса	1	1
400	в области	3	1
401	ведь все	1	1
402	у меня	1	1
403	xx века	1	1
404	к себе	8	1
405	нет ни	1	1
406	и всех	1	1
407	лишь один	1	1
408	личности при	1	1
409	людей в	1	1
410	все еще	3	1
411	оно не	2	1
412	которой она	2	1
413	приходит к	1	1
414	ведет у	1	1
415	и о	1	1
416	не могу	2	1
417	как мальчик	1	1
418	так в	1	1
419	свои силы	1	1
420	не столько	1	1
421	это путь	2	1
422	природе своей	1	1
423	и сам	2	1
424	так и	9	1
425	было в	1	1
426	нужно было	1	1
427	означает не	1	1
428	она была	1	1
429	который я	1	1
430	жизнь и	1	1
431	он за	1	1
432	и даже	2	1
433	жизни не	2	1
434	но одно	1	1
435	при котором	1	1
436	одного из	2	1
437	этой мысли	1	1
438	человеческие отношения	1	1
439	в значительной	1	1
440	нас в	1	1
441	творчества в	1	1
442	во всей	2	1
443	восходит к	1	1
444	и только	2	1
445	в бытовой	1	1
446	которая и	1	1
447	также в	1	1
448	все время	3	1
449	этой любви	1	1
450	и наконец	3	1
451	мы уже	1	1
452	жизнь свою	1	1
453	одной из	1	1
454	направлен против	1	1
455	и быть	1	1
456	была явлена	1	1
457	между тем	3	1
458	в обществе	1	1
459	и духовно	1	1
460	и ее	2	1
461	о пути	1	1
462	в эти	1	1
463	так что	1	1
464	к идее	2	1
465	которому он	2	1
466	то и	1	1
467	ряду других	1	1
468	свой собственный	1	1
469	истории для	1	1
470	в одном	4	1
471	т п	1	1
472	ее не	1	1
473	уж тут	1	1
474	ему казалось	1	1
475	людей не	1	1
476	и воистину	1	1
477	но из	1	1
478	обращением к	1	1
479	русской поэзии	1	1
480	к солнцу	1	1
481	не были	1	1
482	в последнюю	1	1
483	для художника	1	1
484	влияние на	1	1
485	как у	4	1
486	конце этой	1	1
487	по своим	1	1
488	а именно	5	1
489	чем он	1	1
490	или о	1	1
491	что не	2	1
492	обратиться к	1	1
493	которой нет	1	1
494	жизни их	1	1
495	окружающего мира	1	1
496	а на	2	1
497	свой путь	2	1
498	не на	1	1
499	власти и	1	1
500	как ни	1	1
501	свое собственное	1	1
502	в ряду	1	1
503	произведения искусства	1	1
504	если не	2	1
505	себя на	1	1
506	и всякое	1	1
507	все более	2	1
508	в частности	11	1
509	к его	1	1
510	губительной для	1	1
511	над ним	1	1
512	в моей	1	1
513	русской и	1	1
514	к жизни	2	1
515	этих словах	1	1
516	являет нам	1	1
517	остался в	1	1
518	человек с	2	1
519	он совершил	1	1
520	мира с	1	1
521	в мрак	1	1
522	и счастливым	1	1
523	было сказано	1	1
524	своей жизни	2	1
525	только для	3	1
526	но это	1	1
527	под знаком	2	1
528	за его	2	1
529	льва толстого	1	1
530	совершается в	1	1
531	сознания и	2	1
532	еще страшнее	1	1
533	поэтому для	1	1
534	особого рода	5	1
535	еще более	1	1
536	не должен	1	1
537	ни к	3	1
538	страсть к	1	1
539	я в	7	1
540	может наиболее	1	1
541	для людей	1	1
542	потребность в	1	1
543	к ее	1	1
544	всякого духовного	1	1
545	в период	1	1
546	это все	1	1
547	отношением к	2	1
548	жизни а	2	1
549	не что	1	1
550	культуры в	1	1
551	вечности в	1	1
552	судьбы в	1	1
553	в искусстве	1	1
554	в своих	2	1
555	в состояние	1	1
556	существование такого	1	1
557	так же	2	1
558	они не	1	1
559	которая не	1	1
