N	2gram	Vinokur_St_2	Istorich
112	того как	7	3
113	к концу	1	3
114	не потому	2	3
115	вот почему	1	3
116	вокруг него	1	3
117	меня в	2	3
118	и другие	2	3
119	данном случае	1	3
120	то время	1	3
121	от него	1	3
122	один из	1	3
123	и действительно	1	3
124	в качестве	5	3
125	так что	3	3
126	при помощи	4	3
127	со стороны	2	3
128	полного развития	1	3
129	не было	3	3
130	попал в	1	3
131	в частности	4	3
132	к своему	2	3
133	в данном	2	3
134	в тех	2	3
135	как будто	1	3
136	и от	1	3
137	кроме того	4	3
138	или в	1	3
139	вопрос о	6	3
140	а в	1	3
141	еще в	2	3
142	сказать что	2	3
143	является и	1	3
144	из этого	1	3
145	как на	9	3
146	в своих	1	3
147	к этому	4	3
148	они не	2	3
149	ту же	1	2
150	того же	2	2
151	что когда	1	2
152	из его	2	2
153	представляет собой	1	2
154	он был	2	2
155	но не	3	2
156	могло быть	3	2
157	по отношению	1	2
158	тогда как	2	2
159	для борьбы	1	2
160	на то	2	2
161	в одной	2	2
162	с этим	3	2
163	в своем	9	2
164	что касается	1	2
165	целый ряд	1	2
166	и как	2	2
167	и хотя	1	2
168	что это	3	2
169	в этой	2	2
170	то и	1	2
171	и до	1	2
172	но он	3	2
173	интересно что	3	2
174	и те	2	2
175	он не	9	2
176	с этой	2	2
177	можно было	1	2
178	но все	7	2
179	его не	3	2
180	на этой	1	2
181	было бы	5	2
182	известно что	1	2
183	именно что	1	2
184	здесь нет	1	2
185	кажется что	3	2
186	ни в	3	2
187	вовсе не	6	2
188	и некоторые	1	2
189	в эту	3	2
190	и сейчас	3	2
191	своего рода	5	2
192	не будем	1	2
193	силу и	1	2
194	есть еще	2	2
195	что этот	2	2
196	где нет	2	2
197	даже в	2	2
198	можно указать	1	2
199	которых он	1	2
200	не имеет	2	2
201	одна из	1	2
202	на него	1	2
203	не могло	3	2
204	не вполне	1	2
205	идут от	1	2
206	в форму	1	2
207	в руки	1	2
208	и далее	1	2
209	в городе	1	2
210	нет ни	1	2
211	зависимости от	1	2
212	отличается от	1	2
213	должны быть	1	2
214	к тому	10	2
215	что при	1	2
216	утверждать что	2	2
217	где он	2	2
218	в свое	1	2
219	здесь не	1	2
220	и сам	2	2
221	что у	4	2
222	с собой	1	2
223	а там	1	2
224	ничего не	4	2
225	с соответствующими	1	2
226	после того	4	2
227	можно сказать	1	2
228	как у	3	2
229	эти два	1	2
230	борьбе с	1	2
231	отметить что	2	2
232	в форме	1	2
233	все время	1	2
234	в лице	1	2
235	того что	5	2
236	или же	1	2
237	самого себя	1	2
238	могли быть	1	2
239	совсем другое	1	2
240	не так	1	2
241	всяком случае	3	2
242	что они	2	2
243	а с	3	2
244	и др	2	2
245	в некоторых	2	2
246	а не	5	2
247	о чем	5	2
248	что из	1	2
249	он и	1	2
250	так же	3	2
251	на тот	2	2
252	что же	1	2
253	отношению к	1	2
254	нам еще	1	2
255	но для	1	2
256	своем пути	1	2
257	для нас	1	2
258	только что	2	2
259	в этих	3	2
260	е в	1	2
261	но эти	1	2
262	с ними	1	2
263	в последнем	1	2
264	героя в	1	2
265	жизни и	1	2
266	я могу	1	2
267	в северной	1	2
268	точно так	1	2
269	во всяком	3	2
270	вряд ли	3	1
271	речь идет	4	1
272	одним из	6	1
273	также и	2	1
274	в русских	1	1
275	по адресу	2	1
276	с кем	1	1
277	в связи	1	1
278	только потому	2	1
279	мере в	2	1
280	которые были	1	1
281	очень много	1	1
282	в какой-то	1	1
283	в зависимости	1	1
284	а как	4	1
285	со всех	1	1
286	несколько лет	1	1
287	позднее в	1	1
288	на первом	2	1
289	ни у	3	1
290	бы что	1	1
291	ответить на	1	1
292	совпадает с	1	1
293	первом месте	1	1
294	в полной	2	1
295	находится у	1	1
296	не совсем	1	1
297	можно предполагать	1	1
298	пребывания в	2	1
299	так или	1	1
300	беседует с	1	1
301	по этому	2	1
302	и сами	1	1
303	на них	1	1
304	не создает	1	1
305	только после	1	1
306	важно отметить	1	1
307	своей работе	1	1
308	во дворец	1	1
309	в голове	1	1
310	властью как	1	1
311	отличие от	2	1
312	тут же	1	1
313	не просто	1	1
314	вышел из	1	1
315	тесно связан	1	1
316	которые не	3	1
317	в истории	2	1
318	как говорит	2	1
319	идет о	3	1
320	более чем	1	1
321	такую большую	1	1
322	что именно	2	1
323	до его	1	1
324	народа в	2	1
325	что как	1	1
326	имеют и	1	1
327	как нам	1	1
328	им в	1	1
329	во дворце	1	1
330	в полном	3	1
331	с царем	2	1
332	хотя и	4	1
333	и к	4	1
334	из книги	3	1
335	более или	2	1
336	потому ли	2	1
337	он на	1	1
338	а во-вторых	1	1
339	формы в	1	1
340	до меня	1	1
341	сил в	1	1
342	раз в	2	1
343	и тот	1	1
344	видим и	1	1
345	одно и	1	1
346	и если	1	1
347	к выводу	1	1
348	не имеют	1	1
349	мое сердце	1	1
350	тем не	2	1
351	в первую	1	1
352	этого вопроса	1	1
353	никак не	2	1
354	свое время	1	1
355	на этом	1	1
356	по содержанию	1	1
357	так называемым	1	1
358	а затем	2	1
359	что все	1	1
360	некоторые элементы	1	1
361	и молодых	1	1
362	на все	1	1
363	обоих случаях	1	1
364	месте и	1	1
365	который так	1	1
366	позднее и	1	1
367	так сильно	1	1
368	был очень	1	1
369	им самим	1	1
370	по существу	2	1
371	вариантов но	1	1
372	о которых	2	1
373	могла появиться	1	1
374	с такой	1	1
375	в один	2	1
376	одно из	1	1
377	или менее	2	1
378	точки зрения	5	1
379	но если	1	1
380	от своего	1	1
381	можно найти	1	1
382	в котором	7	1
383	не столько	7	1
384	на свою	1	1
385	не представляется	2	1
386	большую роль	1	1
387	что я	2	1
388	от его	2	1
389	который всегда	1	1
390	в прямом	1	1
391	все это	11	1
392	борьбу с	2	1
393	и более	2	1
394	и вся	2	1
395	и очень	1	1
396	на один	1	1
397	что есть	1	1
398	можно ли	1	1
399	при всех	1	1
400	не менее	3	1
401	в таких	1	1
402	что с	2	1
403	зубами и	1	1
404	в обоих	3	1
405	принадлежат к	1	1
406	в основе	1	1
407	но вместе	1	1
408	не случайно	1	1
409	того чтобы	6	1
410	больше чем	1	1
411	так называемых	1	1
412	к ней	1	1
413	как она	1	1
414	только с	2	1
415	что на	3	1
416	над ним	1	1
417	в области	2	1
418	и социального	1	1
419	в стиле	1	1
420	предположение о	1	1
421	не могут	1	1
422	и старухи	1	1
423	сравнении с	2	1
424	сравнительно с	1	1
425	похож на	1	1
426	он имел	1	1
427	заметил что	1	1
428	для такого	1	1
429	не встречается	1	1
430	бы он	1	1
431	в наши	1	1
432	все попытки	1	1
433	полным правом	1	1
434	бы ни	2	1
435	и о	4	1
436	тому что	7	1
437	не могу	1	1
438	в ее	2	1
439	только при	1	1
440	приводит в	1	1
441	него самого	2	1
442	идет не	1	1
443	прямом смысле	1	1
444	в многочисленных	1	1
445	в живых	1	1
446	те же	1	1
447	не с	1	1
448	в борьбе	1	1
449	ссылается на	1	1
450	которая была	2	1
451	о связи	1	1
452	по тому	1	1
453	этом месте	2	1
454	понимании этого	1	1
455	хотя это	1	1
456	выводу что	1	1
457	об этом	6	1
458	образом в	1	1
459	связанное с	1	1
460	а по	1	1
461	с полным	1	1
462	и здесь	3	1
463	и живой	1	1
464	другом месте	2	1
465	в другом	4	1
466	на вопрос	3	1
467	др в	1	1
468	могут дать	1	1
469	одного из	1	1
470	его тело	1	1
471	с того	1	1
472	к одному	1	1
473	пребыванию в	1	1
474	этих двух	1	1
475	должно было	3	1
476	однако что	1	1
477	между тем	5	1
478	подробное описание	1	1
479	видели выше	1	1
480	этого элемента	1	1
481	то место	1	1
482	это нужно	1	1
483	наконец в	3	1
484	появиться в	1	1
485	в свете	1	1
486	не должен	2	1
487	в наказание	1	1
488	с которыми	1	1
489	от которого	1	1
490	с той	2	1
491	они их	1	1
492	но с	4	1
493	не как	1	1
494	мне кажется	3	1
495	этот вопрос	2	1
496	пришел к	1	1
497	его душу	1	1
498	те которые	1	1
499	не свойственно	1	1
500	поэтому и	1	1
501	их не	1	1
502	препятствия для	1	1
503	от них	1	1
504	сердце с	1	1
505	одной из	3	1
506	уже в	1	1
507	а это	1	1
508	в классической	2	1
509	но совершенно	1	1
510	где бы	1	1
511	на своего	1	1
512	для него	4	1
513	и также	1	1
514	у нее	1	1
515	отношение к	1	1
516	может служить	1	1
517	как его	1	1
518	но что	1	1
519	случае не	2	1
520	и пр	8	1
521	на меня	2	1
522	но уже	1	1
523	образом не	2	1
524	как вся	1	1
525	и вместе	1	1
526	для того	7	1
527	уступает место	2	1
528	были бы	1	1
529	в особенности	2	1
530	именно как	1	1
531	и даже	3	1
532	даже не	1	1
533	а на	1	1
534	уже при	1	1
535	или иначе	1	1
536	и русская	1	1
537	именно в	4	1
538	и стоит	1	1
539	что тот	1	1
540	я был	1	1
541	заметить что	1	1
542	текст в	1	1
543	еще и	3	1
544	такое же	2	1
545	из таких	2	1
546	в середине	1	1
547	несколько отдельных	1	1
548	не исключает	1	1
549	на которых	1	1
550	его как	2	1
551	здесь этот	1	1
552	на эту	1	1
553	точности соответствует	1	1
554	или с	2	1
555	несмотря на	2	1
556	еще раз	1	1
557	в лесу	1	1
558	связанных с	1	1
559	относятся к	3	1
560	всем что	1	1
561	форме в	1	1
562	к другому	1	1
563	если оно	1	1
564	и вполне	1	1
565	действительно ли	1	1
566	и такие	1	1
567	еще несколько	1	1
568	том смысле	2	1
569	которые свободно	1	1
570	и м	1	1
571	концу этого	1	1
572	самым важным	1	1
573	и была	2	1
574	между прочим	12	1
575	над его	1	1
576	с большой	1	1
577	на одной	1	1
578	не является	3	1
579	и для	1	1
580	не существует	1	1
581	причем в	1	1
582	царей и	2	1
583	место для	1	1
584	а все	1	1
585	к одной	1	1
586	то не	1	1
587	бы в	1	1
588	русском языке	1	1
589	будто бы	1	1
590	находим в	2	1
591	же в	1	1
592	имея в	1	1
593	давно уже	3	1
594	в свою	1	1
595	в моем	1	1
596	между ними	1	1
597	неотделим от	1	1
598	в точности	1	1
599	сказано но	1	1
600	он сохраняет	1	1
601	на этот	2	1
602	оно не	3	1
603	пути к	1	1
604	к этой	1	1
605	красавица была	2	1
606	в таком	1	1
607	том числе	1	1
608	смысле что	1	1
