N	2gram	Tiupa_Hudo_1	Problema
255	что все	1	2
256	же не	1	2
257	в другом	2	2
258	а как	1	2
259	для них	1	2
260	нашего исследования	1	2
261	например и	1	2
262	в слове	1	2
263	он и	1	2
264	между собою	1	2
265	нисколько не	1	2
266	в этих	5	2
267	ли можно	1	2
268	с точки	3	2
269	в их	2	2
270	не столько	2	2
271	в отличие	1	2
272	от себя	2	2
273	и более	1	2
274	однако в	2	2
275	для нее	2	2
276	нас к	1	2
277	в отношении	1	2
278	то чего	1	2
279	в основе	1	2
280	и всегда	1	2
281	в самой	1	2
282	слова как	2	2
283	что их	1	2
284	и по	3	2
285	как она	2	2
286	со своим	2	2
287	ничто не	1	2
288	она обладает	1	2
289	чистом виде	1	2
290	могут быть	1	2
291	всегда есть	1	2
292	что оно	1	2
293	и за	1	2
294	но также	1	2
295	что при	3	2
296	для себя	3	2
297	с ее	2	2
298	от друга	1	2
299	смысл но	1	2
300	том как	3	2
301	жизнь и	1	2
302	мы читаем	2	2
303	все дело	1	2
304	это вполне	1	2
305	нечто иное	1	2
306	переходит в	1	2
307	своему содержанию	1	2
308	но тут	1	2
309	но с	2	2
310	сразу же	1	2
311	отличаются друг	1	2
312	по мнению	5	2
313	несет на	2	2
314	с одной	1	2
315	себя в	4	2
316	да еще	1	2
317	и у	1	2
318	нас и	1	2
319	в начале	2	2
320	является не	1	2
321	из них	4	2
322	не будут	1	2
323	произведения и	1	2
324	друг друга	5	2
325	между прочим	1	2
326	друга и	1	2
327	даже не	1	2
328	до сих	2	2
329	от другой	2	2
330	именно в	7	2
331	этим не	1	2
332	а с	2	2
333	в природе	1	2
334	и своего	1	2
335	ничем не	3	2
336	имеют никакого	1	2
337	человеческой жизни	4	2
338	воздействовать на	1	2
339	о чем	1	2
340	действительности как	1	2
341	в частности	5	2
342	эти слова	2	2
343	происходит в	1	2
344	как это	1	2
345	из которых	1	2
346	по своему	3	2
347	он будет	1	2
348	и там	1	2
349	на какой-то	1	2
350	и всей	1	2
351	в контексте	1	2
352	сих пор	2	2
353	пока еще	2	2
354	и для	3	2
355	при таком	1	2
356	в результате	2	2
357	своей собственной	2	2
358	ее и	1	2
359	но когда	1	2
360	от него	3	2
361	бы в	1	2
362	своих героев	2	2
363	эта картина	1	2
364	только что	4	2
365	героя в	2	2
366	и состоит	1	2
367	это так	2	2
368	это в	3	2
369	этой точки	1	2
370	речь идет	3	1
371	словами и	1	1
372	идет о	3	1
373	в первом	1	1
374	смысл этого	1	1
375	оно было	2	1
376	художественности не	1	1
377	какими бы	1	1
378	то самое	1	1
379	и этот	1	1
380	той же	2	1
381	например в	2	1
382	слезами и	1	1
383	и нашей	1	1
384	вопрос о	2	1
385	именно к	1	1
386	на тему	1	1
387	моря и	1	1
388	греческое слово	1	1
389	похожи на	1	1
390	же что	1	1
391	он вовсе	1	1
392	как впрочем	1	1
393	и он	5	1
394	художественность может	1	1
395	производят на	1	1
396	не нужно	2	1
397	и на	3	1
398	мысли и	1	1
399	бы не	1	1
400	своего рода	7	1
401	чем это	1	1
402	у н	1	1
403	есть своя	1	1
404	в сторону	1	1
405	не все	1	1
406	ответ на	1	1
407	есть по	1	1
408	а и	2	1
409	себе и	2	1
410	произведение не	1	1
411	один и	1	1
412	относится к	1	1
413	в произведениях	2	1
414	здесь очевидно	1	1
415	может принимать	1	1
416	это одно	1	1
417	его на	1	1
418	что именно	1	1
419	от собственного	1	1
420	она как	1	1
421	однако не	1	1
422	в футляре	1	1
423	по пути	1	1
424	более или	1	1
425	дело уже	1	1
426	от этого	1	1
427	и хотя	1	1
428	в этот	1	1
429	о самом	1	1
430	этого человека	1	1
431	или иную	2	1
432	из жизни	1	1
433	в литературном	2	1
434	так или	2	1
435	из этих	1	1
436	поскольку в	1	1
437	говорить об	2	1
438	задана в	1	1
439	и тот	1	1
440	не годится	1	1
441	во многих	1	1
442	но ведь	1	1
443	имеет для	1	1
444	как он	2	1
445	но на	1	1
446	еще одна	1	1
447	оказывается не	1	1
448	вообще не	1	1
449	на его	2	1
450	в определенном	1	1
451	стало возможным	1	1
452	о которой	1	1
453	например или	1	1
454	и когда	3	1
455	и читателя	4	1
456	том чтобы	1	1
457	чтобы в	1	1
458	его от	1	1
459	что ни	1	1
460	в образе	1	1
461	что она	4	1
462	обнаруживает себя	1	1
463	автора от	1	1
464	не должно	1	1
465	от нее	1	1
466	различие между	1	1
467	произведения с	2	1
468	для своей	1	1
469	лишь в	3	1
470	входит в	1	1
471	первой главе	3	1
472	в него	2	1
473	может стать	1	1
474	быть не	1	1
475	отличать от	1	1
476	литературном произведении	1	1
477	за ней	1	1
478	символ к	1	1
479	мы считаем	1	1
480	в жизни	1	1
481	бы совершенно	1	1
482	этом мы	1	1
483	своей художественной	1	1
484	им обозначается	1	1
485	далеко не	1	1
486	как об	1	1
487	со своими	1	1
488	в своих	3	1
489	которой он	1	1
490	духовной жизни	1	1
491	бытия с	1	1
492	автора и	2	1
493	и того	1	1
494	перед собой	2	1
495	в саду	1	1
496	или менее	1	1
497	нас ведь	1	1
498	от своего	1	1
499	она сама	1	1
500	первой главы	4	1
501	иллюстрация к	1	1
502	самих этих	1	1
503	в такой	2	1
504	это делает	1	1
505	в узком	1	1
506	на месте	1	1
507	она в	3	1
508	имеется и	1	1
509	идейной и	1	1
510	не как	1	1
511	знаем что	1	1
512	слова в	2	1
513	и другого	1	1
514	точку зрения	1	1
515	но он	3	1
516	иным как	1	1
517	но они	1	1
518	том и	1	1
519	вместе со	1	1
520	даже в	3	1
521	каждого отдельного	2	1
522	вплоть до	1	1
523	а а	2	1
524	исчерпывается мы	1	1
525	из нас	3	1
526	и другое	2	1
527	мысли в	1	1
528	хотелось бы	1	1
529	например что	1	1
530	без конца	1	1
531	и имеет	1	1
532	о них	1	1
533	того чтобы	3	1
534	исчезает из	1	1
535	только не	1	1
536	того и	1	1
537	казалось бы	7	1
538	и никогда	1	1
539	нечто большее	1	1
540	совершенства в	1	1
541	такая же	1	1
542	противоречивым и	1	1
543	порождающих их	1	1
544	о чистом	1	1
545	на него	2	1
546	если первая	1	1
547	в нее	1	1
548	это могло	1	1
549	только от	1	1
550	представляется нам	2	1
551	данного произведения	1	1
552	не могут	1	1
553	она же	1	1
554	из всего	1	1
555	быть может	7	1
556	внимание на	2	1
557	но при	1	1
558	ее оценки	1	1
559	обстоятельств жизни	1	1
560	по сути	1	1
561	реальной действительности	1	1
562	то чтобы	2	1
563	говорили что	1	1
564	в пределах	3	1
565	в дальнейшем	1	1
566	на том	2	1
567	на нее	1	1
568	что говорилось	1	1
569	особенно в	2	1
570	мог бы	1	1
571	же персонажей	1	1
572	но у	1	1
573	не исчерпывается	1	1
574	означает что	1	1
575	бы но	1	1
576	она часто	1	1
577	и поэтому	2	1
578	и та	1	1
579	говорит об	1	1
580	но мы	1	1
581	требует для	1	1
582	к одному	1	1
583	все его	1	1
584	там же	2	1
585	мы делаем	1	1
586	все в	1	1
587	лицо по	1	1
588	в отрыве	1	1
589	собственного желания	1	1
590	нем не	1	1
591	и человеком	1	1
592	во втором	1	1
593	и стала	1	1
594	и содержания	1	1
595	тот момент	2	1
596	в античной	1	1
597	видно что	2	1
598	что бы	1	1
599	и об	2	1
600	и она	1	1
601	не требует	1	1
602	в литературе	3	1
603	писателя и	1	1
604	вообще однако	1	1
605	и личной	1	1
606	он уже	4	1
607	впрочем и	2	1
608	этой художественности	1	1
609	же он	1	1
610	мундирах и	1	1
611	к художественности	1	1
612	и событий	1	1
613	и политической	1	1
614	и они	1	1
615	или не	3	1
616	конце первой	1	1
617	весьма отчетливо	1	1
618	к своим	1	1
619	ту или	2	1
620	этом в	1	1
621	не чем	1	1
622	которая может	1	1
623	в одном	1	1
624	эта вторая	1	1
625	они сами	1	1
626	как его	3	1
627	у него	9	1
628	его внутренний	1	1
629	никуда не	1	1
630	заметить что	2	1
631	к той	1	1
632	ее на	1	1
633	нами не	1	1
634	построена так	1	1
635	что на	2	1
636	его ни	1	1
637	или иначе	2	1
638	поля зрения	1	1
639	же о	1	1
640	мы еще	1	1
641	к ее	1	1
642	и единственной	1	1
643	себя и	2	1
644	что не	2	1
645	в школьных	1	1
646	которой нет	1	1
647	них и	1	1
648	представляется в	1	1
649	и стал	1	1
650	поскольку она	1	1
651	до конца	2	1
652	не на	1	1
653	не означает	2	1
654	однако и	3	1
655	было сказано	1	1
656	их как	1	1
657	и исторической	1	1
658	там где	1	1
659	на который	1	1
660	благодаря которым	2	1
661	места где	1	1
662	со словом	1	1
663	даже до	1	1
664	сути дела	1	1
665	к своему	2	1
666	же она	1	1
667	в изображении	2	1
668	одной стороны	1	1
669	есть на	1	1
670	здесь имеется	1	1
671	быть только	1	1
672	в первой	6	1
673	в художественную	1	1
674	поэтому когда	1	1
675	еще раз	2	1
676	в гораздо	1	1
677	разделить на	1	1
678	только для	2	1
679	ведь и	1	1
680	но для	1	1
681	искусства это	1	1
682	и действительности	1	1
683	о котором	2	1
684	в отдельных	1	1
685	поэзии в	1	1
686	обращается к	1	1
687	здесь именно	1	1
688	которого она	1	1
689	но еще	2	1
690	у которого	1	1
691	зрения в	1	1
692	вполне достаточно	1	1
693	несмотря на	4	1
694	хотя в	1	1
695	узком смысле	1	1
696	большее чем	1	1
697	здесь даже	1	1
698	в целях	1	1
699	и прочих	1	1
700	из поля	1	1
701	а во	1	1
702	их с	1	1
703	одновременно и	5	1
704	первом случае	1	1
705	чем иным	1	1
706	них это	2	1
707	об этих	1	1
708	к другим	1	1
709	к этой	3	1
710	например его	1	1
711	можно назвать	1	1
712	они не	2	1
