N	2gram	Losev_Vlad_2	Dialekti
231	природы и	1	2
232	мы будем	3	2
233	но как	1	2
234	себе и	2	2
235	нет и	1	2
236	чем же	1	2
237	течение всего	1	2
238	если она	1	2
239	то чем	1	2
240	все же	9	2
241	кроме того	9	2
242	что по	1	2
243	себе не	1	2
244	в этот	1	2
245	в самом	2	2
246	в которой	4	2
247	из этих	3	2
248	и действительное	1	2
249	тоже не	1	2
250	думать что	1	2
251	что даже	1	2
252	при этом	5	2
253	тем не	6	2
254	собственном смысле	1	2
255	собственно говоря	2	2
256	с этой	4	2
257	а это	3	2
258	но все	2	2
259	не будет	1	2
260	есть все	1	2
261	об этой	1	2
262	на все	2	2
263	лишь в	1	2
264	когда уже	1	2
265	это было	4	2
266	заключается в	2	2
267	время и	1	2
268	в них	3	2
269	все равно	1	2
270	не мешает	1	2
271	во внимание	1	2
272	между собою	1	2
273	должно быть	3	2
274	нисколько не	2	2
275	том как	1	2
276	категории как	1	2
277	в котором	5	2
278	представление о	1	2
279	говорил о	2	2
280	далее в	1	2
281	дает в	1	2
282	не понимает	1	2
283	есть еще	1	2
284	не могли	3	2
285	однако в	2	2
286	для нее	1	2
287	и необходимость	1	2
288	что с	1	2
289	в отношении	3	2
290	не менее	7	2
291	вообще но	1	2
292	не раз	1	2
293	но они	1	2
294	или что	1	2
295	как о	1	2
296	того как	2	2
297	может только	1	2
298	можно судить	4	2
299	никогда не	7	2
300	и по	2	2
301	во всем	1	2
302	идеальное состояние	1	2
303	как будто	2	2
304	не могут	1	2
305	а что	2	2
306	можно и	2	2
307	свою очередь	2	2
308	без всякого	2	2
309	мере с	1	2
310	совершенно ясно	1	2
311	имеет никакого	2	2
312	и может	2	2
313	для этого	1	2
314	даже не	1	2
315	о нем	2	2
316	и возможно	1	2
317	ее в	1	2
318	но мы	1	2
319	никак не	3	2
320	не имеем	1	2
321	в пользу	1	2
322	вне всякой	1	2
323	и во	2	2
324	я вижу	1	2
325	совершенно невозможно	1	2
326	как нечто	1	2
327	в качестве	1	2
328	история и	2	2
329	себя в	2	2
330	же и	2	2
331	конечно не	4	2
332	то и	1	2
333	даже вообще	2	2
334	из них	1	2
335	и их	1	2
336	никто не	1	2
337	мы находим	2	2
338	для меня	4	2
339	никакого отношения	3	2
340	отличие от	3	2
341	тем что	1	2
342	от того	1	2
343	в целях	1	2
344	не было	10	2
345	и из	2	2
346	или иначе	3	2
347	что человек	1	2
348	же о	1	2
349	его как	1	2
350	понятие о	1	2
351	я говорю	1	2
352	в частности	2	2
353	вместе с	8	2
354	как это	7	2
355	только его	2	2
356	и жизни	2	2
357	никогда нельзя	1	2
358	к своему	1	2
359	что же	8	2
360	да и	3	2
361	сравнении с	1	2
362	но для	1	2
363	не мог	8	2
364	и часто	2	2
365	тут тоже	1	2
366	прежде чем	1	2
367	чувства и	1	2
368	тот кто	1	2
369	у достоевского	2	2
370	и ни	1	2
371	главным образом	1	2
372	а как	1	2
373	отношении к	1	2
374	что этот	1	2
375	и при	2	2
376	равно как	1	2
377	в свое	1	2
378	в противоположность	1	2
379	точно так	3	2
380	во всяком	6	2
381	смысле слова	1	1
382	говоря о	3	1
383	но чтобы	1	1
384	в сердце	1	1
385	а из	1	1
386	но тогда	1	1
387	этого последнего	2	1
388	но тем	2	1
389	из другого	1	1
390	дело не	1	1
391	и больше	3	1
392	действительности и	1	1
393	и этот	1	1
394	сказать с	1	1
395	состояния в	1	1
396	его не	2	1
397	г в	2	1
398	хорошо и	1	1
399	от всякой	2	1
400	для своего	1	1
401	из своих	1	1
402	может находить	1	1
403	своем отношении	1	1
404	он как	1	1
405	но она	1	1
406	в изложении	1	1
407	то это	4	1
408	я предложил	1	1
409	поскольку и	1	1
410	и он	4	1
411	это время	4	1
412	очень часто	1	1
413	же нужно	2	1
414	вдруг становится	1	1
415	может не	1	1
416	он сам	2	1
417	первый план	2	1
418	мне что	1	1
419	подходить к	1	1
420	заключается не	1	1
421	и всего	2	1
422	не то	3	1
423	к богу	1	1
424	в общем	2	1
425	в новом	2	1
426	отношение к	4	1
427	тут же	2	1
428	мы сейчас	3	1
429	ни слова	1	1
430	и я	5	1
431	как говорит	1	1
432	жизни там	1	1
433	чем мы	1	1
434	как к	2	1
435	на минуту	1	1
436	остановиться на	1	1
437	что нет	1	1
438	целый ряд	1	1
439	это тоже	2	1
440	тот же	5	1
441	удовольствия и	1	1
442	этой цели	1	1
443	с какой	1	1
444	сказать о	3	1
445	в нашем	1	1
446	что так	1	1
447	не механически	1	1
448	если он	1	1
449	и идея	1	1
450	есть но	1	1
451	все ее	1	1
452	как он	2	1
453	человек не	2	1
454	он не	4	1
455	одно что	1	1
456	всех этих	3	1
457	и еще	1	1
458	в первую	1	1
459	нее и	1	1
460	свою собственную	1	1
461	и совершенно	1	1
462	возвращение к	1	1
463	сердце и	1	1
464	содержит в	4	1
465	что каждая	1	1
466	же самая	1	1
467	ему на	1	1
468	мы тут	1	1
469	его от	1	1
470	никому не	1	1
471	будем говорить	2	1
472	но дело	2	1
473	что мир	1	1
474	его в	4	1
475	как тот	1	1
476	отца и	1	1
477	не знаете	1	1
478	данном случае	2	1
479	только одно	3	1
480	убежден в	1	1
481	же себе	1	1
482	всю жизнь	1	1
483	и очень	2	1
484	что бытие	2	1
485	мы видели	2	1
486	все моменты	1	1
487	признать его	1	1
488	же самый	1	1
489	нам из	1	1
490	есть сама	1	1
491	мы с	4	1
492	можно считать	1	1
493	сейчас мы	1	1
494	этом в	1	1
495	такой же	1	1
496	но я	1	1
497	что значит	1	1
498	и неудивительно	1	1
499	бы на	1	1
500	интерес представляет	1	1
501	а главное	1	1
502	никаких оснований	1	1
503	можно найти	1	1
504	оставаться в	2	1
505	и третий	1	1
506	на месте	1	1
507	его идея	1	1
508	место в	1	1
509	еще с	1	1
510	в отличие	3	1
511	в которых	1	1
512	бы что	1	1
513	есть организм	1	1
514	которой они	1	1
515	бы мы	1	1
516	которые в	1	1
517	но он	3	1
518	же тут	1	1
519	имеем не	1	1
520	философского и	1	1
521	их в	2	1
522	важный момент	1	1
523	вещей и	1	1
524	что сам	1	1
525	том же	3	1
526	даже в	2	1
527	сам он	1	1
528	всего его	1	1
529	она по	1	1
530	при всех	1	1
531	вплоть до	3	1
532	сравнении со	1	1
533	с которой	2	1
534	своего существования	1	1
535	и сама	1	1
536	это нисколько	2	1
537	совершенно ничего	2	1
538	это мы	5	1
539	следовательно и	1	1
540	тоже нет	1	1
541	того и	2	1
542	и всегда	1	1
543	это то	1	1
544	и весь	1	1
545	и лишь	1	1
546	или как	2	1
547	того в	1	1
548	относиться к	2	1
549	всех своих	1	1
550	его можно	1	1
551	идеей или	1	1
552	возможно было	1	1
553	связи с	8	1
554	но теперь	1	1
555	здесь же	1	1
556	что возможно	1	1
557	когда ему	1	1
558	если только	1	1
559	ему не	1	1
560	ну а	1	1
561	на молитву	1	1
562	здоровья и	1	1
563	у меня	1	1
564	а в	11	1
565	бытия как	1	1
566	бог и	2	1
567	с и	2	1
568	значение только	1	1
569	когда мы	3	1
570	и вполне	3	1
571	ли не	1	1
572	ведь всякий	1	1
573	ничего специально	1	1
574	мере до	1	1
575	жизнью и	1	1
576	и надо	1	1
577	и идее	1	1
578	которого невозможно	1	1
579	которое принадлежит	1	1
580	некоторой степени	2	1
581	сорок лет	1	1
582	и которая	1	1
583	приходит к	2	1
584	как мы	11	1
585	раз даже	1	1
586	не могу	2	1
587	только при	1	1
588	чтобы быть	1	1
589	нет никакой	1	1
590	только то	1	1
591	в дальнейшем	5	1
592	верит в	1	1
593	на том	1	1
594	его самого	1	1
595	можно было	2	1
596	те же	3	1
597	можно понять	1	1
598	больше в	1	1
599	здесь как	1	1
600	вечное и	1	1
601	которую можно	1	1
602	могла быть	1	1
603	я знаю	1	1
604	быть может	1	1
605	говорил что	1	1
606	о самом	1	1
607	и нужно	2	1
608	и здесь	1	1
609	и должно	1	1
610	на их	1	1
611	а дальнейшее	1	1
612	не содержит	1	1
613	его жизни	6	1
614	после того	2	1
615	все его	1	1
616	но когда	1	1
617	учения о	3	1
618	время не	1	1
619	вот теперь	2	1
620	жизни он	1	1
621	к нему	2	1
622	но ничего	1	1
623	не могло	1	1
624	и всю	1	1
625	во втором	1	1
626	с нами	2	1
627	то место	1	1
628	вполне ясно	1	1
629	целесообразнее было	1	1
630	что бы	1	1
631	этих последних	1	1
632	не знаю	1	1
633	а эти	1	1
634	и она	2	1
635	у которого	2	1
636	в него	1	1
637	судить по	4	1
638	не зная	1	1
639	эти последние	4	1
640	но с	1	1
641	что только	1	1
642	он стал	1	1
643	философии и	3	1
644	этот вопрос	1	1
645	тоже необходимо	1	1
646	то для	1	1
647	бы из	1	1
648	будто бы	2	1
649	течение всей	2	1
650	которое мы	1	1
651	было и	1	1
652	точка зрения	1	1
653	материю и	1	1
654	себе ровно	1	1
655	с нею	1	1
656	истории человечества	1	1
657	уже в	3	1
658	ничего нельзя	1	1
659	всего прочего	1	1
660	и всякая	2	1
661	наша жизнь	1	1
662	слова не	1	1
663	а то	2	1
664	должно иметь	1	1
665	к наивной	1	1
666	в душе	1	1
667	и других	1	1
668	его и	2	1
669	за ним	1	1
670	тоже в	1	1
671	не так	1	1
672	себе в	2	1
673	религии но	1	1
674	прибавить что	1	1
675	в конце	13	1
676	с этими	1	1
677	до некоторой	2	1
678	поэтому и	1	1
679	заметить что	1	1
680	от всякого	1	1
681	имеет значение	1	1
682	не были	1	1
683	возможно что	2	1
684	и болезненное	1	1
685	а мы	2	1
686	оно будет	1	1
687	что природа	1	1
688	и прежде	2	1
689	дело в	3	1
690	бы эти	1	1
691	на которые	1	1
692	получается что	1	1
693	что для	2	1
694	те кто	2	1
695	под собою	1	1
696	церкви и	2	1
697	нужно сказать	1	1
698	в подлинном	1	1
699	поэтической и	1	1
700	мы сами	2	1
701	на этот	4	1
702	до конца	7	1
703	своем месте	2	1
704	знание или	1	1
705	нужно считать	1	1
706	третье начало	1	1
707	него не	1	1
708	красота в	2	1
709	то она	1	1
710	в связи	8	1
711	если это	1	1
712	нет никаких	2	1
713	ни за	1	1
714	необходимостью и	2	1
715	до этого	1	1
716	эта идея	2	1
717	в москве	6	1
718	есть идея	1	1
719	поэтому если	1	1
720	и самые	1	1
721	механически и	1	1
722	чем то	1	1
723	уже вне	1	1
724	указывал на	2	1
725	находит в	1	1
726	после его	1	1
727	и никакого	1	1
728	природы никогда	1	1
729	наряду с	2	1
730	в той	2	1
731	и дальше	1	1
732	та которая	1	1
733	близости к	1	1
734	подлинном смысле	1	1
735	по существу	3	1
736	то уже	1	1
737	на вид	1	1
738	и которое	1	1
739	ней не	1	1
740	мы сказали	2	1
741	в это	4	1
742	конца то	1	1
743	ему все	2	1
744	и идею	1	1
745	этом случае	1	1
746	будет и	1	1
747	человека который	1	1
748	религии и	1	1
749	своей жизни	3	1
750	у вас	2	1
751	он перед	1	1
752	имел в	1	1
753	свидетельствующее о	1	1
754	через то	1	1
755	при всем	1	1
756	вопрос в	1	1
757	уже на	3	1
758	потому не	1	1
759	церкви он	1	1
760	и от	2	1
761	так или	3	1
762	и человек	1	1
763	мира и	1	1
764	чтобы понять	1	1
765	в другое	1	1
766	на первый	2	1
767	из себя	1	1
768	и опять	1	1
769	у них	1	1
770	то о	1	1
771	я хотел	2	1
772	стоя на	1	1
773	разве только	1	1
774	конце концов	3	1
775	тоже есть	1	1
776	теперь же	1	1
777	есть уже	1	1
778	хотя в	1	1
779	могли быть	1	1
780	но вот	3	1
781	ровно никаких	1	1
782	есть бытие	1	1
783	эту вещь	1	1
784	жизни в	2	1
785	о своем	2	1
786	с необходимостью	1	1
787	из этого	5	1
788	я и	2	1
789	будучи в	1	1
790	в современной	1	1
791	большой интерес	3	1
792	в своих	2	1
793	во сне	2	1
794	как результат	1	1
795	гораздо более	2	1
