N	2gram	Nazirov_Tv_2	Problema
143	в другом	1	3
144	того или	1	3
145	с другими	2	3
146	из них	2	3
147	в жизни	1	3
148	как это	1	3
149	связи с	1	3
150	необходимо сказать	1	3
151	вплоть до	1	3
152	как о	2	3
153	на себе	1	3
154	у пушкина	3	3
155	казалось бы	3	3
156	самой жизни	1	3
157	и является	1	3
158	в области	1	3
159	к тому	1	3
160	как мы	1	3
161	с собой	1	3
162	можно понять	1	3
163	в его	10	3
164	что и	1	3
165	всякого рода	2	3
166	и гёте	1	3
167	даже если	1	3
168	не мешает	2	3
169	без этого	1	3
170	в начале	3	3
171	в сознании	1	3
172	не так	2	3
173	для него	3	3
174	тем что	3	3
175	не было	2	3
176	если не	4	3
177	в связи	1	3
178	нет ничего	3	3
179	для искусства	1	3
180	или иного	1	3
181	и более	1	3
182	только для	2	3
183	это уже	2	3
184	и как	1	3
185	совершенно не	1	3
186	из этого	2	3
187	что в	7	3
188	точно так	1	3
189	для ее	1	2
190	за собой	4	2
191	по преимуществу	2	2
192	почти всегда	1	2
193	в которой	2	2
194	мифа в	3	2
195	говорить о	2	2
196	не вполне	1	2
197	и он	2	2
198	нет в	1	2
199	между собой	1	2
200	нам представляется	1	2
201	столь же	1	2
202	в чем	4	2
203	то мы	1	2
204	в петербурге	1	2
205	не то	1	2
206	нет и	2	2
207	что они	4	2
208	является только	1	2
209	стороны и	1	2
210	все же	5	2
211	говорит что	1	2
212	не являются	1	2
213	то в	1	2
214	что это	1	2
215	в известном	1	2
216	тому же	2	2
217	если он	5	2
218	на его	4	2
219	он не	3	2
220	не к	1	2
221	том чтобы	1	2
222	на земле	1	2
223	не теряет	1	2
224	и независимо	1	2
225	а его	1	2
226	его в	3	2
227	смотреть на	1	2
228	для них	1	2
229	и тогда	2	2
230	в котором	3	2
231	однако этот	3	2
232	или вернее	1	2
233	но эта	2	2
234	и всякого	1	2
235	не могли	2	2
236	однако в	1	2
237	в обоих	1	2
238	некоторого рода	1	2
239	друг друга	2	2
240	дело в	1	2
241	но только	1	2
242	он с	1	2
243	на путях	1	2
244	силой в	1	2
245	и по	2	2
246	к ней	1	2
247	однако это	2	2
248	у меня	1	2
249	во все	1	2
250	для себя	1	2
251	и это	3	2
252	приходит к	1	2
253	действия и	2	2
254	в пределах	1	2
255	и что	2	2
256	там же	9	2
257	с его	1	2
258	в литературе	2	2
259	ни к	2	2
260	том как	1	2
261	тот же	1	2
262	с ними	2	2
263	то он	1	2
264	себя в	2	2
265	своим собственным	1	2
266	о великом	3	2
267	является не	1	2
268	заключается в	1	2
269	сами по	1	2
270	в конце	6	2
271	то время	1	2
272	в самом	3	2
273	и прежде	1	2
274	это все	2	2
275	в идиоте	1	2
276	все время	2	2
277	была бы	1	2
278	о необходимости	1	2
279	к другой	1	2
280	в меру	1	2
281	общего с	1	2
282	xix века	7	2
283	в романах	13	2
284	образ и	2	2
285	том смысле	1	2
286	представляется что	1	2
287	мы только	1	2
288	еще более	1	2
289	будто бы	1	2
290	и вдруг	2	2
291	жизни в	3	2
292	с ней	1	2
293	меня в	1	2
294	в частности	2	2
295	но этот	1	2
296	а может	1	2
297	как известно	2	1
298	можно говорить	1	1
299	одним из	3	1
300	у гоголя	1	1
301	таком случае	2	1
302	человека и	3	1
303	по адресу	1	1
304	связана с	1	1
305	великом инквизиторе	3	1
306	ивана карамазова	8	1
307	изображения и	1	1
308	перед лицом	1	1
309	достоевского в	9	1
310	смысл этого	1	1
311	и до	1	1
312	он всегда	2	1
313	нем и	1	1
314	в году	16	1
315	с с	1	1
316	же как	3	1
317	повседневной жизни	1	1
318	что если	1	1
319	и тут	1	1
320	случае это	1	1
321	с наслаждением	1	1
322	д и	2	1
323	не была	1	1
324	фауст и	1	1
325	на глазах	1	1
326	вообще говоря	2	1
327	на себя	1	1
328	мы и	1	1
329	достоевского есть	1	1
330	очень редко	1	1
331	самой своей	3	1
332	этого счастья	1	1
333	не был	1	1
334	действительно все	1	1
335	истории в	1	1
336	сюда по	1	1
337	или во	1	1
338	а тем	1	1
339	самый принцип	1	1
340	о смерти	1	1
341	жить и	1	1
342	только потому	1	1
343	в быту	2	1
344	и всякий	1	1
345	не все	1	1
346	если в	1	1
347	присутствует в	1	1
348	должны были	1	1
349	эпох человеческой	1	1
350	отношение к	1	1
351	значение имеет	1	1
352	от одной	1	1
353	в гости	1	1
354	оказывается не	1	1
355	значит это	1	1
356	князя мышкина	16	1
357	романах достоевского	13	1
358	это был	3	1
359	достоевского не	8	1
360	в мысли	1	1
361	когда он	4	1
362	шагреневая кожа	1	1
363	связи явлений	1	1
364	я должен	1	1
365	имеет в	2	1
366	в противоположность	1	1
367	в этот	2	1
368	можно в	1	1
369	для которого	2	1
370	достоевского хотя	1	1
371	в целом	6	1
372	как некий	1	1
373	бы не	2	1
374	из этих	1	1
375	за их	1	1
376	может как	1	1
377	тоже не	2	1
378	думать что	1	1
379	античной мифологии	1	1
380	с их	1	1
381	но ведь	2	1
382	на то	1	1
383	в братьях	6	1
384	не нужны	1	1
385	в случае	1	1
386	какую бы	1	1
387	в убийстве	1	1
388	к выводу	1	1
389	жизни человеческой	1	1
390	или очень	1	1
391	и еще	2	1
392	в первую	1	1
393	не значит	1	1
394	эта последняя	1	1
395	в принципе	4	1
396	в силу	1	1
397	зла и	1	1
398	это происходит	1	1
399	не замечаем	1	1
400	русской классической	1	1
401	то чтобы	1	1
402	об этой	1	1
403	глава vii	1	1
404	себя не	1	1
405	первую очередь	1	1
406	на бумаге	1	1
407	из нее	1	1
408	но уже	3	1
409	рядом с	2	1
410	в прямом	1	1
411	к которым	1	1
412	жизни то	1	1
413	преступлении и	11	1
414	тот самый	1	1
415	всегда и	1	1
416	жизни но	1	1
417	называл его	1	1
418	сильнее чем	1	1
419	произведение с	1	1
420	должно быть	1	1
421	достоевского но	3	1
422	достоевского нет	3	1
423	во время	1	1
424	в такой	2	1
425	нас искать	1	1
426	идеи и	1	1
427	в их	3	1
428	ясной и	1	1
429	классической литературы	2	1
430	было очень	1	1
431	одной буквы	1	1
432	признать что	1	1
433	сам же	1	1
434	однако сам	1	1
435	поэтому в	1	1
436	войне и	1	1
437	в поэме	1	1
438	выше мы	1	1
439	и вот	1	1
440	в россии	2	1
441	разумеется тут	1	1
442	в своих	3	1
443	ставрогина в	1	1
444	том же	2	1
445	что этот	2	1
446	прошлого так	1	1
447	даже в	1	1
448	тому что	1	1
449	суждения о	1	1
450	человек и	1	1
451	человечества и	1	1
452	самого начала	1	1
453	ему это	1	1
454	у него	6	1
455	пока еще	1	1
456	чем не	1	1
457	никогда не	11	1
458	а живое	1	1
459	ничего не	4	1
460	жизни не	1	1
461	переживания в	1	1
462	и мире	1	1
463	под названием	1	1
464	достоевского можно	3	1
465	для анализа	2	1
466	то этот	1	1
467	только с	2	1
468	в основе	2	1
469	перед ним	1	1
470	и далее	2	1
471	от их	1	1
472	идею и	1	1
473	легенда о	4	1
474	не могут	1	1
475	могут быть	2	1
476	сама жизнь	1	1
477	только еще	1	1
478	числе и	1	1
479	на читателя	1	1
480	анализа и	1	1
481	что оно	1	1
482	за что	1	1
483	бы он	1	1
484	что уже	1	1
485	в каждом	1	1
486	если же	1	1
487	однако по	1	1
488	что все	1	1
489	свою очередь	1	1
490	братьев карамазовых	4	1
491	прямом и	1	1
492	на основе	1	1
493	человеческой истории	1	1
494	только то	1	1
495	с самого	1	1
496	говорили что	1	1
497	искусства хотя	1	1
498	этот тип	1	1
499	о тех	1	1
500	и сам	5	1
501	умирает в	1	1
502	в образе	3	1
503	связан с	1	1
504	особенно в	2	1
505	сам он	1	1
506	сюжетного развития	1	1
507	когда в	1	1
508	веры в	1	1
509	м а	1	1
510	против этого	1	1
511	как идея	1	1
512	познания и	2	1
513	мифологии в	1	1
514	именно потому	1	1
515	же необходимо	1	1
516	и здесь	1	1
517	действительности но	1	1
518	и поэтому	2	1
519	убийства старухи	2	1
520	в библии	1	1
521	одного из	1	1
522	образ если	1	1
523	мог бы	1	1
524	в преступлении	10	1
525	может не	1	1
526	можно встретить	1	1
527	и нечто	1	1
528	каждом из	1	1
529	в которую	2	1
530	человеком но	1	1
531	художественного произведения	1	1
532	и требует	1	1
533	и всякая	1	1
534	в бытовой	6	1
535	в античной	3	1
536	выше в	1	1
537	в художественной	1	1
538	и она	1	1
539	достоевского и	2	1
540	перед соней	1	1
541	известно что	2	1
542	известном смысле	1	1
543	художественного изображения	1	1
544	образов и	1	1
545	мы видим	4	1
546	не сказано	1	1
547	униженные и	1	1
548	представляет собою	1	1
549	который в	1	1
550	по мнению	3	1
551	достоевским как	2	1
552	с одной	1	1
553	при внимательном	1	1
554	и у	2	1
555	униженных и	1	1
556	же у	1	1
557	и хорошо	1	1
558	гёте но	1	1
559	нуждается в	1	1
560	в известной	4	1
561	жизни таким	1	1
562	т п	2	1
563	и оскорбленных	1	1
564	для меня	1	1
565	отходит от	2	1
566	не о	1	1
567	не случайно	2	1
568	этой трагедии	1	1
569	это общее	1	1
570	не говорит	1	1
571	и оскорбленные	1	1
572	здравого смысла	2	1
573	развития в	1	1
574	и точно	1	1
575	с другим	2	1
576	героев но	1	1
577	до сих	3	1
578	собственной совестью	1	1
579	писателя и	1	1
580	в предисловии	1	1
581	и между	1	1
582	такое же	1	1
583	и др	3	1
584	что для	1	1
585	в рассказе	3	1
586	превращается в	3	1
587	нужно сказать	1	1
588	что также	1	1
589	идейность и	1	1
590	когда же	1	1
591	человеческой культуры	2	1
592	под влиянием	1	1
593	на фоне	1	1
594	не давая	1	1
595	от страха	1	1
596	и особенно	1	1
597	глава vi	1	1
598	который бы	1	1
599	человека к	1	1
600	своей собственной	1	1
601	требует от	1	1
602	случайно и	1	1
603	в изображении	1	1
604	предисловии к	1	1
605	к жизни	2	1
606	искусства но	1	1
607	что весь	1	1
608	после убийства	1	1
609	что же	1	1
610	самого себя	1	1
611	руки и	1	1
612	о соотношении	1	1
613	и наглядно	1	1
614	в бесах	6	1
615	и шиллера	1	1
616	с необходимостью	1	1
617	в художественную	1	1
618	с этой	3	1
619	вот что	1	1
620	и нет	1	1
621	сих пор	3	1
622	характерные для	1	1
623	этот образ	1	1
624	романтизма и	1	1
625	этой книги	1	1
626	но отнюдь	1	1
627	братьях карамазовых	7	1
628	а к	1	1
629	достоевский пишет	1	1
630	на иконах	1	1
631	себя самого	1	1
632	но зато	3	1
633	по самой	3	1
634	не дает	1	1
635	и логика	1	1
636	вполне ясной	1	1
637	отношении к	1	1
638	за этим	1	1
639	к самому	2	1
640	и начинается	1	1
641	о своем	1	1
642	и событий	1	1
643	в романе	15	1
644	между ними	1	1
645	не знает	1	1
646	но можно	1	1
647	фауста гёте	1	1
648	в свою	1	1
649	цивилизации в	1	1
650	тургенев и	1	1
651	всего его	1	1
652	к другим	1	1
653	в искусстве	2	1
654	и другие	1	1
655	и наказании	10	1
656	по поводу	1	1
657	это понятие	1	1
658	я могу	1	1
659	нас не	1	1
660	после его	1	1
661	как на	1	1
662	том числе	1	1
663	смысле что	1	1
