N	2gram	Vinokur_Ku_3	FransuaR
264	вряд ли	1	1
265	между двумя	1	1
266	в первом	5	1
267	должна быть	3	1
268	был и	1	1
269	с таким	1	1
270	ближе он	1	1
271	в несколько	1	1
272	некоторых общих	1	1
273	именно к	1	1
274	почти все	1	1
275	оба эти	1	1
276	так чтобы	1	1
277	время как	1	1
278	тема не	2	1
279	а во-вторых	2	1
280	конечно и	1	1
281	подчеркнуть что	2	1
282	же нужно	1	1
283	также о	1	1
284	он сам	1	1
285	как смысл	1	1
286	быть в	2	1
287	стороны она	1	1
288	иногда бывает	1	1
289	только после	3	1
290	то мы	3	1
291	в ее	4	1
292	но не	3	1
293	значение и	1	1
294	с совершенно	1	1
295	менее всего	1	1
296	тогда как	1	1
297	он пишет	2	1
298	отличие от	2	1
299	друг от	1	1
300	за пределы	2	1
301	что они	2	1
302	прямую связь	1	1
303	что во	1	1
304	что именно	3	1
305	которое на	1	1
306	все же	5	1
307	процессе развития	1	1
308	нами в	1	1
309	особо нужно	1	1
310	имеет в	2	1
311	увидим что	2	1
312	часть этого	1	1
313	что слово	3	1
314	жизни есть	1	1
315	в самом	13	1
316	помощью которого	1	1
317	он упоминает	1	1
318	бы сказать	3	1
319	он в	2	1
320	тому же	3	1
321	тем лучше	1	1
322	в нашем	7	1
323	земля и	1	1
324	думать что	1	1
325	то обстоятельство	3	1
326	это тот	1	1
327	им в	1	1
328	в образы	1	1
329	но на	3	1
330	не могла	1	1
331	а скорее	1	1
332	после этого	1	1
333	не как	2	1
334	том чтобы	4	1
335	ему на	1	1
336	его от	1	1
337	по аналогии	1	1
338	в основу	1	1
339	в каждом	1	1
340	смысле в	1	1
341	не будет	1	1
342	часть его	1	1
343	таком же	1	1
344	и чтобы	2	1
345	из новых	1	1
346	с целью	2	1
347	как к	2	1
348	ничего удивительного	1	1
349	и иных	1	1
350	он есть	1	1
351	известно что	1	1
352	этом смысле	1	1
353	отца и	1	1
354	в свой	1	1
355	и тем	6	1
356	данном случае	4	1
357	против этой	1	1
358	ведь в	1	1
359	от высших	1	1
360	все слова	1	1
361	что сама	1	1
362	как об	2	1
363	этого не	1	1
364	с тем	6	1
365	в слове	4	1
366	и уже	1	1
367	в плоть	1	1
368	чем в	2	1
369	обратимся к	1	1
370	и становится	1	1
371	не так	3	1
372	и при	2	1
373	свою речь	1	1
374	лежат в	1	1
375	наших дней	1	1
376	и без	2	1
377	же это	2	1
378	всяком случае	1	1
379	в котором	2	1
380	и степени	1	1
381	плоть и	1	1
382	мы называем	2	1
383	языке но	1	1
384	представление о	1	1
385	большей степени	2	1
386	роль эта	1	1
387	мысли и	2	1
388	что я	1	1
389	признать что	1	1
390	и каждая	1	1
391	в силу	6	1
392	что тот	1	1
393	нельзя было	1	1
394	не будем	5	1
395	которые в	4	1
396	ряда других	2	1
397	речи в	7	1
398	в корне	2	1
399	перевод на	1	1
400	что сам	3	1
401	и наоборот	1	1
402	не должна	1	1
403	по себе	6	1
404	даже в	1	1
405	же мы	4	1
406	при помощи	1	1
407	перед собою	3	1
408	она не	3	1
409	природа и	1	1
410	есть прежде	1	1
411	ее с	1	1
412	к новым	2	1
413	на него	3	1
414	в основе	1	1
415	занимать в	1	1
416	есть путь	1	1
417	большинства из	2	1
418	для всего	1	1
419	если ему	1	1
420	нам предстоит	1	1
421	этого явления	1	1
422	а живое	1	1
423	о природе	1	1
424	правда в	1	1
425	первая часть	1	1
426	таким путем	1	1
427	более что	2	1
428	по своей	1	1
429	за исключением	1	1
430	это слово	1	1
431	так например	1	1
432	связи с	6	1
433	нужно отметить	1	1
434	не по	3	1
435	мы подчеркиваем	1	1
436	чем ближе	1	1
437	и делает	1	1
438	что на	3	1
439	и несколько	1	1
440	имеет ничего	1	1
441	у нас	10	1
442	от их	1	1
443	в остальных	1	1
444	начиная с	1	1
445	не могут	5	1
446	ли что	1	1
447	по недоразумению	1	1
448	от которой	1	1
449	от той	1	1
450	но вряд	1	1
451	и о	4	1
452	от друга	1	1
453	слава богу	2	1
454	связи со	1	1
455	здесь не	2	1
456	здесь также	1	1
457	а здесь	1	1
458	характер и	1	1
459	на той	1	1
460	так в	2	1
461	в дальнейшем	2	1
462	дано в	2	1
463	эти факты	1	1
464	не трудно	3	1
465	не с	2	1
466	чем у	1	1
467	известной мере	1	1
468	здесь до	1	1
469	выходит за	1	1
470	но здесь	1	1
471	в таком	4	1
472	вот это	1	1
473	может в	1	1
474	каждый раз	1	1
475	именно потому	1	1
476	вот почему	1	1
477	тех кто	1	1
478	в другом	1	1
479	язык и	2	1
480	и что	7	1
481	но только	1	1
482	и кровь	1	1
483	в различных	2	1
484	доходит до	2	1
485	мир и	1	1
486	от них	1	1
487	этому поводу	1	1
488	ее так	1	1
489	них в	1	1
490	с неба	1	1
491	также в	1	1
492	но она	1	1
493	и об	2	1
494	в лучшем	1	1
495	в него	1	1
496	есть такой	1	1
497	писателя и	1	1
498	в двух	2	1
499	оказалось что	1	1
500	этот вопрос	3	1
501	что один	1	1
502	смелой и	1	1
503	мы увидим	1	1
504	дает еще	1	1
505	во всем	1	1
506	которой мы	1	1
507	словом и	1	1
508	еще и	2	1
509	падает на	1	1
510	очень много	2	1
511	и после	1	1
512	который в	1	1
513	между тем	4	1
514	в контексте	1	1
515	же при	1	1
516	наоборот все	1	1
517	да еще	1	1
518	если мы	7	1
519	в чисто	1	1
520	в виде	1	1
521	но самое	1	1
522	этому вопросу	1	1
523	здесь же	1	1
524	в народной	1	1
525	во втором	1	1
526	или даже	1	1
527	и рядом	3	1
528	помощью каких	1	1
529	который как	2	1
530	в известной	1	1
531	слова в	4	1
532	такое объяснение	1	1
533	то место	1	1
534	нет никаких	1	1
535	играет в	1	1
536	не говорит	1	1
537	само собой	1	1
538	и строго	1	1
539	остается подвести	1	1
540	аналогично тому	1	1
541	уже совершенно	2	1
542	возможно что	1	1
543	форм но	2	1
544	на этот	2	1
545	по своим	1	1
546	и прежде	1	1
547	такое же	1	1
548	обратиться к	1	1
549	превращается в	1	1
550	и самый	2	1
551	более того	1	1
552	порядка здесь	1	1
553	самое слово	1	1
554	на весь	1	1
555	и непосредственно	1	1
556	один из	4	1
557	элементов этой	1	1
558	обстоятельство что	3	1
559	о чем	2	1
560	литература в	1	1
561	когда же	1	1
562	и слово	1	1
563	эти особенности	1	1
564	почву для	1	1
565	именно поэтому	2	1
566	мы находим	3	1
567	на фоне	7	1
568	в частности	2	1
569	как это	7	1
570	мы говорим	4	1
571	форме в	1	1
572	становится и	2	1
573	xix века	3	1
574	к другому	2	1
575	этих словах	1	1
576	в тех	2	1
577	первом случае	2	1
578	и возможностей	1	1
579	громадное количество	1	1
580	нем как	1	1
581	с этой	3	1
582	и формы	1	1
583	слова и	7	1
584	еще раз	2	1
585	только для	2	1
586	между прочим	8	1
587	в начале	1	1
588	же самое	1	1
589	из ряда	2	1
590	и где	1	1
591	это уже	3	1
592	культуры и	1	1
593	она может	2	1
594	котором он	1	1
595	в речи	1	1
596	от него	1	1
597	лишь как	1	1
598	с уже	1	1
599	тем более	5	1
600	не должен	1	1
601	отношении не	1	1
602	же к	1	1
603	находим в	1	1
604	теперь же	1	1
605	чем же	2	1
606	в период	1	1
607	свое значение	1	1
608	использована и	1	1
609	между ними	1	1
610	сказать что	7	1
611	не понимают	2	1
612	больших и	1	1
613	то здесь	2	1
614	к его	2	1
615	в последнем	1	1
616	что ты	1	1
617	что под	1	1
618	в каком-то	1	1
619	к различным	1	1
620	в каком	3	1
621	речи как	3	1
622	заметить что	1	1
623	именно здесь	1	1
624	не показано	1	1
625	как на	8	1
626	они не	3	1
