N	2gram	Bakhtin_Pr_3	Narrotol
201	и такого	1	2
202	что с	3	2
203	в процессе	1	2
204	говорить о	3	2
205	достоевского и	3	2
206	только не	1	2
207	потому что	12	2
208	со своим	1	2
209	с таким	4	2
210	его внутренней	4	2
211	я сам	7	2
212	оно не	1	2
213	но для	3	2
214	и он	2	2
215	подобно тому	2	2
216	здесь не	1	2
217	не могу	3	2
218	ни слова	1	2
219	себе самом	5	2
220	мысль о	1	2
221	всей своей	2	2
222	на свой	1	2
223	что у	6	2
224	можно было	1	2
225	те же	2	2
226	все те	2	2
227	а во	1	2
228	что и	5	2
229	и дело	1	2
230	но зато	3	2
231	протяжении рассказа	1	2
232	не происходит	1	2
233	со всеми	2	2
234	себя в	1	2
235	в виде	4	2
236	в начале	4	2
237	не все	1	2
238	в душе	2	2
239	о них	2	2
240	у меня	6	2
241	участие в	1	2
242	обратиться к	1	2
243	а то	1	2
244	на одном	2	2
245	т п	6	2
246	вовсе не	11	2
247	давно уже	1	2
248	не случайно	1	2
249	себя но	2	2
250	в других	1	2
251	только на	4	2
252	не оказывается	1	2
253	с другим	11	2
254	а с	3	2
255	героя и	9	2
256	говорит о	2	2
257	если не	3	2
258	на фоне	1	2
259	так же	8	2
260	я уже	2	2
261	в него	3	2
262	в строгом	1	2
263	к своему	5	2
264	по своему	3	2
265	о чем	2	2
266	тому как	2	2
267	которое не	1	2
268	другого человека	5	2
269	главного героя	1	2
270	но это	4	2
271	к которому	2	2
272	своей собственной	1	2
273	бы в	3	2
274	не должен	1	2
275	хотя бы	5	2
276	только что	3	2
277	во время	2	2
278	вступает в	2	2
279	о своем	1	2
280	они все	1	2
281	в свою	1	2
282	в своих	1	2
283	как на	2	2
284	и вновь	1	2
285	а между	3	1
286	как все	1	1
287	отношения к	1	1
288	одним из	1	1
289	также и	1	1
290	например в	2	1
291	о героях	1	1
292	начинается с	1	1
293	неизбежно должно	1	1
294	с кем	1	1
295	не имел	1	1
296	это и	2	1
297	каждый из	2	1
298	было как	1	1
299	между двумя	2	1
300	от самого	1	1
301	из его	4	1
302	он уже	3	1
303	ведь и	3	1
304	человеческий и	1	1
305	его мнению	1	1
306	если я	2	1
307	я как	2	1
308	смысле можно	1	1
309	вопрос о	2	1
310	героя но	2	1
311	всех без	1	1
312	но она	1	1
313	итог его	1	1
314	на себя	1	1
315	считал главной	1	1
316	мы и	2	1
317	похожи на	1	1
318	зависимости от	1	1
319	проявляется в	1	1
320	что теперь	1	1
321	и самого	1	1
322	на другом	1	1
323	собой в	1	1
324	проявляет себя	1	1
325	а еще	1	1
326	как символ	3	1
327	в уста	1	1
328	это действительно	2	1
329	внешне но	1	1
330	со словами	1	1
331	я на	1	1
332	на своих	1	1
333	во всех	2	1
334	бы она	1	1
335	себя другим	1	1
336	в сторону	2	1
337	не входит	2	1
338	о слове	1	1
339	в общем	4	1
340	с совершенно	1	1
341	него с	1	1
342	отношение к	6	1
343	не просто	1	1
344	за пределы	2	1
345	определяется не	2	1
346	голосом и	1	1
347	можно представить	1	1
348	не принимает	4	1
349	чем же	1	1
350	в одной	3	1
351	похоже было	1	1
352	что касается	1	1
353	им в	1	1
354	виду и	2	1
355	кто я?	2	1
356	и как	3	1
357	и наконец	5	1
358	его к	3	1
359	как характер	1	1
360	себе не	1	1
361	самое важное	1	1
362	здесь и	2	1
363	то в	2	1
364	за собой	3	1
365	мнения но	1	1
366	в которой	2	1
367	бы и	4	1
368	все так	1	1
369	бы не	2	1
370	это придает	1	1
371	в главе	1	1
372	по преимуществу	1	1
373	с их	1	1
374	говорит не	1	1
375	это такая	1	1
376	не могла	1	1
377	в общении	1	1
378	бы от	1	1
379	после этого	1	1
380	раз когда	1	1
381	к герою	7	1
382	другом человеке	1	1
383	из виду	1	1
384	на жизнь	1	1
385	раз подтверждает	1	1
386	в формах	1	1
387	в плане	6	1
388	какой бы	1	1
389	из него	1	1
390	на этом	4	1
391	его можно	1	1
392	лишь с	1	1
393	так быстро	1	1
394	без исключения	3	1
395	в нее	1	1
396	с собой	1	1
397	здесь мы	1	1
398	выражение и	1	1
399	конечно в	2	1
400	и внутренняя	1	1
401	а его	1	1
402	входит в	2	1
403	этом смысле	4	1
404	я все	6	1
405	приходит в	1	1
406	рассказчика и	1	1
407	делает его	1	1
408	отказавшись от	1	1
409	ни в	4	1
410	но уже	1	1
411	все было	1	1
412	личности не	1	1
413	всю жизнь	2	1
414	эту тему	1	1
415	и вопреки	1	1
416	с внутренним	3	1
417	строгом смысле	1	1
418	этом я	1	1
419	должно быть	3	1
420	еще раз	1	1
421	и ничего	1	1
422	не мог	5	1
423	между ними	1	1
424	одного и	1	1
425	и видит	1	1
426	вследствие такой	1	1
427	человек и	2	1
428	человека как	4	1
429	в такой	3	1
430	и без	2	1
431	всяком случае	5	1
432	характер это	1	1
433	на основаниях	1	1
434	она в	2	1
435	знает и	7	1
436	все и	4	1
437	от времени	2	1
438	в которых	2	1
439	его отношение	4	1
440	от себя	6	1
441	признать что	2	1
442	оказывается здесь	1	1
443	другом и	1	1
444	ли я	4	1
445	их в	3	1
446	для нее	1	1
447	освободиться от	1	1
448	связи с	1	1
449	раз и	3	1
450	его внутреннего	3	1
451	всех их	1	1
452	в отношении	9	1
453	случае в	1	1
454	как можно	3	1
455	она не	1	1
456	на котором	1	1
457	его внутренняя	2	1
458	у кого	1	1
459	в основе	1	1
460	время как	1	1
461	чем не	2	1
462	не приносит	1	1
463	того и	1	1
464	не оставив	1	1
465	обратим внимание	1	1
466	и лишь	2	1
467	это сделать	1	1
468	только внешне	1	1
469	мыслей и	2	1
470	слове и	1	1
471	такая же	2	1
472	с читателем	1	1
473	ее внутренняя	1	1
474	и теперь	1	1
475	для другого	2	1
476	только с	3	1
477	как будто	7	1
478	интенции автора	1	1
479	этом направлении	1	1
480	к той	1	1
481	от их	1	1
482	не бывает	2	1
483	не могут	1	1
484	есть только	3	1
485	об одном	1	1
486	только еще	1	1
487	все не	1	1
488	убеждения в	1	1
489	души человеческой	1	1
490	не хотел	1	1
491	быстро что	1	1
492	как для	2	1
493	ли в	1	1
494	мысли о	2	1
495	встречаются и	1	1
496	могу и	1	1
497	как мы	7	1
498	что человек	1	1
499	говорит сам	1	1
500	и о	1	1
501	с ее	3	1
502	что все	4	1
503	в виду	3	1
504	меня в	2	1
505	появляется в	2	1
506	не вступает	1	1
507	своего мира	1	1
508	приводит к	1	1
509	героя не	1	1
510	его самого	1	1
511	на нее	2	1
512	а рассказ	1	1
513	не с	2	1
514	ясно что	1	1
515	чужого сознания	3	1
516	жизнь а	1	1
517	было в	2	1
518	особенно в	2	1
519	каждого из	1	1
520	еще в	3	1
521	как ему	1	1
522	по сравнению	1	1
523	жизнь и	2	1
524	благодаря этому	2	1
525	о своей	2	1
526	собой и	2	1
527	его тело	1	1
528	он остается	1	1
529	жизнь героя	1	1
530	тех кто	1	1
531	в раннем	2	1
532	оно лишено	1	1
533	из рассказа	1	1
534	или на	1	1
535	таким же	1	1
536	в исповеди	5	1
537	душ и	1	1
538	это было	3	1
539	первая фраза	1	1
540	к нему	14	1
541	нем не	1	1
542	со второй	1	1
543	я а	1	1
544	он прямо	1	1
545	и во	3	1
546	этот момент	1	1
547	во всей	1	1
548	без которого	1	1
549	в другой	2	1
550	по разным	1	1
551	внутренним голосом	1	1
552	наконец в	3	1
553	выше в	1	1
554	ее как	3	1
555	все время	5	1
556	в юности	1	1
557	и она	1	1
558	происходит в	1	1
559	быть и	2	1
560	но с	2	1
561	к чужому	4	1
562	что только	1	1
563	среди других	2	1
564	одной из	1	1
565	простым и	1	1
566	одного сознания	1	1
567	которым он	6	1
568	с каждым	1	1
569	к вам	1	1
570	и кажется	4	1
571	обращаться к	5	1
572	и так	5	1
573	действительной жизни	1	1
574	по мнению	1	1
575	деле не	1	1
576	именно тем	2	1
577	так что	5	1
578	того же	2	1
579	только себя	2	1
580	и искусно	1	1
581	в большинстве	2	1
582	ни одного	5	1
583	героя с	1	1
584	еще одной	1	1
585	него и	2	1
586	большинстве случаев	3	1
587	свой собственный	2	1
588	и их	1	1
589	в одном	5	1
590	в прошлом	1	1
591	никто не	1	1
592	не для	2	1
593	установки и	1	1
594	не о	4	1
595	рассказ или	1	1
596	но что	1	1
597	к человеку	1	1
598	но затем	2	1
599	тем что	4	1
600	тогда в	2	1
601	они становятся	1	1
602	для того	1	1
603	после него	1	1
604	именно как	1	1
605	другого в	2	1
606	до сих	1	1
607	ли это	2	1
608	чем он	1	1
609	и быть	1	1
610	после себя	1	1
611	другого что	1	1
612	или о	1	1
613	в банке	1	1
614	люди что	1	1
615	что не	7	1
616	что казалось	2	1
617	и своего	3	1
618	таким каков	1	1
619	не обращая	1	1
620	на этот	1	1
621	ничем не	1	1
622	более того	2	1
623	что находится	1	1
624	у человека	2	1
625	с которым	7	1
626	не я	2	1
627	и с	15	1
628	ни о	1	1
629	когда она	2	1
630	не видит	1	1
631	уже давно	1	1
632	самого его	1	1
633	глядят на	1	1
634	два человека	1	1
635	вместе с	4	1
636	и потому	2	1
637	она тем	1	1
638	в человеке	2	1
639	в столь	1	1
640	его участие	1	1
641	не удалось	2	1
642	что же	8	1
643	рассказа в	8	1
644	даже с	1	1
645	в мир	1	1
646	внимания на	1	1
647	плачут и	1	1
648	или хотя	1	1
649	вопреки этой	1	1
650	слова и	10	1
651	о своих	1	1
652	и от	5	1
653	другому как	1	1
654	сих пор	1	1
655	все это	16	1
656	какой он	1	1
657	мире а	2	1
658	другой как	2	1
659	которых он	2	1
660	событие взаимодействия	1	1
661	еще одна	1	1
662	слова но	1	1
663	он вовсе	1	1
664	сохраняется и	2	1
665	речи как	1	1
666	котором он	1	1
667	или в	1	1
668	первом и	1	1
669	и среди	1	1
670	сознания и	3	1
671	когда он	2	1
672	в этих	1	1
673	еще более	2	1
674	на других	1	1
675	мы должны	5	1
676	было тогда	1	1
677	будто бы	2	1
678	не последним	1	1
679	или не	1	1
680	хотя в	1	1
681	самому и	5	1
682	определяется его	1	1
683	жизни ивана	1	1
684	но оно	1	1
685	требует чтобы	1	1
686	может и	1	1
687	в романе	1	1
688	в аналогичной	1	1
689	не знает	6	1
690	себя самого	11	1
691	отношением к	4	1
692	я к	2	1
693	и внутренне	2	1
694	того на	1	1
695	в последнем	2	1
696	бы его	4	1
697	из этого	1	1
698	который не	1	1
699	время не	2	1
700	себе но	1	1
701	где он	3	1
702	к другим	2	1
703	а я	10	1
704	о себе	18	1
705	кажется и	1	1
706	во всяком	5	1
