N	2gram	Voloshinov_1	Literetu
353	в какой	2	1
354	положение в	1	1
355	специфической социальной	1	1
356	однако остается	1	1
357	литературе и	1	1
358	это ни	1	1
359	не можем	1	1
360	в большинстве	1	1
361	эти и	2	1
362	в поэзии	3	1
363	в виде	1	1
364	кажется что	1	1
365	не так	2	1
366	именно такую	1	1
367	художественное восприятие	1	1
368	в котором	3	1
369	в одном	1	1
370	произведения и	3	1
371	каковы бы	1	1
372	само собою	1	1
373	так как	9	1
374	отношении к	3	1
375	общения и	2	1
376	герой и	1	1
377	бы это	1	1
378	со специфической	1	1
379	любит и	2	1
380	из двух	1	1
381	что и	2	1
382	другого и	1	1
383	выходит за	1	1
384	до сих	3	1
385	может и	1	1
386	именно в	1	1
387	а с	1	1
388	этой задачи	1	1
389	себя и	2	1
390	в некоторых	3	1
391	и политического	1	1
392	до конца	2	1
393	более того	2	1
394	в последующем	1	1
395	для этой	1	1
396	в творчестве	3	1
397	третьем лице	1	1
398	ни на	2	1
399	а одно	1	1
400	но особенно	1	1
401	подхода к	1	1
402	автора по	1	1
403	в особенности	2	1
404	и на	4	1
405	на эту	1	1
406	не желает	1	1
407	человека или	1	1
408	с ее	1	1
409	как например	1	1
410	и о	1	1
411	сих пор	3	1
412	только для	1	1
413	природу и	1	1
414	лучшем случае	1	1
415	но для	3	1
416	уже на	1	1
417	при таком	1	1
418	потому не	1	1
419	подобные им	2	1
420	ты или	1	1
421	а к	2	1
422	от него	1	1
423	и все	2	1
424	было на	1	1
425	находит свое	3	1
426	как явление	1	1
427	но зато	2	1
428	от всего	1	1
429	в словесном	2	1
430	или не	3	1
431	пределы искусства	1	1
432	т.е как	1	1
433	в общем	1	1
434	жизни в	1	1
435	в лучшем	1	1
436	в свою	1	1
437	между ними	2	1
438	героя и	5	1
439	с ней	1	1
440	не знает	1	1
441	сказать что	7	1
442	только как	1	1
443	была бы	2	1
444	от всех	2	1
445	о литературе	1	1
446	из этого	3	1
447	время не	1	1
448	но эти	1	1
449	вместе с	2	1
450	существенный момент	1	1
451	к этому	2	1
452	они не	1	1
