N	2gram	Vinokur_St_3	Problemy
328	в свое	1	2
329	как слово	1	2
330	во всяком	4	2
331	все что	1	2
332	они не	1	2
333	я и	3	1
334	показывает его	1	1
335	выражено в	1	1
336	беседу с	1	1
337	и xix	1	1
338	в обычном	1	1
339	не признать	1	1
340	с пушкинским	1	1
341	и то	1	1
342	на самом	1	1
343	он может	2	1
344	показаться что	1	1
345	к своей	2	1
346	он хотел	3	1
347	выражения как	2	1
348	перед лицом	1	1
349	по преимуществу	1	1
350	знаете что	2	1
351	народ на	1	1
352	собственном смысле	1	1
353	видеть в	1	1
354	иной если	1	1
355	в селе	1	1
356	из всех	1	1
357	к народу	1	1
358	на материале	1	1
359	это совершенно	1	1
360	при анализе	1	1
361	собой как	1	1
362	не во	1	1
363	дан в	1	1
364	стиля в	1	1
365	выходит из	2	1
366	этом не	1	1
367	или стилизация	1	1
368	от своих	1	1
369	совпадает с	1	1
370	мировой литературе	4	1
371	на себе	2	1
372	на тему	3	1
373	сложнее и	1	1
374	в некотором	1	1
375	первого и	1	1
376	подчеркнуть что	3	1
377	в каждой	2	1
378	с большим	1	1
379	в ней	4	1
380	связано и	1	1
381	которую можно	1	1
382	между собой	1	1
383	себя а	1	1
384	со словами	1	1
385	от себя	1	1
386	этой почве	1	1
387	это имеет	1	1
388	то мы	1	1
389	но как	2	1
390	остаются в	1	1
391	в новом	2	1
392	вступают в	2	1
393	большое значение	2	1
394	к сожалению	2	1
395	в собственном	1	1
396	вследствие чего	1	1
397	каждая из	3	1
398	из уст	1	1
399	что как	1	1
400	что совершается	1	1
401	в одних	1	1
402	однако не	1	1
403	эстетическое отношение	1	1
404	не являются	1	1
405	и художественного	1	1
406	сказать вот	1	1
407	весь город	1	1
408	в словаре	2	1
409	вольтера и	1	1
410	поэтому он	1	1
411	в романтической	1	1
412	и органическим	1	1
413	точку зрения	2	1
414	из жизни	1	1
415	что это	16	1
416	в целом	4	1
417	тон в	1	1
418	так или	1	1
419	еще один	1	1
420	борисе годунове	40	1
421	элементов в	1	1
422	сюда относятся	2	1
423	во многих	2	1
424	из его	7	1
425	и если	3	1
426	на его	4	1
427	что она	1	1
428	в ее	1	1
429	она еще	1	1
430	человек не	1	1
431	они в	1	1
432	и еще	1	1
433	и социальной	1	1
434	свою собственную	1	1
435	он должен	1	1
436	в первом	1	1
437	что у	2	1
438	i в	1	1
439	в плане	2	1
440	хотя все	1	1
441	говорит следующее	1	1
442	от нее	3	1
443	что все	3	1
444	указывали на	1	1
445	от некоторых	1	1
446	а по	2	1
447	на этой	1	1
448	его в	1	1
449	знает что	1	1
450	как специфический	1	1
451	которая как	1	1
452	моменты в	1	1
453	пушкина в	21	1
454	этот человек	2	1
455	делает его	1	1
456	большим количеством	1	1
457	он является	1	1
458	в них	5	1
459	на которую	1	1
460	несмотря на	3	1
461	здесь можно	1	1
462	жизни но	2	1
463	мы знаем	1	1
464	чем в	1	1
465	и тогда	2	1
466	в борисе	39	1
467	этих произведений	1	1
468	стиле есть	1	1
469	мы как	1	1
470	во время	3	1
471	бы на	1	1
472	что если	2	1
473	в такой	2	1
474	эта тема	2	1
475	сам и	1	1
476	место в	6	1
477	мы в	1	1
478	не столько	2	1
479	что еще	1	1
480	собою а	1	1
481	но эта	1	1
482	но во	1	1
483	тон речи	1	1
484	друг другу	1	1
485	в прямом	2	1
486	и простого	1	1
487	в устах	4	1
488	даже в	1	1
489	с абсолютной	1	1
490	тому что	3	1
491	и очень	1	1
492	начиная от	1	1
493	вплоть до	1	1
494	но они	2	1
495	отражается в	1	1
496	трактовка темы	1	1
497	самого начала	2	1
498	что ему	1	1
499	дело не	2	1
500	тогда когда	2	1
501	пушкина но	3	1
502	к этим	2	1
503	как его	1	1
504	героев и	1	1
505	чтобы стать	1	1
506	что вы	1	1
507	иметь в	1	1
508	значение этого	1	1
509	вообще нет	1	1
510	классицизма в	2	1
511	и каково	1	1
512	и всегда	2	1
513	пушкина не	3	1
514	у шекспира	5	1
515	а лишь	1	1
516	связи с	3	1
517	был чужд	1	1
518	в области	6	1
519	это два	1	1
520	начиная с	2	1
521	в мировой	3	1
522	да рядом	1	1
523	когда мы	1	1
524	нисколько не	1	1
525	указание на	1	1
526	хвала и	1	1
527	всего в	4	1
528	является одним	1	1
529	как скупой	1	1
530	его с	1	1
531	бы он	1	1
532	для его	2	1
533	здесь еще	1	1
534	им в	2	1
535	а затем	1	1
536	которого мы	1	1
537	того чтобы	1	1
538	типа в	1	1
539	с самого	2	1
540	явления о	1	1
541	на нее	2	1
542	в келье	2	1
543	во многом	2	1
544	двух центральных	1	1
545	является в	1	1
546	поэтому в	1	1
547	в эпоху	1	1
548	и вообще	1	1
549	стремление к	1	1
550	преимущественно в	1	1
551	форме в	1	1
552	но может	1	1
553	связанная с	1	1
554	в позднейшем	1	1
555	каждый раз	2	1
556	произведения как	2	1
557	не был	2	1
558	воспроизводится с	1	1
559	в драматическом	2	1
560	чего она	1	1
561	его жизни	1	1
562	на что	2	1
563	и берет	1	1
564	все его	1	1
565	может не	1	1
566	в значительной	1	1
567	он его	2	1
568	позднейшем творчестве	1	1
569	с теми	1	1
570	же нет	1	1
571	звучат в	2	1
572	а у	2	1
573	являются в	1	1
574	или иначе	1	1
575	во втором	2	1
576	эти два	1	1
577	отметить что	5	1
578	хотел бы	1	1
579	именно такое	1	1
580	он берет	1	1
581	язык в	1	1
582	века и	1	1
583	и она	1	1
584	и самые	1	1
585	находим и	1	1
586	формой и	2	1
587	в литературе	1	1
588	сюда относится	2	1
589	известно что	2	1
590	но так	1	1
591	один из	2	1
592	в драме	2	1
593	вот для	1	1
594	в двух	1	1
595	мы видим	4	1
596	стиль в	1	1
597	в какой	3	1
598	для себя	1	1
599	князя и	1	1
600	таков первый	1	1
601	должен был	2	1
602	тема в	1	1
603	в большом	1	1
604	точка зрения	4	1
605	в уста	2	1
606	это же	1	1
607	с одной	2	1
608	именно на	1	1
609	со всеми	1	1
610	с которыми	2	1
611	определения и	1	1
612	и у	2	1
613	ее а	1	1
614	отнести к	1	1
615	а это	1	1
616	замечательно что	1	1
617	всяком случае	4	1
618	бы совершенно	3	1
619	прикреплены к	1	1
620	только одного	1	1
621	при всей	2	1
622	не о	1	1
623	может служить	1	1
624	и завершенных	1	1
625	свое выражение	1	1
626	время на	1	1
627	даже и	1	1
628	в очень	1	1
629	не укладывается	1	1
630	в последние	1	1
631	из двух	1	1
632	одной стороны	3	1
633	со стороны	3	1
634	это есть	4	1
635	и ликование	1	1
636	нельзя сказать	3	1
637	именно в	1	1
638	по своим	1	1
639	а именно	1	1
640	к которому	3	1
641	было и	1	1
642	а с	2	1
643	и др	4	1
644	что не	2	1
645	в живом	1	1
646	что для	3	1
647	в некоторых	3	1
648	связано с	5	1
649	оно дано	1	1
650	этого нового	1	1
651	не на	2	1
652	однако и	1	1
653	человек в	1	1
654	на возможность	1	1
655	нужно иметь	1	1
656	совершенно очевидно	1	1
657	но есть	2	1
658	и ему	1	1
659	в связи	3	1
660	между собою	2	1
661	именно поэтому	2	1
662	уже давно	1	1
663	все более	2	1
664	в сторону	1	1
665	к последней	1	1
666	ни на	2	1
667	люди и	1	1
668	границы между	1	1
669	но там	1	1
670	подхода к	1	1
671	автора в	1	1
672	без труда	2	1
673	не знал	1	1
674	в речах	5	1
675	что за	1	1
676	искусства но	1	1
677	в форме	2	1
678	два раза	1	1
679	форма в	1	1
680	и другой	1	1
681	зрения своей	1	1
682	в это	2	1
683	эти вопросы	1	1
684	на другое	2	1
685	сплошь да	1	1
686	является как	2	1
687	быть очень	1	1
688	хуже для	1	1
689	с большой	1	1
690	в книге	1	1
691	этот образ	2	1
692	ведет его	1	1
693	известной степени	1	1
694	совершается в	1	1
695	котором он	1	1
696	может использовать	1	1
697	по принципу	1	1
698	ничего а	1	1
699	своей собственной	1	1
700	работы над	2	1
701	а к	1	1
702	совершенно иной	1	1
703	обращается к	3	1
704	нет ничего	1	1
705	я хотел	1	1
706	к этой	2	1
707	этой форме	1	1
708	конце концов	3	1
709	но зато	1	1
710	что другое	1	1
711	все они	3	1
712	впечатление которое	1	1
713	очень хорошо	1	1
714	к смертной	2	1
715	от первого	1	1
716	в свою	2	1
717	отношением к	1	1
718	они как	1	1
719	была бы	4	1
720	в частности	1	1
721	но можно	1	1
722	в последнем	2	1
723	одновременно и	1	1
724	на это	2	1
725	можно назвать	4	1
726	его разновидности	1	1
727	но каждая	1	1
728	в своих	8	1
729	и эта	1	1
730	это в	4	1
731	к этому	3	1
732	как на	6	1
