N	2gram	Propp_Isto_2	Vladivir
132	ничего не	7	3
133	таким образом	7	3
134	к тому	5	3
135	время он	1	3
136	в жизни	2	3
137	здесь не	2	3
138	свидетельствует о	1	3
139	и здесь	9	3
140	вся эта	1	3
141	тот же	1	3
142	мы увидим	8	3
143	и действительно	1	3
144	и так	2	3
145	уже не	1	3
146	только на	1	3
147	но что	1	3
148	и из	2	3
149	с другой	2	3
150	и стал	1	3
151	в связи	5	3
152	вместе с	7	3
153	к своему	1	3
154	по своему	1	3
155	на одной	1	3
156	но я	1	3
157	другой стороны	2	3
158	и т	19	2
159	к своей	1	2
160	это и	1	2
161	и за	1	2
162	по его	1	2
163	той же	2	2
164	этом не	1	2
165	хотя бы	2	2
166	еще не	9	2
167	он сам	1	2
168	знаем что	12	2
169	к жизни	1	2
170	возрасте лет	1	2
171	ответ на	1	2
172	в свои	1	2
173	своего сына	1	2
174	его на	2	2
175	в возрасте	1	2
176	некоторое время	2	2
177	как к	1	2
178	кто не	1	2
179	его к	1	2
180	из этих	3	2
181	и тот	1	2
182	но его	2	2
183	тому же	2	2
184	что она	5	2
185	при этом	4	2
186	в тот	2	2
187	вера в	2	2
188	т д	18	2
189	так например	1	2
190	а по	1	2
191	было бы	5	2
192	некоторые сведения	1	2
193	ни в	2	2
194	в них	1	2
195	с тем	9	2
196	что такое	1	2
197	это делает	1	2
198	почти не	1	2
199	выше мы	3	2
200	не будем	4	2
201	тем не	1	2
202	даже в	1	2
203	сам с	1	2
204	не менее	1	2
205	тем самым	2	2
206	дело не	4	2
207	которого он	1	2
208	того чтобы	2	2
209	наука и	1	2
210	что на	1	2
211	в каком	1	2
212	в детстве	1	2
213	у меня	1	2
214	после своего	1	2
215	со стороны	1	2
216	указывает на	1	2
217	на это	1	2
218	и о	1	2
219	не столько	2	2
220	связи со	1	2
221	она была	1	2
222	был не	1	2
223	о котором	1	2
224	образом в	1	2
225	она всегда	3	2
226	и можно	1	2
227	этот момент	1	2
228	а именно	3	2
229	того что	3	2
230	всякого рода	1	2
231	с ними	2	2
232	по этому	1	2
233	одной из	4	2
234	он очень	1	2
235	а это	1	2
236	и других	1	2
237	из них	2	2
238	мы знаем	11	2
239	и начал	1	2
240	тем что	4	2
241	в очень	3	2
242	не были	1	2
243	этому времени	1	2
244	было ему	1	2
245	что мы	3	2
246	жизнь в	1	2
247	к себе	2	2
248	времени уже	2	2
249	еще на	1	2
250	где же	2	2
251	он говорит	1	2
252	в тех	2	2
253	по существу	2	2
254	в это	1	2
255	о его	2	2
256	нисколько не	2	2
257	смерти а	1	2
258	под названием	2	2
259	и для	2	2
260	указать на	1	2
261	в результате	1	2
262	особого рода	1	2
263	молодой человек	1	2
264	от него	1	2
265	мы должны	4	2
266	он стал	2	2
267	из этого	1	2
268	в самом	1	2
269	к этой	4	2
270	и это	3	2
271	в частности	1	2
272	была для	1	2
273	на семь	1	1
274	на самом	2	1
275	мастер в	2	1
276	так у	2	1
277	и есть	5	1
278	нам кажется	1	1
279	но после	1	1
280	когда человек	1	1
281	особого исследования	1	1
282	можно говорить	1	1
283	не имеют	1	1
284	в их	3	1
285	есть не	1	1
286	часто бывает	1	1
287	сторона дела	2	1
288	большую роль	1	1
289	своего возвращения	1	1
290	не вполне	1	1
291	всю ночь	1	1
292	для наших	2	1
293	что можно	1	1
294	мы здесь	6	1
295	они еще	1	1
296	в ней	4	1
297	что прошедший	1	1
298	не знал	2	1
299	также о	1	1
300	дать ему	3	1
301	и много	1	1
302	иное как	2	1
303	старший брат	1	1
304	на своих	1	1
305	во всех	2	1
306	поскольку они	1	1
307	видели что	3	1
308	что вместо	1	1
309	по отношению	3	1
310	тогда как	1	1
311	на вопрос	2	1
312	в настоящем	1	1
313	или у	1	1
314	тем больше	1	1
315	дает нам	2	1
316	пути в	2	1
317	интерес представляют	1	1
318	итак в	2	1
319	исторический процесс	1	1
320	что по	1	1
321	был связан	1	1
322	велик что	1	1
323	себе не	1	1
324	ясно и	2	1
325	для которого	1	1
326	ни один	2	1
327	себя к	1	1
328	так или	1	1
329	представляет собой	5	1
330	все изложенные	1	1
331	столько с	1	1
332	им в	1	1
333	говорят о	2	1
334	если он	1	1
335	не могла	2	1
336	так сказать	2	1
337	жизнью и	1	1
338	после этого	4	1
339	уже видели	4	1
340	свою собственную	1	1
341	ушел в	1	1
342	в силу	2	1
343	душу и	1	1
344	стал на	1	1
345	то самое	1	1
346	одной и	1	1
347	из него	2	1
348	но все	5	1
349	можно собрать	1	1
350	не будет	1	1
351	их и	1	1
352	них не	1	1
353	с целью	1	1
354	которого не	1	1
355	с другими	2	1
356	который и	1	1
357	это не	2	1
358	уже знаем	3	1
359	уважением и	1	1
360	не соответствует	2	1
361	сколько с	1	1
362	для них	1	1
363	но уже	1	1
364	он начал	1	1
365	в высшей	1	1
366	мы имеем	15	1
367	место и	1	1
368	этим и	1	1
369	к величайшему	1	1
370	чем в	1	1
371	мы не	3	1
372	стороны с	1	1
373	и ничего	2	1
374	остается в	1	1
375	в этих	11	1
376	бы на	1	1
377	к тем	1	1
378	дошли до	1	1
379	к и	1	1
380	пока не	4	1
381	уже к	1	1
382	необходимо указать	1	1
383	представление о	2	1
384	этого вопроса	1	1
385	от его	1	1
386	вопрос о	4	1
387	мы теперь	1	1
388	вплоть до	1	1
389	и той	1	1
390	чем дальше	1	1
391	детей к	1	1
392	но эта	1	1
393	их в	2	1
394	с такими	1	1
395	здесь достаточно	1	1
396	он увидел	1	1
397	соответствует его	1	1
398	отец и	2	1
399	она не	5	1
400	таких случаях	2	1
401	все ей	1	1
402	в таких	2	1
403	с которой	2	1
404	пришло время	1	1
405	как о	1	1
406	и вместо	1	1
407	что их	1	1
408	каждый день	1	1
409	он еще	1	1
410	чтобы стать	1	1
411	что иное	2	1
412	он мог	1	1
413	только не	1	1
414	то чего	3	1
415	выхода из	1	1
416	эта сторона	1	1
417	для всех	1	1
418	правда в	1	1
419	одна из	2	1
420	этих двух	1	1
421	он объясняет	1	1
422	и после	1	1
423	связи с	8	1
424	до того	1	1
425	ты видишь	1	1
426	только с	2	1
427	встал и	1	1
428	детей в	8	1
429	очень часто	4	1
430	не спал	1	1
431	не могут	1	1
432	относиться к	1	1
433	за что	1	1
434	было уже	1	1
435	только одну	1	1
436	были выражением	1	1
437	этим самым	1	1
438	из всего	1	1
439	представляли себе	1	1
440	с ее	2	1
441	всего этого	1	1
442	на другой	2	1
443	к нам	1	1
444	факт не	1	1
445	уже с	2	1
446	с самого	2	1
447	всей своей	1	1
448	так в	3	1
449	роль в	3	1
450	то нужно	1	1
451	и совершенно	1	1
452	и когда	2	1
453	можно догадываться	1	1
454	за то	1	1
455	очень долго	1	1
456	особенно в	1	1
457	и которые	1	1
458	которая была	1	1
459	когда его	1	1
460	найти в	1	1
461	он к	1	1
462	в разных	2	1
463	уже сейчас	1	1
464	сводится к	1	1
465	как существо	1	1
466	вот почему	1	1
467	сам был	1	1
468	увидел что	1	1
469	другом месте	2	1
470	одного из	1	1
471	а во	1	1
472	все в	1	1
473	связь между	1	1
474	которые мы	1	1
475	и во	1	1
476	купались в	1	1
477	почти всегда	1	1
478	в другой	4	1
479	не знаю	1	1
480	если это	3	1
481	еще несколько	1	1
482	дней и	2	1
483	на которой	2	1
484	но с	2	1
485	и одновременно	1	1
486	приведенных выше	1	1
487	человека в	2	1
488	видишь что	1	1
489	младшего брата	1	1
490	который в	1	1
491	здесь о	1	1
492	вопрос об	1	1
493	с одной	4	1
494	к которой	1	1
495	самом деле	2	1
496	этому поводу	1	1
497	в сторону	1	1
498	очень рано	2	1
499	же в	1	1
500	что не	1	1
501	от других	1	1
502	а то	2	1
503	достаточно указать	1	1
504	на столе	2	1
505	этом в	1	1
506	одно из	2	1
507	представлений о	1	1
508	в одном	5	1
509	у нее	4	1
510	объясняется то	1	1
511	друг друга	1	1
512	мы можем	8	1
513	заметить что	2	1
514	не просто	2	1
515	и вместе	2	1
516	ее на	1	1
517	в других	3	1
518	и только	2	1
519	которые как	1	1
520	не хочет	1	1
521	формах в	1	1
522	только у	2	1
523	мне не	1	1
524	или иначе	1	1
525	связаны с	1	1
526	он отправился	1	1
527	именно в	2	1
528	им часто	1	1
529	будет ли	1	1
530	человека а	1	1
531	далеко не	1	1
532	в свою	1	1
533	мы еще	1	1
534	себя и	2	1
535	они например	1	1
536	прежде всего	5	1
537	и пр	7	1
538	одной стороны	3	1
539	до конца	1	1
540	у других	1	1
541	а не	5	1
542	на весь	1	1
543	у его	1	1
544	ниже в	1	1
545	увидим в	1	1
546	если этот	1	1
547	подобного рода	1	1
548	о чем	1	1
549	в припадке	1	1
550	когда она	3	1
551	в точности	1	1
552	входить в	1	1
553	не осталось	1	1
554	так же	13	1
555	другой день	1	1
556	состояла в	1	1
557	в одной	4	1
558	то можно	1	1
559	по окончании	1	1
560	в брак	1	1
561	редко и	1	1
562	что за	1	1
563	на колени	1	1
564	смысле этого	2	1
565	что весь	2	1
566	а потом	4	1
567	и сестру	1	1
568	и вполне	2	1
569	кто из	1	1
570	такие люди	1	1
571	человек с	1	1
572	на свете	1	1
573	ко мне	2	1
574	этих случаев	1	1
575	с изучением	1	1
576	в состоянии	3	1
577	другого человека	1	1
578	и более	2	1
579	быть не	1	1
580	указанием на	1	1
581	этого слова	1	1
582	с этой	1	1
583	что здесь	4	1
584	на пути	1	1
585	людей но	1	1
586	в основном	2	1
587	на расстоянии	1	1
588	из тех	1	1
589	в более	1	1
590	в немецкой	2	1
591	и часто	2	1
592	еще одна	1	1
593	куда ты	2	1
594	уже на	3	1
595	много но	2	1
596	верили что	1	1
597	она знает	1	1
598	или в	2	1
599	раз он	1	1
600	она уже	1	1
601	у них	1	1
602	на нашем	1	1
603	то о	1	1
604	идти на	1	1
605	его уже	2	1
606	ни к	1	1
607	он ему	1	1
608	на одно	1	1
609	ее в	2	1
610	там он	1	1
611	в дом	3	1
612	хотя в	3	1
613	уже нет	1	1
614	связь с	4	1
615	но если	3	1
616	он находит	1	1
617	которым он	1	1
618	своего отца	1	1
619	по одному	1	1
620	ней с	1	1
621	почему он	1	1
622	не что	2	1
623	рассматриваемый нами	1	1
624	существу то	1	1
625	жена и	1	1
626	и другие	4	1
627	которые в	1	1
628	и эта	1	1
629	на лице	1	1
630	в таком	1	1
631	приведем еще	1	1
