N	2gram	Trubetskoy_1	Problema
116	не является	1	5
117	тем более	1	5
118	мы должны	7	5
119	в их	4	4
120	есть по	1	4
121	сама по	2	4
122	в истории	1	4
123	чем больше	1	4
124	их в	2	4
125	входит в	1	4
126	он есть	1	4
127	мы говорили	3	4
128	не в	4	4
129	тому что	2	4
130	тем самым	2	4
131	иметь в	1	4
132	казалось бы	1	4
133	и весь	1	4
134	а в	5	4
135	точно так	2	4
136	только то	1	4
137	на том	3	4
138	не всякий	1	4
139	если бы	6	4
140	никак не	1	4
141	и только	5	4
142	один из	1	4
143	даже если	2	4
144	только на	2	4
145	мы можем	2	4
146	именно в	3	4
147	не было	3	4
148	в одно	1	4
149	если не	2	4
150	ни на	1	4
151	сознании и	1	4
152	и для	6	4
153	в связи	1	4
154	или в	3	4
155	и ни	3	4
156	конце концов	3	4
157	не должны	1	3
158	не хочет	1	3
159	он всегда	1	3
160	но она	2	3
161	того же	1	3
162	в ее	1	3
163	что они	3	3
164	которые не	1	3
165	с этим	2	3
166	помнить что	2	3
167	более или	4	3
168	что это	3	3
169	но ведь	1	3
170	как оно	1	3
171	да и	3	3
172	он не	5	3
173	но все	1	3
174	что все	3	3
175	в жизни	1	3
176	о которых	3	3
177	как и	4	3
178	несмотря на	3	3
179	на этот	1	3
180	нисколько не	2	3
181	или менее	4	3
182	что значит	1	3
183	в этих	2	3
184	точки зрения	11	3
185	с точки	9	3
186	в которых	1	3
187	дело в	1	3
188	только не	1	3
189	в самой	1	3
190	тех или	1	3
191	как будто	2	3
192	однако это	1	3
193	к тому	7	3
194	что оно	3	3
195	рабочих и	1	3
196	для себя	2	3
197	можно было	4	3
198	ясно что	2	3
199	мы в	1	3
200	для этого	3	3
201	не на	1	3
202	настоящее время	2	3
203	что его	1	3
204	к нему	2	3
205	и во	3	3
206	мы хотим	1	3
207	оно и	1	3
208	никак нельзя	1	3
209	по этому	2	3
210	именно на	2	3
211	же и	1	3
212	уже не	2	3
213	из них	3	3
214	всяком случае	6	3
215	случае не	1	3
216	до сих	5	3
217	с другой	1	3
218	а наоборот	1	3
219	как же	1	3
220	что не	1	3
221	однако и	1	3
222	этих случаях	1	3
223	сейчас же	1	3
224	быть и	2	3
225	сих пор	5	3
226	только для	2	3
227	от нас	2	3
228	но для	2	3
229	необходимо чтобы	1	3
230	в настоящее	2	3
231	чтобы понять	2	3
232	хотя бы	5	3
233	с ним	2	3
234	или не	1	3
235	хотя в	1	3
236	может и	1	3
237	есть и	2	3
238	себе но	1	3
239	для этих	1	2
240	же как	1	2
241	и потому	3	2
242	мы не	1	2
243	и ничего	1	2
244	в сущности	1	2
245	на себя	2	2
246	себе что	1	2
247	он сам	3	2
248	иное как	1	2
249	нет и	1	2
250	сказать только	1	2
251	однако отнюдь	2	2
252	как понятие	1	2
253	в которой	1	2
254	перестанет быть	1	2
255	из этих	3	2
256	вопроса о	1	2
257	что к	1	2
258	во многих	2	2
259	вообще не	1	2
260	на его	1	2
261	он должен	5	2
262	пор мы	1	2
263	тоже нет	1	2
264	что ни	1	2
265	или иных	1	2
266	а это	1	2
267	и заключается	1	2
268	не будет	7	2
269	и с	7	2
270	с другими	1	2
271	для них	3	2
272	в общей	1	2
273	этой борьбы	2	2
274	для чего	1	2
275	должно быть	3	2
276	и того	1	2
277	одного и	1	2
278	на первый	1	2
279	но если	3	2
280	и при	6	2
281	просто в	1	2
282	нас не	1	2
283	оказывается что	1	2
284	знаем что	3	2
285	друг другу	2	2
286	по крайней	1	2
287	же мы	1	2
288	в таких	2	2
289	она не	2	2
290	и другое	1	2
291	но только	1	2
292	следовательно и	2	2
293	больше чем	2	2
294	не о	2	2
295	и сама	1	2
296	в области	2	2
297	вот в	1	2
298	не могут	4	2
299	могут быть	1	2
300	и надо	1	2
301	без всякого	1	2
302	важно только	1	2
303	что может	3	2
304	и всегда	1	2
305	ничего подобного	1	2
306	это только	2	2
307	и должно	2	2
308	и внутреннее	1	2
309	того или	2	2
310	между тем	5	2
311	крайней мере	1	2
312	этот последний	1	2
313	может иметь	1	2
314	эти последние	1	2
315	поэтому для	1	2
316	говорили выше	1	2
317	а потому	5	2
318	в качестве	3	2
319	на этой	2	2
320	не можем	2	2
321	является не	2	2
322	для него	6	2
323	есть та	1	2
324	не для	1	2
325	само собой	1	2
326	быть для	1	2
327	человека а	1	2
328	что для	3	2
329	естественно что	2	2
330	которых мы	1	2
331	вместе с	4	2
332	который мы	1	2
333	он будет	4	2
334	которые являются	1	2
335	по существу	5	2
336	при ближайшем	1	2
337	этом случае	3	2
338	между прочим	1	2
339	говорить что	1	2
340	при современном	1	2
341	известной степени	1	2
342	в результате	2	2
343	тот кто	1	2
344	но когда	1	2
345	этой действительности	1	2
346	понимать как	1	2
347	к его	1	2
348	или иного	2	2
349	ее в	2	2
350	себя как	2	1
351	а между	5	1
352	ту же	1	1
353	потом и	1	1
354	в разные	1	1
355	но тогда	1	1
356	которые существуют	1	1
357	на всякий	1	1
358	основан на	1	1
359	не признает	1	1
360	что эти	1	1
361	от которых	1	1
362	был и	3	1
363	отношения к	2	1
364	и этот	3	1
365	из всех	2	1
366	оказался бы	1	1
367	смотреть на	4	1
368	в семье	1	1
369	существуют а	1	1
370	оно есть	1	1
371	но даже	2	1
372	то это	3	1
373	которое в	1	1
374	с большим	1	1
375	это направление	1	1
376	которых нет	1	1
377	бы то	4	1
378	во имя	5	1
379	именно тем	1	1
380	а следовательно	3	1
381	только вполне	1	1
382	исключительно только	1	1
383	он может	1	1
384	особенно если	1	1
385	нельзя понимать	1	1
386	только тогда	1	1
387	в общем	1	1
388	а если	1	1
389	судить об	1	1
390	россия есть	1	1
391	во что	3	1
392	уверенность в	1	1
393	в течение	2	1
394	первый взгляд	1	1
395	данный момент	1	1
396	то чем	1	1
397	показать что	1	1
398	что ее	1	1
399	все же	4	1
400	кто не	1	1
401	с понятием	1	1
402	к другим	1	1
403	тем же	1	1
404	от этого	1	1
405	есть самое	1	1
406	не сам	1	1
407	еще на	1	1
408	ни один	1	1
409	себя к	1	1
410	ближайшем рассмотрении	1	1
411	бы не	1	1
412	другим способом	1	1
413	выражение в	1	1
414	ни одна	3	1
415	им в	1	1
416	тому же	1	1
417	и те	2	1
418	если он	1	1
419	но на	1	1
420	говоря только	1	1
421	а скорее	1	1
422	о которой	1	1
423	и осуществить	1	1
424	должна быть	2	1
425	чтобы они	1	1
426	эта последняя	1	1
427	этого вопроса	1	1
428	не к	2	1
429	в силу	2	1
430	чтобы в	2	1
431	и будет	1	1
432	его можно	1	1
433	отнюдь нельзя	1	1
434	человека в	1	1
435	в одну	1	1
436	связан с	1	1
437	то ни	4	1
438	факт что	2	1
439	в совершенно	4	1
440	существующая в	1	1
441	другом случае	2	1
442	об этой	1	1
443	упомянутой выше	1	1
444	и никакого	1	1
445	а по	1	1
446	лишь в	3	1
447	заключается в	1	1
448	и других	1	1
449	на почве	2	1
450	то все	1	1
451	даже в	1	1
452	от всякой	1	1
453	мог бы	1	1
454	является для	1	1
455	называли себя	1	1
456	какой-то новой	1	1
457	и вся	1	1
458	со своими	1	1
459	всегда помнить	1	1
460	несомненно в	1	1
461	и некоторые	1	1
462	и тогда	2	1
463	не так	2	1
464	во время	2	1
465	и логики	1	1
466	другим и	1	1
467	в такой	1	1
468	и без	1	1
469	в советской	1	1
470	древних греков	1	1
471	прийти к	1	1
472	место в	2	1
473	представление о	1	1
474	в известной	1	1
475	признать что	6	1
476	вопрос о	5	1
477	и другого	1	1
478	результате этого	1	1
479	которой они	1	1
480	для которых	1	1
481	том чтобы	3	1
482	жизни является	1	1
483	войти в	1	1
484	ни было	1	1
485	том и	2	1
486	тому чтобы	4	1
487	том же	2	1
488	из одного	1	1
489	для нее	2	1
490	что эта	1	1
491	если и	1	1
492	можем и	1	1
493	его целом	1	1
494	хотелось бы	1	1
495	тогда когда	4	1
496	если в	6	1
497	земли но	1	1
498	в основе	1	1
499	так чтобы	3	1
500	образом в	1	1
501	чтобы стать	1	1
502	при полной	1	1
503	та или	1	1
504	мы указали	2	1
505	самое большее	1	1
506	одна из	3	1
507	это то	1	1
508	именно с	1	1
509	в какой-нибудь	1	1
510	которые и	1	1
511	с одним	1	1
512	это именно	1	1
513	к ней	1	1
514	внутренней и	1	1
515	же он	1	1
516	так например	1	1
517	существуют в	1	1
518	было не	1	1
519	только с	2	1
520	этом отношении	1	1
521	что на	1	1
522	с определенным	1	1
523	только от	1	1
524	исходить из	1	1
525	на целый	1	1
526	должны быть	1	1
527	виде как	1	1
528	этого однако	1	1
529	этого и	1	1
530	того и	1	1
531	отказаться от	4	1
532	если же	2	1
533	должен быть	1	1
534	то естественно	1	1
535	у себя	1	1
536	но по	1	1
537	с ее	1	1
538	греков на	1	1
539	ни стало	3	1
540	мысль о	1	1
541	и логически	1	1
542	или для	1	1
543	идет речь	4	1
544	человека с	1	1
545	если они	2	1
546	понятиям и	1	1
547	к данной	1	1
548	с самим	2	1
549	глубоко и	1	1
550	цели мы	1	1
551	он был	1	1
552	и внешней	1	1
553	в определенной	1	1
554	нас и	1	1
555	необходимо иметь	1	1
556	сводится к	3	1
557	в другое	4	1
558	в другом	3	1
559	себя не	1	1
560	для целей	1	1
561	наоборот это	1	1
562	его жизни	1	1
563	одного из	1	1
564	и просто	1	1
565	ее и	1	1
566	до известной	1	1
567	этом невозможно	1	1
568	это в	2	1
569	например тот	1	1
570	переходит в	1	1
571	и хочет	1	1
572	явление в	1	1
573	внешним образом	1	1
574	если у	1	1
575	чем и	1	1
576	говорить и	1	1
577	что бы	3	1
578	представления о	1	1
579	не хочется	1	1
580	переносится на	2	1
581	ни к	7	1
582	подпадает под	1	1
583	по своей	1	1
584	она стала	1	1
585	этот вопрос	2	1
586	может оказаться	1	1
587	и оба	1	1
588	это же	1	1
589	логически и	2	1
590	тот или	1	1
591	себя в	4	1
592	для всех	6	1
593	требует такого	1	1
594	конечно не	5	1
595	чтобы он	1	1
596	и теоретическая	1	1
597	в начале	2	1
598	а то	1	1
599	в данной	1	1
600	его и	2	1
601	за ним	1	1
602	он имеет	1	1
603	мы знаем	1	1
604	к каким	1	1
605	это обстоятельство	1	1
606	что данный	1	1
607	не существуют	2	1
608	и их	1	1
609	могло бы	1	1
610	в прошлом	1	1
611	чтобы она	2	1
612	ее не	1	1
613	друг друга	3	1
614	из нее	1	1
615	она будет	2	1
616	к той	2	1
617	от того	4	1
618	этой цели	1	1
619	бы это	1	1
620	к самому	1	1
621	это будет	1	1
622	которые как	1	1
623	в последние	5	1
624	перехода в	1	1
625	двадцать три	1	1
626	в свои	1	1
627	со стороны	4	1
628	даже не	2	1
629	жизни при	1	1
630	хоть и	1	1
631	на ее	1	1
632	в равновесии	1	1
633	собой разумеется	1	1
634	к полной	1	1
635	на ней	1	1
636	в некоторых	2	1
637	хоть сколько-нибудь	1	1
638	а главное	1	1
639	означало бы	1	1
640	с которым	1	1
641	всей той	1	1
642	была бы	1	1
643	в россии	6	1
644	решения вопроса	1	1
645	совершенно очевидно	2	1
646	ближе к	1	1
647	именовали себя	1	1
648	или другая	1	1
649	от этих	1	1
650	конечно мы	1	1
651	в одной	1	1
652	человека к	1	1
653	чтобы мы	1	1
654	речь не	1	1
655	а самый	1	1
656	из которых	5	1
657	и к	6	1
658	на полную	1	1
659	не видят	1	1
660	понял что	1	1
661	из отдельных	1	1
662	с некоторым	1	1
663	с этой	1	1
664	силу и	1	1
665	ничего кроме	1	1
666	остается в	2	1
667	с большой	1	1
668	невозможно без	1	1
669	многие из	1	1
670	не знаем	1	1
671	всегда будет	1	1
672	и от	2	1
673	понять что	2	1
674	о котором	3	1
675	которая в	1	1
676	своей собственной	1	1
677	себе всегда	1	1
678	значило бы	2	1
679	от него	2	1
680	на свою	1	1
681	не будучи	1	1
682	что по	1	1
683	в свете	1	1
684	все они	3	1
685	основанной на	1	1
686	когда речь	1	1
687	нами не	1	1
688	из тех	1	1
689	не быть	1	1
690	ко всему	1	1
691	бы его	2	1
692	у которых	1	1
693	и представления	1	1
694	есть то	1	1
695	эти элементы	1	1
696	в такое	1	1
697	с внешней	1	1
698	жизни и	4	1
699	к этой	4	1
700	и соединение	1	1
701	к этому	1	1
702	как на	8	1
