N	2gram	Vygotskiy__4	DiskursI
173	одного и	6	2
174	мысли и	2	2
175	происходит от	1	2
176	в историческом	2	2
177	по мере	4	2
178	не менее	3	2
179	но они	2	2
180	что с	4	2
181	к такому	1	2
182	имеем дело	1	2
183	своей природе	1	2
184	и его	5	2
185	однако это	1	2
186	в момент	1	2
187	уже о	1	2
188	отличается от	2	2
189	же самое	7	2
190	числе и	2	2
191	но одновременно	1	2
192	не есть	2	2
193	и он	2	2
194	как мы	13	2
195	говоря уже	1	2
196	данном случае	2	2
197	характер и	1	2
198	принадлежащих к	1	2
199	приводит к	3	2
200	на том	4	2
201	было в	1	2
202	своему происхождению	1	2
203	а по	1	2
204	о нем	1	2
205	во всяком	4	2
206	и что	8	2
207	одного из	1	2
208	и во	3	2
209	в форме	1	2
210	и одновременно	1	2
211	дело с	1	2
212	в какой	3	2
213	и ее	1	2
214	точка зрения	1	2
215	уже в	6	2
216	в равной	3	2
217	по выражению	4	2
218	к мысли	2	2
219	слова в	9	2
220	в одном	1	2
221	как его	1	2
222	никогда не	5	2
223	из двух	1	2
224	на ее	1	2
225	здесь в	1	2
226	к которому	3	2
227	чем он	1	2
228	однако и	1	2
229	его как	1	2
230	о чем	1	2
231	одновременно с	3	2
232	и было	1	2
233	в начале	2	2
234	рассматривать как	2	2
235	говорящего и	1	2
236	или в	1	2
237	о котором	1	2
238	своей собственной	1	2
239	указывает на	2	2
240	как показывает	2	2
241	не говоря	1	2
242	одновременно и	1	2
243	это в	2	2
244	они не	2	2
245	к этому	4	2
246	том числе	2	2
247	как известно	3	1
248	слова является	1	1
249	речь идет	5	1
250	же словом	4	1
251	между мыслью	1	1
252	для построения	2	1
253	и то	10	1
254	самом деле	7	1
255	на самом	1	1
256	указывающие на	1	1
257	переход от	2	1
258	идет о	3	1
259	видеть в	2	1
260	и должен	1	1
261	той же	6	1
262	интересуют в	1	1
263	этого является	1	1
264	во внутреннем	1	1
265	говорить о	1	1
266	виде предполагает	1	1
267	первое может	1	1
268	мышлением в	4	1
269	я не	1	1
270	мы и	2	1
271	к общему	2	1
272	что оба	1	1
273	пока они	1	1
274	необходимой предпосылкой	1	1
275	поведении человека	1	1
276	относятся и	1	1
277	они имеют	1	1
278	а только	3	1
279	не то	1	1
280	себе и	3	1
281	мы называем	2	1
282	отличаются от	1	1
283	что они	14	1
284	форме и	1	1
285	поскольку применение	1	1
286	что хотя	1	1
287	как говорит	2	1
288	независимо от	1	1
289	опыта к	1	1
290	в различные	1	1
291	этом же	1	1
292	в образовании	7	1
293	тем же	4	1
294	следующим образом	3	1
295	сложный процесс	1	1
296	ситуации в	1	1
297	в которой	3	1
298	что это	2	1
299	представляет его	1	1
300	описание как	1	1
301	образом и	1	1
302	в нашем	4	1
303	из этих	2	1
304	и те	4	1
305	следующей главе	2	1
306	почти одновременно	1	1
307	что к	1	1
308	о невозможности	1	1
309	на то	5	1
310	этот процесс	6	1
311	что она	1	1
312	идти этим	1	1
313	он не	1	1
314	в первую	4	1
315	переходной формой	1	1
316	данной главы	1	1
317	к одному	6	1
318	собой не	2	1
319	в понятии	1	1
320	содержит в	2	1
321	войти в	1	1
322	свое время	2	1
323	мы обратимся	5	1
324	одному и	4	1
325	более близких	1	1
326	или иных	1	1
327	одно и	6	1
328	друга так	1	1
329	но все	1	1
330	русском языке	1	1
331	высшей формы	2	1
332	мы его	2	1
333	совпадают с	1	1
334	распространяется на	1	1
335	и может	1	1
336	этом он	1	1
337	в поведении	1	1
338	слова или	1	1
339	на все	3	1
340	с целью	1	1
341	и других	3	1
342	первую очередь	4	1
343	с другими	1	1
344	может стать	2	1
345	действительности в	2	1
346	то все	1	1
347	этом смысле	8	1
348	не соответствует	2	1
349	который по	2	1
350	для них	1	1
351	же образом	1	1
352	о которых	1	1
353	с этой	4	1
354	с тем	6	1
355	в слове	2	1
356	которой он	1	1
357	мы видели	6	1
358	обозначить как	1	1
359	оно имеет	2	1
360	мы не	1	1
361	слова и	5	1
362	протекает в	1	1
363	как таковой	1	1
364	различные формы	1	1
365	в этих	3	1
366	на разных	1	1
367	и при	4	1
368	что такое	5	1
369	таким же	2	1
370	лежат в	1	1
371	а как	1	1
372	это делает	1	1
373	с точки	11	1
374	не столько	1	1
375	равной мере	3	1
376	путем в	1	1
377	от его	1	1
378	должны были	1	1
379	в памяти	2	1
380	вплоть до	1	1
381	обнаруживается в	1	1
382	поэтому в	1	1
383	которые в	4	1
384	его к	4	1
385	тем не	1	1
386	и более	7	1
387	лежит не	1	1
388	не могли	1	1
389	есть некий	1	1
390	мере и	1	1
391	личного опыта	1	1
392	между двумя	2	1
393	и вся	1	1
394	брат и	1	1
395	раз и	1	1
396	характер в	1	1
397	и тому	5	1
398	эволюции человеческого	1	1
399	стоит в	1	1
400	тем самым	7	1
401	даже не	1	1
402	самого начала	1	1
403	развития чем	1	1
404	не имеет	2	1
405	и притом	1	1
406	в центр	1	1
407	не по	2	1
408	тому на	1	1
409	образом в	1	1
410	и слишком	1	1
411	проблема в	2	1
412	появляется в	1	1
413	при наличии	1	1
414	речи не	2	1
415	этих двух	1	1
416	и приводит	1	1
417	не все	1	1
418	действительно в	1	1
419	и является	3	1
420	во всем	3	1
421	это слово	2	1
422	с достаточной	1	1
423	о чем-то	1	1
424	на него	1	1
425	здесь же	1	1
426	целом и	2	1
427	этом отношении	7	1
428	и делает	1	1
429	которому мы	1	1
430	что на	2	1
431	особое внимание	1	1
432	в каком	2	1
433	точке зрения	1	1
434	понятие как	1	1
435	такие же	1	1
436	линии развития	1	1
437	не могут	3	1
438	встречается в	1	1
439	когда мы	2	1
440	во все	1	1
441	что сила	1	1
442	нашего рассмотрения	2	1
443	всего в	1	1
444	согласно которому	9	1
445	и другим	1	1
446	его с	1	1
447	анализа в	1	1
448	теории в	1	1
449	одним и	3	1
450	говоря словами	1	1
451	время они	1	1
452	т.е в	1	1
453	и это	2	1
454	наблюдений над	1	1
455	своего развития	10	1
456	не делает	1	1
457	значения и	1	1
458	но по	1	1
459	развития как	3	1
460	на нем	2	1
461	и сами	2	1
462	здесь не	2	1
463	и от	3	1
464	научном мышлении	1	1
465	так на	1	1
466	только то	1	1
467	с самого	1	1
468	и сам	1	1
469	те же	6	1
470	он говорит	2	1
471	чрезвычайно важную	4	1
472	мог бы	1	1
473	том как	1	1
474	мыслью и	2	1
475	если бы	5	1
476	собой и	2	1
477	образований и	1	1
478	в определенной	1	1
479	возникают и	3	1
480	мере его	1	1
481	развития в	6	1
482	которого происходит	1	1
483	быть в	1	1
484	к одной	3	1
485	при котором	1	1
486	правило в	1	1
487	и исторический	1	1
488	на что	1	1
489	понятие и	2	1
490	как наиболее	2	1
491	нас в	3	1
492	не заключает	1	1
493	котором они	1	1
494	к нему	2	1
495	состоит не	1	1
496	и остаются	1	1
497	складывается из	1	1
498	нет у	1	1
499	этом как	1	1
500	вслед за	2	1
501	вообще в	1	1
502	это приводит	1	1
503	что здесь	2	1
504	и постепенно	1	1
505	с ними	1	1
506	и действительно	1	1
507	не имеющих	1	1
508	которое мы	2	1
509	по мнению	2	1
510	всех его	1	1
511	начало в	1	1
512	со всеми	3	1
513	одни и	3	1
514	на уровень	1	1
515	оказывается в	1	1
516	как процесс	1	1
517	не имеют	3	1
518	которому он	1	1
519	вопроса о	2	1
520	только на	2	1
521	связи как	1	1
522	этого понятия	3	1
523	в нашей	2	1
524	то и	1	1
525	в виде	3	1
526	если в	1	1
527	слова не	3	1
528	в известном	2	1
529	сравнительно поздно	1	1
530	но от	1	1
531	но для	2	1
532	в теоретическом	1	1
533	он имеет	2	1
534	от понятия	2	1
535	это обстоятельство	1	1
536	и их	1	1
537	всяком случае	3	1
538	которая может	1	1
539	в конце	1	1
540	может служить	2	1
541	друг друга	4	1
542	мы можем	5	1
543	подразумевая под	1	1
544	как раз	1	1
545	мы назвали	1	1
546	параллельно с	1	1
547	представляют собой	1	1
548	своем значении	1	1
549	представление о	1	1
550	в области	4	1
551	с другим	1	1
552	до сих	1	1
553	связаны с	1	1
554	этим путем	1	1
555	с той	2	1
556	было бы	8	1
557	еще и	1	1
558	же о	1	1
559	на которых	1	1
560	которая и	1	1
561	к более	1	1
562	выступает в	5	1
563	связано с	1	1
564	только по	1	1
565	стороны акт	1	1
566	бы назвать	2	1
567	не на	1	1
568	когда понятие	1	1
569	основных и	2	1
570	объединены в	1	1
571	научной литературе	1	1
572	на который	1	1
573	этом случае	3	1
574	на слово	2	1
575	данной главе	1	1
576	в связи	3	1
577	с помощью	31	1
578	является его	1	1
579	первым шагом	1	1
580	вместе с	8	1
581	на область	1	1
582	как это	9	1
583	что вся	1	1
584	в область	1	1
585	оно существует	1	1
586	целом ряде	2	1
587	если оно	1	1
588	его собственной	1	1
589	наряду с	3	1
590	в той	2	1
591	что всякое	2	1
592	и другой	3	1
593	в современной	2	1
594	этого слова	11	1
595	совокупность этих	1	1
596	ситуации но	1	1
597	сих пор	1	1
598	в основном	1	1
599	в чем	3	1
600	в смысле	4	1
601	тому или	2	1
602	это явление	1	1
603	при всем	1	1
604	общие черты	1	1
605	тех или	1	1
606	в следующей	2	1
607	и часто	1	1
608	указать на	1	1
609	не достигает	1	1
610	в правильности	1	1
611	значения слова	8	1
612	не существует	1	1
613	или иному	2	1
614	понятно что	2	1
615	мысли что	1	1
616	в результате	8	1
617	вопрос о	1	1
618	которая в	2	1
619	то при	2	1
620	развития и	3	1
621	у них	1	1
622	от того	3	1
623	тем более	1	1
624	мы должны	11	1
625	в большей	1	1
626	или между	1	1
627	но это	1	1
628	том случае	1	1
629	настоящего исследования	2	1
630	лежит в	1	1
631	личности и	1	1
632	отношении к	1	1
633	не являются	3	1
634	в готовом	5	1
635	в период	1	1
636	не знает	2	1
637	отношением к	1	1
638	на более	2	1
639	речи и	1	1
640	их существенно	1	1
641	всех других	1	1
642	в свое	2	1
643	возникает как	1	1
644	которому в	1	1
645	и другие	9	1
646	случае если	1	1
647	не совпадают	5	1
648	который не	2	1
649	следует сказать	1	1
650	в таком	2	1
651	в роли	1	1
