N	2gram	Bakhtin_Pr_3	slovoVRo
430	как не	1	1
431	самого героя	3	1
432	слово не	2	1
433	проявляется в	1	1
434	момент в	1	1
435	и иначе	1	1
436	и определяется	2	1
437	между собой	1	1
438	он сам	5	1
439	что его	3	1
440	утверждения что	1	1
441	бы она	1	1
442	и главное	1	1
443	слово другого	2	1
444	друг к	1	1
445	видели что	1	1
446	совсем не	3	1
447	то он	1	1
448	к которой	1	1
449	в сторону	2	1
450	всего он	1	1
451	нельзя говорить	1	1
452	в план	1	1
453	диалог не	2	1
454	и чужой	1	1
455	вступают в	1	1
456	ивана карамазова	3	1
457	стал для	1	1
458	не просто	1	1
459	чужими словами	2	1
460	же внутренне	1	1
461	диалогических противостояний	1	1
462	чем же	1	1
463	характер и	3	1
464	материалом для	2	1
465	трудно сказать	1	1
466	в одной	3	1
467	глубоким и	1	1
468	очень трудно	1	1
469	романах достоевского	3	1
470	не два	1	1
471	могли бы	1	1
472	героев достоевского	4	1
473	и внутреннюю	2	1
474	как всякая	1	1
475	а со	1	1
476	увидим что	2	1
477	что слово	1	1
478	в самом	8	1
479	та же	2	1
480	скрещиваются между	1	1
481	в целом	5	1
482	он в	4	1
483	и полным	1	1
484	имеет громадное	1	1
485	в этой	1	1
486	говорят о	1	1
487	ее как	3	1
488	на то	1	1
489	человек не	1	1
490	начинает звучать	1	1
491	общения с	1	1
492	зрения его	1	1
493	этот процесс	1	1
494	именно этим	1	1
495	вообще не	2	1
496	и напряженное	1	1
497	были даны	1	1
498	больше всего	1	1
499	он ни	3	1
500	но именно	2	1
501	и только	2	1
502	у ивана	1	1
503	речи в	2	1
504	в корне	1	1
505	и сам	5	1
506	характер в	1	1
507	и по	1	1
508	заложенную в	1	1
509	без исключения	3	1
510	с собой	1	1
511	одно и	1	1
512	поэтому слово	1	1
513	у жан-поля	1	1
514	в каждом	3	1
515	взаимоориентации с	1	1
516	в мире	4	1
517	нем есть	1	1
518	об этом	1	1
519	и внутренняя	1	1
520	к другу	1	1
521	них не	1	1
522	а его	1	1
523	на все	1	1
524	косвенной речи	1	1
525	знает что	3	1
526	это было	3	1
527	может ни	1	1
528	для нее	1	1
529	словом с	1	1
530	в последующем	3	1
531	то все	2	1
532	мог бы	2	1
533	но уже	1	1
534	быть органически	1	1
535	достоевского и	3	1
536	все равно	4	1
537	можем сказать	1	1
538	строятся на	1	1
539	этим и	1	1
540	несмотря на	1	1
541	слово диалогически	1	1
542	установок в	1	1
543	основные линии	1	1
544	романе является	1	1
545	выйти за	1	1
546	этот стиль	2	1
547	этого произведения	1	1
548	такой же	3	1
549	в один	1	1
550	одного и	1	1
551	и становится	1	1
552	идеологической позиции	1	1
553	в эту	1	1
554	его нельзя	2	1
555	в своей	3	1
556	другим и	3	1
557	сказать так	1	1
558	мысль и	2	1
559	в такой	3	1
560	и без	2	1
561	она в	2	1
562	мы говорили	1	1
563	п если	1	1
564	нему и	5	1
565	должны были	1	1
566	завершенный образ	2	1
567	дан в	1	1
568	этого монолога	1	1
569	нем он	1	1
570	диалогах с	1	1
571	место занимает	1	1
572	не поймет	1	1
573	тем не	2	1
574	по ту	2	1
575	идеологическое слово	2	1
576	правды но	1	1
577	а два	1	1
578	освободиться от	1	1
579	сознания по	1	1
580	голосов но	2	1
581	слово должно	1	1
582	его целом	2	1
583	самого начала	8	1
584	не о	4	1
585	этими двумя	2	1
586	его собственного	2	1
587	героев и	1	1
588	во всякой	1	1
589	к такому	1	1
590	для всего	1	1
591	тона и	2	1
592	от власти	2	1
593	ничего не	4	1
594	и существенное	1	1
595	а во	1	1
596	это именно	1	1
597	по своей	1	1
598	лишь с	1	1
599	это слово	5	1
600	же он	2	1
601	же слова	2	1
602	интенции автора	1	1
603	не слышит	2	1
604	еще резче	1	1
605	слово является	1	1
606	от их	1	1
607	стиль и	4	1
608	его внутренней	4	1
609	к себе	17	1
610	влияния чужого	1	1
611	и должно	2	1
612	самостоятельности и	1	1
613	лежит в	2	1
614	протяжении всего	4	1
615	которые его	1	1
616	эти явления	1	1
617	конца не	1	1
618	велико что	1	1
619	в применении	1	1
620	и это	4	1
621	и самое	1	1
622	одном слове	1	1
623	в виду	3	1
624	всего этого	2	1
625	сочетается с	1	1
626	и получает	1	1
627	линии его	1	1
628	него самого	1	1
629	и говорит	2	1
630	с самого	8	1
631	зрения не	1	1
632	приводит к	1	1
633	и может	1	1
634	признания и	3	1
635	дано в	1	1
636	материала для	1	1
637	идеологического слова	1	1
638	и себе	2	1
639	речь как	1	1
640	еще в	3	1
641	поэтому в	1	1
642	даны в	1	1
643	это как	3	1
644	слова ни	1	1
645	он остается	1	1
646	с человеком	2	1
647	но может	1	1
648	образом в	1	1
649	никогда и	1	1
650	социальной и	1	1
651	голос в	2	1
652	обращается к	2	1
653	никак не	1	1
654	с другим	11	1
655	и что	5	1
656	романа мы	1	1
657	можно сказать	1	1
658	особенности слова	1	1
659	самому себе	1	1
660	отлично знает	2	1
661	должно было	1	1
662	всех своих	1	1
663	и тщательно	1	1
664	нем не	1	1
665	тем как	1	1
666	увидеть и	2	1
667	очень важна	1	1
668	не довлеет	1	1
669	во всей	1	1
670	борьба в	1	1
671	в ту	1	1
672	и нельзя	1	1
673	человека как	4	1
674	и об	2	1
675	и она	1	1
676	не зная	1	1
677	того что	5	1
678	в формах	1	1
679	или ближе	1	1
680	роль другого	1	1
681	среди других	2	1
682	одной из	1	1
683	друг друга	2	1
684	им слов	1	1
685	всех существенных	1	1
686	уже говорили	3	1
687	и действительно	1	1
688	в напряженном	1	1
689	всею ясностью	1	1
690	кругозора в	1	1
691	одном сознании	1	1
692	между этими	1	1
693	и ее	2	1
694	здесь с	1	1
695	вопрос об	1	1
696	иной характер	2	1
697	его слову	1	1
698	всегда с	1	1
699	слов например	1	1
700	на всем	1	1
701	только на	4	1
702	все многообразие	1	1
703	оно в	1	1
704	него и	2	1
705	к слову	2	1
706	рано или	1	1
707	себя среди	1	1
708	и обратно	1	1
709	о стиле	1	1
710	за ним	2	1
711	собственного слова	3	1
712	характерно что	1	1
713	самого слова	1	1
714	слово его	1	1
715	и со	2	1
716	в конце	5	1
717	не для	2	1
718	ту сторону	2	1
719	мы можем	1	1
720	случае не	1	1
721	из которого	1	1
722	как такового	3	1
723	как раз	4	1
724	тем что	4	1
725	в других	1	1
726	собственным словом	1	1
727	оно способно	1	1
728	или поздно	1	1
729	и интонации	1	1
730	не были	1	1
731	его при	1	1
732	для правильного	1	1
733	и самая	1	1
734	или меньшей	1	1
735	это кажется	2	1
736	мы еще	1	1
737	не отрешается	1	1
738	в живых	1	1
739	что не	7	1
740	говорит о	2	1
741	должно быть	3	1
742	пародии на	1	1
743	это взаимоотношение	1	1
744	этого не	3	1
745	а наоборот	1	1
746	другой стороны	3	1
747	героя всегда	1	1
748	этим определяются	1	1
749	все время	5	1
750	отнюдь не	2	1
751	когда она	2	1
752	или с	1	1
753	все более	1	1
754	вступает в	2	1
755	о себе	18	1
756	в непрерывном	1	1
757	и взаимоотношение	1	1
758	его вопрос	1	1
759	нет ни	2	1
760	какого бы	1	1
761	не одно	1	1
762	определяет его	1	1
763	звучащим в	1	1
764	всех других	1	1
765	в передаче	1	1
766	с миром	3	1
767	даже там	1	1
768	этой власти	1	1
769	и идеологической	1	1
770	этого необходимо	2	1
771	очень важно	2	1
772	да и	4	1
773	образом на	1	1
774	прямых слов	1	1
775	большей или	1	1
776	рассказ в	2	1
777	этого слова	7	1
778	слова есть	1	1
779	чужой голос	3	1
780	у стерна	1	1
781	слова ибо	1	1
782	человеку как	1	1
783	только для	1	1
784	здесь особенно	1	1
785	того или	2	1
786	нарочито и	1	1
787	себе все	1	1
788	мире а	2	1
789	более и	1	1
790	такой образ	1	1
791	не является	2	1
792	сюжета и	1	1
793	слова но	1	1
794	настолько велико	1	1
795	но на	4	1
796	и среди	1	1
797	и выражений	1	1
798	сознания и	3	1
799	художественная проза	1	1
800	в силах	2	1
801	самому говорящему	2	1
802	словом о	2	1
803	себя самого	11	1
804	не разложенного	1	1
805	романе это	1	1
806	из своего	4	1
807	но зато	3	1
808	своей внутренней	1	1
809	поэтому диалог	2	1
810	нисколько не	2	1
811	в который	1	1
812	к самому	3	1
813	здесь только	1	1
814	понимаем не	1	1
815	разобранные нами	1	1
816	выступают с	1	1
817	возможно лишь	1	1
818	не дать	1	1
819	они были	1	1
820	но этот	2	1
821	слова конечно	1	1
822	идея в	1	1
823	бы быть	1	1
824	в последнем	2	1
825	мы коснемся	1	1
826	нем происходит	1	1
827	ко всему	1	1
828	сам в	2	1
829	что такое	2	1
830	и слов	1	1
831	в своих	1	1
832	только не	1	1
833	лиц он	1	1
834	каждое слово	2	1
