N	2gram	Losev_Vlad_3	FransuaR
190	не был	8	2
191	в последних	1	2
192	но не	4	2
193	тут же	5	2
194	думать что	1	2
195	это самое	1	2
196	в течение	4	2
197	что он	5	2
198	все же	4	2
199	в этот	2	2
200	в которой	2	2
201	в целом	2	2
202	он в	1	2
203	из этих	3	2
204	в дальнейшем	4	2
205	и если	7	2
206	к тем	2	2
207	как он	1	2
208	платона и	1	2
209	в первой	1	2
210	и еще	2	2
211	не к	2	2
212	в корне	1	2
213	и вот	1	2
214	свидетельствует о	2	2
215	в плане	1	2
216	для всей	1	2
217	для характеристики	1	2
218	лишь в	1	2
219	это вовсе	1	2
220	далеко не	3	2
221	года и	1	2
222	в один	1	2
223	точки зрения	13	2
224	в котором	4	2
225	представление о	1	2
226	далеки от	2	2
227	но он	1	2
228	том же	1	2
229	не менее	9	2
230	не раз	1	2
231	считает что	1	2
232	дело в	5	2
233	до того	1	2
234	этом отношении	2	2
235	ему не	1	2
236	был еще	1	2
237	и такие	1	2
238	должны быть	1	2
239	той или	2	2
240	в последующие	1	2
241	этим словесным	1	2
242	и это	6	2
243	его произведения	2	2
244	данном случае	2	2
245	под руководством	1	2
246	следовательно и	1	2
247	и сам	1	2
248	здесь он	1	2
249	одного из	1	2
250	здесь нет	2	2
251	от правильного	1	2
252	не исчерпывается	1	2
253	даны в	1	2
254	никакому сомнению	1	2
255	можно сказать	1	2
256	в разных	2	2
257	с того	1	2
258	основе своей	1	2
259	с другой	5	2
260	язык и	1	2
261	это не	3	2
262	к нему	3	2
263	как нечто	3	2
264	и так	2	2
265	который в	2	2
266	включает в	1	2
267	но как	2	2
268	больше чем	2	2
269	в эти	1	2
270	вот этот	1	2
271	конечно не	1	2
272	и у	3	2
273	уже в	3	2
274	в нашей	2	2
275	него и	1	2
276	мы знаем	3	2
277	не находит	1	2
278	в системе	1	2
279	на их	1	2
280	даже и	12	2
281	рядом с	1	2
282	или иной	1	2
283	подлежит никакому	1	2
284	влияние на	1	2
285	именно в	3	2
286	еще и	18	2
287	что для	1	2
288	в подлинном	1	2
289	о чем	1	2
290	очень часто	1	2
291	все то	3	2
292	с этим	2	2
293	к жизни	1	2
294	это есть	10	2
295	в состоянии	1	2
296	есть и	4	2
297	этого слова	1	2
298	слова и	1	2
299	своей жизни	1	2
300	какой бы	1	2
301	в книге	2	2
302	всем этим	1	2
303	потому что	11	2
304	и необходимо	1	2
305	одной из	2	2
306	в последнем	1	2
307	ко всему	1	2
308	из этого	2	2
309	и другие	1	2
310	все что	1	2
311	огромный и	1	2
312	не отличался	1	1
313	новое время	1	1
314	отношения к	5	1
315	системы его	1	1
316	так у	1	1
317	не хочет	2	1
318	из его	1	1
319	от всяких	1	1
320	все те	1	1
321	был и	2	1
322	и противоположный	1	1
323	с таким	2	1
324	раз наиболее	1	1
325	есть не	2	1
326	и разум	4	1
327	и признаков	3	1
328	мы имеем	3	1
329	и тут	3	1
330	был по	1	1
331	не делает	1	1
332	мы говорили	1	1
333	на такие	1	1
334	науки и	1	1
335	на эти	2	1
336	начало не	1	1
337	почти все	1	1
338	есть нечто	1	1
339	из трактата	1	1
340	который был	2	1
341	от просто	1	1
342	что иное	1	1
343	принадлежит к	1	1
344	и такой	1	1
345	мало и	2	1
346	с но	1	1
347	но даже	4	1
348	конечно и	1	1
349	поместил в	1	1
350	за два	1	1
351	мы ее	1	1
352	и он	1	1
353	на которых	1	1
354	смысл и	1	1
355	иное как	1	1
356	словесных выражений	1	1
357	бы то	3	1
358	прямое выражение	1	1
359	за свое	2	1
360	а следовательно	1	1
361	второму изданию	2	1
362	то он	4	1
363	важный для	1	1
364	это слишком	1	1
365	свою жизнь	1	1
366	в общем	1	1
367	знал и	1	1
368	оно является	1	1
369	нет и	1	1
370	что они	1	1
371	относится к	1	1
372	во что	2	1
373	перед нами	3	1
374	когда он	1	1
375	сознания в	1	1
376	говорит что	1	1
377	не являются	1	1
378	и собственную	1	1
379	себе не	1	1
380	каждый такой	1	1
381	от этого	2	1
382	бы и	4	1
383	что это	9	1
384	и отнюдь	1	1
385	в тех	1	1
386	учености и	1	1
387	в известном	1	1
388	им в	1	1
389	он делает	1	1
390	но его	1	1
391	но на	2	1
392	все они	2	1
393	на позициях	2	1
394	вернуться к	1	1
395	и легко	1	1
396	всем своем	1	1
397	не как	2	1
398	речи в	1	1
399	в трех	1	1
400	нами здесь	1	1
401	теории и	1	1
402	что ни	1	1
403	и по	2	1
404	всех своих	2	1
405	его именно	1	1
406	такого же	1	1
407	больше всего	1	1
408	то ни	3	1
409	распространяется на	1	1
410	есть все	4	1
411	об этой	2	1
412	была в	1	1
413	на все	1	1
414	его в	2	1
415	это было	3	1
416	заключается в	1	1
417	и тем	3	1
418	истории и	1	1
419	из первых	1	1
420	даже по	1	1
421	нечто общее	1	1
422	для них	1	1
423	произведение как	1	1
424	все равно	1	1
425	как об	1	1
426	в контексте	1	1
427	этого не	3	1
428	с тем	7	1
429	всей последующей	1	1
430	эту тему	1	1
431	несмотря на	7	1
432	с такой	2	1
433	чем в	4	1
434	должно быть	5	1
435	и прямо	1	1
436	такой же	4	1
437	со всей	1	1
438	на первый	2	1
439	этом случае	1	1
440	и при	1	1
441	и их	1	1
442	при изучении	1	1
443	мысль и	1	1
444	можно найти	2	1
445	самое название	1	1
446	в отношении	5	1
447	ли можно	2	1
448	первый план	2	1
449	с точки	6	1
450	рядом других	1	1
451	к одному	1	1
452	гения и	1	1
453	знаем что	2	1
454	ценную работу	1	1
455	нему и	2	1
456	и нельзя	3	1
457	мир и	1	1
458	но эта	1	1
459	образом и	1	1
460	которые в	1	1
461	не в	3	1
462	т ii	2	1
463	она в	1	1
464	друг другу	1	1
465	и более	2	1
466	что сам	1	1
467	что этот	3	1
468	для нее	1	1
469	возвращается к	1	1
470	по себе	6	1
471	этой работы	1	1
472	случае мы	1	1
473	сам он	1	1
474	и вся	2	1
475	тому что	4	1
476	неразрывно связанным	1	1
477	раз и	8	1
478	положительный и	1	1
479	тем самым	2	1
480	о значении	2	1
481	себе конечно	1	1
482	имеет свое	1	1
483	впадает в	1	1
484	с теми	1	1
485	самого начала	1	1
486	ничего не	5	1
487	и притом	3	1
488	на себе	1	1
489	и далеко	1	1
490	можно судить	1	1
491	но только	2	1
492	он мог	3	1
493	только не	1	1
494	никогда не	11	1
495	под этим	1	1
496	и весь	1	1
497	что их	1	1
498	последующие годы	1	1
499	очень мало	1	1
500	все дело	1	1
501	по своей	2	1
502	ему и	1	1
503	своей статье	1	1
504	доказать что	1	1
505	как будто	1	1
506	каждый раз	1	1
507	что на	2	1
508	характерен для	1	1
509	притом в	1	1
510	одно и	2	1
511	как всякое	1	1
512	в направлении	1	1
513	отличается от	3	1
514	всего в	1	1
515	за что	1	1
516	бы он	1	1
517	все еще	1	1
518	и свое	1	1
519	время он	1	1
520	был даже	2	1
521	него как	3	1
522	связи со	1	1
523	в в	2	1
524	с каким	3	1
525	это с	1	1
526	но уж	1	1
527	только то	2	1
528	в себя	1	1
529	только более	1	1
530	с самого	1	1
531	правильно но	2	1
532	и самого	1	1
533	свободу и	1	1
534	смысле но	3	1
535	например о	1	1
536	не с	4	1
537	сознание от	1	1
538	а этот	1	1
539	было в	1	1
540	его совершенно	1	1
541	в плоскости	1	1
542	во многом	2	1
543	она была	4	1
544	но никак	1	1
545	том как	1	1
546	жизнь и	3	1
547	на что	1	1
548	и вообще	3	1
549	эти три	5	1
550	форме в	1	1
551	произведения как	1	1
552	тех кто	3	1
553	возможна только	2	1
554	очень ярко	1	1
555	внимание на	1	1
556	настоящее время	3	1
557	и что	8	1
558	вещей который	1	1
559	она всегда	1	1
560	там же	7	1
561	не выходит	1	1
562	второй половины	1	1
563	что эта	2	1
564	такими же	1	1
565	к истине	1	1
566	является здесь	1	1
567	на отдельные	2	1
568	для изучения	1	1
569	путь к	2	1
570	в согласии	2	1
571	же самые	1	1
572	т i	2	1
573	какие были	1	1
574	своих слушателей	1	1
575	отметить что	1	1
576	и только	3	1
577	не надо	1	1
578	ко второму	2	1
579	и где	1	1
580	вообще и	1	1
581	что бы	3	1
582	всего этого	1	1
583	и об	1	1
584	и она	1	1
585	говорит в	3	1
586	еще о	1	1
587	видим что	1	1
588	на почве	2	1
589	того что	7	1
590	что здесь	3	1
591	быть и	2	1
592	что только	1	1
593	всякого рода	3	1
594	что даже	2	1
595	не имеет	4	1
596	в вопросе	2	1
597	и часто	1	1
598	это очень	1	1
599	связанным с	1	1
600	начало в	1	1
601	здесь с	1	1
602	терминов и	1	1
603	именно его	1	1
604	с одной	3	1
605	в качестве	3	1
606	так что	14	1
607	литературы в	1	1
608	построен на	1	1
609	и внутреннего	1	1
610	в новое	1	1
611	чтобы он	1	1
612	в виде	13	1
613	ни с	3	1
614	всяком случае	3	1
615	ними нет	1	1
616	не для	1	1
617	частности у	1	1
618	далек от	1	1
619	но что	2	1
620	само по	3	1
621	них мы	1	1
622	и вместе	2	1
623	но из	1	1
624	без всякой	2	1
625	что пишет	1	1
626	и из	1	1
627	а именно	12	1
628	от этих	1	1
629	с той	1	1
630	на чем	1	1
631	такое же	1	1
632	писать историю	1	1
633	марта года	1	1
634	только к	2	1
635	говорит о	4	1
636	к более	1	1
637	притом не	1	1
638	не ставит	1	1
639	она вовсе	1	1
640	а исключительно	1	1
641	здесь дело	1	1
642	в сб	1	1
643	не на	2	1
644	в третьей	1	1
645	однако и	4	1
646	подобного рода	3	1
647	вопросе о	3	1
648	отнюдь не	5	1
649	не всегда	1	1
650	менее важным	1	1
651	все такого	1	1
652	мнение о	1	1
653	но оно	2	1
654	в творчестве	1	1
655	ведь только	1	1
656	здесь прямо	1	1
657	так же	8	1
658	как это	4	1
659	согласии с	2	1
660	в строгом	1	1
661	м с	2	1
662	его на	1	1
663	не сразу	1	1
664	из которых	1	1
665	в человеке	1	1
666	к своему	2	1
667	не могут	2	1
668	и глубоко	1	1
669	находит у	1	1
670	этих работ	1	1
671	строгом смысле	1	1
672	за рамки	1	1
673	даже с	1	1
674	да и	6	1
675	эта в	1	1
676	слова божия	1	1
677	мыслится как	1	1
678	в это	2	1
679	вот что	3	1
680	как предмет	1	1
681	но так	1	1
682	от нас	1	1
683	но для	3	1
684	в смысле	6	1
685	нисколько не	3	1
686	под названием	9	1
687	не удалось	3	1
688	потому не	1	1
689	в результате	4	1
690	мира и	1	1
691	в настоящее	3	1
692	распадается в	1	1
693	но также	1	1
694	но когда	2	1
695	для его	1	1
696	у которого	1	1
697	ни к	2	1
698	будто бы	1	1
699	ни было	1	1
700	же в	3	1
701	даже при	1	1
702	себе и	2	1
703	к самому	1	1
704	внешности и	1	1
705	пор не	1	1
706	в свою	1	1
707	правда для	1	1
708	другой стороны	2	1
709	а ведь	1	1
710	нетрудно заметить	1	1
711	но этот	1	1
712	мы считаем	1	1
713	не что	1	1
714	который не	1	1
715	были и	1	1
716	огромное значение	1	1
717	заметить что	2	1
718	вполне понятно	3	1
719	ее в	3	1
720	кажется ему	1	1
721	как на	3	1
722	в таком	3	1
723	во всяком	3	1
724	гораздо более	1	1
