N	2gram	Bakhtin_Pr_4	KulturaY
165	нисколько не	1	3
166	или менее	3	3
167	в их	4	3
168	даже в	1	3
169	тому что	1	3
170	только и	2	3
171	это слово	5	3
172	из одного	2	3
173	в духе	2	3
174	мере того	1	3
175	здесь не	4	3
176	не с	1	3
177	это только	1	3
178	для этого	2	3
179	по мере	4	3
180	и здесь	4	3
181	можно сказать	4	3
182	языке как	1	3
183	есть язык	1	3
184	этом смысле	2	3
185	мы увидим	6	3
186	уже в	4	3
187	в одном	11	3
188	связано с	1	3
189	даже и	1	3
190	не было	2	3
191	и даже	3	3
192	или иной	2	3
193	к которому	1	3
194	в свою	1	3
195	а с	1	3
196	в соответствии	1	3
197	есть лишь	1	3
198	в речи	3	3
199	как это	1	3
200	со словом	2	3
201	этого слова	2	3
202	слова как	3	3
203	в системе	2	3
204	была бы	1	3
205	со специфическими	1	3
206	как на	1	3
207	в таком	1	3
208	они не	2	3
209	одним из	3	2
210	также и	3	2
211	и есть	1	2
212	по преимуществу	1	2
213	что если	1	2
214	бы и	2	2
215	как то	1	2
216	свой предмет	7	2
217	которую можно	1	2
218	на самом	1	2
219	если в	2	2
220	себе и	3	2
221	могли бы	1	2
222	и как	2	2
223	увидим что	2	2
224	но в	6	2
225	от этого	2	2
226	так или	1	2
227	еще один	1	2
228	во многих	1	2
229	но ведь	2	2
230	он не	4	2
231	и социальной	1	2
232	свое время	2	2
233	такова например	1	2
234	но все	2	2
235	в каждом	6	2
236	рано или	1	2
237	лишь в	2	2
238	здесь только	2	2
239	и мы	1	2
240	связанная с	1	2
241	и тем	2	2
242	ни в	6	2
243	все равно	2	2
244	в слове	3	2
245	как и	12	2
246	между собою	1	2
247	убедиться что	1	2
248	же есть	1	2
249	и еще	1	2
250	нужно было	1	2
251	но если	3	2
252	и при	3	2
253	в своей	3	2
254	котором идет	1	2
255	языка если	1	2
256	не столько	1	2
257	от себя	1	2
258	что я	6	2
259	вопрос о	2	2
260	что было	1	2
261	том же	4	2
262	и под	1	2
263	по себе	7	2
264	до конца	4	2
265	в то	5	2
266	ничего не	2	2
267	что их	1	2
268	дело не	1	2
269	никогда не	6	2
270	речи не	1	2
271	же время	5	2
272	и мысли	2	2
273	не могут	3	2
274	когда мы	1	2
275	всех произведений	1	2
276	слова но	4	2
277	к жизни	2	2
278	если мы	5	2
279	что все	1	2
280	и сами	1	2
281	в структуре	5	2
282	в собственном	1	2
283	идет речь	1	2
284	мы наблюдаем	1	2
285	ему приходится	1	2
286	о котором	2	2
287	смысле и	1	2
288	о нем	6	2
289	никак не	3	2
290	языковых стилей	2	2
291	каждом из	1	2
292	во втором	1	2
293	должны быть	1	2
294	смысле это	1	2
295	а именно	1	2
296	но с	2	2
297	слово с	5	2
298	любовь к	4	2
299	действие в	1	2
300	в стороне	1	2
301	устной речи	3	2
302	же и	4	2
303	в сторону	1	2
304	конечно не	8	2
305	в большинстве	9	2
306	то и	2	2
307	а то	3	2
308	может служить	1	2
309	язык живет	1	2
310	или поздно	1	2
311	большое значение	1	2
312	или иначе	1	2
313	на этот	2	2
314	по своим	1	2
315	только к	2	2
316	в определенных	1	2
317	превращается в	4	2
318	так называемой	1	2
319	не всегда	1	2
320	в это	1	2
321	может иметь	1	2
322	именно поэтому	1	2
323	мы говорим	1	2
324	к своему	3	2
325	это есть	1	2
326	слов в	2	2
327	этом случае	1	2
328	в более	1	2
329	и для	3	2
330	этих случаях	2	2
331	особый оттенок	1	2
332	живет и	1	2
333	уже на	1	2
334	или в	8	2
335	для нас	2	2
336	и все	9	2
337	лишь как	2	2
338	на более	1	2
339	бы на	1	2
340	между ними	10	2
341	себя самого	1	2
342	в последнем	1	2
343	в свое	2	2
344	я и	1	1
345	смысле слова	2	1
346	слова которые	1	1
347	в обычном	1	1
348	в сфере	1	1
349	слова второй	1	1
350	же как	2	1
351	предполагает что	1	1
352	так я	2	1
353	приходит и	1	1
354	связи между	2	1
355	для себя	1	1
356	к своей	1	1
357	или к	2	1
358	и должны	2	1
359	из самых	1	1
360	ту же	2	1
361	в строгом	2	1
362	достоевского в	8	1
363	из его	1	1
364	почти всегда	3	1
365	ведь и	5	1
366	от которых	1	1
367	собственном смысле	1	1
368	нет ведь	1	1
369	на пороге	12	1
370	для достижения	1	1
371	на материале	1	1
372	может даже	1	1
373	говорящего коллектива	1	1
374	до крайности	1	1
375	из своих	2	1
376	именно к	1	1
377	приводят к	1	1
378	словом как	2	1
379	пределах данного	1	1
380	так чтобы	3	1
381	слова например	1	1
382	вместо того	1	1
383	из того	1	1
384	в некотором	1	1
385	мы и	3	1
386	речь эта	1	1
387	эти языковые	1	1
388	смысле имеет	1	1
389	слово не	9	1
390	сдвигов в	1	1
391	это время	1	1
392	в прямой	1	1
393	их вообще	1	1
394	всем этим	1	1
395	не хочет	2	1
396	не был	1	1
397	время в	1	1
398	в различных	3	1
399	теперь в	1	1
400	события в	1	1
401	тем как	2	1
402	как правило	1	1
403	языка например	1	1
404	направленное на	3	1
405	к ним	4	1
406	менее всего	1	1
407	отношение к	3	1
408	отличие от	3	1
409	друг от	1	1
410	его собственном	1	1
411	форме и	1	1
412	заключено в	1	1
413	в одной	2	1
414	не входят	2	1
415	как к	1	1
416	не нужно	2	1
417	перед нами	12	1
418	своему предмету	3	1
419	но лингвистика	1	1
420	мысль в	1	1
421	зрения как	2	1
422	здесь тему	1	1
423	со своей	1	1
424	коллектива к	1	1
425	же слово	1	1
426	из той	1	1
427	в нашем	1	1
428	бы не	2	1
429	на некоторых	2	1
430	отчасти и	2	1
431	литературной речи	2	1
432	все слова	1	1
433	в словаре	1	1
434	имеем в	3	1
435	как он	3	1
436	в братьях	2	1
437	но на	2	1
438	в наших	1	1
439	а вовсе	1	1
440	но прежде	1	1
441	широком смысле	2	1
442	при всякой	1	1
443	и прочное	1	1
444	но именно	3	1
445	диалектическую позицию	1	1
446	он должен	1	1
447	к одному	6	1
448	что еще	1	1
449	однако он	1	1
450	и вот	1	1
451	i в	1	1
452	и единство	1	1
453	и по	2	1
454	на этом	3	1
455	одно и	1	1
456	я вам	1	1
457	от нее	1	1
458	же не	1	1
459	где нет	1	1
460	об этом	2	1
461	связанных с	1	1
462	речь а	2	1
463	на ту	1	1
464	на все	2	1
465	на этой	1	1
466	оно выражает	1	1
467	деле в	1	1
468	может стать	2	1
469	и иных	1	1
470	на почве	2	1
471	лишь на	1	1
472	неизбежно должен	1	1
473	уж не	1	1
474	слова без	1	1
475	не соответствует	1	1
476	какой они	1	1
477	в жизни	5	1
478	постоянное и	1	1
479	бы совершенно	1	1
480	она и	1	1
481	далеко не	3	1
482	предмет лингвистики	1	1
483	и уже	1	1
484	не язык	1	1
485	прямое и	1	1
486	здесь можно	1	1
487	строгом смысле	2	1
488	для своих	2	1
489	в научной	1	1
490	раз и	4	1
491	здесь само	1	1
492	во второй	1	1
493	через другую	1	1
494	стилистика в	1	1
495	в такой	1	1
496	и без	1	1
497	язык с	1	1
498	что вся	1	1
499	необходимо указать	1	1
500	мы в	1	1
501	в прозе	1	1
502	в отличие	3	1
503	мысли и	2	1
504	своего рода	4	1
505	другие проявления	1	1
506	он тоже	2	1
507	точку зрения	1	1
508	но это	6	1
509	но он	3	1
510	но во	1	1
511	друг другу	1	1
512	в прямом	1	1
513	требуют в	1	1
514	но они	1	1
515	него должно	1	1
516	внутренних оснований	1	1
517	однако в	1	1
518	в устах	1	1
519	а вот	1	1
520	освободиться от	1	1
521	здесь следовательно	1	1
522	слово для	1	1
523	вернемся к	2	1
524	слова мы	2	1
525	отчетливо и	1	1
526	слово без	1	1
527	что ему	1	1
528	мысли в	1	1
529	и притом	1	1
530	и остается	1	1
531	в процессе	4	1
532	на площадке	2	1
533	его о	1	1
534	иметь в	1	1
535	не могло	2	1
536	правда в	3	1
537	дело в	3	1
538	не достигается	1	1
539	одна из	2	1
540	его речи	2	1
541	слово второй	1	1
542	целое в	1	1
543	пушкина но	1	1
544	она имеет	1	1
545	как не	1	1
546	но дело	2	1
547	есть это	1	1
548	достоевский в	1	1
549	его собственное	1	1
550	что речь	1	1
551	из истории	1	1
552	здесь возможны	1	1
553	как будто	1	1
554	что на	1	1
555	конечно и	3	1
556	может показаться	1	1
557	такие же	1	1
558	но только	1	1
559	да рядом	1	1
560	могут быть	2	1
561	той или	2	1
562	указывает на	2	1
563	они и	1	1
564	слова с	7	1
565	в самых	1	1
566	когда они	1	1
567	слов но	1	1
568	и самое	1	1
569	вы не	1	1
570	как мы	12	1
571	которого мы	1	1
572	от друга	1	1
573	позицию по	1	1
574	без всякого	2	1
575	в ее	1	1
576	типов и	4	1
577	из главных	1	1
578	в каких	1	1
579	боится чтобы	1	1
580	или еще	1	1
581	в себя	4	1
582	ее но	1	1
583	в бесах	1	1
584	чужой речи	3	1
585	с головой	1	1
586	если они	1	1
587	новый оттенок	1	1
588	и сам	5	1
589	что у	1	1
590	узнает себя	1	1
591	самый факт	1	1
592	во многом	1	1
593	же эти	1	1
594	речь как	1	1
595	в чужом	4	1
596	можно только	1	1
597	известной мере	1	1
598	по сравнению	1	1
599	в последней	1	1
600	поэтому в	1	1
601	совершенно невозможно	1	1
602	с этого	1	1
603	в словах	4	1
604	в каждой	1	1
605	даже не	1	1
606	ними как	1	1
607	что часто	1	1
608	и живой	1	1
609	типа но	1	1
610	но несколько	1	1
611	за пределами	1	1
612	у достоевского	16	1
613	после того	1	1
614	и во	3	1
615	часто и	1	1
616	всего на	1	1
617	во всех	5	1
618	по типу	1	1
619	переходит в	1	1
620	и всякая	1	1
621	помимо того	1	1
622	как его	1	1
623	из своего	1	1
624	в форме	1	1
625	и только	3	1
626	еще более	3	1
627	отдельного слова	1	1
628	отчетлива и	1	1
629	все время	2	1
630	и следовательно	2	1
631	в него	6	1
632	в литературе	1	1
633	сюда относится	1	1
634	в каждую	1	1
635	чужую речь	4	1
636	явления как	1	1
637	и одновременно	2	1
638	в двух	1	1
639	важное значение	1	1
640	этот вопрос	2	1
641	не сказано	1	1
642	явления в	2	1
643	художественной литературе	1	1
644	и так	2	1
645	а лишь	1	1
646	поэтому и	2	1
647	это же	1	1
648	очевидно и	1	1
649	с одной	1	1
650	с которыми	1	1
651	в эти	1	1
652	действительно может	1	1
653	значение рядом	1	1
654	если уж	2	1
655	и у	1	1
656	вопроса о	1	1
657	себя в	3	1
658	только на	3	1
659	себя и	3	1
660	обстоит дело	1	1
661	же явления	2	1
662	по законам	1	1
663	в сознании	1	1
664	не дает	2	1
665	большинстве случаев	8	1
666	и других	4	1
667	как выражение	2	1
668	и социально	1	1
669	его и	1	1
670	их как	2	1
671	на своего	1	1
672	которые в	2	1
673	для него	2	1
674	и их	3	1
675	в новом	1	1
676	в письме	1	1
677	в известной	2	1
678	могло бы	2	1
679	слова в	13	1
680	мы находим	5	1
681	сами по	2	1
682	в конце	3	1
683	слова на	5	1
684	тому же	1	1
685	мы можем	4	1
686	не столь	1	1
687	речь и	2	1
688	свое выражение	1	1
689	их по	1	1
690	он является	1	1
691	и вместе	1	1
692	в других	2	1
693	только одним	1	1
694	не укладывается	1	1
695	в письменной	1	1
696	именно как	2	1
697	одной стороны	1	1
698	влияние на	2	1
699	сюда же	1	1
700	здесь в	2	1
701	современная стилистика	3	1
702	случаев в	1	1
703	было и	1	1
704	берет на	1	1
705	что для	1	1
706	ничем не	1	1
707	в некоторых	1	1
708	что им	1	1
709	к сожалению	1	1
710	несколько иное	1	1
711	человека но	1	1
712	в любой	1	1
713	а главное	1	1
714	более того	3	1
715	жизни языка	1	1
716	однако и	1	1
717	слово из	1	1
718	его как	2	1
719	слов и	3	1
720	человек в	1	1
721	речи сюда	1	1
722	если эти	1	1
723	него не	1	1
724	в одно	2	1
725	но как	1	1
726	понимание и	1	1
727	пушкина конечно	1	1
728	устную речь	7	1
729	же относится	1	1
730	все более	1	1
731	к лицу	1	1
732	нет ничего	1	1
733	от самих	1	1
734	принципиальное значение	1	1
735	что за	1	1
736	лингвистики и	2	1
737	характерные и	1	1
738	лицом к	1	1
739	с некоторыми	1	1
740	бы здесь	1	1
741	да и	4	1
742	у самого	1	1
743	иногда лишь	1	1
744	как целое	1	1
745	лишает их	1	1
746	и там	1	1
747	мы сказали	3	1
748	весь этот	1	1
749	выходят за	2	1
750	еще раз	1	1
751	его в	1	1
752	является для	1	1
753	сплошь да	1	1
754	что мы	2	1
755	в условиях	3	1
756	своей жизни	1	1
757	является как	1	1
758	так ли	2	1
759	но для	3	1
760	они требуют	1	1
761	быть очень	1	1
762	кроме того	4	1
763	к другим	2	1
764	письме к	1	1
765	задачу доказать	1	1
766	с большой	1	1
767	при всем	2	1
768	достоевского не	1	1
769	историка литературы	1	1
770	отношение между	2	1
771	предмет как	1	1
772	строго и	1	1
773	жизнью в	1	1
774	мы сразу	1	1
775	имеют для	1	1
776	на речи	1	1
777	братьях карамазовых	2	1
778	эти проблемы	2	1
779	бы он	1	1
780	я хотел	1	1
781	вовсе нет	1	1
782	поэтому все	2	1
783	я в	1	1
784	исследования не	1	1
785	есть уже	2	1
786	отношении к	2	1
787	здесь даже	1	1
788	жизни в	1	1
789	но нас	1	1
790	всюду где	1	1
791	слово в	6	1
792	это все	1	1
793	не знает	4	1
794	сказать что	2	1
795	лишь тогда	1	1
796	ведь он	1	1
797	совершенно не	4	1
798	речи здесь	1	1
799	в такие	3	1
800	которых слово	1	1
801	значение все	1	1
802	и идеи	3	1
803	есть и	2	1
804	та же	1	1
805	мы ставим	1	1
806	речи как	2	1
807	жизнь в	3	1
808	жизни и	5	1
809	но эти	4	1
810	а может	1	1
811	в роли	1	1
812	в своих	1	1
813	не имеется	1	1
814	к этому	1	1
815	значение в	2	1
816	все что	2	1
