N	2gram	Propp_Isto_3	Vladivir
335	по отношению	2	1
336	тогда как	1	1
337	а через	3	1
338	себе и	2	1
339	толстой очень	1	1
340	относится к	2	1
341	что как	1	1
342	ней в	2	1
343	каждый год	1	1
344	имя своих	1	1
345	он себе	1	1
346	что по	2	1
347	ясно и	1	1
348	во двор	1	1
349	ни один	2	1
350	сказать о	1	1
351	так или	1	1
352	представляет собой	3	1
353	жизни так	1	1
354	всем его	1	1
355	говорят о	1	1
356	и те	1	1
357	если он	2	1
358	не могла	2	1
359	не следует	1	1
360	после этого	2	1
361	жившие в	1	1
362	чтобы установить	1	1
363	уже видели	3	1
364	нее и	2	1
365	свою собственную	1	1
366	в силу	2	1
367	в ближайшие	1	1
368	такой веры	1	1
369	одной и	1	1
370	из него	1	1
371	никому не	2	1
372	в большой	4	1
373	все с	1	1
374	но все	2	1
375	можно собрать	2	1
376	не будет	1	1
377	а когда	1	1
378	их и	3	1
379	не нашел	1	1
380	материалы которые	1	1
381	заключается в	1	1
382	с другими	1	1
383	это не	6	1
384	уже знаем	2	1
385	и тем	1	1
386	не соответствует	1	1
387	по всему	1	1
388	только одно	1	1
389	этом мы	1	1
390	для них	3	1
391	лет в	4	1
392	но уже	1	1
393	ни одной	1	1
394	если я	3	1
395	мы имеем	19	1
396	и уже	2	1
397	для чего	1	1
398	о первой	2	1
399	об этой	2	1
400	чем в	1	1
401	мы не	1	1
402	с огромным	1	1
403	в этих	11	1
404	к тем	1	1
405	после такого	1	1
406	по сообщению	1	1
407	пока не	1	1
408	где мы	1	1
409	на месте	2	1
410	меня к	2	1
411	она в	1	1
412	что вся	1	1
413	необходимо указать	1	1
414	представление о	3	1
415	от времени	1	1
416	вопрос о	2	1
417	мы теперь	1	1
418	любовь и	1	1
419	для объяснения	1	1
420	вплоть до	1	1
421	и той	1	1
422	их в	3	1
423	дом и	4	1
424	ним в	1	1
425	с мужем	1	1
426	вместе со	1	1
427	называет его	1	1
428	сам он	1	1
429	она не	4	1
430	приводят к	1	1
431	был уже	1	1
432	впоследствии они	2	1
433	в таких	1	1
434	пришло время	1	1
435	на кладбище	2	1
436	на себе	1	1
437	и сама	1	1
438	нем несколько	1	1
439	случае не	1	1
440	замуж за	1	1
441	в университет	1	1
442	о них	1	1
443	что иное	3	1
444	нам и	1	1
445	только не	2	1
446	то чего	1	1
447	его от	1	1
448	эта сторона	1	1
449	правда в	1	1
450	одна из	2	1
451	имеем дело	1	1
452	с нами	1	1
453	весь дом	1	1
454	и столько	1	1
455	он стоит	2	1
456	меня и	1	1
457	он тогда	1	1
458	связи с	6	1
459	до того	1	1
460	только с	1	1
461	а мы	3	1
462	детей в	2	1
463	очень часто	3	1
464	нет ни	1	1
465	прямо говорит	1	1
466	свою связь	1	1
467	есть только	2	1
468	что отец	2	1
469	за что	1	1
470	было уже	1	1
471	выйти замуж	1	1
472	с ее	1	1
473	над его	1	1
474	свою очередь	1	1
475	на нем	1	1
476	на другой	2	1
477	к нам	1	1
478	будет сказать	1	1
479	всегда были	1	1
480	уже с	3	1
481	только то	1	1
482	с самого	1	1
483	так в	6	1
484	роль в	2	1
485	не с	2	1
486	когда его	2	1
487	имели власти	1	1
488	можно только	3	1
489	во второй	1	1
490	семь лет	1	1
491	он к	3	1
492	если бы	6	1
493	в разных	1	1
494	о ней	2	1
495	она интересна	1	1
496	в порядке	1	1
497	а дети	1	1
498	вот почему	2	1
499	и поэтому	1	1
500	одного из	2	1
501	нас в	1	1
502	же были	1	1
503	тогда мы	1	1
504	от них	3	1
505	толстой в	1	1
506	ко всей	1	1
507	еще встретимся	1	1
508	почти всегда	1	1
509	вот у	1	1
510	в другой	4	1
511	которые он	1	1
512	по разным	1	1
513	в знак	2	1
514	что бы	1	1
515	везде и	1	1
516	не знаю	8	1
517	если это	3	1
518	говорит в	1	1
519	но тут	1	1
520	еще несколько	1	1
521	тех пор	1	1
522	дней и	2	1
523	на которой	1	1
524	тот свет	2	1
525	оказалось что	1	1
526	не как	1	1
527	человека в	1	1
528	жизнь с	1	1
529	как нечто	1	1
530	к отцу	2	1
531	который в	1	1
532	жить и	1	1
533	нам возможность	1	1
534	а после	2	1
535	с одной	2	1
536	со всеми	1	1
537	к которой	1	1
538	по другим	1	1
539	с какой	1	1
540	самом деле	1	1
541	в указанном	1	1
542	он их	1	1
543	в сторону	2	1
544	или не	2	1
545	вернуться к	1	1
546	же в	2	1
547	что не	2	1
548	этому вопросу	1	1
549	а то	2	1
550	достаточно указать	1	1
551	на столе	2	1
552	одно из	1	1
553	ту же	2	1
554	этом доме	3	1
555	в одном	2	1
556	у нее	2	1
557	друг друга	6	1
558	мы можем	6	1
559	заметить что	1	1
560	не видал	2	1
561	имеется еще	1	1
562	не просто	1	1
563	от того	1	1
564	и вместе	1	1
565	ее на	1	1
566	считает их	1	1
567	в других	4	1
568	и только	1	1
569	брак и	1	1
570	же деле	1	1
571	не хочет	1	1
572	только у	1	1
573	также имеют	1	1
574	мне и	1	1
575	как у	1	1
576	и несомненно	1	1
577	или иначе	1	1
578	связаны с	1	1
579	не один	1	1
580	что человек	1	1
581	которых мы	1	1
582	далеко не	3	1
583	в свою	4	1
584	мы еще	3	1
585	только через	1	1
586	в год	1	1
587	себя и	1	1
588	для такой	1	1
589	говорит о	1	1
590	прежде всего	3	1
591	и пр	11	1
592	самом же	1	1
593	одной стороны	2	1
594	которые не	1	1
595	а за	1	1
596	весьма ценным	1	1
597	а не	6	1
598	ниже в	1	1
599	в руках	1	1
600	подобного рода	1	1
601	к детям	1	1
602	имеются два	1	1
603	о чем	1	1
604	на эту	1	1
605	о предметах	1	1
606	где уже	1	1
607	уже давно	2	1
608	нет никаких	2	1
609	гораздо глубже	1	1
610	можно утверждать	2	1
611	своего мужа	2	1
612	так же	3	1
613	состояла в	1	1
614	в одной	3	1
615	д в	1	1
616	помню и	1	1
617	и иной	1	1
618	в брак	14	1
619	и объект	1	1
620	в данном	4	1
621	что за	1	1
622	в церковь	1	1
623	брак этот	1	1
624	смысле этого	1	1
625	из этой	2	1
626	кто из	1	1
627	человек с	1	1
628	ко мне	2	1
629	этих случаев	1	1
630	с изучением	2	1
631	в состоянии	1	1
632	и более	2	1
633	этого слова	1	1
634	с этой	1	1
635	что здесь	6	1
636	браке с	1	1
637	и была	1	1
638	в основном	1	1
639	в немецкой	3	1
640	этому дому	1	1
641	уже на	1	1
642	она знает	2	1
643	не существует	1	1
644	брак не	2	1
645	или в	11	1
646	которая в	1	1
647	человек и	1	1
648	друга не	1	1
649	она уже	1	1
650	это уже	1	1
651	идти на	1	1
652	другое и	1	1
653	время ее	1	1
654	ее в	3	1
655	в дом	12	1
656	не есть	1	1
657	связь с	6	1
658	был вынужден	1	1
659	но если	1	1
660	в домах	1	1
661	с ней	6	1
662	в реке	1	1
663	он находит	1	1
664	дело с	2	1
665	в быту	1	1
666	дальнейшем в	1	1
667	по которой	1	1
668	не что	3	1
669	ко всему	1	1
670	к родителям	1	1
671	и другие	4	1
672	которые в	1	1
673	и эта	1	1
674	на лице	1	1
675	в таком	1	1
676	приведем еще	1	1
