N	2gram	Bakhtin_Pr_1	Istorich
270	высшей степени	1	1
271	едва ли	1	1
272	в зависимости	5	1
273	и за	1	1
274	и могут	2	1
275	в гоголевском	1	1
276	их и	1	1
277	а как	7	1
278	теперь мы	1	1
279	и о	5	1
280	героя но	2	1
281	этом не	1	1
282	так чтобы	4	1
283	его о	2	1
284	на себя	2	1
285	но чтобы	1	1
286	мы превращаем	1	1
287	себе а	1	1
288	же что	5	1
289	зависимости от	5	1
290	и он	1	1
291	он сам	3	1
292	одного человека	2	1
293	но этого	2	1
294	с его	9	1
295	тем как	4	1
296	должна была	4	1
297	самому герою	1	1
298	но как	3	1
299	а только	1	1
300	не то	1	1
301	к которой	1	1
302	только при	1	1
303	ответ на	1	1
304	в свои	1	1
305	они действительно	1	1
306	из таких	1	1
307	в истории	2	1
308	вот как	1	1
309	до его	1	1
310	как к	3	1
311	как нам	1	1
312	однако не	2	1
313	и как	7	1
314	говорит об	1	1
315	и к	2	1
316	на своем	1	1
317	себе не	1	1
318	можно сделать	1	1
319	от этого	1	1
320	мы но	1	1
321	за собой	1	1
322	впечатление что	1	1
323	и этим	3	1
324	со своей	1	1
325	лежит на	1	1
326	в целом	6	1
327	одно время	1	1
328	в главе	1	1
329	другом случае	1	1
330	видим и	1	1
331	потому она	1	1
332	но на	1	1
333	к миру	1	1
334	он все	2	1
335	показал как	1	1
336	войти в	2	1
337	же остается	1	1
338	в основу	1	1
339	мне в	1	1
340	не будет	1	1
341	в совершенно	1	1
342	что такой	1	1
343	и внутренняя	1	1
344	них не	1	1
345	из своего	2	1
346	входит в	7	1
347	это было	1	1
348	нам кажется	2	1
349	и сердце	1	1
350	приходит в	1	1
351	или другого	1	1
352	которая была	1	1
353	нем думают	1	1
354	для них	1	1
355	из нее	1	1
356	вводит в	2	1
357	но уже	1	1
358	в них	3	1
359	героя или	1	1
360	в высшей	1	1
361	далеко не	3	1
362	он действительно	1	1
363	не всегда	1	1
364	и вне	1	1
365	но значение	1	1
366	несмотря на	6	1
367	к своему	1	1
368	она ему	1	1
369	переносится в	1	1
370	в своей	8	1
371	другой вопрос	1	1
372	к одному	1	1
373	как одна	1	1
374	но эта	4	1
375	что было	4	1
376	бы быть	1	1
377	по себе	8	1
378	даже в	4	1
379	сам с	1	1
380	и необходимость	1	1
381	особым образом	1	1
382	не становятся	2	1
383	с миром	1	1
384	духи и	1	1
385	на мир	6	1
386	как можно	2	1
387	есть а	1	1
388	в то	10	1
389	не делают	1	1
390	к этим	2	1
391	которого он	1	1
392	он еще	1	1
393	и над	1	1
394	только не	1	1
395	слово и	1	1
396	правда в	2	1
397	был так	1	1
398	в процессе	4	1
399	так то	1	1
400	именно потому	2	1
401	в каком	1	1
402	с другом	1	1
403	и со	2	1
404	у нас	1	1
405	у меня	1	1
406	и оно	1	1
407	и нисколько	1	1
408	со стороны	1	1
409	не могут	6	1
410	я ничего	1	1
411	во все	2	1
412	форма ее	1	1
413	если уже	2	1
414	его с	1	1
415	как человек	1	1
416	они и	1	1
417	если же	3	1
418	как мы	4	1
419	то она	1	1
420	как один	1	1
421	ни одно	1	1
422	тогда как	1	1
423	характер и	1	1
424	чтобы быть	1	1
425	в пределах	13	1
426	собственно не	1	1
427	и совершенно	1	1
428	найти в	1	1
429	она была	1	1
430	остается только	1	1
431	мира и	7	1
432	является в	1	1
433	был не	1	1
434	которому принадлежит	1	1
435	с ним	5	1
436	мире в	3	1
437	образом в	1	1
438	автор не	1	1
439	вот почему	1	1
440	сам был	2	1
441	и остался	1	1
442	появляется в	1	1
443	ее и	1	1
444	и во	2	1
445	все в	3	1
446	вся эта	1	1
447	драматическое действие	1	1
448	отметить что	1	1
449	говорит он	6	1
450	непосредственно в	2	1
451	и следовательно	4	1
452	вся жизнь	1	1
453	мир такой	1	1
454	в частности	1	1
455	быть и	1	1
456	себе еще	2	1
457	здесь совершенно	1	1
458	и одновременно	3	1
459	всякого рода	1	1
460	тот же	2	1
461	этот вопрос	2	1
462	в какой	1	1
463	была для	3	1
464	и действительно	1	1
465	должен быть	1	1
466	здесь с	3	1
467	который в	1	1
468	по этому	1	1
469	которое его	1	1
470	именно на	2	1
471	уже не	13	1
472	если мы	1	1
473	вместить в	1	1
474	героя с	3	1
475	пути по	1	1
476	него и	1	1
477	на этих	1	1
478	от других	1	1
479	эту функцию	2	1
480	и других	1	1
481	за ним	3	1
482	роль и	1	1
483	то они	2	1
484	себе в	1	1
485	людей чтобы	1	1
486	могло бы	1	1
487	как их	3	1
488	можно собрать	1	1
489	вовсе не	7	1
490	друг друга	3	1
491	входят в	2	1
492	но что	1	1
493	она имеет	1	1
494	ее на	1	1
495	он этой	1	1
496	и герои	1	1
497	очень важной	1	1
498	есть то	3	1
499	ней и	1	1
500	он живет	1	1
501	человека а	1	1
502	при всей	1	1
503	в настоящем	2	1
504	что не	1	1
505	а на	1	1
506	она является	2	1
507	на которых	1	1
508	до конца	8	1
509	ничем не	1	1
510	только момент	1	1
511	своего рода	1	1
512	жизнь в	1	1
513	среди них	1	1
514	из героев	1	1
515	в одно	1	1
516	приводящего к	1	1
517	и глубокое	1	1
518	и становятся	1	1
519	материал на	1	1
520	и потому	6	1
521	и приобретает	1	1
522	а так	1	1
523	другое противоположное	1	1
524	он говорит	1	1
525	что за	1	1
526	чем в	2	1
527	в той	2	1
528	друг с	2	1
529	ведет к	1	1
530	е представляет	1	1
531	что же	4	1
532	остается в	1	1
533	там где	10	1
534	другого человека	4	1
535	сам в	1	1
536	к следующему	1	1
537	быть не	1	1
538	иначе они	1	1
539	этого слова	1	1
540	с этой	2	1
541	он бросает	1	1
542	все как	1	1
543	на пути	2	1
544	и дух	1	1
545	духа т	1	1
546	которому как	1	1
547	например у	1	1
548	ибо ее	1	1
549	в книге	1	1
550	в более	1	1
551	как живого	1	1
552	не она	2	1
553	в результате	4	1
554	чем является	2	1
555	у них	1	1
556	бы он	2	1
557	чтобы его	1	1
558	отсюда же	2	1
559	наоборот все	1	1
560	на одно	1	1
561	все они	1	1
562	же в	2	1
563	лежит в	1	1
564	всего человека	1	1
565	друга но	1	1
566	к самому	1	1
567	е в	2	1
568	его к	2	1
569	в свою	1	1
570	из тех	2	1
571	материал и	3	1
572	слагается из	1	1
573	мы проследим	1	1
574	бы его	1	1
575	в самом	10	1
576	людей но	1	1
577	на ней	1	1
578	героя в	4	1
579	он подошел	1	1
580	также может	1	1
581	то оно	2	1
582	и эта	1	1
583	к этому	1	1
584	в таком	1	1
