N	2gram	Bakhtin_Pr_2	formyVre
538	которая является	1	1
539	романа все	1	1
540	что еще	2	1
541	на совершенно	1	1
542	братья карамазовы	2	1
543	в плане	1	1
544	которого и	1	1
545	этого жанра	3	1
546	его можно	1	1
547	лишь с	1	1
548	в большой	3	1
549	раскрывает себя	1	1
550	здесь мы	1	1
551	могла бы	1	1
552	в мире	3	1
553	конечно в	2	1
554	определяющая все	1	1
555	определенном направлении	1	1
556	и неизбежно	1	1
557	особенности в	1	1
558	них не	1	1
559	зрения на	5	1
560	и оформления	1	1
561	это было	2	1
562	на протяжении	3	1
563	лишь на	2	1
564	никакого следа	2	1
565	они сохраняют	1	1
566	по всему	1	1
567	она и	3	1
568	на второй	1	1
569	в высшей	1	1
570	в самую	2	1
571	образу человека	1	1
572	идея эта	3	1
573	которой он	1	1
574	нигде не	6	1
575	своей личности	2	1
576	очень важное	1	1
577	говорили в	2	1
578	уже у	1	1
579	должно быть	4	1
580	его основных	1	1
581	и некоторые	2	1
582	в научной	1	1
583	себе все	1	1
584	лучше всего	1	1
585	роль играют	1	1
586	диалоге герои	1	1
587	что значит	2	1
588	этом случае	1	1
589	таким же	2	1
590	осознания и	1	1
591	с идеей	2	1
592	что дело	1	1
593	но сами	2	1
594	романа который	1	1
595	самого героя	2	1
596	они уже	1	1
597	значение для	3	1
598	является только	1	1
599	лишена определяющего	1	1
600	единство и	1	1
601	остается вне	1	1
602	и более	2	1
603	вещей и	1	1
604	с такими	2	1
605	автор поэтому	1	1
606	и единого	1	1
607	таком мире	1	1
608	связей с	1	1
609	же мы	2	1
610	и очень	1	1
611	биографический роман	1	1
612	героем и	2	1
613	нет никакого	1	1
614	из которых	2	1
615	случае в	1	1
616	и функции	1	1
617	она не	5	1
618	иной раз	1	1
619	и художественной	1	1
620	правда в	2	1
621	в романном	1	1
622	самом содержании	1	1
623	и сама	1	1
624	как его	2	1
625	какой мы	1	1
626	раскрыть и	2	1
627	находится в	2	1
628	самой жизни	1	1
629	литературы мы	2	1
630	всю судьбу	1	1
631	ибо не	1	1
632	они действуют	1	1
633	становится почти	1	1
634	своей природе	1	1
635	эпоху эллинизма	1	1
636	нам важно	2	1
637	другой тип	1	1
638	здесь же	1	1
639	эти три	1	1
640	должно не	1	1
641	входят в	1	1
642	глубоко проникнут	1	1
643	для нашей	1	1
644	с другом	2	1
645	и со	2	1
646	где она	2	1
647	у нас	2	1
648	такие же	1	1
649	тот внешний	1	1
650	форме это	1	1
651	определенность и	1	1
652	к отдельным	1	1
653	в момент	3	1
654	и вступает	1	1
655	ни был	1	1
656	вошли в	1	1
657	про себя	3	1
658	как только	1	1
659	отличается от	1	1
660	должны быть	1	1
661	всего в	1	1
662	другом месте	1	1
663	одну и	1	1
664	что оно	1	1
665	его с	2	1
666	бы он	2	1
667	для его	1	1
668	они и	2	1
669	всегда есть	1	1
670	осмысливается и	1	1
671	свое значение	1	1
672	самую гущу	1	1
673	в каждом	4	1
674	особый тип	1	1
675	него как	1	1
676	придется возвращаться	1	1
677	и самое	2	1
678	ни даже	1	1
679	вне этого	1	1
680	основе этого	1	1
681	и сами	1	1
682	след в	1	1
683	точками зрения	2	1
684	они проходят	1	1
685	были бы	2	1
686	его поступки	1	1
687	еще вернемся	1	1
688	чтобы быть	1	1
689	и человек	1	1
690	уже с	1	1
691	так в	1	1
692	приводит к	1	1
693	как с	1	1
694	на том	1	1
695	и совершенно	1	1
696	в другом	1	1
697	и ту	1	1
698	третьего в	1	1
699	живет в	1	1
700	ориентировано на	1	1
701	в последующих	2	1
702	которая была	1	1
703	и каждый	1	1
704	оно как	1	1
705	неразрывное единство	1	1
706	весь человек	1	1
707	сколько-нибудь существенных	1	1
708	в чужом	2	1
709	но потому	1	1
710	его она	1	1
711	преступлений и	1	1
712	оно ориентировано	1	1
713	в самые	1	1
714	в эпоху	1	1
715	очень резко	1	1
716	быть или	1	1
717	одно это	1	1
718	с человеком	1	1
719	смысле и	1	1
720	образом в	2	1
721	но здесь	1	1
722	здесь то	2	1
723	и наказание	2	1
724	и здесь	2	1
725	не был	2	1
726	и т.д	3	1
727	то они	2	1
728	но к	1	1
729	о том	3	1
730	типа в	1	1
731	такого романа	2	1
732	и являются	1	1
733	которым она	1	1
734	этих идей	1	1
735	мы понимаем	1	1
736	затем в	1	1
737	препятствия и	1	1
738	все в	1	1
739	он его	1	1
740	различных разновидностей	1	1
741	будем называть	1	1
742	которой мы	1	1
743	на ее	1	1
744	и три	1	1
745	через ряд	1	1
746	от них	2	1
747	на одном	1	1
748	герои романов	1	1
749	и только	1	1
750	тотчас же	2	1
751	наконец в	1	1
752	в античной	1	1
753	все стороны	1	1
754	каков бы	1	1
755	на всю	1	1
756	единого и	1	1
757	человека как	2	1
758	может иметь	1	1
759	в него	1	1
760	все может	1	1
761	и мир	5	1
762	ведь эти	1	1
763	поэтому для	1	1
764	тот же	2	1
765	самому герою	1	1
766	на очень	1	1
767	что он	7	1
768	сочетаются в	1	1
769	это очень	2	1
770	особенности его	1	1
771	иной степени	2	1
772	нам по	1	1
773	свою эпоху	1	1
774	жить и	1	1
775	на мир	2	1
776	формы которые	1	1
777	точка зрения	7	1
778	развитии европейского	1	1
779	нас здесь	1	1
780	человека с	2	1
781	что из	1	1
782	себя в	2	1
783	особенно у	1	1
784	так что	2	1
785	переходит в	2	1
786	проникнуть в	1	1
787	с нею	1	1
788	в большинстве	2	1
789	неразрывно связана	1	1
790	и они	1	1
791	ни одного	3	1
792	за пределами	1	1
793	в больших	1	1
794	на определенной	1	1
795	от других	1	1
796	из них	9	1
797	смерти и	1	1
798	человека на	1	1
799	на чужой	1	1
800	него нет	3	1
801	в идеальном	1	1
802	ведь это	1	1
803	могло бы	1	1
804	сами по	1	1
805	произведения и	1	1
806	те формы	1	1
807	при всей	1	1
808	вещей то	1	1
809	мы можем	4	1
810	противоречии с	1	1
811	и жанровые	1	1
812	к чужой	1	1
813	но уже	2	1
814	жанра в	1	1
815	человек как	1	1
816	дальше в	1	1
817	отдельного человека	1	1
818	и оценки	1	1
819	герой и	3	1
820	протяжении всего	2	1
821	вне их	2	1
822	и герои	1	1
823	связан с	2	1
824	преступление и	2	1
825	были совершенно	1	1
826	и обратно	1	1
827	осмысления и	1	1
828	или чисто	1	1
829	что человек	1	1
830	в каких	1	1
831	к роману	2	1
832	являются только	1	1
833	характерно для	1	1
834	сама по	5	1
835	идей сохраняется	1	1
836	резко отличается	1	1
837	этим романом	1	1
838	месте и	1	1
839	к человеку	1	1
840	мир все	1	1
841	и своего	1	1
842	а на	2	1
843	самое слово	1	1
844	не на	4	1
845	с которым	1	1
846	и внутренне	2	1
847	о чем	1	1
848	мы остановимся	2	1
849	но есть	1	1
850	его характер	1	1
851	если не	2	1
852	себя на	2	1
853	в те	1	1
854	между собою	1	1
855	не способна	1	1
856	философских школ	1	1
857	он изображает	1	1
858	эта идея	1	1
859	возможно лишь	1	1
860	внутреннего человека	1	1
861	как люди	1	1
862	раскрыться и	2	1
863	другу и	1	1
864	и вот	2	1
865	она есть	1	1
866	смысле этого	2	1
867	человека правда	1	1
868	встречи и	1	1
869	определяющего влияния	1	1
870	к образу	1	1
871	в словах	2	1
872	образ и	1	1
873	идеи человека	1	1
874	из этой	1	1
875	себя я	1	1
876	бы его	1	1
877	друг с	2	1
878	ко мне	1	1
879	сходство и	1	1
880	который он	1	1
881	нем как	1	1
882	мы сказали	3	1
883	и смерти	7	1
884	нам еще	1	1
885	этого слова	2	1
886	и формы	1	1
887	момент кризиса	1	1
888	других сферах	1	1
889	не предполагает	1	1
890	то перед	1	1
891	и оно	2	1
892	имел в	1	1
893	поступков и	1	1
894	роман но	1	1
895	содержанием и	1	1
896	это уже	1	1
897	и позволяет	1	1
898	его лежит	1	1
899	миру в	1	1
900	и от	3	1
901	самим героем	1	1
902	она может	1	1
903	преступления или	1	1
904	которой можно	1	1
905	и перед	1	1
906	в другое	2	1
907	себя самого	1	1
908	от него	3	1
909	и ни	1	1
910	тем более	1	1
911	жанр и	2	1
912	образ героя	2	1
913	но зато	1	1
914	же оно	1	1
915	все они	4	1
916	вернемся в	1	1
917	видим в	1	1
918	действуют и	1	1
919	но всегда	1	1
920	их жизни	2	1
921	он видит	1	1
922	с людьми	1	1
923	жанровые формы	1	1
924	с ними	4	1
925	слово в	3	1
926	этот вопрос	4	1
927	это делает	2	1
928	и биографические	1	1
929	речей и	1	1
930	эпохи или	1	1
931	никаких сколько-нибудь	1	1
932	всех других	1	1
933	и человеческих	1	1
934	тождества а	1	1
935	героя в	5	1
936	строится на	2	1
937	где он	1	1
938	к этой	2	1
939	два человека	1	1
940	в своих	4	1
941	героя как	1	1
942	ним не	1	1
