N	2gram	Vygotskiy__7	Psycholo
200	в отношении	2	3
201	что с	5	3
202	тогда когда	5	3
203	мы можем	3	3
204	во всем	3	3
205	в каком	1	3
206	не могут	4	3
207	и заключается	3	3
208	и другой	3	3
209	само собой	2	3
210	которого мы	2	3
211	с ее	2	3
212	в виду	5	3
213	то время	2	3
214	так и	3	3
215	мы в	3	3
216	для этого	3	3
217	образом в	2	3
218	и объяснить	1	3
219	с другой	4	3
220	в конечном	2	3
221	мы должны	6	3
222	значит что	1	3
223	один из	2	3
224	этот вопрос	1	3
225	и ее	2	3
226	так что	4	3
227	что не	2	3
228	каким образом	1	3
229	конечном счете	2	3
230	и других	2	3
231	но совершенно	1	3
232	и их	5	3
233	представить себе	3	3
234	в конце	4	3
235	были бы	3	3
236	чтобы показать	1	3
237	процесс в	1	3
238	которых мы	2	3
239	тому как	1	3
240	до конца	5	3
241	в частности	1	3
242	по своему	9	3
243	в исследовании	1	3
244	что же	2	3
245	по существу	1	3
246	это значит	1	3
247	это исследование	1	3
248	в смысле	6	3
249	должны быть	4	3
250	само по	1	3
251	еще более	1	3
252	конце концов	1	3
253	только как	1	3
254	в свою	2	3
255	точно так	2	3
256	также и	2	2
257	того же	1	2
258	и без	1	2
259	только потому	3	2
260	все те	2	2
261	объясняется и	1	2
262	и этот	1	2
263	еще не	4	2
264	из всех	5	2
265	это совершенно	1	2
266	при анализе	1	2
267	нашу мысль	1	2
268	ни у	1	2
269	оба эти	5	2
270	становится совершенно	2	2
271	указывая на	1	2
272	из того	3	2
273	как не	1	2
274	бы с	2	2
275	мысль что	1	2
276	в ее	6	2
277	но не	3	2
278	мы будем	1	2
279	это делается	3	2
280	точка зрения	1	2
281	к которой	1	2
282	значение и	2	2
283	если в	4	2
284	ответ на	2	2
285	очевидно что	3	2
286	отличие от	2	2
287	предметом своего	1	2
288	однако не	1	2
289	что ребенок	5	2
290	в очень	1	2
291	могли бы	5	2
292	что по	2	2
293	но эта	2	2
294	показали что	1	2
295	моментов в	2	2
296	в которой	11	2
297	бы не	1	2
298	и тот	1	2
299	в себе	9	2
300	что каждая	1	2
301	всех остальных	1	2
302	рассматривать его	1	2
303	они в	1	2
304	как совершенно	3	2
305	но гораздо	1	2
306	на его	2	2
307	подобно тому	1	2
308	заключает в	1	2
309	всяких других	1	2
310	с фактами	1	2
311	значение в	2	2
312	была в	1	2
313	с другими	3	2
314	полагает что	1	2
315	и которые	2	2
316	это не	3	2
317	то все	1	2
318	должен был	1	2
319	в них	1	2
320	что звуковая	1	2
321	тот самый	1	2
322	но так	1	2
323	убедиться что	2	2
324	не так	1	2
325	и при	2	2
326	всяком случае	1	2
327	переходе от	3	2
328	вывод что	2	2
329	опять как	1	2
330	место в	1	2
331	из анализа	1	2
332	их в	1	2
333	том и	3	2
334	вещей и	1	2
335	том же	2	2
336	в этих	2	2
337	что этот	5	2
338	для нее	3	2
339	для психологии	2	2
340	этой области	1	2
341	все более	1	2
342	и другое	3	2
343	начинает с	1	2
344	на него	1	2
345	в процессе	5	2
346	зависят от	1	2
347	в самых	1	2
348	в уме	2	2
349	того и	2	2
350	его от	2	2
351	казалось бы	2	2
352	в самой	3	2
353	учения о	4	2
354	которая не	1	2
355	не до	2	2
356	ли это	1	2
357	больше того	1	2
358	такие же	1	2
359	ни в	2	2
360	как только	1	2
361	отличается от	3	2
362	что оно	4	2
363	его с	3	2
364	в психологической	1	2
365	относительно того	1	2
366	она не	5	2
367	на вопрос	5	2
368	и которая	1	2
369	свою очередь	2	2
370	и говорит	1	2
371	идет не	1	2
372	начала и	1	2
373	по сравнению	9	2
374	понятно что	1	2
375	и вообще	1	2
376	в таком	1	2
377	и здесь	2	2
378	два момента	1	2
379	во всяком	2	2
380	к действительности	2	2
381	после того	1	2
382	этих двух	2	2
383	которой мы	2	2
384	за основу	1	2
385	в его	4	2
386	же самом	1	2
387	и только	4	2
388	в свете	4	2
389	и следовательно	5	2
390	к нему	3	2
391	показывают что	2	2
392	в новой	3	2
393	предметное содержание	1	2
394	зрения есть	1	2
395	пришел к	1	2
396	образом все	2	2
397	в какой	6	2
398	может оказаться	1	2
399	таком понимании	1	2
400	ней не	1	2
401	их как	1	2
402	слова в	5	2
403	мы находим	3	2
404	в одном	1	2
405	вовсе не	2	2
406	в состоянии	1	2
407	отношение к	2	2
408	к ним	1	2
409	раннего детства	1	2
410	в других	1	2
411	к которому	1	2
412	а с	1	2
413	не было	1	2
414	она является	2	2
415	была бы	1	2
416	там где	1	2
417	во внимание	1	2
418	вместе с	12	2
419	другой новый	1	2
420	если она	1	2
421	из которых	2	2
422	сравнению с	8	2
423	чем к	1	2
424	как нельзя	1	2
425	но это	3	2
426	самое что	2	2
427	и таким	1	2
428	независимое от	1	2
429	только мы	1	2
430	форм и	2	2
431	и часто	1	2
432	а к	1	2
433	речи с	7	2
434	для нас	2	2
435	другой стороны	1	2
436	состоит из	1	2
437	на этот	1	2
438	и от	4	2
439	заметить что	1	2
440	все что	6	2
441	этой точки	4	2
442	стороны к	1	1
443	с новыми	1	1
444	как известно	2	1
445	кислород и	1	1
446	уже это	1	1
447	если продолжить	1	1
448	одним из	2	1
449	и водород	1	1
450	которого в	1	1
451	все остальное	1	1
452	он может	1	1
453	как простая	3	1
454	словами и	1	1
455	мере в	2	1
456	отношений в	1	1
457	тем же	5	1
458	уже один	1	1
459	в первом	3	1
460	проявляются в	2	1
461	к другому	3	1
462	имеют все	1	1
463	и структуре	1	1
464	почти всегда	2	1
465	и самое	1	1
466	и больше	2	1
467	высшей степени	1	1
468	в зависимости	1	1
469	отношения к	2	1
470	и связанное	1	1
471	в несколько	1	1
472	а как	1	1
473	и значение	5	1
474	первой и	2	1
475	и ничего	2	1
476	что между	2	1
477	что уже	1	1
478	на место	1	1
479	что иное	1	1
480	оно есть	5	1
481	мы и	2	1
482	зависимости от	1	1
483	последней в	1	1
484	из ее	3	1
485	учение об	1	1
486	видеть не	1	1
487	он сам	1	1
488	время в	2	1
489	бы мы	1	1
490	это имеет	1	1
491	без которого	1	1
492	его так	1	1
493	глаза на	1	1
494	одним словом	1	1
495	все больше	3	1
496	совершенно прав	1	1
497	они опять	1	1
498	с одной	5	1
499	чем это	5	1
500	экспериментальные исследования	1	1
501	слов не	1	1
502	жить и	1	1
503	внимательно к	1	1
504	для других	15	1
505	на нет	5	1
506	только тогда	1	1
507	и т.д	1	1
508	с совершенно	1	1
509	должны были	2	1
510	как трудно	2	1
511	быть так	1	1
512	друг от	2	1
513	за пределы	1	1
514	мы примем	1	1
515	в известный	1	1
516	это привело	2	1
517	идет о	2	1
518	чтобы уяснить	2	1
519	это одно	1	1
520	данный момент	1	1
521	она конечно	2	1
522	что как	1	1
523	что ее	2	1
524	кроме того	1	1
525	мысль в	1	1
526	его к	2	1
527	основная тенденция	1	1
528	следует смотреть	1	1
529	то в	2	1
530	ребенка с	4	1
531	этот случай	1	1
532	говорят о	1	1
533	это есть	4	1
534	бы сказать	2	1
535	в нашем	4	1
536	означает как	1	1
537	из этих	3	1
538	одном случае	1	1
539	этого совершенно	1	1
540	в большинстве	2	1
541	речи но	11	1
542	того факта	1	1
543	остановиться на	2	1
544	может найти	1	1
545	нами в	4	1
546	тому же	1	1
547	же хорошо	1	1
548	но ведь	1	1
549	не могла	2	1
550	вследствие этого	1	1
551	этот процесс	1	1
552	и чем-то	1	1
553	уяснить себе	3	1
554	отдельных слов	1	1
555	ключ к	1	1
556	показал как	1	1
557	высшими формами	1	1
558	психологические и	1	1
559	понятий и	2	1
560	в силу	5	1
561	в понятии	1	1
562	и свойства	1	1
563	в обе	1	1
564	именно к	1	1
565	которого и	1	1
566	так например	1	1
567	ряд отдельных	1	1
568	к выводу	3	1
569	одно и	3	1
570	в основу	1	1
571	но все	1	1
572	должно служить	1	1
573	мы его	1	1
574	факт что	1	1
575	это случилось	1	1
576	в совершенно	1	1
577	и дальше	1	1
578	в другом	1	1
579	с находящимся	1	1
580	а по	2	1
581	на ту	1	1
582	этот основной	1	1
583	его в	2	1
584	образом если	1	1
585	в глазах	1	1
586	основным и	1	1
587	звук а	1	1
588	следует рассматривать	1	1
589	всю свою	1	1
590	но именно	2	1
591	между отдельными	1	1
592	и целиком	1	1
593	только одно	2	1
594	шагу в	1	1
595	самых крайних	1	1
596	наметить основные	1	1
597	в высшей	1	1
598	все было	1	1
599	и уже	1	1
600	показав что	1	1
601	которой он	1	1
602	он и	1	1
603	и вне	1	1
604	мы видели	3	1
605	мы хотели	1	1
606	заставляют нас	1	1
607	внести в	1	1
608	чем в	4	1
609	этого примера	1	1
610	должно быть	2	1
611	и тогда	1	1
612	сообразно с	1	1
613	которая является	1	1
614	но если	2	1
615	привело к	2	1
616	в переводе	1	1
617	таким же	1	1
618	анализа тех	1	1
619	причины и	1	1
620	нас не	1	1
621	в котором	4	1
622	только ничего	1	1
623	относящихся к	4	1
624	пор ни	1	1
625	когда ребенок	2	1
626	но сами	1	1
627	совершенно понятно	1	1
628	в отличие	2	1
629	нашли в	1	1
630	от его	1	1
631	заставляет думать	1	1
632	анализа как	1	1
633	из области	1	1
634	этого переживания	1	1
635	переживания которое	1	1
636	различает два	1	1
637	что было	2	1
638	на другую	3	1
639	всякий другой	1	1
640	указывает только	1	1
641	чтобы это	1	1
642	мы встречаемся	1	1
643	что есть	1	1
644	что эта	6	1
645	деле это	1	1
646	с теми	1	1
647	самого начала	7	1
648	что ему	3	1
649	хотелось бы	1	1
650	дело не	1	1
651	на котором	3	1
652	одна из	1	1
653	при изложении	1	1
654	является на	1	1
655	не по	4	1
656	без остатка	1	1
657	достигает своего	2	1
658	только не	11	1
659	анализ показывает	1	1
660	как два	2	1
661	в общих	1	1
662	благодаря тому	2	1
663	в разных	1	1
664	в качестве	5	1
665	имеем дело	1	1
666	слов в	1	1
667	приводит как	1	1
668	к ней	2	1
669	говорит толстой	2	1
670	и является	3	1
671	на природу	1	1
672	вместо того	1	1
673	явлению в	1	1
674	убедиться в	1	1
675	вытекающее из	1	1
676	же самая	1	1
677	связи с	4	1
678	эти три	2	1
679	и делает	2	1
680	легко убедиться	1	1
681	в области	4	1
682	с другом	2	1
683	факта что	1	1
684	и оно	1	1
685	только от	1	1
686	что поэзия	1	1
687	возникает из	6	1
688	заключается что	1	1
689	развития мысли	2	1
690	отношении чем	1	1
691	чтобы сделать	2	1
692	ли не	2	1
693	которого я	1	1
694	мы начали	1	1
695	количество слов	1	1
696	они и	1	1
697	не есть	4	1
698	мы могли	6	1
699	он долго	1	1
700	в одну	2	1
701	тот и	1	1
702	слов все	2	1
703	деятельности в	2	1
704	для себя	24	1
705	того самого	1	1
706	тогда я	1	1
707	совершается в	3	1
708	из всего	1	1
709	как мы	14	1
710	основываясь на	1	1
711	и о	3	1
712	изменений в	2	1
713	от друга	2	1
714	поймет что	1	1
715	но при	1	1
716	всем этим	1	1
717	в собственном	3	1
718	примем во	1	1
719	в себя	1	1
720	с самого	7	1
721	известный момент	1	1
722	что оба	1	1
723	приводит к	4	1
724	и может	1	1
725	и практической	1	1
726	своей мысли	1	1
727	эту сложную	1	1
728	по аналогии	1	1
729	другом и	1	1
730	времени и	1	1
731	здесь как	2	1
732	двух мнений	1	1
733	к анализу	1	1
734	процесса как	2	1
735	в немецком	1	1
736	с собой	3	1
737	еще в	1	1
738	слова которые	1	1
739	является в	5	1
740	силу того	1	1
741	совершенно невозможно	1	1
742	быть может	1	1
743	собой и	1	1
744	предположить что	1	1
745	совпадают и	1	1
746	другой не	1	1
747	выводу что	2	1
748	мы вправе	3	1
749	иное как	1	1
750	из основных	2	1
751	разница между	1	1
752	о нем	1	1
753	приближается к	1	1
754	при такой	1	1
755	и должно	1	1
756	действительности но	1	1
757	всем протяжении	4	1
758	исследования и	3	1
759	но мы	3	1
760	звуковой стороны	4	1
761	и просто	1	1
762	можно сказать	5	1
763	пор пока	1	1
764	в пользу	4	1
765	оказывается только	1	1
766	происходит не	1	1
767	аналогии с	1	1
768	и во	4	1
769	различие в	1	1
770	ее от	2	1
771	этому поводу	3	1
772	эти два	1	1
773	ко всей	1	1
774	что хотел	1	1
775	же говорят	1	1
776	своему значению	2	1
777	вообще и	1	1
778	движения в	3	1
779	если эта	1	1
780	и она	2	1
781	в анализе	1	1
782	связь между	6	1
783	а она	1	1
784	и самые	1	1
785	самую природу	1	1
786	поведении и	1	1
787	этом смысле	1	1
788	на которой	1	1
789	которое было	2	1
790	в двух	1	1
791	всех наших	2	1
792	мы увидим	1	1
793	и судьбу	2	1
794	продолжить эту	1	1
795	которое мы	2	1
796	области психологии	1	1
797	рассматриваться как	1	1
798	где подлежащее	2	1
799	к высшим	1	1
800	третье и	1	1
801	по этому	4	1
802	является прямым	1	1
803	со всеми	2	1
804	где они	2	1
805	по степени	1	1
806	конечно не	1	1
807	на всем	5	1
808	совершенно аналогична	1	1
809	вопроса о	2	1
810	отношений к	1	1
811	всем его	2	1
812	собой если	1	1
813	и теоретическая	1	1
814	поэтому его	1	1
815	эти соображения	1	1
816	от других	1	1
817	двух основных	1	1
818	от социальной	6	1
819	все признаки	1	1
820	по выражению	1	1
821	и изменения	1	1
822	психологии в	3	1
823	его и	2	1
824	за ним	1	1
825	между обоими	1	1
826	является ее	1	1
827	для него	3	1
828	ведь это	2	1
829	прежде всего	7	1
830	иначе как	6	1
831	не совпадают	4	1
832	двух противоположных	1	1
833	у нее	5	1
834	объясняется то	1	1
835	гораздо большей	1	1
836	и фантазии	1	1
837	случае не	2	1
838	же цель	1	1
839	свое выражение	8	1
840	к той	1	1
841	напротив того	1	1
842	понятия не	1	1
843	ее на	1	1
844	в любви	2	1
845	этого понятия	2	1
846	в другой	1	1
847	из двух	3	1
848	нужно было	4	1
849	к совершенно	1	1
850	ребенок перестает	1	1
851	между которыми	2	1
852	с другим	2	1
853	два разных	1	1
854	не знать	1	1
855	именно в	6	1
856	он позволяет	1	1
857	одну кучу	1	1
858	приобретает известное	1	1
859	фантазии и	1	1
860	нашего исследования	5	1
861	именно ее	1	1
862	себя и	2	1
863	в сложной	1	1
864	только к	2	1
865	больше и	2	1
866	к более	1	1
867	естественно что	3	1
868	в соответствии	1	1
869	связано с	1	1
870	некоторых основных	1	1
871	на основании	2	1
872	ничем не	1	1
873	этим методом	1	1
874	доказательство в	1	1
875	относящиеся к	1	1
876	благодаря чему	1	1
877	для социальной	1	1
878	ребенка и	8	1
879	с которым	1	1
880	что мы	9	1
881	теоретической и	1	1
882	под влиянием	1	1
883	сложных отношений	1	1
884	в связи	1	1
885	один раз	1	1
886	с помощью	13	1
887	деятельности и	3	1
888	должна была	1	1
889	ко всем	2	1
890	почти совершенно	1	1
891	мы говорим	2	1
892	самых сложных	1	1
893	верно что	1	1
894	тот факт	1	1
895	учению о	1	1
896	при переходе	3	1
897	нас тому	1	1
898	этом человеке	1	1
899	одной стороны	5	1
900	который мы	2	1
901	он будет	1	1
902	для установления	1	1
903	она есть	1	1
904	в той	4	1
905	и там	1	1
906	эту мысль	1	1
907	в первой	3	1
908	если это	1	1
909	друг с	2	1
910	исходя из	1	1
911	тех пор	1	1
912	быть не	1	1
913	этого слова	3	1
914	акт мысли	1	1
915	дело идет	1	1
916	слова есть	1	1
917	бы показать	1	1
918	будем исходить	1	1
919	ассоциативная связь	3	1
920	этом случае	14	1
921	всякое слово	1	1
922	благодаря этому	2	1
923	о его	3	1
924	этого метода	2	1
925	поэтому что	1	1
926	этом и	2	1
927	других к	1	1
928	самое существенное	1	1
929	одного но	1	1
930	из ряда	1	1
931	находят свое	1	1
932	что относится	1	1
933	сомнения в	1	1
934	подлежащее и	1	1
935	и сами	1	1
936	и ассоциативного	1	1
937	она может	2	1
938	или в	2	1
939	авторов и	1	1
940	ту которую	1	1
941	бы так	1	1
942	в результате	1	1
943	того с	1	1
944	от одного	2	1
945	бы в	5	1
946	с не	1	1
947	эти особенности	3	1
948	ни к	1	1
949	и наконец	4	1
950	отличия от	1	1
951	находим в	2	1
952	только что	5	1
953	по самой	1	1
954	по пути	1	1
955	и звуковой	4	1
956	сказать ничего	1	1
957	за этим	1	1
958	до тех	1	1
959	вправе были	1	1
960	установить и	1	1
961	к самым	1	1
962	служить для	1	1
963	может и	2	1
964	между ними	3	1
965	на более	1	1
966	речи и	30	1
967	мы сумеем	2	1
968	и прозы	2	1
969	первом случае	3	1
970	не что	1	1
971	это и	4	1
972	только о	2	1
973	из своей	1	1
974	может если	1	1
975	имеет в	3	1
976	ничего иного	1	1
977	себе но	1	1
978	вся история	1	1
979	в виде	1	1
980	и другие	1	1
981	однако мы	1	1
982	по поводу	1	1
983	вещи и	2	1
984	это понятие	1	1
985	тем самым	8	1
986	из чего	1	1
987	к этому	2	1
988	они не	1	1
