N	2gram	Vygotskiy__2	VeschiIm
532	нас не	1	1
533	именно и	1	1
534	в котором	2	1
535	ту сторону	2	1
536	но которые	1	1
537	представление о	5	1
538	то его	1	1
539	в отличие	3	1
540	от его	4	1
541	и разум	1	1
542	стало быть	2	1
543	и этой	1	1
544	основе ее	1	1
545	поэтому в	1	1
546	единство и	1	1
547	есть его	1	1
548	но эта	3	1
549	не вещи	1	1
550	и закон	1	1
551	тем самым	3	1
552	где нет	1	1
553	если идти	1	1
554	даже в	4	1
555	случае мы	1	1
556	нас к	2	1
557	книги или	1	1
558	что эта	6	1
559	что с	5	1
560	имеет свое	2	1
561	которое он	1	1
562	с то	1	1
563	дело не	1	1
564	не имеет	4	1
565	каких условиях	2	1
566	что принцип	1	1
567	говорят и	1	1
568	целого к	1	1
569	с и	4	1
570	о природе	1	1
571	больше чем	2	1
572	при современном	1	1
573	под этим	2	1
574	учения о	2	1
575	находиться в	2	1
576	по своей	6	1
577	самому своему	1	1
578	и является	1	1
579	ее внутренняя	1	1
580	учесть и	1	1
581	сводится к	1	1
582	в сознании	1	1
583	только с	1	1
584	уже и	2	1
585	и делает	1	1
586	с другом	2	1
587	эту схему	1	1
588	личности в	1	1
589	является то	2	1
590	только от	1	1
591	если у	1	1
592	можно формулировать	1	1
593	что можно	3	1
594	от жизни	2	1
595	говоря она	1	1
596	не могут	2	1
597	относиться к	1	1
598	могут быть	2	1
599	что субъект	1	1
600	пониманием и	2	1
601	для обозначения	2	1
602	опыта и	1	1
603	в настоящий	1	1
604	ничего общего	1	1
605	в применении	2	1
606	вывод что	1	1
607	что составляет	1	1
608	на основе	7	1
609	типов и	1	1
610	и от	1	1
611	как по	2	1
612	она извне	1	1
613	только не	1	1
614	прямо и	1	1
615	с самого	1	1
616	в пределах	1	1
617	и логическим	1	1
618	на том	2	1
619	что у	3	1
620	но мышление	1	1
621	в другом	2	1
622	действительности это	1	1
623	в какое-то	1	1
624	когда в	2	1
625	логического анализа	1	1
626	быть может	2	1
627	или иной	2	1
628	уже сейчас	1	1
629	условиях не	1	1
630	вот почему	3	1
631	кого не	1	1
632	которой сам	1	1
633	понимая что	1	1
634	той степени	2	1
635	таким же	3	1
636	и который	1	1
637	а также	2	1
638	самому себе	2	1
639	нас в	2	1
640	связанной с	1	1
641	общий принцип	2	1
642	связь между	5	1
643	язык и	1	1
644	суть не	1	1
645	на одном	2	1
646	субстанцию но	1	1
647	не надо	3	1
648	вслед за	1	1
649	оно требует	1	1
650	в теории	6	1
651	а именно	1	1
652	когда говорят	1	1
653	это приводит	1	1
654	в сферу	1	1
655	точно образом	1	1
656	другое не	1	1
657	к которому	6	1
658	что здесь	2	1
659	этом смысле	2	1
660	одного из	1	1
661	но с	2	1
662	сделать это	1	1
663	в двух	1	1
664	говорили выше	2	1
665	но ни	1	1
666	которое мы	3	1
667	и так	1	1
668	же типа	1	1
669	сторону в	1	1
670	деле не	1	1
671	процессов в	1	1
672	организма и	1	1
673	теперь в	2	1
674	тот или	1	1
675	с одной	7	1
676	именно на	1	1
677	для всех	4	1
678	это ни	1	1
679	конечно не	1	1
680	не можем	3	1
681	так можно	1	1
682	в виде	1	1
683	в начале	4	1
684	свидетельствует о	1	1
685	является не	1	1
686	опыт как	1	1
687	логики к	2	1
688	должно иметь	1	1
689	при помощи	4	1
690	зрения на	1	1
691	очевидно что	3	1
692	этом в	1	1
693	результате такого	1	1
694	всяком случае	6	1
695	и также	1	1
696	слова в	1	1
697	сами по	1	1
698	философского и	2	1
699	вовсе не	6	1
700	и фантазии	1	1
701	центральное и	2	1
702	как его	1	1
703	у него	2	1
704	что та	1	1
705	себя но	1	1
706	и оставаться	1	1
707	в других	2	1
708	бы это	1	1
709	в очень	1	1
710	вместо звуков	1	1
711	до сих	1	1
712	больше того	3	1
713	к которым	4	1
714	в некоторых	2	1
715	по тем	1	1
716	ничего что	1	1
717	одной стороны	7	1
718	в движении	1	1
719	и самый	2	1
720	зависит от	1	1
721	к таким	1	1
722	же точно	1	1
723	бы ее	1	1
724	когда она	2	1
725	с которым	1	1
726	решения вопроса	1	1
727	стороны в	1	1
728	так значит	1	1
729	раньше всего	2	1
730	нами как	1	1
731	как объективно	1	1
732	верно что	1	1
733	совершенно в	2	1
734	нет еще	1	1
735	из которых	3	1
736	он говорит	3	1
737	той и	2	1
738	существует не	1	1
739	смысле этого	3	1
740	применении к	1	1
741	совершенно достаточно	1	1
742	его чисто	1	1
743	же чисто	1	1
744	по существу	5	1
745	друг с	2	1
746	и другой	2	1
747	лежит в	3	1
748	как две	1	1
749	том смысле	1	1
750	действительности как	1	1
751	указанием на	1	1
752	или хотя	1	1
753	этого слова	3	1
754	и жесты	3	1
755	сих пор	1	1
756	проявление и	1	1
757	стоит только	1	1
758	не знаем	1	1
759	ничего кроме	1	1
760	но для	2	1
761	не больше	1	1
762	даже больше	1	1
763	к другим	1	1
764	нами уже	1	1
765	на одной	2	1
766	не является	9	1
767	это новое	1	1
768	являются не	1	1
769	отвечает на	1	1
770	от той	1	1
771	мысль есть	1	1
772	и человек	1	1
773	или в	3	1
774	сознания и	1	1
775	его с	2	1
776	о котором	1	1
777	эта точка	1	1
778	они говорят	1	1
779	у них	2	1
780	и внешней	1	1
781	или нет	1	1
782	в третьем	1	1
783	вообще в	2	1
784	мы должны	6	1
785	зрения в	1	1
786	также не	1	1
787	существует ли	1	1
788	исключительно в	1	1
789	очень хорошо	2	1
790	в целях	1	1
791	одной из	3	1
792	с ней	2	1
793	другой стороны	1	1
794	к его	2	1
795	это положение	1	1
796	жизни а	1	1
797	мы увидим	2	1
798	из этого	1	1
799	и идеи	2	1
800	из своей	1	1
801	мысли но	1	1
802	сущности в	1	1
803	к этой	3	1
804	как таковое	1	1
805	и эта	2	1
806	в противоположность	2	1
807	к этому	4	1
808	думать что	1	1
809	они не	3	1
810	гораздо более	1	1
