N	2gram	Vinokur_St_2	Myshleni
656	легко видеть	1	1
657	говорили по	1	1
658	которую он	2	1
659	конце концов	1	1
660	ни к	1	1
661	я должен	1	1
662	можно признать	1	1
663	отношении к	3	1
664	связь с	2	1
665	только с	2	1
666	мог не	1	1
667	лишь что	1	1
668	совершенно независимо	1	1
669	и сейчас	3	1
670	совершенно не	2	1
671	о себе	1	1
672	на это	2	1
673	слов в	1	1
674	но эти	1	1
675	к этой	1	1
676	бы даже	1	1
677	как слово	1	1
678	и другие	2	1
679	по поводу	8	1
680	своей части	1	1
681	я могу	1	1
682	каждое слово	1	1
683	который не	1	1
684	что касается	1	1
685	в таком	1	1
686	точно так	1	1
687	как результат	1	1
688	все что	1	1
689	том числе	1	1
690	гораздо более	1	1
691	которая не	1	1
